"module","node_id","layer_id","flow","type","species","size_of_module"
9,152,5,1.73241e-05,"pollinator","Geometridae_sp.",16
9,127,7,2.26898e-05,"pollinator","Delia_flavibasis",16
9,62,6,0.000694934,"pollinator","Aprostocetus_occidentalis",16
9,193,7,0.000217837,"pollinator","Neodryophilus_cryptophagoides",16
9,177,6,4.1381e-05,"pollinator","Megaselia_sp._1",16
9,62,4,0.000417029,"pollinator","Aprostocetus_occidentalis",16
9,245,6,2.06905e-05,"pollinator","Scymnus_canariensis",16
9,150,4,4.21838e-05,"pollinator","Fannia_sp.",16
9,31,7,0.00708521,"plant","Periploca.laevigata",16
10,1,4,0.0101985,"plant","Argyranthemum.frutescens",17
10,1,5,0.0100461,"plant","Argyranthemum.frutescens",17
10,1,6,0.00950463,"plant","Argyranthemum.frutescens",17
10,227,5,0.000294507,"pollinator","Pteromalus_sp._4",17
10,90,6,3.53406e-05,"pollinator","Campiglossa_reticulata",17
10,278,5,0.00156565,"pollinator","Thysanoptera_sp._7",17
10,224,5,4.76422e-05,"pollinator","Pteromalus_sp._1",17
10,269,6,7.06811e-05,"pollinator","Thomisus_cf._globosum",17
10,157,4,2.87003e-05,"pollinator","Holepyris_sp.",17
