"values","group"
0.010989010989011,"intra"
0.010989010989011,"intra"
0.032967032967033,"intra"
0.043956043956044,"intra"
0.021978021978022,"intra"
0.021978021978022,"intra"
0.010989010989011,"intra"
0.0659340659340659,"intra"
0.010989010989011,"intra"
0.010989010989011,"intra"
0.010989010989011,"intra"
0.0659340659340659,"intra"
0.010989010989011,"intra"
0.131868131868132,"intra"
0.010989010989011,"intra"
0.0769230769230769,"intra"
0.010989010989011,"intra"
0.032967032967033,"intra"
0.021978021978022,"intra"
0.021978021978022,"intra"
0.192307692307692,"intra"
0.0384615384615385,"intra"
0.0384615384615385,"intra"
0.0384615384615385,"intra"
0.0384615384615385,"intra"
0.0384615384615385,"intra"
0.166666666666667,"intra"
0.25,"intra"
0.25,"intra"
0.5,"intra"
0.00746268656716418,"intra"
0.0149253731343284,"intra"
0.0298507462686567,"intra"
0.0149253731343284,"intra"
0.00746268656716418,"intra"
0.462686567164179,"intra"
0.00746268656716418,"intra"
0.00746268656716418,"intra"
0.0597014925373134,"intra"
0.00630914826498423,"intra"
0.00315457413249211,"intra"
0.00946372239747634,"intra"
0.028391167192429,"intra"
0.0252365930599369,"intra"
0.00946372239747634,"intra"
0.00946372239747634,"intra"
0.00315457413249211,"intra"
0.28391167192429,"intra"
0.00315457413249211,"intra"
0.00630914826498423,"intra"
0.00946372239747634,"intra"
0.00630914826498423,"intra"
0.00315457413249211,"intra"
0.00315457413249211,"intra"
0.167192429022082,"intra"
0.0769230769230769,"intra"
0.230769230769231,"intra"
0.25,"intra"
0.25,"intra"
0.5,"intra"
0.021978021978022,"intra"
0.021978021978022,"intra"
0.010989010989011,"intra"
0.021978021978022,"intra"
0.032967032967033,"intra"
0.032967032967033,"intra"
0.032967032967033,"intra"
0.010989010989011,"intra"
0.010989010989011,"intra"
0.032967032967033,"intra"
0.010989010989011,"intra"
0.010989010989011,"intra"
0.010989010989011,"intra"
0.043956043956044,"intra"
0.021978021978022,"intra"
0.333333333333333,"intra"
0.333333333333333,"intra"
0.333333333333333,"intra"
0.230769230769231,"intra"
0.0384615384615385,"intra"
0.0384615384615385,"intra"
0.0769230769230769,"intra"
0.153846153846154,"intra"
0.0384615384615385,"intra"
0.0384615384615385,"intra"
0.666666666666667,"intra"
0.166666666666667,"intra"
0.00826446280991736,"intra"
0.28099173553719,"intra"
0.00826446280991736,"intra"
0.0661157024793388,"intra"
0.00826446280991736,"intra"
0.00826446280991736,"intra"
0.00826446280991736,"intra"
0.00826446280991736,"intra"
0.0247933884297521,"intra"
0.00826446280991736,"intra"
0.00826446280991736,"intra"
0.00826446280991736,"intra"
0.00826446280991736,"intra"
0.0290909090909091,"intra"
0.00363636363636364,"intra"
0.00363636363636364,"intra"
0.00363636363636364,"intra"
0.130909090909091,"intra"
0.0254545454545455,"intra"
0.00363636363636364,"intra"
0.00727272727272727,"intra"
0.0181818181818182,"intra"
0.00363636363636364,"intra"
0.00363636363636364,"intra"
0.00363636363636364,"intra"
0.287272727272727,"intra"
0.0404040404040404,"intra"
0.0707070707070707,"intra"
0.0101010101010101,"intra"
0.0404040404040404,"intra"
0.0101010101010101,"intra"
0.141414141414141,"intra"
0.0101010101010101,"intra"
0.0202020202020202,"intra"
0.0101010101010101,"intra"
0.0303030303030303,"intra"
0.0101010101010101,"intra"
0.0101010101010101,"intra"
0.0404040404040404,"intra"
0.0202020202020202,"intra"
0.0303030303030303,"intra"
0.0101010101010101,"intra"
0.0303030303030303,"intra"
0.0505050505050505,"intra"
0.0101010101010101,"intra"
0.027027027027027,"intra"
0.162162162162162,"intra"
0.432432432432432,"intra"
0.2,"intra"
0.4,"intra"
0.4,"intra"
0.0731707317073171,"intra"
0.121951219512195,"intra"
0.024390243902439,"intra"
0.0487804878048781,"intra"
0.024390243902439,"intra"
0.0909090909090909,"intra"
0.121212121212121,"intra"
0.0303030303030303,"intra"
0.0303030303030303,"intra"
0.0303030303030303,"intra"
0.0303030303030303,"intra"
0.0303030303030303,"intra"
0.0909090909090909,"intra"
0.0833333333333333,"intra"
0.0833333333333333,"intra"
0.0833333333333333,"intra"
0.0833333333333333,"intra"
0.0277777777777778,"intra"
0.0172413793103448,"intra"
0.206896551724138,"intra"
0.0172413793103448,"intra"
0.0344827586206897,"intra"
0.0172413793103448,"intra"
0.142857142857143,"intra"
0.0714285714285714,"intra"
0.642857142857143,"intra"
0.0714285714285714,"intra"
0.0714285714285714,"intra"
0.00826446280991736,"intra"
0.512396694214876,"intra"
0.0165289256198347,"intra"
0.00826446280991736,"intra"
0.0109090909090909,"intra"
0.00363636363636364,"intra"
0.00363636363636364,"intra"
0.00363636363636364,"intra"
0.156363636363636,"intra"
0.0109090909090909,"intra"
0.00363636363636364,"intra"
0.00363636363636364,"intra"
0.0181818181818182,"intra"
0.00363636363636364,"intra"
0.254545454545455,"intra"
0.00363636363636364,"intra"
0.0101010101010101,"intra"
0.0404040404040404,"intra"
0.282828282828283,"intra"
0.0404040404040404,"intra"
0.0101010101010101,"intra"
0.0101010101010101,"intra"
0.0101010101010101,"intra"
0.027027027027027,"intra"
0.0540540540540541,"intra"
0.027027027027027,"intra"
0.027027027027027,"intra"
0.243243243243243,"intra"
0.024390243902439,"intra"
0.24390243902439,"intra"
0.024390243902439,"intra"
0.0975609756097561,"intra"
0.024390243902439,"intra"
0.0975609756097561,"intra"
0.0487804878048781,"intra"
0.0731707317073171,"intra"
0.024390243902439,"intra"
0.0487804878048781,"intra"
1,"intra"
1,"intra"
0.0303030303030303,"intra"
0.272727272727273,"intra"
0.0303030303030303,"intra"
0.151515151515152,"intra"
0.0303030303030303,"intra"
0.0303030303030303,"intra"
0.0833333333333333,"intra"
0.277777777777778,"intra"
0.0277777777777778,"intra"
0.111111111111111,"intra"
0.0833333333333333,"intra"
0.0277777777777778,"intra"
0.0277777777777778,"intra"
0.0344827586206897,"intra"
0.551724137931034,"intra"
0.0172413793103448,"intra"
0.0517241379310345,"intra"
0.0517241379310345,"intra"
0.00892857142857143,"intra"
0.00892857142857143,"intra"
0.00892857142857143,"intra"
0.107142857142857,"intra"
1,"intra"
0.0441176470588235,"intra"
0.617647058823529,"intra"
0.0147058823529412,"intra"
0.0099009900990099,"intra"
0.0099009900990099,"intra"
0.366336633663366,"intra"
0.0099009900990099,"intra"
0.0099009900990099,"intra"
0.0099009900990099,"intra"
0.099009900990099,"intra"
0.0099009900990099,"intra"
0.0169491525423729,"intra"
0.0169491525423729,"intra"
0.372881355932203,"intra"
0.0338983050847458,"intra"
0.0169491525423729,"intra"
0.0169491525423729,"intra"
0.0169491525423729,"intra"
0.0169491525423729,"intra"
0.0169491525423729,"intra"
0.34375,"intra"
0.0625,"intra"
0.25,"intra"
0.0588235294117647,"intra"
0.0588235294117647,"intra"
0.235294117647059,"intra"
0.024390243902439,"intra"
0.024390243902439,"intra"
0.024390243902439,"intra"
0.024390243902439,"intra"
0.0487804878048781,"intra"
0.024390243902439,"intra"
0.0975609756097561,"intra"
0.0731707317073171,"intra"
0.5,"intra"
0.125,"intra"
0.0625,"intra"
0.0625,"intra"
0.0625,"intra"
0.0625,"intra"
0.0625,"intra"
0.0625,"intra"
0.333333333333333,"intra"
0.166666666666667,"intra"
0.5,"intra"
0.166666666666667,"intra"
0.0121212121212121,"intra"
0.357575757575758,"intra"
0.00606060606060606,"intra"
0.00606060606060606,"intra"
0.0181818181818182,"intra"
0.00606060606060606,"intra"
0.0121212121212121,"intra"
0.0181818181818182,"intra"
0.0545454545454545,"intra"
0.00606060606060606,"intra"
0.166666666666667,"intra"
0.666666666666667,"intra"
0.166666666666667,"intra"
0.125,"intra"
0.125,"intra"
0.375,"intra"
0.0526315789473684,"intra"
0.0175438596491228,"intra"
0.192982456140351,"intra"
0.0350877192982456,"intra"
0.0175438596491228,"intra"
0.0526315789473684,"intra"
0.00892857142857143,"intra"
0.0178571428571429,"intra"
0.00892857142857143,"intra"
0.00892857142857143,"intra"
0.00892857142857143,"intra"
0.0267857142857143,"intra"
0.00892857142857143,"intra"
0.0178571428571429,"intra"
0.0267857142857143,"intra"
0.0357142857142857,"intra"
0.00892857142857143,"intra"
0.00892857142857143,"intra"
0.25,"intra"
0.401785714285714,"intra"
0.0178571428571429,"intra"
0.00892857142857143,"intra"
0.0147058823529412,"intra"
0.264705882352941,"intra"
0.0294117647058824,"intra"
0.0147058823529412,"intra"
0.0198019801980198,"intra"
0.148514851485149,"intra"
0.0099009900990099,"intra"
0.108910891089109,"intra"
0.0099009900990099,"intra"
0.0198019801980198,"intra"
0.0198019801980198,"intra"
0.0099009900990099,"intra"
0.128712871287129,"intra"
0.0338983050847458,"intra"
0.0677966101694915,"intra"
0.0169491525423729,"intra"
0.0169491525423729,"intra"
0.0677966101694915,"intra"
0.0169491525423729,"intra"
0.0169491525423729,"intra"
0.0169491525423729,"intra"
0.0338983050847458,"intra"
0.0169491525423729,"intra"
0.0169491525423729,"intra"
0.0338983050847458,"intra"
0.0508474576271186,"intra"
0.0169491525423729,"intra"
0.0169491525423729,"intra"
0.0338983050847458,"intra"
1,"intra"
0.03125,"intra"
0.09375,"intra"
0.03125,"intra"
0.1875,"intra"
0.0588235294117647,"intra"
0.0588235294117647,"intra"
0.176470588235294,"intra"
0.117647058823529,"intra"
0.235294117647059,"intra"
0.024390243902439,"intra"
0.024390243902439,"intra"
0.024390243902439,"intra"
0.024390243902439,"intra"
0.024390243902439,"intra"
0.0731707317073171,"intra"
0.024390243902439,"intra"
0.170731707317073,"intra"
0.121951219512195,"intra"
0.0731707317073171,"intra"
0.0731707317073171,"intra"
0.166666666666667,"intra"
0.166666666666667,"intra"
0.166666666666667,"intra"
0.166666666666667,"intra"
0.166666666666667,"intra"
0.0727272727272727,"intra"
0.00606060606060606,"intra"
0.00606060606060606,"intra"
0.212121212121212,"intra"
0.0181818181818182,"intra"
0.0848484848484849,"intra"
0.00606060606060606,"intra"
0.0181818181818182,"intra"
0.00606060606060606,"intra"
0.0242424242424242,"intra"
0.0121212121212121,"intra"
0.00606060606060606,"intra"
0.0303030303030303,"intra"
0.125,"intra"
0.125,"intra"
0.125,"intra"
0.0175438596491228,"intra"
0.0175438596491228,"intra"
0.0350877192982456,"intra"
0.0175438596491228,"intra"
0.333333333333333,"intra"
0.0350877192982456,"intra"
0.0175438596491228,"intra"
0.0175438596491228,"intra"
0.140350877192982,"intra"
0.0075187969924812,"intra"
0.0526315789473684,"intra"
0.037593984962406,"intra"
0.0075187969924812,"intra"
0.0075187969924812,"intra"
0.0827067669172932,"intra"
0.0075187969924812,"intra"
0.0300751879699248,"intra"
0.0150375939849624,"intra"
0.0150375939849624,"intra"
0.0075187969924812,"intra"
0.0676691729323308,"intra"
0.0977443609022556,"intra"
0.0827067669172932,"intra"
0.25,"intra"
0.173076923076923,"intra"
0.153846153846154,"intra"
0.0192307692307692,"intra"
0.26605504587156,"intra"
0.018348623853211,"intra"
0.018348623853211,"intra"
0.00917431192660551,"intra"
0.00917431192660551,"intra"
0.08300395256917,"intra"
0.00395256916996047,"intra"
0.00395256916996047,"intra"
0.0790513833992095,"intra"
0.00395256916996047,"intra"
0.00395256916996047,"intra"
0.00790513833992095,"intra"
0.00395256916996047,"intra"
0.0316205533596838,"intra"
0.00790513833992095,"intra"
0.00790513833992095,"intra"
0.00395256916996047,"intra"
0.00395256916996047,"intra"
0.102766798418972,"intra"
0.0671936758893281,"intra"
0.305555555555556,"intra"
0.0277777777777778,"intra"
0.285714285714286,"intra"
0.012987012987013,"intra"
0.012987012987013,"intra"
0.025974025974026,"intra"
0.012987012987013,"intra"
0.519480519480519,"intra"
0.25,"intra"
0.0476190476190476,"intra"
0.0476190476190476,"intra"
0.476190476190476,"intra"
0.0476190476190476,"intra"
0.142857142857143,"intra"
0.0681818181818182,"intra"
0.136363636363636,"intra"
1,"intra"
0.00909090909090909,"intra"
0.00909090909090909,"intra"
0.445454545454545,"intra"
0.0272727272727273,"intra"
0.00909090909090909,"intra"
0.00909090909090909,"intra"
0.00909090909090909,"intra"
0.0434782608695652,"intra"
0.0434782608695652,"intra"
0.304347826086957,"intra"
0.0434782608695652,"intra"
0.0434782608695652,"intra"
0.176470588235294,"intra"
0.352941176470588,"intra"
0.117647058823529,"intra"
0.0588235294117647,"intra"
0.0588235294117647,"intra"
0.0075187969924812,"intra"
0.0601503759398496,"intra"
0.0225563909774436,"intra"
0.0075187969924812,"intra"
0.0300751879699248,"intra"
0.0075187969924812,"intra"
0.0075187969924812,"intra"
0.0225563909774436,"intra"
0.0225563909774436,"intra"
0.0150375939849624,"intra"
0.278195488721804,"intra"
1,"intra"
0.0769230769230769,"intra"
0.115384615384615,"intra"
0.0192307692307692,"intra"
0.0961538461538462,"intra"
0.0769230769230769,"intra"
0.0192307692307692,"intra"
0.25,"intra"
0.25,"intra"
0.5,"intra"
0.220183486238532,"intra"
0.00917431192660551,"intra"
0.00917431192660551,"intra"
0.00917431192660551,"intra"
0.0275229357798165,"intra"
0.321100917431193,"intra"
0.018348623853211,"intra"
0.0642201834862385,"intra"
0.075098814229249,"intra"
0.0158102766798419,"intra"
0.201581027667984,"intra"
0.00395256916996047,"intra"
0.00395256916996047,"intra"
0.0118577075098814,"intra"
0.0434782608695652,"intra"
0.0316205533596838,"intra"
0.00790513833992095,"intra"
0.00395256916996047,"intra"
0.00790513833992095,"intra"
0.0118577075098814,"intra"
0.16600790513834,"intra"
0.555555555555556,"intra"
0.0277777777777778,"intra"
0.0277777777777778,"intra"
0.0555555555555556,"intra"
0.025974025974026,"intra"
0.038961038961039,"intra"
0.0649350649350649,"intra"
0.727272727272727,"intra"
0.0909090909090909,"intra"
0.181818181818182,"intra"
1,"intra"
0.25,"intra"
0.25,"intra"
0.25,"intra"
0.142857142857143,"intra"
0.142857142857143,"intra"
0.142857142857143,"intra"
0.5,"intra"
0.0714285714285714,"intra"
0.0476190476190476,"intra"
0.0476190476190476,"intra"
0.0476190476190476,"intra"
0.0476190476190476,"intra"
0.0476190476190476,"intra"
0.363636363636364,"intra"
0.0909090909090909,"intra"
0.340909090909091,"intra"
0.191919191919192,"intra"
0.0707070707070707,"intra"
0.0303030303030303,"intra"
0.0101010101010101,"intra"
0.0707070707070707,"intra"
0.0909090909090909,"intra"
0.0505050505050505,"intra"
0.161616161616162,"intra"
0.101010101010101,"intra"
0.111111111111111,"intra"
0.0101010101010101,"intra"
0.0909090909090909,"intra"
0.0101010101010101,"intra"
0.00909090909090909,"intra"
0.0272727272727273,"intra"
0.327272727272727,"intra"
0.00909090909090909,"intra"
0.00909090909090909,"intra"
0.0181818181818182,"intra"
0.0727272727272727,"intra"
0.00909090909090909,"intra"
0.478260869565217,"intra"
0.0434782608695652,"intra"
0.0588235294117647,"intra"
0.0588235294117647,"intra"
0.0588235294117647,"intra"
0.0588235294117647,"intra"
0.0117647058823529,"intra"
0.0235294117647059,"intra"
0.0117647058823529,"intra"
0.0235294117647059,"intra"
0.0235294117647059,"intra"
0.0588235294117647,"intra"
0.0117647058823529,"intra"
0.0117647058823529,"intra"
0.0470588235294118,"intra"
0.0235294117647059,"intra"
0.0117647058823529,"intra"
0.0352941176470588,"intra"
0.0352941176470588,"intra"
0.0705882352941176,"intra"
0.0120481927710843,"intra"
0.36144578313253,"intra"
0.072289156626506,"intra"
0.036144578313253,"intra"
0.0120481927710843,"intra"
0.0120481927710843,"intra"
0.0240963855421687,"intra"
0.0120481927710843,"intra"
0.0816326530612245,"intra"
0.00680272108843537,"intra"
0.115646258503401,"intra"
0.00680272108843537,"intra"
0.0136054421768707,"intra"
0.0680272108843537,"intra"
0.00680272108843537,"intra"
0.00680272108843537,"intra"
0.102040816326531,"intra"
0.0298507462686567,"intra"
0.402985074626866,"intra"
0.0149253731343284,"intra"
0.0149253731343284,"intra"
0.0149253731343284,"intra"
0.0298507462686567,"intra"
0.25,"intra"
0.0188679245283019,"intra"
0.0377358490566038,"intra"
0.0188679245283019,"intra"
0.0188679245283019,"intra"
0.0188679245283019,"intra"
0.0188679245283019,"intra"
0.0377358490566038,"intra"
1,"intra"
0.159090909090909,"intra"
0.0113636363636364,"intra"
0.0227272727272727,"intra"
0.0340909090909091,"intra"
0.0340909090909091,"intra"
0.0113636363636364,"intra"
0.0185185185185185,"intra"
0.111111111111111,"intra"
0.0185185185185185,"intra"
0.037037037037037,"intra"
0.0555555555555556,"intra"
0.111111111111111,"intra"
0.2,"intra"
0.6,"intra"
0.2,"intra"
0.0476190476190476,"intra"
0.0476190476190476,"intra"
0.0476190476190476,"intra"
0.0952380952380952,"intra"
0.0952380952380952,"intra"
0.0476190476190476,"intra"
0.0117647058823529,"intra"
0.0588235294117647,"intra"
0.0235294117647059,"intra"
0.0588235294117647,"intra"
0.0470588235294118,"intra"
0.0117647058823529,"intra"
0.388235294117647,"intra"
0.5,"intra"
0.5,"intra"
0.0120481927710843,"intra"
0.120481927710843,"intra"
0.0120481927710843,"intra"
0.0120481927710843,"intra"
0.0843373493975904,"intra"
0.192771084337349,"intra"
0.0120481927710843,"intra"
0.0120481927710843,"intra"
0.0612244897959184,"intra"
0.0952380952380952,"intra"
0.00680272108843537,"intra"
0.0204081632653061,"intra"
0.115646258503401,"intra"
0.0272108843537415,"intra"
0.00680272108843537,"intra"
0.0748299319727891,"intra"
0.142857142857143,"intra"
0.0408163265306122,"intra"
0.358208955223881,"intra"
0.0149253731343284,"intra"
0.0149253731343284,"intra"
0.0149253731343284,"intra"
0.0149253731343284,"intra"
0.0149253731343284,"intra"
0.0597014925373134,"intra"
0.2,"intra"
0.1,"intra"
0.2,"intra"
0.3,"intra"
0.2,"intra"
0.25,"intra"
0.25,"intra"
0.25,"intra"
0.0188679245283019,"intra"
0.0943396226415094,"intra"
0.0188679245283019,"intra"
0.0188679245283019,"intra"
0.0188679245283019,"intra"
0.39622641509434,"intra"
0.0188679245283019,"intra"
0.0188679245283019,"intra"
0.0943396226415094,"intra"
0.0188679245283019,"intra"
0.0943396226415094,"intra"
0.0188679245283019,"intra"
0.285714285714286,"intra"
0.285714285714286,"intra"
0.285714285714286,"intra"
0.142857142857143,"intra"
0.125,"intra"
0.545454545454545,"intra"
0.0454545454545455,"intra"
0.0113636363636364,"intra"
0.0185185185185185,"intra"
0.166666666666667,"intra"
0.0185185185185185,"intra"
0.0555555555555556,"intra"
0.037037037037037,"intra"
0.0185185185185185,"intra"
0.0555555555555556,"intra"
0.037037037037037,"intra"
0.0185185185185185,"intra"
0.203703703703704,"intra"
0.0185185185185185,"intra"
0.0476190476190476,"intra"
0.142857142857143,"intra"
0.0476190476190476,"intra"
0.0476190476190476,"intra"
0.0476190476190476,"intra"
0.285714285714286,"intra"
1,"intra"
0.111111111111111,"intra"
0.0555555555555556,"intra"
0.0555555555555556,"intra"
0.0555555555555556,"intra"
0.0555555555555556,"intra"
0.166666666666667,"intra"
0.0555555555555556,"intra"
0.533333333333333,"intra"
0.45,"intra"
0.0166666666666667,"intra"
0.0166666666666667,"intra"
0.0333333333333333,"intra"
0.0166666666666667,"intra"
0.343511450381679,"intra"
0.00763358778625954,"intra"
0.0152671755725191,"intra"
0.0534351145038168,"intra"
0.0152671755725191,"intra"
0.00763358778625954,"intra"
0.137404580152672,"intra"
0.0119760479041916,"intra"
0.173652694610778,"intra"
0.00598802395209581,"intra"
0.0119760479041916,"intra"
0.0119760479041916,"intra"
0.0119760479041916,"intra"
0.00598802395209581,"intra"
0.0119760479041916,"intra"
0.00598802395209581,"intra"
0.0538922155688623,"intra"
0.0239520958083832,"intra"
0.00598802395209581,"intra"
0.029940119760479,"intra"
0.0119760479041916,"intra"
0.00598802395209581,"intra"
0.00598802395209581,"intra"
0.00598802395209581,"intra"
0.0119760479041916,"intra"
0.00598802395209581,"intra"
0.00598802395209581,"intra"
0.0119760479041916,"intra"
0.1,"intra"
0.1,"intra"
0.1,"intra"
0.1,"intra"
0.1,"intra"
0.1,"intra"
0.4,"intra"
0.363636363636364,"intra"
0.012987012987013,"intra"
0.012987012987013,"intra"
0.012987012987013,"intra"
0.5,"intra"
0.125,"intra"
0.166666666666667,"intra"
0.0555555555555556,"intra"
0.0555555555555556,"intra"
0.111111111111111,"intra"
0.0555555555555556,"intra"
0.333333333333333,"intra"
0.0666666666666667,"intra"
0.0666666666666667,"intra"
0.4,"intra"
0.0166666666666667,"intra"
0.0166666666666667,"intra"
0.0166666666666667,"intra"
0.0166666666666667,"intra"
0.152671755725191,"intra"
0.00763358778625954,"intra"
0.00763358778625954,"intra"
0.00763358778625954,"intra"
0.00763358778625954,"intra"
0.00763358778625954,"intra"
0.00763358778625954,"intra"
0.0152671755725191,"intra"
0.00763358778625954,"intra"
0.00763358778625954,"intra"
0.00763358778625954,"intra"
0.183206106870229,"intra"
0.00598802395209581,"intra"
0.251497005988024,"intra"
0.0119760479041916,"intra"
0.00598802395209581,"intra"
0.00598802395209581,"intra"
0.0658682634730539,"intra"
0.00598802395209581,"intra"
0.00598802395209581,"intra"
0.0179640718562874,"intra"
0.0179640718562874,"intra"
0.0359281437125748,"intra"
0.0538922155688623,"intra"
0.0239520958083832,"intra"
0.029940119760479,"intra"
0.00598802395209581,"intra"
0.00598802395209581,"intra"
0.00598802395209581,"intra"
0.0119760479041916,"intra"
0.558441558441558,"intra"
0.012987012987013,"intra"
0.012987012987013,"intra"
0.012987012987013,"intra"
0.444444444444444,"intra"
0.111111111111111,"intra"
0.222222222222222,"intra"
0.222222222222222,"intra"
0.25,"intra"
0.125,"intra"
1,"intra"
0.142857142857143,"intra"
0.714285714285714,"intra"
0.142857142857143,"intra"
0.5,"intra"
0.333333333333333,"intra"
1,"intra"
0.275,"intra"
0.0769230769230769,"intra"
0.028169014084507,"intra"
0.333333333333333,"intra"
0.0909090909090909,"intra"
0.025,"intra"
0.111111111111111,"intra"
0.285714285714286,"intra"
0.681818181818182,"intra"
0.352941176470588,"intra"
0.5,"intra"
1,"intra"
0.0909090909090909,"intra"
1,"intra"
0.142857142857143,"intra"
0.45,"intra"
1,"intra"
0.5,"intra"
0.222222222222222,"intra"
0.0476190476190476,"intra"
0.5,"intra"
0.666666666666667,"intra"
0.408450704225352,"intra"
0.220588235294118,"intra"
0.675675675675676,"intra"
1,"intra"
0.0147058823529412,"intra"
0.0476190476190476,"intra"
0.3,"intra"
0.636363636363636,"intra"
1,"intra"
1,"intra"
0.75,"intra"
0.5,"intra"
1,"intra"
1,"intra"
0.5,"intra"
0.025,"intra"
1,"intra"
0.857142857142857,"intra"
0.2,"intra"
0.333333333333333,"intra"
1,"intra"
0.333333333333333,"intra"
0.0769230769230769,"intra"
0.0476190476190476,"intra"
0.0563380281690141,"intra"
0.1,"intra"
0.333333333333333,"intra"
0.5,"intra"
1,"intra"
1,"intra"
0.0476190476190476,"intra"
0.25,"intra"
0.0147058823529412,"intra"
1,"intra"
0.0909090909090909,"intra"
0.025,"intra"
0.769230769230769,"intra"
0.333333333333333,"intra"
1,"intra"
0.5,"intra"
1,"intra"
0.142857142857143,"intra"
0.666666666666667,"intra"
1,"intra"
0.075,"intra"
0.476190476190476,"intra"
0.295454545454545,"intra"
0.308823529411765,"intra"
0.5,"intra"
0.333333333333333,"intra"
1,"intra"
0.0909090909090909,"intra"
1,"intra"
0.142857142857143,"intra"
0.111111111111111,"intra"
0.125,"intra"
0.5,"intra"
1,"intra"
0.666666666666667,"intra"
1,"intra"
0.0476190476190476,"intra"
0.666666666666667,"intra"
0.333333333333333,"intra"
1,"intra"
0.492957746478873,"intra"
1,"intra"
0.0147058823529412,"intra"
1,"intra"
0.324324324324324,"intra"
0.375,"intra"
0.3,"intra"
1,"intra"
0.1,"intra"
0.25,"intra"
0.0909090909090909,"intra"
0.111111111111111,"intra"
0.0147058823529412,"intra"
0.7,"intra"
1,"intra"
0.25,"intra"
0.714285714285714,"intra"
0.666666666666667,"intra"
