"","layer_from","node_from","layer_to","node_to","weight"
"128",7,8,5,8,0.1
"129",8,8,5,8,0.0833333333333334
"130",7,8,6,8,0.0588235294117647
"131",8,8,6,8,0.0526315789473684
"132",8,8,7,8,0.2
"133",6,11,5,11,0.4
"134",8,11,5,11,0.2
"135",8,11,6,11,0.166666666666667
"136",5,18,9,18,0.125
"137",10,27,9,27,0.25
"138",11,27,9,27,0.111111111111111
"139",12,27,9,27,0.111111111111111
"140",5,27,9,27,0.142857142857143
"141",6,27,9,27,0.0555555555555556
"142",7,27,9,27,0.0833333333333334
"143",8,27,9,27,0.076923076923077
"144",11,27,10,27,0.142857142857143
"145",12,27,10,27,0.142857142857143
"146",5,27,10,27,0.166666666666667
"147",6,27,10,27,0.133333333333333
"148",7,27,10,27,0.1
"149",8,27,10,27,0.0909090909090909
"150",12,27,11,27,0.142857142857143
"151",5,27,11,27,0.166666666666667
"152",6,27,11,27,0.133333333333333
"153",7,27,11,27,0.1
"154",8,27,11,27,0.0909090909090909
"155",5,27,12,27,0.076923076923077
"156",6,27,12,27,0.0625
"157",7,27,12,27,0.1
"158",8,27,12,27,0.2
"159",6,27,5,27,0.352941176470588
"160",7,27,5,27,0.133333333333333
"161",8,27,5,27,0.125
"162",7,27,6,27,0.111111111111111
"163",8,27,6,27,0.105263157894737
"164",8,27,7,27,0.363636363636364
"165",6,33,5,33,0.2
"166",12,3,11,3,0.333333333333333
"167",7,3,11,3,0.25
"168",8,3,11,3,0.166666666666667
"169",7,3,12,3,0.4
"170",8,3,12,3,0.285714285714286
"171",8,3,7,3,0.428571428571428
"172",8,24,7,24,0.666666666666667
"173",11,2,10,2,0.125
"174",12,2,10,2,0.166666666666667
"175",12,2,11,2,0.5
"176",8,2,11,2,0.142857142857143
"177",10,29,9,29,0.416666666666667
"178",12,29,9,29,0.25
"179",12,29,10,29,0.153846153846154
"180",2,66,1,66,0.5
"181",2,93,1,93,0.5
"182",3,93,1,93,0.333333333333333
"183",6,93,1,93,0.5
"184",3,93,2,93,0.25
"185",6,93,2,93,0.333333333333333
"186",4,93,3,93,0.333333333333333
"187",6,93,3,93,0.25
"188",6,93,5,93,0.5
"189",2,183,1,183,0.666666666666667
"190",9,183,1,183,0.4
"191",10,183,1,183,0.5
"192",9,183,2,183,0.5
"193",10,183,2,183,0.333333333333333
"194",10,183,9,183,0.666666666666667
"195",2,48,1,48,0.333333333333333
"196",2,62,1,62,0.25
"197",4,88,1,88,1
"198",2,144,1,144,1
"199",12,144,11,144,0.5
"200",5,144,11,144,0.5
"201",6,144,11,144,1
"202",6,144,12,144,0.5
"203",6,144,5,144,0.5
"204",3,197,1,197,0.5
"205",10,197,2,197,1
"206",3,197,2,197,0.5
"207",3,197,10,197,0.5
"208",6,197,5,197,1
"209",2,203,1,203,0.5
"210",7,203,1,203,0.25
"211",8,203,1,203,0.333333333333333
"212",7,203,2,203,0.166666666666667
"213",8,203,2,203,0.2
"214",8,203,7,203,0.666666666666667
"215",4,43,1,43,0.333333333333333
"216",6,43,1,43,0.25
"217",3,43,2,43,0.333333333333333
"218",4,43,2,43,0.333333333333333
"219",5,43,2,43,0.5
"220",6,43,2,43,0.25
"221",7,43,2,43,0.166666666666667
"222",8,43,2,43,0.25
"223",4,43,3,43,0.5
"224",5,43,3,43,0.25
"225",6,43,3,43,0.166666666666667
"226",7,43,3,43,0.285714285714286
"227",8,43,3,43,0.166666666666667
"228",5,43,4,43,0.25
"229",6,43,4,43,0.4
"230",7,43,4,43,0.125
"231",8,43,4,43,0.166666666666667
"232",6,43,5,43,0.5
"233",7,43,5,43,0.142857142857143
"234",8,43,5,43,0.2
"235",7,43,6,43,0.111111111111111
"236",8,43,6,43,0.142857142857143
"237",8,43,7,43,0.25
"238",2,72,1,72,1
"239",2,190,1,190,1
"240",2,198,1,198,1
"241",2,234,1,234,1
"242",10,234,1,234,1
"243",4,234,1,234,1
"244",5,234,1,234,1
"245",6,234,1,234,1
"246",8,234,1,234,1
"247",10,234,2,234,1
"248",4,234,2,234,1
"249",5,234,2,234,1
"250",6,234,2,234,1
"251",8,234,2,234,1
"252",4,234,10,234,1
"253",5,234,10,234,1
"254",6,234,10,234,1
"255",8,234,10,234,1
"256",5,234,4,234,1
"257",6,234,4,234,1
"258",8,234,4,234,1
"259",6,234,5,234,1
"260",8,234,5,234,1
"261",8,234,6,234,1
"262",6,83,10,83,1
"263",10,49,9,49,0.25
"264",4,49,9,49,0.666666666666667
"265",5,49,9,49,0.25
"266",4,49,10,49,0.2
"267",4,49,3,49,0.2
"268",6,49,3,49,0.166666666666667
"269",5,49,4,49,0.2
"270",6,49,5,49,0.166666666666667
"271",12,96,11,96,1
"272",10,158,9,158,1
"273",6,158,9,158,0.333333333333333
"274",6,158,10,158,0.333333333333333
"275",4,158,3,158,0.5
"276",6,158,5,158,0.333333333333333
"277",7,158,5,158,1
"278",8,158,5,158,1
"279",7,158,6,158,0.333333333333333
"280",8,158,6,158,0.333333333333333
"281",8,158,7,158,1
"282",4,166,3,166,0.4
"283",6,166,5,166,1
"284",5,58,3,58,0.5
"285",4,61,3,61,0.428571428571428
"286",5,114,11,114,1
"287",6,114,11,114,0.5
"288",6,114,5,114,0.5
"289",8,117,11,117,0.666666666666667
"290",4,136,3,136,1
"291",4,200,3,200,1
"292",6,184,3,184,0.166666666666667
"293",7,184,6,184,0.125
"294",8,184,7,184,0.333333333333333
"295",3,39,10,39,0.5
"296",4,39,10,39,0.5
"297",8,39,10,39,0.333333333333333
"298",4,39,3,39,1
"299",8,39,3,39,0.5
"300",8,39,4,39,0.5
"301",8,47,3,47,0.5
"302",6,108,4,108,0.5
"303",4,170,10,170,1
"304",4,182,10,182,0.5
"305",7,178,12,178,1
"306",8,178,12,178,0.5
"307",8,178,7,178,0.5
"308",7,223,11,223,1
"309",5,191,12,191,0.333333333333333
"310",8,202,5,202,1
"311",8,185,5,185,1
"312",7,70,5,70,1
"313",6,220,5,220,0.181818181818182
"314",8,220,5,220,0.2
"315",8,220,7,220,0.333333333333333
"316",6,180,5,180,1
"317",6,212,5,212,0.5
"318",10,50,9,50,0.25
"319",5,50,10,50,0.333333333333333
"320",6,199,5,199,1
"321",10,162,9,162,0.5
"322",12,162,9,162,0.333333333333333
"323",6,162,9,162,0.25
"324",12,162,10,162,0.5
"325",5,162,12,162,0.5
"326",6,162,12,162,0.25
"327",6,162,5,162,0.333333333333333
"328",7,113,6,113,1
"329",7,192,6,192,1
"330",7,213,6,213,1
"331",8,213,6,213,0.25
"332",8,213,7,213,0.25
"333",6,204,10,204,0.5
"334",6,118,12,118,0.5
"335",8,118,12,118,1
"336",8,118,6,118,0.5
"337",12,104,9,104,0.333333333333333
"338",7,104,9,104,0.5
"339",12,104,11,104,0.333333333333333
"340",7,104,11,104,0.2
"341",7,104,12,104,0.5
"342",8,104,7,104,0.2
"343",8,152,7,152,0.333333333333333
"344",8,229,7,229,0.25
"345",10,119,9,119,1
"346",12,119,9,119,0.333333333333333
"347",7,119,9,119,1
"348",8,119,9,119,0.333333333333333
"349",12,119,10,119,0.333333333333333
"350",7,119,10,119,1
"351",8,119,10,119,0.333333333333333
"352",12,119,11,119,0.333333333333333
"353",7,119,12,119,0.333333333333333
"354",8,119,12,119,0.333333333333333
"355",8,119,7,119,0.333333333333333
"356",11,116,9,116,0.333333333333333
"357",12,116,9,116,0.25
"358",8,116,9,116,0.142857142857143
"359",12,116,11,116,0.666666666666667
"360",8,116,11,116,0.142857142857143
"361",8,116,12,116,0.285714285714286
"362",8,116,7,116,0.333333333333333
"363",12,160,11,160,0.333333333333333
"364",8,163,12,163,1
"365",10,65,9,65,1
"366",10,71,9,71,0.25
"367",10,214,9,214,0.6
"368",11,214,9,214,0.2
"369",11,214,10,214,0.333333333333333
"370",10,224,9,224,0.5
"371",12,95,11,95,1
"372",12,85,11,85,0.5
"373",12,89,11,89,0.333333333333333
"374",1,12,2,12,0.25
"375",1,12,5,12,0.2
"376",1,12,6,12,0.142857142857143
"377",2,12,5,12,0.25
"378",2,12,6,12,0.166666666666667
"379",5,12,6,12,0.333333333333333
"380",1,23,2,23,0.181818181818182
"381",1,23,3,23,0.166666666666667
"382",1,23,4,23,0.2
"383",1,23,5,23,0.285714285714286
"384",1,23,6,23,0.166666666666667
"385",1,23,7,23,0.222222222222222
"386",1,23,8,23,0.222222222222222
"387",2,23,3,23,0.0714285714285714
"388",2,23,4,23,0.0833333333333334
"389",2,23,5,23,0.111111111111111
"390",2,23,7,23,0.0909090909090909
"391",2,23,8,23,0.0909090909090909
"392",10,23,3,23,0.333333333333333
"393",10,23,4,23,0.25
"394",10,23,7,23,0.125
"395",10,23,8,23,0.125
"396",3,23,4,23,0.4
"397",3,23,5,23,0.222222222222222
"398",3,23,6,23,0.125
"399",3,23,7,23,0.3
"400",3,23,8,23,0.444444444444444
"401",4,23,5,23,0.285714285714286
"402",4,23,6,23,0.166666666666667
"403",4,23,7,23,0.375
"404",4,23,8,23,0.375
"405",5,23,6,23,0.333333333333333
"406",5,23,7,23,0.333333333333333
"407",5,23,8,23,0.6
"408",6,23,7,23,0.2
"409",6,23,8,23,0.2
"410",7,23,8,23,0.25
"411",3,9,4,9,0.238095238095238
"412",10,10,7,10,0.222222222222222
"413",3,10,4,10,0.6
"414",3,10,6,10,0.333333333333333
"415",3,10,7,10,0.285714285714286
"416",3,10,8,10,0.5
"417",4,10,6,10,0.2
"418",4,10,7,10,0.375
"419",4,10,8,10,0.6
"420",6,10,7,10,0.166666666666667
"421",6,10,8,10,0.333333333333333
"422",7,10,8,10,0.5
"423",9,14,10,14,0.333333333333333
"424",9,14,3,14,0.333333333333333
"425",10,14,3,14,0.2
"426",9,30,4,30,0.25
"427",9,30,5,30,0.2
"428",3,30,4,30,0.2
"429",3,30,5,30,0.142857142857143
"430",4,30,5,30,0.25
"431",9,31,10,31,0.2
"432",10,31,3,31,0.1
"433",10,31,4,31,0.1
"434",10,31,11,31,0.142857142857143
"435",10,31,12,31,0.142857142857143
"436",10,31,7,31,0.1
"437",10,31,8,31,0.142857142857143
"438",3,31,4,31,0.25
"439",3,31,11,31,0.166666666666667
"440",3,31,12,31,0.166666666666667
"441",3,31,7,31,0.25
"442",3,31,8,31,0.166666666666667
"443",4,31,11,31,0.166666666666667
"444",4,31,12,31,0.166666666666667
"445",4,31,7,31,0.111111111111111
"446",4,31,8,31,0.166666666666667
"447",11,31,12,31,0.333333333333333
"448",11,31,7,31,0.166666666666667
"449",11,31,8,31,0.333333333333333
"450",12,31,7,31,0.166666666666667
"451",12,31,8,31,0.333333333333333
"452",7,31,8,31,0.4
"453",3,34,6,34,0.166666666666667
"454",12,34,5,34,0.285714285714286
"455",12,34,6,34,0.2
"456",12,34,8,34,0.166666666666667
"457",5,34,6,34,0.25
"458",5,34,7,34,0.222222222222222
"459",5,34,8,34,0.111111111111111
"460",6,34,7,34,0.076923076923077
"461",6,34,8,34,0.181818181818182
"462",7,34,8,34,0.125
"463",9,1,10,1,0.4
"464",9,1,5,1,0.0588235294117647
"465",9,1,6,1,0.111111111111111
"466",9,1,7,1,0.166666666666667
"467",9,1,8,1,0.19047619047619
"468",10,1,5,1,0.1
"469",10,1,6,1,0.0454545454545455
"470",10,1,7,1,0.105263157894737
"471",10,1,8,1,0.125
"472",5,1,6,1,0.111111111111111
"473",5,1,7,1,0.0588235294117647
"474",5,1,8,1,0.153846153846154
"475",6,1,7,1,0.2
"476",6,1,8,1,0.125
"477",7,1,8,1,0.388888888888889
"478",9,8,10,8,0.3
"479",9,8,11,8,0.125
"480",9,8,12,8,0.0909090909090909
"481",9,8,5,8,0.0714285714285714
"482",9,8,6,8,0.1
"483",9,8,7,8,0.142857142857143
"484",9,8,8,8,0.25
"485",10,8,11,8,0.12
"486",10,8,12,8,0.0869565217391304
"487",10,8,5,8,0.0666666666666667
"488",10,8,6,8,0.15
"489",10,8,7,8,0.125
"490",10,8,8,8,0.1
"491",11,8,12,8,0.344827586206897
"492",11,8,5,8,0.0714285714285714
"493",11,8,6,8,0.088235294117647
"494",11,8,7,8,0.0952380952380953
"495",11,8,8,8,0.136363636363636
"496",12,8,5,8,0.0384615384615385
"497",12,8,6,8,0.0625
"498",12,8,7,8,0.111111111111111
"499",12,8,8,8,0.1
"500",5,8,6,8,0.315789473684211
"501",5,8,7,8,0.1
"502",5,8,8,8,0.0833333333333334
"503",6,8,7,8,0.0588235294117647
"504",6,8,8,8,0.0526315789473684
"505",7,8,8,8,0.2
"506",5,11,6,11,0.4
"507",5,11,8,11,0.2
"508",6,11,8,11,0.166666666666667
"509",9,18,5,18,0.125
"510",9,27,10,27,0.25
"511",9,27,11,27,0.111111111111111
"512",9,27,12,27,0.111111111111111
"513",9,27,5,27,0.142857142857143
"514",9,27,6,27,0.0555555555555556
"515",9,27,7,27,0.0833333333333334
"516",9,27,8,27,0.076923076923077
"517",10,27,11,27,0.142857142857143
"518",10,27,12,27,0.142857142857143
"519",10,27,5,27,0.166666666666667
"520",10,27,6,27,0.133333333333333
"521",10,27,7,27,0.1
"522",10,27,8,27,0.0909090909090909
"523",11,27,12,27,0.142857142857143
"524",11,27,5,27,0.166666666666667
"525",11,27,6,27,0.133333333333333
"526",11,27,7,27,0.1
"527",11,27,8,27,0.0909090909090909
"528",12,27,5,27,0.076923076923077
"529",12,27,6,27,0.0625
"530",12,27,7,27,0.1
"531",12,27,8,27,0.2
"532",5,27,6,27,0.352941176470588
"533",5,27,7,27,0.133333333333333
"534",5,27,8,27,0.125
"535",6,27,7,27,0.111111111111111
"536",6,27,8,27,0.105263157894737
"537",7,27,8,27,0.363636363636364
"538",5,33,6,33,0.2
"539",11,3,12,3,0.333333333333333
"540",11,3,7,3,0.25
"541",11,3,8,3,0.166666666666667
"542",12,3,7,3,0.4
"543",12,3,8,3,0.285714285714286
"544",7,3,8,3,0.428571428571428
"545",7,24,8,24,0.666666666666667
"546",10,2,11,2,0.125
"547",10,2,12,2,0.166666666666667
"548",11,2,12,2,0.5
"549",11,2,8,2,0.142857142857143
"550",9,29,10,29,0.416666666666667
"551",9,29,12,29,0.25
"552",10,29,12,29,0.153846153846154
"553",1,66,2,66,0.5
"554",1,93,2,93,0.5
"555",1,93,3,93,0.333333333333333
"556",1,93,6,93,0.5
"557",2,93,3,93,0.25
"558",2,93,6,93,0.333333333333333
"559",3,93,4,93,0.333333333333333
"560",3,93,6,93,0.25
"561",5,93,6,93,0.5
"562",1,183,2,183,0.666666666666667
"563",1,183,9,183,0.4
"564",1,183,10,183,0.5
"565",2,183,9,183,0.5
"566",2,183,10,183,0.333333333333333
"567",9,183,10,183,0.666666666666667
"568",1,48,2,48,0.333333333333333
"569",1,62,2,62,0.25
"570",1,88,4,88,1
"571",1,144,2,144,1
"572",11,144,12,144,0.5
"573",11,144,5,144,0.5
"574",11,144,6,144,1
"575",12,144,6,144,0.5
"576",5,144,6,144,0.5
"577",1,197,3,197,0.5
"578",2,197,10,197,1
"579",2,197,3,197,0.5
"580",10,197,3,197,0.5
"581",5,197,6,197,1
"582",1,203,2,203,0.5
"583",1,203,7,203,0.25
"584",1,203,8,203,0.333333333333333
"585",2,203,7,203,0.166666666666667
"586",2,203,8,203,0.2
"587",7,203,8,203,0.666666666666667
"588",1,43,4,43,0.333333333333333
"589",1,43,6,43,0.25
"590",2,43,3,43,0.333333333333333
"591",2,43,4,43,0.333333333333333
"592",2,43,5,43,0.5
"593",2,43,6,43,0.25
"594",2,43,7,43,0.166666666666667
"595",2,43,8,43,0.25
"596",3,43,4,43,0.5
"597",3,43,5,43,0.25
"598",3,43,6,43,0.166666666666667
"599",3,43,7,43,0.285714285714286
"600",3,43,8,43,0.166666666666667
"601",4,43,5,43,0.25
"602",4,43,6,43,0.4
"603",4,43,7,43,0.125
"604",4,43,8,43,0.166666666666667
"605",5,43,6,43,0.5
"606",5,43,7,43,0.142857142857143
"607",5,43,8,43,0.2
"608",6,43,7,43,0.111111111111111
"609",6,43,8,43,0.142857142857143
"610",7,43,8,43,0.25
"611",1,72,2,72,1
"612",1,190,2,190,1
"613",1,198,2,198,1
"614",1,234,2,234,1
"615",1,234,10,234,1
"616",1,234,4,234,1
"617",1,234,5,234,1
"618",1,234,6,234,1
"619",1,234,8,234,1
"620",2,234,10,234,1
"621",2,234,4,234,1
"622",2,234,5,234,1
"623",2,234,6,234,1
"624",2,234,8,234,1
"625",10,234,4,234,1
"626",10,234,5,234,1
"627",10,234,6,234,1
"628",10,234,8,234,1
"629",4,234,5,234,1
"630",4,234,6,234,1
"631",4,234,8,234,1
"632",5,234,6,234,1
"633",5,234,8,234,1
"634",6,234,8,234,1
"635",10,83,6,83,1
"636",9,49,10,49,0.25
"637",9,49,4,49,0.666666666666667
"638",9,49,5,49,0.25
"639",10,49,4,49,0.2
"640",3,49,4,49,0.2
"641",3,49,6,49,0.166666666666667
"642",4,49,5,49,0.2
"643",5,49,6,49,0.166666666666667
"644",11,96,12,96,1
"645",9,158,10,158,1
"646",9,158,6,158,0.333333333333333
"647",10,158,6,158,0.333333333333333
"648",3,158,4,158,0.5
"649",5,158,6,158,0.333333333333333
"650",5,158,7,158,1
"651",5,158,8,158,1
"652",6,158,7,158,0.333333333333333
"653",6,158,8,158,0.333333333333333
"654",7,158,8,158,1
"655",3,166,4,166,0.4
"656",5,166,6,166,1
"657",3,58,5,58,0.5
"658",3,61,4,61,0.428571428571428
"659",11,114,5,114,1
"660",11,114,6,114,0.5
"661",5,114,6,114,0.5
"662",11,117,8,117,0.666666666666667
"663",3,136,4,136,1
"664",3,200,4,200,1
"665",3,184,6,184,0.166666666666667
"666",6,184,7,184,0.125
"667",7,184,8,184,0.333333333333333
"668",10,39,3,39,0.5
"669",10,39,4,39,0.5
"670",10,39,8,39,0.333333333333333
"671",3,39,4,39,1
"672",3,39,8,39,0.5
"673",4,39,8,39,0.5
"674",3,47,8,47,0.5
"675",4,108,6,108,0.5
"676",10,170,4,170,1
"677",10,182,4,182,0.5
"678",12,178,7,178,1
"679",12,178,8,178,0.5
"680",7,178,8,178,0.5
"681",11,223,7,223,1
"682",12,191,5,191,0.333333333333333
"683",5,202,8,202,1
"684",5,185,8,185,1
"685",5,70,7,70,1
"686",5,220,6,220,0.181818181818182
"687",5,220,8,220,0.2
"688",7,220,8,220,0.333333333333333
"689",5,180,6,180,1
"690",5,212,6,212,0.5
"691",9,50,10,50,0.25
"692",10,50,5,50,0.333333333333333
"693",5,199,6,199,1
"694",9,162,10,162,0.5
"695",9,162,12,162,0.333333333333333
"696",9,162,6,162,0.25
"697",10,162,12,162,0.5
"698",12,162,5,162,0.5
"699",12,162,6,162,0.25
"700",5,162,6,162,0.333333333333333
"701",6,113,7,113,1
"702",6,192,7,192,1
"703",6,213,7,213,1
"704",6,213,8,213,0.25
"705",7,213,8,213,0.25
"706",10,204,6,204,0.5
"707",12,118,6,118,0.5
"708",12,118,8,118,1
"709",6,118,8,118,0.5
"710",9,104,12,104,0.333333333333333
"711",9,104,7,104,0.5
"712",11,104,12,104,0.333333333333333
"713",11,104,7,104,0.2
"714",12,104,7,104,0.5
"715",7,104,8,104,0.2
"716",7,152,8,152,0.333333333333333
"717",7,229,8,229,0.25
"718",9,119,10,119,1
"719",9,119,12,119,0.333333333333333
"720",9,119,7,119,1
"721",9,119,8,119,0.333333333333333
"722",10,119,12,119,0.333333333333333
"723",10,119,7,119,1
"724",10,119,8,119,0.333333333333333
"725",11,119,12,119,0.333333333333333
"726",12,119,7,119,0.333333333333333
"727",12,119,8,119,0.333333333333333
"728",7,119,8,119,0.333333333333333
"729",9,116,11,116,0.333333333333333
"730",9,116,12,116,0.25
"731",9,116,8,116,0.142857142857143
"732",11,116,12,116,0.666666666666667
"733",11,116,8,116,0.142857142857143
"734",12,116,8,116,0.285714285714286
"735",7,116,8,116,0.333333333333333
"736",11,160,12,160,0.333333333333333
"737",12,163,8,163,1
"738",9,65,10,65,1
"739",9,71,10,71,0.25
"740",9,214,10,214,0.6
"741",9,214,11,214,0.2
"742",10,214,11,214,0.333333333333333
"743",9,224,10,224,0.5
"744",11,95,12,95,1
"745",11,85,12,85,0.5
"746",11,89,12,89,0.333333333333333
