"","layer","node_from","node_to","weight"
"133",1,38,15,0.0652173913043478
"134",1,76,15,0.0652173913043478
"135",1,81,15,0.239130434782609
"136",1,40,15,0.630434782608696
"137",1,41,19,0.0697674418604651
"138",1,33,19,0.0232558139534884
"139",1,32,19,0.0387596899224806
"140",1,30,19,0.0387596899224806
"141",1,42,19,0.0387596899224806
"142",1,43,19,0.0387596899224806
"143",1,44,19,0.0155038759689922
"144",1,45,19,0.00775193798449612
"145",1,50,19,0.00775193798449612
"146",1,51,19,0.325581395348837
"147",1,52,19,0.00775193798449612
"148",1,36,19,0.186046511627907
"149",1,57,19,0.0155038759689922
"150",1,64,19,0.0310077519379845
"151",1,65,19,0.00775193798449612
"152",1,38,19,0.0155038759689922
"153",1,67,19,0.00775193798449612
"154",1,69,19,0.00775193798449612
"155",1,70,19,0.0232558139534884
"156",1,73,19,0.0155038759689922
"157",1,78,19,0.0155038759689922
"158",1,81,19,0.201550387596899
"159",1,82,19,0.00775193798449612
"160",1,83,19,0.00775193798449612
"161",1,40,19,2.77519379844961
"162",1,84,19,0.0465116279069767
"163",1,33,21,0.0153846153846154
"164",1,32,21,0.0153846153846154
"165",1,30,21,0.0461538461538462
"166",1,42,21,0.0153846153846154
"167",1,43,21,0.0769230769230769
"168",1,36,21,0.0461538461538462
"169",1,59,21,0.0153846153846154
"170",1,39,21,0.0461538461538462
"171",1,70,21,0.0153846153846154
"172",1,73,21,0.0153846153846154
"173",1,81,21,0.0769230769230769
"174",1,82,21,0.0153846153846154
"175",1,40,21,0.0153846153846154
"176",1,51,20,0.111111111111111
"177",1,81,20,0.111111111111111
"178",1,40,20,1.77777777777778
"179",1,41,22,0.0769230769230769
"180",1,42,22,0.230769230769231
"181",1,43,22,0.0769230769230769
"182",1,51,22,0.0769230769230769
"183",1,64,22,0.0769230769230769
"184",1,81,22,1.15384615384615
"185",1,40,22,4.15384615384615
"186",1,84,22,0.0769230769230769
"187",1,33,23,0.06
"188",1,30,23,0.02
"189",1,42,23,0.02
"190",1,43,23,0.06
"191",1,51,23,0.04
"192",1,36,23,0.02
"193",1,69,23,0.02
"194",1,81,23,0.22
"195",1,82,23,0.02
"196",1,83,23,0.02
"197",1,40,23,0.6
"198",1,84,23,0.08
"199",1,51,25,0.2
"200",1,40,25,0.2
"201",2,41,1,0.254901960784314
"202",2,33,1,0.0980392156862745
"203",2,30,1,0.117647058823529
"204",2,43,1,0.0196078431372549
"205",2,45,1,0.0392156862745098
"206",2,50,1,0.0392156862745098
"207",2,36,1,0.0588235294117647
"208",2,59,1,0.0588235294117647
"209",2,60,1,0.0196078431372549
"210",2,63,1,1.68627450980392
"211",2,80,1,0.0196078431372549
"212",2,81,1,0.254901960784314
"213",2,40,1,0.0196078431372549
"214",2,84,1,0.0196078431372549
"215",2,32,2,0.2
"216",2,30,2,0.2
"217",2,42,2,0.2
"218",2,59,2,0.2
"219",2,63,2,0.4
"220",2,39,2,0.2
"221",2,70,2,0.2
"222",2,30,3,5
"223",2,42,3,2
"224",2,36,3,1
"225",2,80,3,25
"226",2,82,3,2
"227",2,83,3,4
"228",2,40,3,10
"229",2,41,4,1.4
"230",2,33,4,1.6
"231",2,31,4,0.2
"232",2,47,4,1.6
"233",2,82,4,0.2
"234",2,40,4,0.6
"235",2,33,5,0.2
"236",2,43,5,0.2
"237",2,36,5,0.2
"238",2,38,5,0.2
"239",2,40,5,0.2
"240",2,33,6,0.05
"241",2,30,6,0.05
"242",2,43,6,0.1
"243",2,50,6,0.1
"244",2,36,6,0.05
"245",2,38,6,0.1
"246",2,81,6,0.25
"247",2,40,6,0.05
"248",2,84,6,0.1
"249",2,41,7,0.184210526315789
"250",2,33,7,0.210526315789474
"251",2,32,7,0.0526315789473684
"252",2,30,7,0.0263157894736842
"253",2,43,7,0.0526315789473684
"254",2,44,7,0.184210526315789
"255",2,46,7,0.0263157894736842
"256",2,50,7,0.605263157894737
"257",2,36,7,0.0263157894736842
"258",2,64,7,0.0263157894736842
"259",2,70,7,0.0263157894736842
"260",2,73,7,0.0263157894736842
"261",2,77,7,0.0263157894736842
"262",2,81,7,0.789473684210526
"263",2,85,7,0.0263157894736842
"264",2,40,7,0.0526315789473684
"265",2,84,7,0.0263157894736842
"266",2,81,9,0.5
"267",2,28,10,2
"268",2,42,10,0.25
"269",2,43,10,0.25
"270",2,45,10,0.25
"271",2,50,10,0.25
"272",2,38,10,0.5
"273",2,41,11,1.13333333333333
"274",2,26,11,0.2
"275",2,33,11,0.533333333333333
"276",2,32,11,0.933333333333333
"277",2,30,11,0.8
"278",2,43,11,0.2
"279",2,44,11,0.2
"280",2,50,11,0.133333333333333
"281",2,36,11,0.133333333333333
"282",2,60,11,0.0666666666666667
"283",2,64,11,0.0666666666666667
"284",2,39,11,0.133333333333333
"285",2,70,11,0.0666666666666667
"286",2,77,11,0.0666666666666667
"287",2,78,11,0.133333333333333
"288",2,82,11,0.0666666666666667
"289",2,40,11,0.0666666666666667
"290",2,84,11,0.133333333333333
"291",2,41,12,0.521739130434783
"292",2,28,12,0.0434782608695652
"293",2,33,12,0.217391304347826
"294",2,32,12,0.130434782608696
"295",2,30,12,0.304347826086957
"296",2,31,12,0.0434782608695652
"297",2,42,12,0.0434782608695652
"298",2,43,12,0.0869565217391304
"299",2,50,12,0.130434782608696
"300",2,51,12,0.0434782608695652
"301",2,36,12,0.0434782608695652
"302",2,60,12,0.0434782608695652
"303",2,63,12,0.0434782608695652
"304",2,78,12,0.0434782608695652
"305",2,81,12,0.0434782608695652
"306",2,82,12,0.0434782608695652
"307",2,83,12,0.782608695652174
"308",2,84,12,0.0434782608695652
"309",2,41,13,0.641025641025641
"310",2,33,13,0.58974358974359
"311",2,32,13,0.179487179487179
"312",2,30,13,0.333333333333333
"313",2,43,13,0.128205128205128
"314",2,45,13,0.0769230769230769
"315",2,47,13,0.0512820512820513
"316",2,50,13,0.256410256410256
"317",2,51,13,0.0256410256410256
"318",2,36,13,0.0512820512820513
"319",2,59,13,1.56410256410256
"320",2,63,13,0.0256410256410256
"321",2,72,13,0.0256410256410256
"322",2,81,13,0.205128205128205
"323",2,82,13,0.0256410256410256
"324",2,40,13,0.179487179487179
"325",2,84,13,0.0256410256410256
"326",2,30,14,0.0769230769230769
"327",2,43,14,0.153846153846154
"328",2,70,14,0.0769230769230769
"329",2,81,14,0.0769230769230769
"330",2,40,14,0.230769230769231
"331",2,41,15,0.125
"332",2,33,15,0.333333333333333
"333",2,32,15,0.166666666666667
"334",2,30,15,0.125
"335",2,44,15,0.0416666666666667
"336",2,47,15,0.0833333333333333
"337",2,50,15,0.333333333333333
"338",2,36,15,0.25
"339",2,59,15,0.0416666666666667
"340",2,60,15,0.0833333333333333
"341",2,81,15,0.125
"342",2,40,15,0.0416666666666667
"343",2,41,16,0.588235294117647
"344",2,43,16,0.352941176470588
"345",2,50,16,0.176470588235294
"346",2,37,16,0.470588235294118
"347",2,85,16,0.117647058823529
"348",2,30,17,0.5
"349",2,51,17,0.5
"350",2,40,17,1
"351",2,81,18,1
"352",2,41,19,0.0223880597014925
"353",2,32,19,0.0149253731343284
"354",2,30,19,0.0447761194029851
"355",2,43,19,0.00746268656716418
"356",2,50,19,0.0447761194029851
"357",2,51,19,0.447761194029851
"358",2,60,19,0.00746268656716418
"359",2,64,19,0.0149253731343284
"360",2,69,19,0.00746268656716418
"361",2,70,19,0.00746268656716418
"362",2,73,19,0.00746268656716418
"363",2,74,19,0.00746268656716418
"364",2,78,19,0.00746268656716418
"365",2,80,19,0.00746268656716418
"366",2,81,19,0.395522388059701
"367",2,82,19,0.0149253731343284
"368",2,40,19,0.626865671641791
"369",2,84,19,0.111940298507463
"370",2,41,21,0.0238095238095238
"371",2,33,21,0.0238095238095238
"372",2,43,21,0.0476190476190476
"373",2,44,21,0.0238095238095238
"374",2,45,21,0.0238095238095238
"375",2,51,21,0.0238095238095238
"376",2,36,21,0.0476190476190476
"377",2,64,21,0.0238095238095238
"378",2,38,21,0.0238095238095238
"379",2,39,21,0.0238095238095238
"380",2,81,21,0.452380952380952
"381",2,40,21,0.261904761904762
"382",2,84,21,0.19047619047619
"383",2,41,20,0.2
"384",2,36,20,0.2
"385",2,81,23,0.315789473684211
"386",2,41,25,0.111111111111111
"387",2,43,25,0.111111111111111
"388",2,51,25,0.333333333333333
"389",2,53,25,0.111111111111111
"390",3,41,1,0.159420289855072
"391",3,33,1,0.0869565217391304
"392",3,32,1,0.0869565217391304
"393",3,30,1,0.405797101449275
"394",3,43,1,0.0869565217391304
"395",3,44,1,0.0144927536231884
"396",3,45,1,0.0579710144927536
"397",3,47,1,0.0144927536231884
"398",3,50,1,0.130434782608696
"399",3,51,1,0.0289855072463768
"400",3,36,1,0.115942028985507
"401",3,57,1,0.0144927536231884
"402",3,59,1,0.144927536231884
"403",3,62,1,0.0289855072463768
"404",3,63,1,1.78260869565217
"405",3,64,1,0.0289855072463768
"406",3,38,1,0.144927536231884
"407",3,70,1,0.0289855072463768
"408",3,78,1,0.0289855072463768
"409",3,80,1,0.0144927536231884
"410",3,81,1,0.420289855072464
"411",3,82,1,0.0289855072463768
"412",3,85,1,0.202898550724638
"413",3,40,1,0.27536231884058
"414",3,84,1,0.0144927536231884
"415",3,32,2,0.2
"416",3,44,2,0.2
"417",3,50,2,0.6
"418",3,64,2,0.2
"419",3,38,2,0.4
"420",3,77,2,0.2
"421",3,40,2,0.2
"422",3,33,3,0.8
"423",3,32,3,0.1
"424",3,42,3,0.3
"425",3,45,3,1
"426",3,50,3,3.2
"427",3,51,3,0.5
"428",3,38,3,0.1
"429",3,71,3,0.1
"430",3,78,3,0.1
"431",3,80,3,0.5
"432",3,81,3,0.3
"433",3,82,3,0.6
"434",3,83,3,0.3
"435",3,40,3,1.2
"436",3,41,4,0.428571428571429
"437",3,33,4,5.78571428571429
"438",3,32,4,1.28571428571429
"439",3,30,4,1.14285714285714
"440",3,43,4,0.214285714285714
"441",3,44,4,0.428571428571429
"442",3,45,4,9.42857142857143
"443",3,47,4,0.0714285714285714
"444",3,50,4,0.785714285714286
"445",3,36,4,0.0714285714285714
"446",3,60,4,0.0714285714285714
"447",3,62,4,0.428571428571429
"448",3,64,4,0.285714285714286
"449",3,39,4,0.0714285714285714
"450",3,70,4,0.0714285714285714
"451",3,82,4,0.142857142857143
"452",3,85,4,0.785714285714286
"453",3,40,4,1.42857142857143
"454",3,41,5,0.0555555555555556
"455",3,33,5,0.277777777777778
"456",3,44,5,0.0555555555555556
"457",3,50,5,0.277777777777778
"458",3,51,5,0.0555555555555556
"459",3,64,5,0.0555555555555556
"460",3,69,5,0.0555555555555556
"461",3,81,5,0.0555555555555556
"462",3,82,5,0.0555555555555556
"463",3,83,5,0.0555555555555556
"464",3,85,5,0.0555555555555556
"465",3,41,6,0.0666666666666667
"466",3,33,6,0.5
"467",3,32,6,0.333333333333333
"468",3,30,6,0.1
"469",3,43,6,0.0666666666666667
"470",3,44,6,0.133333333333333
"471",3,50,6,0.133333333333333
"472",3,51,6,0.0333333333333333
"473",3,36,6,0.266666666666667
"474",3,59,6,0.0333333333333333
"475",3,64,6,0.0666666666666667
"476",3,65,6,0.0333333333333333
"477",3,38,6,0.0333333333333333
"478",3,69,6,0.0333333333333333
"479",3,70,6,0.1
"480",3,77,6,0.0333333333333333
"481",3,80,6,0.0666666666666667
"482",3,81,6,0.4
"483",3,82,6,0.0333333333333333
"484",3,85,6,0.0333333333333333
"485",3,40,6,0.0666666666666667
"486",3,41,7,0.0485436893203883
"487",3,26,7,0.00970873786407767
"488",3,33,7,0.563106796116505
"489",3,32,7,0.436893203883495
"490",3,30,7,0.116504854368932
"491",3,43,7,0.0970873786407767
"492",3,44,7,0.0776699029126214
"493",3,47,7,0.00970873786407767
"494",3,50,7,1.0873786407767
"495",3,51,7,0.0970873786407767
"496",3,52,7,0.00970873786407767
"497",3,36,7,0.203883495145631
"498",3,57,7,0.00970873786407767
"499",3,59,7,0.0194174757281553
"500",3,64,7,0.058252427184466
"501",3,38,7,0.029126213592233
"502",3,70,7,0.0970873786407767
"503",3,71,7,0.00970873786407767
"504",3,74,7,0.00970873786407767
"505",3,77,7,0.0194174757281553
"506",3,78,7,0.0194174757281553
"507",3,80,7,0.00970873786407767
"508",3,81,7,0.990291262135922
"509",3,82,7,0.0388349514563107
"510",3,83,7,0.087378640776699
"511",3,85,7,0.029126213592233
"512",3,40,7,0.16504854368932
"513",3,84,7,0.029126213592233
"514",3,28,10,1
"515",3,64,10,0.5
"516",3,38,10,1.5
"517",3,81,10,0.5
"518",3,41,11,0.113636363636364
"519",3,26,11,0.0227272727272727
"520",3,33,11,1
"521",3,32,11,1.02272727272727
"522",3,30,11,0.136363636363636
"523",3,43,11,0.159090909090909
"524",3,44,11,0.25
"525",3,50,11,0.0454545454545455
"526",3,51,11,0.0909090909090909
"527",3,36,11,0.113636363636364
"528",3,59,11,0.136363636363636
"529",3,60,11,0.409090909090909
"530",3,62,11,0.0227272727272727
"531",3,63,11,0.0227272727272727
"532",3,64,11,0.0681818181818182
"533",3,38,11,0.0454545454545455
"534",3,39,11,0.0227272727272727
"535",3,70,11,0.0681818181818182
"536",3,78,11,0.0681818181818182
"537",3,80,11,0.0909090909090909
"538",3,81,11,1.06818181818182
"539",3,82,11,0.0454545454545455
"540",3,83,11,0.0227272727272727
"541",3,85,11,0.0227272727272727
"542",3,40,11,0.0454545454545455
"543",3,84,11,0.159090909090909
"544",3,41,12,0.241379310344828
"545",3,33,12,0.448275862068966
"546",3,32,12,0.413793103448276
"547",3,30,12,1
"548",3,31,12,0.0689655172413793
"549",3,42,12,0.0344827586206897
"550",3,43,12,0.0689655172413793
"551",3,50,12,1.51724137931034
"552",3,36,12,0.103448275862069
"553",3,60,12,0.379310344827586
"554",3,62,12,0.0344827586206897
"555",3,64,12,0.137931034482759
"556",3,65,12,0.0689655172413793
"557",3,38,12,0.0344827586206897
"558",3,39,12,0.0344827586206897
"559",3,70,12,0.0344827586206897
"560",3,78,12,0.0344827586206897
"561",3,80,12,0.137931034482759
"562",3,81,12,1.20689655172414
"563",3,82,12,0.137931034482759
"564",3,85,12,0.103448275862069
"565",3,84,12,0.0689655172413793
"566",3,41,13,2
"567",3,26,13,0.214285714285714
"568",3,33,13,0.214285714285714
"569",3,32,13,0.428571428571429
"570",3,30,13,0.535714285714286
"571",3,42,13,0.0357142857142857
"572",3,43,13,0.142857142857143
"573",3,44,13,0.0357142857142857
"574",3,45,13,0.357142857142857
"575",3,46,13,0.178571428571429
"576",3,47,13,0.0357142857142857
"577",3,50,13,0.321428571428571
"578",3,36,13,0.0714285714285714
"579",3,59,13,8.03571428571429
"580",3,64,13,0.0714285714285714
"581",3,66,13,0.0714285714285714
"582",3,73,13,0.0357142857142857
"583",3,78,13,0.0714285714285714
"584",3,81,13,0.0357142857142857
"585",3,85,13,0.0714285714285714
"586",3,33,14,0.285714285714286
"587",3,32,14,0.142857142857143
"588",3,63,14,0.142857142857143
"589",3,81,14,0.142857142857143
"590",3,41,15,0.0487804878048781
"591",3,33,15,0.439024390243902
"592",3,32,15,0.414634146341463
"593",3,30,15,0.317073170731707
"594",3,31,15,0.0487804878048781
"595",3,42,15,0.024390243902439
"596",3,43,15,0.024390243902439
"597",3,44,15,0.146341463414634
"598",3,50,15,0.121951219512195
"599",3,36,15,0.0487804878048781
"600",3,59,15,0.024390243902439
"601",3,60,15,0.365853658536585
"602",3,64,15,0.024390243902439
"603",3,38,15,0.024390243902439
"604",3,69,15,0.024390243902439
"605",3,77,15,0.0731707317073171
"606",3,78,15,0.024390243902439
"607",3,81,15,0.0731707317073171
"608",3,82,15,0.121951219512195
"609",3,85,15,0.024390243902439
"610",3,40,15,0.0975609756097561
"611",3,43,16,0.25
"612",3,40,16,0.25
"613",3,30,17,0.142857142857143
"614",3,42,17,0.571428571428571
"615",3,44,17,0.714285714285714
"616",3,51,17,1.85714285714286
"617",3,81,17,0.428571428571429
"618",3,82,17,0.714285714285714
"619",3,40,17,9
"620",3,41,19,0.0882352941176471
"621",3,33,19,0.0735294117647059
"622",3,32,19,0.0147058823529412
"623",3,30,19,0.110294117647059
"624",3,42,19,0.0367647058823529
"625",3,43,19,0.0294117647058824
"626",3,44,19,0.0588235294117647
"627",3,45,19,0.00735294117647059
"628",3,46,19,0.00735294117647059
"629",3,50,19,0.0514705882352941
"630",3,51,19,0.198529411764706
"631",3,36,19,0.117647058823529
"632",3,60,19,0.00735294117647059
"633",3,62,19,0.00735294117647059
"634",3,64,19,0.0661764705882353
"635",3,70,19,0.0147058823529412
"636",3,77,19,0.00735294117647059
"637",3,78,19,0.0220588235294118
"638",3,80,19,0.00735294117647059
"639",3,81,19,0.316176470588235
"640",3,82,19,0.0661764705882353
"641",3,83,19,0.0367647058823529
"642",3,85,19,0.25
"643",3,40,19,2.36764705882353
"644",3,84,19,0.0220588235294118
"645",3,41,21,0.0394736842105263
"646",3,33,21,0.0526315789473684
"647",3,32,21,0.0394736842105263
"648",3,30,21,0.0921052631578947
"649",3,43,21,0.0657894736842105
"650",3,50,21,0.0131578947368421
"651",3,36,21,0.0263157894736842
"652",3,59,21,0.0394736842105263
"653",3,64,21,0.0263157894736842
"654",3,38,21,0.0263157894736842
"655",3,69,21,0.0131578947368421
"656",3,70,21,0.0131578947368421
"657",3,77,21,0.0131578947368421
"658",3,80,21,0.0131578947368421
"659",3,81,21,0.368421052631579
"660",3,82,21,0.0263157894736842
"661",3,85,21,0.0131578947368421
"662",3,40,21,0.0263157894736842
"663",3,30,22,0.111111111111111
"664",3,43,22,0.111111111111111
"665",3,44,22,0.111111111111111
"666",3,51,22,0.222222222222222
"667",3,56,22,0.111111111111111
"668",3,81,22,0.444444444444444
"669",3,40,22,0.444444444444444
"670",3,59,23,0.142857142857143
"671",3,38,23,0.142857142857143
"672",3,81,23,0.142857142857143
"673",3,40,23,0.142857142857143
"674",3,40,24,0.5
"675",3,30,25,0.25
"676",3,42,25,0.25
"677",3,36,25,0.25
"678",3,81,25,0.125
"679",3,85,25,0.25
"680",3,40,25,1.5
"681",4,26,1,0.0222222222222222
"682",4,33,1,0.0444444444444444
"683",4,32,1,0.4
"684",4,30,1,0.377777777777778
"685",4,43,1,0.2
"686",4,50,1,0.0888888888888889
"687",4,51,1,0.0888888888888889
"688",4,36,1,0.155555555555556
"689",4,37,1,0.0444444444444444
"690",4,63,1,0.644444444444444
"691",4,38,1,0.222222222222222
"692",4,69,1,0.0222222222222222
"693",4,70,1,0.0444444444444444
"694",4,81,1,0.977777777777778
"695",4,82,1,0.0222222222222222
"696",4,85,1,0.0444444444444444
"697",4,40,1,0.422222222222222
"698",4,84,1,0.0444444444444444
"699",4,41,2,0.5
"700",4,32,2,1
"701",4,63,2,1
"702",4,40,2,0.5
"703",4,33,3,0.6
"704",4,32,3,0.2
"705",4,30,3,0.3
"706",4,51,3,0.4
"707",4,36,3,0.7
"708",4,81,3,0.2
"709",4,82,3,0.2
"710",4,40,3,0.2
"711",4,84,3,0.1
"712",4,33,4,3
"713",4,32,4,1.57142857142857
"714",4,30,4,0.428571428571429
"715",4,44,4,0.0714285714285714
"716",4,50,4,0.0714285714285714
"717",4,62,4,2.35714285714286
"718",4,38,4,0.0714285714285714
"719",4,70,4,0.428571428571429
"720",4,81,4,1.35714285714286
"721",4,40,4,1.5
"722",4,33,5,0.125
"723",4,32,5,0.125
"724",4,81,5,0.125
"725",4,33,6,0.419354838709677
"726",4,32,6,0.612903225806452
"727",4,30,6,0.32258064516129
"728",4,43,6,0.032258064516129
"729",4,44,6,0.032258064516129
"730",4,50,6,0.32258064516129
"731",4,51,6,0.032258064516129
"732",4,36,6,0.193548387096774
"733",4,70,6,0.0645161290322581
"734",4,81,6,0.161290322580645
"735",4,82,6,0.0645161290322581
"736",4,40,6,0.387096774193548
"737",4,41,7,0.00793650793650794
"738",4,28,7,0.0158730158730159
"739",4,33,7,0.261904761904762
"740",4,32,7,0.380952380952381
"741",4,30,7,0.341269841269841
"742",4,42,7,0.00793650793650794
"743",4,43,7,0.00793650793650794
"744",4,44,7,0.0873015873015873
"745",4,50,7,0.73015873015873
"746",4,51,7,0.0317460317460317
"747",4,36,7,0.166666666666667
"748",4,57,7,0.00793650793650794
"749",4,38,7,0.0476190476190476
"750",4,69,7,0.00793650793650794
"751",4,70,7,0.0555555555555556
"752",4,81,7,1.15873015873016
"753",4,82,7,0.0158730158730159
"754",4,40,7,0.214285714285714
"755",4,84,7,0.214285714285714
"756",4,30,8,1
"757",4,49,8,41
"758",4,38,8,0.666666666666667
"759",4,69,8,0.333333333333333
"760",4,40,8,0.333333333333333
"761",4,28,10,0.4
"762",4,42,10,0.2
"763",4,50,10,0.8
"764",4,51,10,0.2
"765",4,69,10,0.2
"766",4,81,10,1.8
"767",4,82,10,0.2
"768",4,41,11,0.0434782608695652
"769",4,33,11,0.130434782608696
"770",4,32,11,0.434782608695652
"771",4,30,11,0.173913043478261
"772",4,43,11,0.0434782608695652
"773",4,44,11,0.0434782608695652
"774",4,50,11,0.521739130434783
"775",4,51,11,0.130434782608696
"776",4,36,11,0.0869565217391304
"777",4,70,11,0.173913043478261
"778",4,81,11,0.391304347826087
"779",4,40,11,0.0869565217391304
"780",4,84,11,0.0434782608695652
"781",4,33,12,0.25
"782",4,32,12,0.7
"783",4,30,12,0.65
"784",4,43,12,0.05
"785",4,44,12,0.15
"786",4,50,12,0.1
"787",4,36,12,0.2
"788",4,59,12,0.2
"789",4,38,12,0.05
"790",4,69,12,0.1
"791",4,81,12,0.1
"792",4,40,12,0.3
"793",4,41,13,0.619047619047619
"794",4,33,13,0.238095238095238
"795",4,32,13,0.285714285714286
"796",4,30,13,0.571428571428571
"797",4,43,13,0.0476190476190476
"798",4,35,13,0.0476190476190476
"799",4,50,13,0.238095238095238
"800",4,36,13,0.142857142857143
"801",4,59,13,0.0952380952380952
"802",4,38,13,0.142857142857143
"803",4,81,13,0.428571428571429
"804",4,40,13,0.142857142857143
"805",4,33,14,0.176470588235294
"806",4,32,14,0.235294117647059
"807",4,30,14,0.352941176470588
"808",4,43,14,0.0588235294117647
"809",4,36,14,0.117647058823529
"810",4,63,14,0.411764705882353
"811",4,38,14,0.0588235294117647
"812",4,81,14,0.176470588235294
"813",4,40,14,0.470588235294118
"814",4,84,14,0.176470588235294
"815",4,41,15,0.0932203389830508
"816",4,26,15,0.00847457627118644
"817",4,28,15,0.00847457627118644
"818",4,33,15,0.322033898305085
"819",4,32,15,0.652542372881356
"820",4,30,15,0.322033898305085
"821",4,42,15,0.00847457627118644
"822",4,43,15,0.0593220338983051
"823",4,44,15,0.177966101694915
"824",4,45,15,0.0169491525423729
"825",4,46,15,0.00847457627118644
"826",4,50,15,0.0593220338983051
"827",4,51,15,0.0593220338983051
"828",4,36,15,0.296610169491525
"829",4,59,15,0.245762711864407
"830",4,37,15,0.00847457627118644
"831",4,38,15,0.0932203389830508
"832",4,69,15,0.0169491525423729
"833",4,70,15,0.0423728813559322
"834",4,81,15,0.771186440677966
"835",4,82,15,0.0677966101694915
"836",4,83,15,0.00847457627118644
"837",4,40,15,0.26271186440678
"838",4,84,15,0.0169491525423729
"839",4,81,16,0.5
"840",4,41,17,0.0175438596491228
"841",4,26,17,0.0350877192982456
"842",4,33,17,0.192982456140351
"843",4,32,17,0.175438596491228
"844",4,30,17,0.0701754385964912
