"layer_from","layer_to","module","mean_distance","turnover","trial"
1,3,"5",244280.590775,0.0666666666666667,349
1,3,"5",244280.590775,0,702
1,3,"5",244280.590775,0.125,893
1,3,"5",244280.590775,0,945
1,3,"5",244280.590775,0.0588235294117647,413
1,3,"5",244280.590775,0.0625,922
1,3,"5",244280.590775,0,465
1,3,"5",244280.590775,0,390
1,3,"5",244280.590775,0,442
1,3,"5",244280.590775,0,847
1,3,"5",244280.590775,0.0714285714285714,928
1,3,"5",244280.590775,0,396
1,3,"5",244280.590775,0.1875,905
1,3,"5",244280.590775,0.111111111111111,448
1,3,"5",244280.590775,0,934
1,3,"5",244280.590775,0.0769230769230769,720
1,3,"5",244280.590775,0,558
1,3,"5",244280.590775,0,911
1,3,"5",244280.590775,0.125,888
1,3,"5",244280.590775,0.0625,940
1,3,"5",244280.590775,0.0714285714285714,726
1,3,"5",244280.590775,0,350
1,3,"5",244280.590775,0,703
1,3,"5",244280.590775,0,894
1,3,"5",244280.590775,0.0666666666666667,946
1,3,"5",244280.590775,0.0588235294117647,414
1,3,"5",244280.590775,0,923
1,3,"5",244280.590775,0.0769230769230769,466
1,3,"5",244280.590775,0,391
1,3,"5",244280.590775,0,443
1,3,"5",244280.590775,0.214285714285714,848
1,3,"5",244280.590775,0,929
1,3,"5",244280.590775,0,397
1,3,"5",244280.590775,0,906
1,3,"5",244280.590775,0,449
1,3,"5",244280.590775,0.0714285714285714,935
1,3,"5",244280.590775,0.0714285714285714,721
1,3,"5",244280.590775,0,559
1,3,"5",244280.590775,0,912
1,3,"5",244280.590775,0,889
1,3,"5",244280.590775,0,941
1,3,"5",244280.590775,0.125,727
1,3,"5",244280.590775,0.0714285714285714,351
1,3,"5",244280.590775,0.0625,704
1,3,"5",244280.590775,0.0714285714285714,895
1,3,"5",244280.590775,0.0625,947
1,3,"5",244280.590775,0,415
1,3,"5",244280.590775,0,924
1,3,"5",244280.590775,0,467
1,3,"5",244280.590775,0,392
1,3,"5",244280.590775,0.133333333333333,444
1,3,"5",244280.590775,0,849
1,3,"5",244280.590775,0.0666666666666667,930
1,3,"5",244280.590775,0.157894736842105,398
1,3,"5",244280.590775,0.1875,907
1,3,"5",244280.590775,0,450
1,3,"5",244280.590775,0.0714285714285714,936
1,3,"5",244280.590775,0,722
1,3,"5",244280.590775,0.0714285714285714,560
1,3,"5",244280.590775,0,913
1,3,"5",244280.590775,0.176470588235294,890
1,3,"5",244280.590775,0,942
1,3,"5",244280.590775,0.0714285714285714,728
1,3,"5",244280.590775,0.0625,352
1,3,"5",244280.590775,0.0625,705
1,3,"5",244280.590775,0.0714285714285714,896
1,3,"5",244280.590775,0.166666666666667,948
1,3,"5",244280.590775,0.0666666666666667,416
1,3,"5",244280.590775,0.0714285714285714,925
1,3,"5",244280.590775,0,468
1,3,"5",244280.590775,0,393
1,3,"5",244280.590775,0,445
1,3,"5",244280.590775,0,850
1,3,"5",244280.590775,0.0769230769230769,931
1,3,"5",244280.590775,0.0666666666666667,399
1,3,"5",244280.590775,0,908
1,3,"5",244280.590775,0.0666666666666667,451
1,3,"5",244280.590775,0,937
1,3,"5",244280.590775,0.0769230769230769,723
1,3,"5",244280.590775,0.0666666666666667,561
1,3,"5",244280.590775,0.0666666666666667,914
1,3,"5",244280.590775,0,891
1,3,"5",244280.590775,0,943
1,3,"5",244280.590775,0,729
1,3,"5",244280.590775,0,353
1,3,"5",244280.590775,0,972
1,3,"5",244280.590775,0.0588235294117647,897
1,3,"5",244280.590775,0.157894736842105,949
1,3,"5",244280.590775,0,845
1,3,"5",244280.590775,0,926
1,3,"5",244280.590775,0.176470588235294,469
1,3,"5",244280.590775,0.0625,336
1,3,"5",244280.590775,0,955
1,3,"5",244280.590775,0.0714285714285714,851
1,3,"5",244280.590775,0,984
1,3,"5",244280.590775,0.0666666666666667,342
1,3,"5",244280.590775,0,909
1,3,"5",244280.590775,0.0666666666666667,452
1,3,"5",244280.590775,0.117647058823529,857
1,3,"5",244280.590775,0.0625,990
1,3,"5",244280.590775,0,562
1,3,"5",244280.590775,0.0714285714285714,967
1,3,"5",244280.590775,0,325
1,3,"5",244280.590775,0.0625,487
1,3,"5",244280.590775,0,730
1,3,"5",244280.590775,0,354
1,3,"5",244280.590775,0.133333333333333,973
1,3,"5",244280.590775,0,898
1,3,"5",244280.590775,0,950
1,3,"5",244280.590775,0,736
1,3,"5",244280.590775,0.0588235294117647,470
1,3,"5",244280.590775,0.133333333333333,227
1,3,"5",244280.590775,0.0714285714285714,337
1,3,"5",244280.590775,0,956
1,3,"5",244280.590775,0.0666666666666667,852
1,3,"5",244280.590775,0.0714285714285714,985
1,3,"5",244280.590775,0.0625,233
1,3,"5",244280.590775,0.125,505
1,3,"5",244280.590775,0.1875,453
1,3,"5",244280.590775,0.0625,858
1,3,"5",244280.590775,0.0666666666666667,991
1,3,"5",244280.590775,0,563
1,3,"5",244280.590775,0.125,968
1,3,"5",244280.590775,0.0625,326
1,3,"5",244280.590775,0,488
1,3,"5",244280.590775,0.125,731
1,3,"5",244280.590775,0.0714285714285714,355
1,3,"5",244280.590775,0,974
1,3,"5",244280.590775,0,899
1,3,"5",244280.590775,0.125,951
1,3,"5",244280.590775,0.0666666666666667,737
1,3,"5",244280.590775,0.0588235294117647,471
1,3,"5",244280.590775,0.0714285714285714,228
1,3,"5",244280.590775,0.0555555555555556,338
1,3,"5",244280.590775,0.0625,957
1,3,"5",244280.590775,0,853
1,3,"5",244280.590775,0,986
1,3,"5",244280.590775,0.142857142857143,234
1,3,"5",244280.590775,0.0666666666666667,506
1,3,"5",244280.590775,0.0666666666666667,454
1,3,"5",244280.590775,0.0666666666666667,859
1,3,"5",244280.590775,0.0625,992
1,3,"5",244280.590775,0,564
1,3,"5",244280.590775,0,969
1,3,"5",244280.590775,0,327
1,3,"5",244280.590775,0,489
1,3,"5",244280.590775,0.0625,732
1,3,"5",244280.590775,0,356
1,3,"5",244280.590775,0.111111111111111,975
1,3,"5",244280.590775,0,900
1,3,"5",244280.590775,0.0769230769230769,952
1,3,"5",244280.590775,0.0625,738
1,3,"5",244280.590775,0,472
1,3,"5",244280.590775,0.0714285714285714,229
1,3,"5",244280.590775,0,339
1,3,"5",244280.590775,0.133333333333333,958
1,3,"5",244280.590775,0.0769230769230769,854
1,3,"5",244280.590775,0.0625,987
1,3,"5",244280.590775,0,235
1,3,"5",244280.590775,0.0714285714285714,507
1,3,"5",244280.590775,0.111111111111111,455
1,3,"5",244280.590775,0.117647058823529,860
1,3,"5",244280.590775,0,993
1,3,"5",244280.590775,0,565
1,3,"5",244280.590775,0.0666666666666667,970
1,3,"5",244280.590775,0.176470588235294,328
1,3,"5",244280.590775,0,490
1,3,"5",244280.590775,0.0666666666666667,733
1,3,"5",244280.590775,0.0625,357
1,3,"5",244280.590775,0.0625,976
1,3,"5",244280.590775,0,901
1,3,"5",244280.590775,0.0769230769230769,953
1,3,"5",244280.590775,0.0588235294117647,739
1,3,"5",244280.590775,0,473
1,3,"5",244280.590775,0.142857142857143,230
1,3,"5",244280.590775,0.125,340
1,3,"5",244280.590775,0.0666666666666667,959
1,3,"5",244280.590775,0.0625,855
1,3,"5",244280.590775,0.142857142857143,988
1,3,"5",244280.590775,0,236
1,3,"5",244280.590775,0.0588235294117647,508
1,3,"5",244280.590775,0.0666666666666667,456
1,3,"5",244280.590775,0,861
1,3,"5",244280.590775,0.153846153846154,994
1,3,"5",244280.590775,0,566
1,3,"5",244280.590775,0.1875,971
1,3,"5",244280.590775,0.0666666666666667,329
1,3,"5",244280.590775,0.125,491
1,3,"5",244280.590775,0.125,734
1,3,"5",244280.590775,0.117647058823529,358
1,3,"5",244280.590775,0,977
1,3,"5",244280.590775,0.153846153846154,902
1,3,"5",244280.590775,0.0666666666666667,954
1,3,"5",244280.590775,0.0666666666666667,740
1,3,"5",244280.590775,0.0714285714285714,474
1,3,"5",244280.590775,0.214285714285714,231
1,3,"5",244280.590775,0,341
1,3,"5",244280.590775,0,960
1,3,"5",244280.590775,0.0769230769230769,856
1,3,"5",244280.590775,0,989
1,3,"5",244280.590775,0,237
1,3,"5",244280.590775,0,509
1,3,"5",244280.590775,0.0555555555555556,457
1,3,"5",244280.590775,0,862
1,3,"5",244280.590775,0,995
1,3,"5",244280.590775,0.0714285714285714,567
1,3,"5",244280.590775,0.0666666666666667,515
1,3,"5",244280.590775,0.0625,330
1,3,"5",244280.590775,0,492
1,3,"5",244280.590775,0,735
1,3,"5",244280.590775,0.166666666666667,359
1,3,"5",244280.590775,0.0625,978
1,3,"5",244280.590775,0.0666666666666667,550
1,3,"5",244280.590775,0.0588235294117647,498
1,3,"5",244280.590775,0,741
1,3,"5",244280.590775,0,475
1,3,"5",244280.590775,0,232
1,3,"5",244280.590775,0.133333333333333,880
1,3,"5",244280.590775,0.0833333333333333,961
1,3,"5",244280.590775,0.0666666666666667,533
1,3,"5",244280.590775,0.0588235294117647,481
1,3,"5",244280.590775,0.0714285714285714,238
1,3,"5",244280.590775,0.2,510
1,3,"5",244280.590775,0.133333333333333,458
1,3,"5",244280.590775,0.0714285714285714,863
1,3,"5",244280.590775,0,996
1,3,"5",244280.590775,0,568
1,3,"5",244280.590775,0,516
1,3,"5",244280.590775,0.0714285714285714,331
1,3,"5",244280.590775,0.0666666666666667,493
1,3,"5",244280.590775,0.0714285714285714,88
1,3,"5",244280.590775,0.0666666666666667,360
1,3,"5",244280.590775,0,979
1,3,"5",244280.590775,0.0714285714285714,551
1,3,"5",244280.590775,0,499
1,3,"5",244280.590775,0,742
1,3,"5",244280.590775,0.0769230769230769,476
1,3,"5",244280.590775,0,314
1,3,"5",244280.590775,0.0588235294117647,881
1,3,"5",244280.590775,0.0625,962
1,3,"5",244280.590775,0.0714285714285714,534
1,3,"5",244280.590775,0.0625,482
1,3,"5",244280.590775,0.0666666666666667,239
1,3,"5",244280.590775,0,511
1,3,"5",244280.590775,0,459
1,3,"5",244280.590775,0.133333333333333,864
1,3,"5",244280.590775,0,997
1,3,"5",244280.590775,0.0769230769230769,569
1,3,"5",244280.590775,0.0714285714285714,517
1,3,"5",244280.590775,0,332
1,3,"5",244280.590775,0.125,494
1,3,"5",244280.590775,0.0588235294117647,89
1,3,"5",244280.590775,0.125,361
1,3,"5",244280.590775,0.117647058823529,980
1,3,"5",244280.590775,0,552
1,3,"5",244280.590775,0,500
1,3,"5",244280.590775,0.166666666666667,743
1,3,"5",244280.590775,0,477
1,3,"5",244280.590775,0,315
1,3,"5",244280.590775,0,882
1,3,"5",244280.590775,0.0625,963
1,3,"5",244280.590775,0.142857142857143,535
1,3,"5",244280.590775,0.0555555555555556,483
1,3,"5",244280.590775,0.0666666666666667,240
1,3,"5",244280.590775,0,512
1,3,"5",244280.590775,0.0666666666666667,460
1,3,"5",244280.590775,0.142857142857143,865
1,3,"5",244280.590775,0.0833333333333333,998
1,3,"5",244280.590775,0,570
1,3,"5",244280.590775,0.0714285714285714,518
1,3,"5",244280.590775,0.0666666666666667,333
1,3,"5",244280.590775,0.0588235294117647,495
1,3,"5",244280.590775,0.0625,90
1,3,"5",244280.590775,0.142857142857143,362
1,3,"5",244280.590775,0,981
1,3,"5",244280.590775,0.117647058823529,553
1,3,"5",244280.590775,0.0714285714285714,501
1,3,"5",244280.590775,0.133333333333333,744
1,3,"5",244280.590775,0,478
1,3,"5",244280.590775,0.176470588235294,316
1,3,"5",244280.590775,0,883
1,3,"5",244280.590775,0.0666666666666667,964
1,3,"5",244280.590775,0.0769230769230769,536
1,3,"5",244280.590775,0.0769230769230769,484
1,3,"5",244280.590775,0,241
1,3,"5",244280.590775,0,513
1,3,"5",244280.590775,0,461
1,3,"5",244280.590775,0,866
1,3,"5",244280.590775,0.0666666666666667,999
1,3,"5",244280.590775,0.133333333333333,571
1,3,"5",244280.590775,0.0625,519
1,3,"5",244280.590775,0.0666666666666667,334
1,3,"5",244280.590775,0,496
1,3,"5",244280.590775,0.0714285714285714,91
1,3,"5",244280.590775,0.111111111111111,363
1,3,"5",244280.590775,0,982
1,3,"5",244280.590775,0,554
1,3,"5",244280.590775,0.0714285714285714,502
1,3,"5",244280.590775,0.0714285714285714,745
1,3,"5",244280.590775,0,479
1,3,"5",244280.590775,0.2,317
1,3,"5",244280.590775,0.133333333333333,884
1,3,"5",244280.590775,0,965
1,3,"5",244280.590775,0.0625,537
1,3,"5",244280.590775,0,485
1,3,"5",244280.590775,0.117647058823529,242
1,3,"5",244280.590775,0.0666666666666667,514
1,3,"5",244280.590775,0.0625,462
1,3,"5",244280.590775,0.0769230769230769,867
1,3,"5",244280.590775,0.0666666666666667,1000
1,3,"5",244280.590775,0.125,572
1,3,"5",244280.590775,0,520
1,3,"5",244280.590775,0,335
1,3,"5",244280.590775,0,497
1,3,"5",244280.590775,0,92
1,3,"5",244280.590775,0,364
1,3,"5",244280.590775,0,983
1,3,"5",244280.590775,0,555
1,3,"5",244280.590775,0.0714285714285714,503
1,3,"5",244280.590775,0,746
1,3,"5",244280.590775,0,480
1,3,"5",244280.590775,0,318
1,3,"5",244280.590775,0.133333333333333,885
1,3,"5",244280.590775,0,966
1,3,"5",244280.590775,0.0625,538
1,3,"5",244280.590775,0.2,486
1,3,"5",244280.590775,0.2,243
1,3,"5",244280.590775,0.0769230769230769,110
1,3,"5",244280.590775,0.0666666666666667,220
1,3,"5",244280.590775,0.0625,868
1,3,"5",244280.590775,0,787
1,3,"5",244280.590775,0,573
1,3,"5",244280.590775,0.0714285714285714,521
1,3,"5",244280.590775,0,226
1,3,"5",244280.590775,0,874
1,3,"5",244280.590775,0.0714285714285714,93
1,3,"5",244280.590775,0.0769230769230769,365
1,3,"5",244280.590775,0.117647058823529,527
1,3,"5",244280.590775,0,556
1,3,"5",244280.590775,0,504
1,3,"5",244280.590775,0.117647058823529,747
1,3,"5",244280.590775,0.1,371
1,3,"5",244280.590775,0.0769230769230769,319
1,3,"5",244280.590775,0,886
1,3,"5",244280.590775,0.125,805
1,3,"5",244280.590775,0,539
1,3,"5",244280.590775,0,782
1,3,"5",244280.590775,0,244
1,3,"5",244280.590775,0.0666666666666667,111
1,3,"5",244280.590775,0,221
1,3,"5",244280.590775,0,869
1,3,"5",244280.590775,0,788
1,3,"5",244280.590775,0.0625,574
1,3,"5",244280.590775,0.133333333333333,522
1,3,"5",244280.590775,0.1875,765
1,3,"5",244280.590775,0,875
1,3,"5",244280.590775,0,94
1,3,"5",244280.590775,0.0666666666666667,366
1,3,"5",244280.590775,0,528
1,3,"5",244280.590775,0.0625,609
1,3,"5",244280.590775,0.0625,800
1,3,"5",244280.590775,0.0625,748
1,3,"5",244280.590775,0.0625,372
1,3,"5",244280.590775,0,320
1,3,"5",244280.590775,0.0666666666666667,106
1,3,"5",244280.590775,0.0714285714285714,806
1,3,"5",244280.590775,0.0625,540
1,3,"5",244280.590775,0.0588235294117647,783
1,3,"5",244280.590775,0,245
1,3,"5",244280.590775,0,112
1,3,"5",244280.590775,0.0666666666666667,222
1,3,"5",244280.590775,0,870
1,3,"5",244280.590775,0,789
1,3,"5",244280.590775,0.0666666666666667,575
1,3,"5",244280.590775,0.0625,523
1,3,"5",244280.590775,0.133333333333333,766
1,3,"5",244280.590775,0,876
1,3,"5",244280.590775,0.0769230769230769,95
1,3,"5",244280.590775,0.0625,367
1,3,"5",244280.590775,0,529
1,3,"5",244280.590775,0,610
1,3,"5",244280.590775,0,801
1,3,"5",244280.590775,0,749
1,3,"5",244280.590775,0.142857142857143,373
1,3,"5",244280.590775,0.142857142857143,321
1,3,"5",244280.590775,0,107
1,3,"5",244280.590775,0,807
1,3,"5",244280.590775,0,541
1,3,"5",244280.590775,0,784
1,3,"5",244280.590775,0.142857142857143,246
1,3,"5",244280.590775,0.133333333333333,113
1,3,"5",244280.590775,0.0555555555555556,223
1,3,"5",244280.590775,0.0666666666666667,871
1,3,"5",244280.590775,0,790
1,3,"5",244280.590775,0.0714285714285714,576
1,3,"5",244280.590775,0,524
1,3,"5",244280.590775,0,767
1,3,"5",244280.590775,0.2,877
1,3,"5",244280.590775,0.0666666666666667,96
1,3,"5",244280.590775,0.0625,368
1,3,"5",244280.590775,0,530
1,3,"5",244280.590775,0,611
1,3,"5",244280.590775,0.133333333333333,802
1,3,"5",244280.590775,0,750
1,3,"5",244280.590775,0.0526315789473684,374
1,3,"5",244280.590775,0.0666666666666667,322
1,3,"5",244280.590775,0.0833333333333333,108
1,3,"5",244280.590775,0,808
1,3,"5",244280.590775,0,542
1,3,"5",244280.590775,0.0714285714285714,785
1,3,"5",244280.590775,0.111111111111111,247
1,3,"5",244280.590775,0.111111111111111,114
1,3,"5",244280.590775,0,224
1,3,"5",244280.590775,0.0666666666666667,872
1,3,"5",244280.590775,0,791
1,3,"5",244280.590775,0.133333333333333,577
1,3,"5",244280.590775,0.0714285714285714,525
1,3,"5",244280.590775,0.0625,768
1,3,"5",244280.590775,0,878
1,3,"5",244280.590775,0.214285714285714,97
1,3,"5",244280.590775,0,369
1,3,"5",244280.590775,0.117647058823529,531
1,3,"5",244280.590775,0.133333333333333,612
1,3,"5",244280.590775,0,803
1,3,"5",244280.590775,0.0714285714285714,751
1,3,"5",244280.590775,0.133333333333333,375
1,3,"5",244280.590775,0,323
1,3,"5",244280.590775,0,109
1,3,"5",244280.590775,0.0666666666666667,809
1,3,"5",244280.590775,0.142857142857143,543
1,3,"5",244280.590775,0,786
1,3,"5",244280.590775,0.166666666666667,248
1,3,"5",244280.590775,0.0666666666666667,115
1,3,"5",244280.590775,0,225
1,3,"5",244280.590775,0.125,873
1,3,"5",244280.590775,0,792
1,3,"5",244280.590775,0.0714285714285714,578
1,3,"5",244280.590775,0.0666666666666667,526
1,3,"5",244280.590775,0.0666666666666667,769
1,3,"5",244280.590775,0,879
1,3,"5",244280.590775,0.0625,98
1,3,"5",244280.590775,0,370
1,3,"5",244280.590775,0.0714285714285714,532
1,3,"5",244280.590775,0.0769230769230769,613
1,3,"5",244280.590775,0.0555555555555556,804
1,3,"5",244280.590775,0.0714285714285714,752
1,3,"5",244280.590775,0,376
1,3,"5",244280.590775,0,324
1,3,"5",244280.590775,0.176470588235294,619
1,3,"5",244280.590775,0.125,810
1,3,"5",244280.590775,0,544
1,3,"5",244280.590775,0,139
1,3,"5",244280.590775,0.0625,249
1,3,"5",244280.590775,0.117647058823529,116
1,3,"5",244280.590775,0.0666666666666667,64
1,3,"5",244280.590775,0,602
1,3,"5",244280.590775,0.0666666666666667,793
1,3,"5",244280.590775,0.277777777777778,579
1,3,"5",244280.590775,0,122
1,3,"5",244280.590775,0.0625,770
1,3,"5",244280.590775,0.0666666666666667,151
1,3,"5",244280.590775,0.0625,99
1,3,"5",244280.590775,0.0714285714285714,585
1,3,"5",244280.590775,0.0625,828
1,3,"5",244280.590775,0.0714285714285714,614
1,3,"5",244280.590775,0,157
1,3,"5",244280.590775,0.0666666666666667,753
1,3,"5",244280.590775,0.111111111111111,134
1,3,"5",244280.590775,0.0714285714285714,82
1,3,"5",244280.590775,0,620
1,3,"5",244280.590775,0,811
1,3,"5",244280.590775,0.0625,545
1,3,"5",244280.590775,0.0588235294117647,140
1,3,"5",244280.590775,0.0769230769230769,250
1,3,"5",244280.590775,0.125,117
1,3,"5",244280.590775,0.176470588235294,65
1,3,"5",244280.590775,0.117647058823529,603
1,3,"5",244280.590775,0.0666666666666667,794
1,3,"5",244280.590775,0.0588235294117647,580
1,3,"5",244280.590775,0.0666666666666667,123
1,3,"5",244280.590775,0.0588235294117647,771
1,3,"5",244280.590775,0.0769230769230769,152
1,3,"5",244280.590775,0.0625,100
1,3,"5",244280.590775,0.0833333333333333,586
1,3,"5",244280.590775,0.214285714285714,829
1,3,"5",244280.590775,0.0714285714285714,615
1,3,"5",244280.590775,0.133333333333333,158
1,3,"5",244280.590775,0.0666666666666667,754
1,3,"5",244280.590775,0.125,135
1,3,"5",244280.590775,0.0625,83
1,3,"5",244280.590775,0.117647058823529,621
1,3,"5",244280.590775,0,812
1,3,"5",244280.590775,0.0769230769230769,546
1,3,"5",244280.590775,0.117647058823529,141
1,3,"5",244280.590775,0,251
1,3,"5",244280.590775,0,118
1,3,"5",244280.590775,0.0588235294117647,66
1,3,"5",244280.590775,0,604
1,3,"5",244280.590775,0,795
1,3,"5",244280.590775,0.0666666666666667,581
1,3,"5",244280.590775,0.2,124
1,3,"5",244280.590775,0.117647058823529,772
1,3,"5",244280.590775,0.0769230769230769,153
1,3,"5",244280.590775,0,101
1,3,"5",244280.590775,0.0714285714285714,587
1,3,"5",244280.590775,0.0769230769230769,830
1,3,"5",244280.590775,0.0714285714285714,616
1,3,"5",244280.590775,0.0588235294117647,159
1,3,"5",244280.590775,0,755
1,3,"5",244280.590775,0,136
1,3,"5",244280.590775,0,84
1,3,"5",244280.590775,0.0666666666666667,622
1,3,"5",244280.590775,0.0666666666666667,813
1,3,"5",244280.590775,0.0666666666666667,547
1,3,"5",244280.590775,0,142
1,3,"5",244280.590775,0,252
1,3,"5",244280.590775,0.1875,119
1,3,"5",244280.590775,0.1875,67
1,3,"5",244280.590775,0.0625,605
1,3,"5",244280.590775,0,796
1,3,"5",244280.590775,0.0666666666666667,582
1,3,"5",244280.590775,0.0625,125
1,3,"5",244280.590775,0.0588235294117647,773
1,3,"5",244280.590775,0,154
1,3,"5",244280.590775,0,102
1,3,"5",244280.590775,0,588
1,3,"5",244280.590775,0,831
1,3,"5",244280.590775,0,617
1,3,"5",244280.590775,0.0666666666666667,160
1,3,"5",244280.590775,0.133333333333333,756
1,3,"5",244280.590775,0.0769230769230769,137
1,3,"5",244280.590775,0,85
1,3,"5",244280.590775,0.0769230769230769,623
1,3,"5",244280.590775,0.166666666666667,814
1,3,"5",244280.590775,0,548
1,3,"5",244280.590775,0,143
1,3,"5",244280.590775,0.0625,253
1,3,"5",244280.590775,0.0666666666666667,120
1,3,"5",244280.590775,0.0666666666666667,68
1,3,"5",244280.590775,0.0666666666666667,606
1,3,"5",244280.590775,0,797
1,3,"5",244280.590775,0.0588235294117647,583
1,3,"5",244280.590775,0.176470588235294,126
1,3,"5",244280.590775,0.0526315789473684,774
1,3,"5",244280.590775,0,155
1,3,"5",244280.590775,0.0833333333333333,103
1,3,"5",244280.590775,0.25,589
1,3,"5",244280.590775,0,832
1,3,"5",244280.590775,0,618
1,3,"5",244280.590775,0.0769230769230769,161
1,3,"5",244280.590775,0.2,757
1,3,"5",244280.590775,0.214285714285714,138
1,3,"5",244280.590775,0.133333333333333,86
1,3,"5",244280.590775,0,624
1,3,"5",244280.590775,0.0666666666666667,815
1,3,"5",244280.590775,0,549
1,3,"5",244280.590775,0.0666666666666667,144
1,3,"5",244280.590775,0.0714285714285714,254
1,3,"5",244280.590775,0,121
1,3,"5",244280.590775,0.0625,69
1,3,"5",244280.590775,0.0666666666666667,607
1,3,"5",244280.590775,0.0526315789473684,798
1,3,"5",244280.590775,0.0666666666666667,584
1,3,"5",244280.590775,0,127
1,3,"5",244280.590775,0.0625,775
1,3,"5",244280.590775,0.125,156
1,3,"5",244280.590775,0.0666666666666667,104
1,3,"5",244280.590775,0,590
1,3,"5",244280.590775,0,833
1,3,"5",244280.590775,0.0666666666666667,781
