"","node_id","module","layer_id","flow","type","species"
"56",20,1,6,0.000687968,"plant","Lavendula.multifida"
"57",21,19,7,0.00408849,"plant","Lotus.glaucus"
"58",22,20,2,0.00116432,"plant","Lotus.lancerottensis"
"59",23,28,4,0.00127264,"plant","Lotus.sessilifolius"
"60",24,21,1,0.00321474,"plant","Lotus.sp."
"61",25,26,3,0.00176576,"plant","Lotus.spartioides"
"62",26,15,1,0.00503381,"plant","Lycium.intricatum"
"63",26,8,2,0.0118273,"plant","Lycium.intricatum"
"64",26,8,3,0.00390458,"plant","Lycium.intricatum"
"65",26,8,4,0.000651219,"plant","Lycium.intricatum"
"66",26,8,5,0.000970549,"plant","Lycium.intricatum"
"67",26,8,6,0.00370402,"plant","Lycium.intricatum"
"68",27,7,5,0.000747031,"plant","Nauplius.aquaticus"
"69",28,12,1,0.00122868,"plant","Nauplius.sp."
"70",29,1,5,8.96027e-05,"plant","Neochamaelea.pulverulenta"
"71",30,17,5,0.00304594,"plant","Parolinia.intermedia"
"72",31,1,4,0.00673423,"plant","Periploca.laevigata"
"73",31,1,5,0.00270753,"plant","Periploca.laevigata"
"74",31,1,7,0.00465947,"plant","Periploca.laevigata"
"75",32,20,2,0.00213236,"plant","Phagnalon.purpurascens"
"76",33,7,6,0.0119351,"plant","Phagnalon.saxatile"
"77",33,10,7,0.00247604,"plant","Phagnalon.saxatile"
"78",34,5,3,0.00314107,"plant","Plocama.pendula"
"79",34,5,4,0.000208244,"plant","Plocama.pendula"
"80",34,5,6,0.00162195,"plant","Plocama.pendula"
"81",35,1,3,0.0036341,"plant","Rubia.fruticosa"
"82",35,1,5,0.000644586,"plant","Rubia.fruticosa"
"83",35,1,6,0.00475476,"plant","Rubia.fruticosa"
"84",35,1,7,0.000504757,"plant","Rubia.fruticosa"
"85",36,24,2,0.00137253,"plant","Salvia.aegyptiaca"
"86",36,3,6,0.00029513,"plant","Salvia.aegyptiaca"
"87",37,29,4,0.000686025,"plant","Satureja.kuegleri"
"88",37,1,7,3.29959e-05,"plant","Satureja.kuegleri"
"89",38,10,3,0.00126758,"plant","Schizogyne.sericea"
"90",38,10,4,0.00262087,"plant","Schizogyne.sericea"
"91",38,10,5,0.0010144,"plant","Schizogyne.sericea"
"92",38,10,7,0.00428184,"plant","Schizogyne.sericea"
"93",39,27,1,0.00192066,"plant","Zilla.spinosa"
"94",40,16,3,7.39445e-05,"pollinator","Agromyzidae_sp._1"
"95",40,1,4,0.000146889,"pollinator","Agromyzidae_sp._1"
"96",41,1,5,1.90458e-05,"pollinator","Agromyzidae?_sp._2"
"97",42,5,3,0.000101138,"pollinator","Alliophleps_elliptica"
"98",43,8,5,3.1524e-05,"pollinator","Amegilla_canifrons"
"99",44,8,3,0.000490045,"pollinator","Amegilla_quadrifasciata"
"100",44,25,4,0.00118758,"pollinator","Amegilla_quadrifasciata"
"101",44,8,5,0.000144806,"pollinator","Amegilla_quadrifasciata"
"102",44,8,6,0.00173305,"pollinator","Amegilla_quadrifasciata"
"103",45,15,1,0.00191836,"pollinator","Amegilla_sp."
"104",46,22,4,5.6272e-05,"pollinator","Ammophila_terminata"
"105",47,3,6,0.00133367,"pollinator","Anaspis_cf._canariensis"
"106",48,4,2,0.000650124,"pollinator","Anaspis_cf._eversi"
"107",49,9,1,0.000100824,"pollinator","Anaspis_cf._saharensis"
"108",50,3,2,0.00236565,"pollinator","Anaspis_proteus"
"109",50,3,3,0.00251831,"pollinator","Anaspis_proteus"
"110",50,3,4,0.000997109,"pollinator","Anaspis_proteus"
"111",50,3,5,0.00166812,"pollinator","Anaspis_proteus"
"112",51,15,1,0.000281425,"pollinator","Andrena_vachali"
"113",52,16,3,0.000602233,"pollinator","Andrena_vulcana"
"114",53,3,3,3.299e-05,"pollinator","Andrena_wollastoni"
"115",54,14,1,0.000874764,"pollinator","Anthaxia_sp._1"
"116",55,8,2,0.00661831,"pollinator","Anthophora_alluaudi"
"117",55,8,3,0.00206453,"pollinator","Anthophora_alluaudi"
"118",55,8,4,0.0004582,"pollinator","Anthophora_alluaudi"
"119",55,8,5,0.000672778,"pollinator","Anthophora_alluaudi"
"120",55,18,6,0.00245572,"pollinator","Anthophora_alluaudi"
"121",55,23,7,0.000731581,"pollinator","Anthophora_alluaudi"
"122",56,8,3,0.000254471,"pollinator","Anthophora_orotavae"
"123",56,25,4,0.000296894,"pollinator","Anthophora_orotavae"
"124",56,8,5,0.000144806,"pollinator","Anthophora_orotavae"
"125",56,18,6,0.000312385,"pollinator","Anthophora_orotavae"
"126",57,15,1,0.000129817,"pollinator","Anthophora_sp._1"
"127",58,15,1,0.000129817,"pollinator","Anthophora_sp._aff._orotavae"
"128",59,2,2,0.00250029,"pollinator","Aphthona_wachnitzae"
"129",60,5,3,0.000655738,"pollinator","Apis_mellifera"
"130",60,5,4,0.000643838,"pollinator","Apis_mellifera"
"131",60,6,5,4.51832e-05,"pollinator","Apis_mellifera"
"132",60,5,6,0.0027091,"pollinator","Apis_mellifera"
"133",61,12,1,8.22956e-05,"pollinator","Aplocnemus_sp._2"
"134",62,1,4,5.73573e-05,"pollinator","Aprostocetus_occidentalis"
"135",62,1,6,0.00309375,"pollinator","Aprostocetus_occidentalis"
"136",63,14,1,0.000174953,"pollinator","Aprostocetus_sp._1"
"137",64,1,4,6.57118e-05,"pollinator","Aprostocetus_sp._2"
"138",65,9,1,5.0412e-05,"pollinator","Arachnospila_sp."
"139",66,2,2,0.000172136,"pollinator","Araneae_sp._1"
"140",67,1,6,0.00015289,"pollinator","Araneidae_sp._1"
"141",68,1,6,0.000205067,"pollinator","Araneidae_sp._2"
"142",69,2,2,0.000546297,"pollinator","Asteia_caesia"
"143",70,1,3,4.72053e-05,"pollinator","Atherigona_varia"
"144",71,4,2,0.000325062,"pollinator","Attagenus_abbreviatus"
"145",72,12,1,0.000393236,"pollinator","Attagenus_sp._1"
"146",73,5,3,0.000436656,"pollinator","Attagenus_wollastoni"
"147",73,5,4,0.000200221,"pollinator","Attagenus_wollastoni"
"148",74,4,2,0.000325062,"pollinator","Attalus_chrysanthemi"
"149",75,1,7,6.88575e-05,"pollinator","Attalus_crispus"
"150",76,5,3,0.00203769,"pollinator","Attalus_obscurus"
"151",77,2,2,0.0043396,"pollinator","Attalus_olivensis"
"152",78,3,5,4.10504e-05,"pollinator","Attalus_pallipes"
"153",79,3,4,3.5772e-05,"pollinator","Attalus_ruficollis"
"154",80,6,6,0.000338256,"pollinator","Attalus_rugifrons"
"155",81,2,2,0.0060077,"pollinator","Aulacoderus_canariensis"
"156",81,6,5,2.61375e-05,"pollinator","Aulacoderus_canariensis"
"157",82,13,1,0.000167305,"pollinator","Axinotarsus_sp._1"
"158",83,3,5,4.98867e-05,"pollinator","Bassus_sp."
"159",84,2,2,0.000688545,"pollinator","Blaesoxipha_sp._1"
"160",84,1,4,6.57118e-05,"pollinator","Blaesoxipha_sp._1"
"161",84,8,6,0.000975224,"pollinator","Blaesoxipha_sp._1"
"162",85,16,3,7.39445e-05,"pollinator","Bombylius_pintuarius"
"163",86,27,1,0.000396694,"pollinator","Bombylius_sp._1"
"164",87,3,4,0.000305936,"pollinator","Bracon_sp."
"165",87,3,5,1.24717e-05,"pollinator","Bracon_sp."
"166",88,6,6,0.00195898,"pollinator","Bruchidius_wollastoni"
"167",89,4,2,0.00130025,"pollinator","Campiglossa_martii"
"168",90,6,6,0.000169128,"pollinator","Campiglossa_reticulata"
"169",91,20,2,0.00285006,"pollinator","Camponotus_cfr._feae"
"170",92,1,2,0.00244543,"pollinator","Camponotus_feae"
"171",92,1,4,0.0106893,"pollinator","Camponotus_feae"
"172",92,1,5,0.00779378,"pollinator","Camponotus_feae"
"173",92,1,7,0.017393,"pollinator","Camponotus_feae"
"174",93,2,2,0.000182099,"pollinator","Cecidomyiidae_sp."
"175",94,3,7,3.42214e-05,"pollinator","Cecydomyiidae_sp."
"176",95,4,2,0.000325062,"pollinator","Cephalodromia_sp."
"177",95,10,3,9.58792e-05,"pollinator","Cephalodromia_sp."
"178",96,1,5,1.94063e-05,"pollinator","Ceratogoponidae_sp."
"179",96,1,7,0.000137715,"pollinator","Ceratogoponidae_sp."
"180",97,1,7,6.88575e-05,"pollinator","Ceratogoponidae_sp._2"
"181",98,5,4,9.16592e-05,"pollinator","Chalicodoma_canescens"
"182",98,18,6,0.000997172,"pollinator","Chalicodoma_canescens"
"183",98,19,7,0.000374008,"pollinator","Chalicodoma_canescens"
"184",99,21,1,0.0002141,"pollinator","Chalicodoma_sicula"
"185",99,4,2,0.000975186,"pollinator","Chalicodoma_sicula"
"186",100,27,1,0.000451278,"pollinator","Chalicodoma_sp."
"187",101,9,1,5.0412e-05,"pollinator","Chetogena_acuminata"
"188",101,24,2,0.000704107,"pollinator","Chetogena_acuminata"
"189",101,1,3,4.72053e-05,"pollinator","Chetogena_acuminata"
"190",101,1,4,6.57118e-05,"pollinator","Chetogena_acuminata"
"191",101,22,5,7.82299e-05,"pollinator","Chetogena_acuminata"
"192",101,1,6,0.000502606,"pollinator","Chetogena_acuminata"
"193",102,1,5,1.94063e-05,"pollinator","Chironomidae_sp."
"194",103,1,7,0.000240794,"pollinator","Chironomidae_sp._1"
"195",104,12,1,0.000329183,"pollinator","Chloropidae_sp."
"196",104,3,5,1.24717e-05,"pollinator","Chloropidae_sp."
"197",105,20,2,0.000418179,"pollinator","Chloropidae_sp._1"
"198",106,2,2,0.000489025,"pollinator","Chloropidae_sp._2"
"199",106,3,3,9.897e-05,"pollinator","Chloropidae_sp._2"
"200",107,3,7,0.000282388,"pollinator","Chloropidae_sp._3"
"201",108,3,6,0.000148185,"pollinator","Chloropidae_sp._4"
"202",108,1,7,5.14465e-05,"pollinator","Chloropidae_sp._4"
"203",109,1,4,2.86787e-05,"pollinator","Chloropidae_sp._5"
"204",109,7,5,8.18036e-05,"pollinator","Chloropidae_sp._5"
"205",110,1,4,2.86787e-05,"pollinator","Chloropidae_sp._6"
"206",111,4,2,0.00199743,"pollinator","Chrysomya_albiceps"
"207",111,1,3,0.000927027,"pollinator","Chrysomya_albiceps"
"208",111,1,4,0.00108266,"pollinator","Chrysomya_albiceps"
"209",111,6,6,0.000338256,"pollinator","Chrysomya_albiceps"
"210",111,1,7,6.88575e-05,"pollinator","Chrysomya_albiceps"
"211",112,1,3,5.48662e-05,"pollinator","Coccinella_miranda"
"212",112,1,5,1.90458e-05,"pollinator","Coccinella_miranda"
"213",113,14,1,0.000837959,"pollinator","Coleoptera_sp._5"
"214",114,23,7,0.000237547,"pollinator","Colias_croceus"
"215",115,5,3,0.000405429,"pollinator","Colletes_dimidiatus"
"216",115,1,7,0.000895147,"pollinator","Colletes_dimidiatus"
"217",116,15,1,0.00143934,"pollinator","Colletes1?_Waiting<85>"
"218",117,13,1,4.25044e-05,"pollinator","Colletes2?_Waiting<85>"
"219",118,3,5,1.24717e-05,"pollinator","Crematogaster_alluaudi"
"220",119,9,1,5.0412e-05,"pollinator","Crematogaster_scutellaris"
"221",120,3,5,1.24717e-05,"pollinator","Cryptocephalus_gounellei"
"222",121,3,7,8.56678e-05,"pollinator","Cryptocephalus_nitidicollis"
"223",122,2,2,0.000546297,"pollinator","Cryptocephalus_nubigena"
"224",123,1,3,4.72053e-05,"pollinator","Curculionidae_sp."
"225",124,10,5,9.6614e-05,"pollinator","Dasytes_cf._subaenescens"
"226",125,4,2,0.00195037,"pollinator","Dasytes_lanzarotensis"
"227",126,17,5,0.000651234,"pollinator","Dasytes_subaenescens"
"228",126,17,6,0.000745328,"pollinator","Dasytes_subaenescens"
"229",126,17,7,0.000485449,"pollinator","Dasytes_subaenescens"
"230",127,1,7,5.14465e-05,"pollinator","Delia_flavibasis"
"231",128,4,2,0.000975186,"pollinator","Diglyphus_chabrias"
"232",129,1,7,0.000179724,"pollinator","Dilophus_hiemalis"
"233",130,5,3,0.000279015,"pollinator","Dinarmoides_spilopterus"
"234",130,5,4,9.16592e-05,"pollinator","Dinarmoides_spilopterus"
"235",131,8,2,0.00170648,"pollinator","Dischistus_atlanticus"
"236",132,6,5,2.61375e-05,"pollinator","Elasmus_platyedrae"
"237",133,3,6,0.000444556,"pollinator","Empididae_sp._1"
"238",133,1,7,4.20088e-05,"pollinator","Empididae_sp._1"
"239",134,1,7,6.88575e-05,"pollinator","Empis_sp._1"
"240",135,6,4,0.000331689,"pollinator","Eristalinus_aeneus"
"241",135,6,5,2.61375e-05,"pollinator","Eristalinus_aeneus"
"242",136,16,3,7.39445e-05,"pollinator","Eristalinus_taeniops"
"243",136,1,4,0.000253023,"pollinator","Eristalinus_taeniops"
"244",136,1,7,0.000272979,"pollinator","Eristalinus_taeniops"
"245",137,1,4,6.57118e-05,"pollinator","Eristalis_tenax"
"246",137,6,5,2.61375e-05,"pollinator","Eristalis_tenax"
"247",138,17,5,0.000440504,"pollinator","Estheria_simonyi"
"248",138,1,6,0.000943804,"pollinator","Estheria_simonyi"
"249",138,1,7,0.00137613,"pollinator","Estheria_simonyi"
"250",139,16,3,0.000302845,"pollinator","Eucera_gracilipes"
"251",139,23,5,0.000479939,"pollinator","Eucera_gracilipes"
"252",139,23,7,0.000971505,"pollinator","Eucera_gracilipes"
"253",140,10,4,0.000230622,"pollinator","Euderus_sp."
"254",140,10,5,5.5315e-05,"pollinator","Euderus_sp."
"255",140,10,7,0.00103922,"pollinator","Euderus_sp."
"256",141,3,5,0.000313866,"pollinator","Eumerus_latitarsis"
"257",141,3,6,0.0065333,"pollinator","Eumerus_latitarsis"
"258",141,3,7,0.000509981,"pollinator","Eumerus_latitarsis"
"259",142,3,5,0.000131635,"pollinator","Eumerus_nivariae"
"260",143,5,4,5.58872e-05,"pollinator","Eupelmus_sp."
"261",143,1,6,0.000205067,"pollinator","Eupelmus_sp."
"262",144,1,6,0.00015289,"pollinator","Eupelmus_testaceiventris"
"263",145,11,2,0.000415584,"pollinator","Eurytoma_sp._1"
"264",145,5,4,0.000111774,"pollinator","Eurytoma_sp._1"
"265",146,4,2,0.000325062,"pollinator","Eurytoma_sp._2"
"266",146,7,6,0.000192772,"pollinator","Eurytoma_sp._2"
"267",147,9,1,0.000100824,"pollinator","Eurytoma_sp._3"
"268",148,1,6,0.000209815,"pollinator","Exetastes_segmentarius"
"269",149,16,3,7.39445e-05,"pollinator","Exhyalanthrax_canarionae"
"270",150,1,4,8.6036e-05,"pollinator","Fannia_sp."
"271",151,16,3,7.39445e-05,"pollinator","Gasteruption_sp."
"272",152,1,5,1.90458e-05,"pollinator","Geometridae_sp."
"273",153,4,2,0.000325062,"pollinator","Geometridae_sp._2"
"274",154,29,4,0.000105998,"pollinator","Gnaphosidae_sp._1"
"275",155,11,2,0.000609116,"pollinator","Goniozus_sp."
"276",156,5,6,0.000214713,"pollinator","Halictus_fulvipes"
"277",157,6,4,5.5717e-05,"pollinator","Holepyris_sp."
"278",158,22,5,0.00015646,"pollinator","Hylaeus_ater"
"279",159,16,3,0.000591556,"pollinator","Hylaeus_hohmanni"
"280",160,14,1,0.000538206,"pollinator","Hylaeus_sp."
"281",161,27,1,0.000237179,"pollinator","Hym._Waiting<85>."
"282",162,19,7,0.000374008,"pollinator","Lasioglossum_arctifrons"
"283",163,4,2,0.000884288,"pollinator","Lasioglossum_loetum"
"284",163,7,3,0.00144882,"pollinator","Lasioglossum_loetum"
"285",163,6,4,5.5717e-05,"pollinator","Lasioglossum_loetum"
"286",163,7,5,5.47032e-05,"pollinator","Lasioglossum_loetum"
"287",163,1,6,0.00490719,"pollinator","Lasioglossum_loetum"
"288",163,1,7,0.00111522,"pollinator","Lasioglossum_loetum"
"289",164,14,1,0.000846256,"pollinator","Lasioglossum_phoenicurum"
"290",165,5,3,0.00219504,"pollinator","Lasioglossum_viride"
"291",165,5,4,0.000740091,"pollinator","Lasioglossum_viride"
"292",165,5,5,0.0013785,"pollinator","Lasioglossum_viride"
"293",165,5,6,0.0114463,"pollinator","Lasioglossum_viride"
"294",165,5,7,0.00147451,"pollinator","Lasioglossum_viride"
"295",166,17,5,0.000426367,"pollinator","Leptochilus_cruentatus"
"296",167,3,4,3.5772e-05,"pollinator","Leptochilus_eatoni"
"297",167,10,5,5.5315e-05,"pollinator","Leptochilus_eatoni"
"298",168,8,2,0.00191245,"pollinator","Leptochilus_fortunatus"
"299",169,1,7,6.88575e-05,"pollinator","Linnaemyia_soror"
"300",170,9,1,0.00253114,"pollinator","Lucilia_sericata"
"301",170,4,2,0.00456808,"pollinator","Lucilia_sericata"
"302",170,16,3,0.000740156,"pollinator","Lucilia_sericata"
"303",170,1,4,0.000618961,"pollinator","Lucilia_sericata"
"304",170,6,6,0.00103841,"pollinator","Lucilia_sericata"
"305",170,1,7,0.000923656,"pollinator","Lucilia_sericata"
"306",171,9,1,0.00075618,"pollinator","Lucilia_sp._1"
"307",172,12,1,0.000109103,"pollinator","Macrocoma_cf._henoni"
"308",173,1,4,6.57118e-05,"pollinator","Macrocoma_splendens"
"309",174,1,3,5.48662e-05,"pollinator","Macroglossum_stellatarum"
"310",175,3,5,5.35221e-05,"pollinator","Malthinus_mutabilis"
"311",176,1,4,6.57118e-05,"pollinator","Megachile_canariensis"
"312",176,19,7,0.000374008,"pollinator","Megachile_canariensis"
"313",177,1,6,0.000358784,"pollinator","Megaselia_sp._1"
"314",178,4,5,0.000313002,"pollinator","Megaselia_sp._2"
"315",179,16,3,7.39445e-05,"pollinator","Melecta_curvispina"
"316",180,27,1,0.000237179,"pollinator","Melecta_sp."
"317",181,17,5,0.000696762,"pollinator","Meligethes_canariensis"
"318",182,28,4,0.000224435,"pollinator","Meligethes_cf._canariensis"
"319",183,2,2,0.000182099,"pollinator","Milichiidae_sp."
"320",184,3,5,1.24717e-05,"pollinator","Minotetrastichus_sp."
"321",185,22,4,8.49506e-05,"pollinator","Monomorium_subopacum"
"322",186,1,4,6.57118e-05,"pollinator","Mordellistena_cf._canariensis"
"323",187,9,1,0.000201648,"pollinator","Musca_domestica"
"324",187,1,3,0.000997637,"pollinator","Musca_domestica"
"325",187,1,4,0.000411137,"pollinator","Musca_domestica"
"326",187,1,5,0.000171412,"pollinator","Musca_domestica"
"327",187,1,6,0.000595284,"pollinator","Musca_domestica"
"328",188,9,1,0.000100824,"pollinator","Musca_osiris"
"329",188,2,2,0.000172136,"pollinator","Musca_osiris"
"330",189,9,1,0.000445801,"pollinator","Musca_sorbens"
"331",190,6,5,2.61375e-05,"pollinator","Myathropa_florea"
"332",190,1,7,0.000533583,"pollinator","Myathropa_florea"
"333",191,1,7,0.000137715,"pollinator","Mycetophilidae_sp._1"
"334",192,10,4,0.00121003,"pollinator","Myopites_nigrescens"
"335",192,7,6,0.00210821,"pollinator","Myopites_nigrescens"
"336",192,10,7,0.0039627,"pollinator","Myopites_nigrescens"
"337",193,1,5,1.90458e-05,"pollinator","Neodryophilus_cryptophagoides"
"338",193,1,7,0.000324404,"pollinator","Neodryophilus_cryptophagoides"
"339",194,12,1,0.00453435,"pollinator","Nomioides_deceptor"
"340",195,28,4,0.000224435,"pollinator","Nomioides_fortunatus"
"341",196,15,1,0.00116836,"pollinator","Nomioides_sp."
"342",197,2,2,0.000182099,"pollinator","Nyctia_lugubris"
"343",197,1,6,0.000414882,"pollinator","Nyctia_lugubris"
"344",198,14,1,8.74764e-05,"pollinator","Ormyrus_sp._1"
"345",199,16,3,0.000787051,"pollinator","Oscinella_sp._1"
"346",199,6,4,0.000111434,"pollinator","Oscinella_sp._1"
"347",200,3,4,7.1544e-05,"pollinator","Oscinella_sp._2"
"348",201,11,2,0.000609116,"pollinator","Oscinimorpha_sp."
"349",202,26,3,0.00176576,"pollinator","Osmia_canaria"
"350",202,19,7,0.000374008,"pollinator","Osmia_canaria"
"351",203,5,3,0.000202275,"pollinator","Osmia_latreillei"
"352",203,5,6,0.000565544,"pollinator","Osmia_latreillei"
"353",204,6,4,0.000111434,"pollinator","Oxyopes_cf._kraepelinorum"
"354",205,3,6,0.000148185,"pollinator","Oxyopes_kraepelinorum"
"355",206,14,1,0.000262429,"pollinator","Paragus_tibialis"
"356",206,4,2,0.000701458,"pollinator","Paragus_tibialis"
"357",207,1,6,0.000834546,"pollinator","Paratrechina_longicornis"
"358",207,1,7,6.88575e-05,"pollinator","Paratrechina_longicornis"
"359",208,17,7,0.000130981,"pollinator","Perilampus_sp._1"
"360",209,1,7,6.88575e-05,"pollinator","Perilampus_sp._2"
"361",210,2,2,0.000182099,"pollinator","Phalacrus_coruscus"
"362",210,10,7,0.000234046,"pollinator","Phalacrus_coruscus"
"363",211,5,3,7.01117e-05,"pollinator","Phthiria_simonyi"
"364",211,17,5,0.000264637,"pollinator","Phthiria_simonyi"
"365",211,17,7,0.000304172,"pollinator","Phthiria_simonyi"
"366",212,9,1,5.0412e-05,"pollinator","Physiphora_alceae"
"367",212,1,4,5.73573e-05,"pollinator","Physiphora_alceae"
"368",213,1,4,0.000197135,"pollinator","Phyto_discrepans"
"369",214,2,2,0.000182099,"pollinator","Phyto_nigrobarbata"
"370",215,5,3,0.000384424,"pollinator","Pieris_rapae"
"371",215,5,6,0.000553819,"pollinator","Pieris_rapae"
"372",216,13,1,0.00126834,"pollinator","Plagiolepis_schmitzii"
"373",216,2,2,0.0518034,"pollinator","Plagiolepis_schmitzii"
"374",216,10,4,6.57991e-05,"pollinator","Plagiolepis_schmitzii"
"375",216,2,6,0.0105605,"pollinator","Plagiolepis_schmitzii"
"376",217,5,3,0.000317781,"pollinator","Plagiolepis_sp._2"
"377",217,5,4,0.00124945,"pollinator","Plagiolepis_sp._2"
"378",217,1,5,0.000762627,"pollinator","Plagiolepis_sp._2"
"379",218,1,4,0.000306474,"pollinator","Platypalpus_sp."
"380",218,1,5,3.88126e-05,"pollinator","Platypalpus_sp."
"381",219,2,2,0.000182099,"pollinator","Platypalpus_sp._1"
"382",219,1,6,0.00015289,"pollinator","Platypalpus_sp._1"
"383",220,1,4,6.57118e-05,"pollinator","Platypalpus_sp._2"
"384",221,9,1,0.00018312,"pollinator","Podalonia_sp."
"385",222,12,1,0.000246887,"pollinator","Proconura_sp._1"
"386",223,4,2,0.000325062,"pollinator","Proconura_sp._2"
"387",224,6,5,5.22749e-05,"pollinator","Pteromalus_sp._1"
"388",225,14,1,8.74764e-05,"pollinator","Pteromalus_sp._2"
"389",225,4,2,0.00290254,"pollinator","Pteromalus_sp._2"
"390",226,10,4,8.86166e-05,"pollinator","Pteromalus_sp._3"
"391",226,10,7,0.000706903,"pollinator","Pteromalus_sp._3"
"392",227,6,4,0.000509948,"pollinator","Pteromalus_sp._4"
"393",227,6,5,5.22749e-05,"pollinator","Pteromalus_sp._4"
"394",228,3,7,3.42214e-05,"pollinator","Rondania_insularis"
"395",229,2,2,0.000364198,"pollinator","Sapromyza_sp."
"396",230,12,1,0.000132708,"pollinator","Sarcophaga_sp._1"
"397",231,12,1,8.22956e-05,"pollinator","Sarcophagidae_sp."
"398",232,9,1,0.000302472,"pollinator","Sarcophagidae_sp._2"
"399",233,3,7,3.42214e-05,"pollinator","Sarcophagidae_sp._3"
"400",234,24,2,0.00259042,"pollinator","Sarcophagidae_sp._4"
"401",235,2,2,0.00387712,"pollinator","Sarcophagidae_sp._5"
"402",235,16,3,0.00015414,"pollinator","Sarcophagidae_sp._5"
"403",235,1,4,0.000200751,"pollinator","Sarcophagidae_sp._5"
"404",235,1,6,0.000263014,"pollinator","Sarcophagidae_sp._5"
"405",236,4,2,0.000650124,"pollinator","Sarcophagidae_sp._6"
"406",237,9,1,0.000352884,"pollinator","Sarcophagidae_sp._7"
"407",238,1,4,0.000315465,"pollinator","Sarcophagidae_sp._8"
"408",238,1,6,0.000772839,"pollinator","Sarcophagidae_sp._8"
"409",239,16,3,0.000147889,"pollinator","Scaeva_albomaculata"
"410",239,18,6,0.000624769,"pollinator","Scaeva_albomaculata"
"411",239,1,7,6.88575e-05,"pollinator","Scaeva_albomaculata"
"412",240,2,2,0.000182099,"pollinator","Scaptomyza_sp._2"
"413",241,6,4,0.000224233,"pollinator","Scenopinus_sp."
"414",241,6,5,2.61375e-05,"pollinator","Scenopinus_sp."
"415",242,9,1,0.00391485,"pollinator","Sciaridae_sp."
