"node_id","module","layer_id","flow","type","species","trial_num"
190,8,5,5.54679e-05,"pollinator","Myathropa_florea",0.2
190,5,7,0.000558787,"pollinator","Myathropa_florea",0.2
191,5,7,0.000118314,"pollinator","Mycetophilidae_sp._1",0.2
192,9,4,0.00259853,"pollinator","Myopites_nigrescens",0.2
192,9,6,0.00124139,"pollinator","Myopites_nigrescens",0.2
192,9,7,0.00361146,"pollinator","Myopites_nigrescens",0.2
193,2,5,0.000114474,"pollinator","Neodryophilus_cryptophagoides",0.2
193,2,7,0.000126361,"pollinator","Neodryophilus_cryptophagoides",0.2
194,11,1,0.00456527,"pollinator","Nomioides_deceptor",0.2
195,28,4,0.000291664,"pollinator","Nomioides_fortunatus",0.2
196,14,1,0.00115198,"pollinator","Nomioides_sp.",0.2
197,1,2,3.18463e-05,"pollinator","Nyctia_lugubris",0.2
197,12,6,0.000174877,"pollinator","Nyctia_lugubris",0.2
198,4,1,9.44434e-05,"pollinator","Ormyrus_sp._1",0.2
199,15,3,0.000710721,"pollinator","Oscinella_sp._1",0.2
199,8,4,0.000137069,"pollinator","Oscinella_sp._1",0.2
200,1,4,0.000143627,"pollinator","Oscinella_sp._2",0.2
201,29,2,0.000392857,"pollinator","Oscinimorpha_sp.",0.2
202,25,3,0.00168976,"pollinator","Osmia_canaria",0.2
202,17,7,0.000423609,"pollinator","Osmia_canaria",0.2
203,4,3,0.000314338,"pollinator","Osmia_latreillei",0.2
203,4,6,0.000189223,"pollinator","Osmia_latreillei",0.2
204,8,4,0.000137069,"pollinator","Oxyopes_cf._kraepelinorum",0.2
205,1,6,5.45784e-05,"pollinator","Oxyopes_kraepelinorum",0.2
206,4,1,0.000359619,"pollinator","Paragus_tibialis",0.2
206,4,2,0.000180679,"pollinator","Paragus_tibialis",0.2
207,2,6,0.000284828,"pollinator","Paratrechina_longicornis",0.2
207,5,7,5.91568e-05,"pollinator","Paratrechina_longicornis",0.2
208,21,7,0.000152776,"pollinator","Perilampus_sp._1",0.2
209,5,7,5.91568e-05,"pollinator","Perilampus_sp._2",0.2
210,1,2,3.18463e-05,"pollinator","Phalacrus_coruscus",0.2
210,9,7,0.000310584,"pollinator","Phalacrus_coruscus",0.2
211,16,3,6.25403e-05,"pollinator","Phthiria_simonyi",0.2
211,21,5,0.000629857,"pollinator","Phthiria_simonyi",0.2
211,21,7,0.000233926,"pollinator","Phthiria_simonyi",0.2
212,1,1,4.99196e-05,"pollinator","Physiphora_alceae",0.2
212,2,4,8.84588e-05,"pollinator","Physiphora_alceae",0.2
213,5,4,0.000292326,"pollinator","Phyto_discrepans",0.2
214,1,2,3.18463e-05,"pollinator","Phyto_nigrobarbata",0.2
215,4,3,0.000542633,"pollinator","Pieris_rapae",0.2
215,4,6,0.00029893,"pollinator","Pieris_rapae",0.2
216,3,1,0.00347264,"pollinator","Plagiolepis_schmitzii",0.2
216,3,2,0.0102709,"pollinator","Plagiolepis_schmitzii",0.2
216,9,4,0.000105883,"pollinator","Plagiolepis_schmitzii",0.2
216,3,6,0.00577476,"pollinator","Plagiolepis_schmitzii",0.2
217,3,3,0.000558558,"pollinator","Plagiolepis_sp._2",0.2
217,3,4,0.00243034,"pollinator","Plagiolepis_sp._2",0.2
217,3,5,0.00207443,"pollinator","Plagiolepis_sp._2",0.2
218,3,4,0.000127778,"pollinator","Platypalpus_sp.",0.2
218,3,5,0.00015613,"pollinator","Platypalpus_sp.",0.2
219,1,2,3.18463e-05,"pollinator","Platypalpus_sp._1",0.2
219,3,6,5.61906e-05,"pollinator","Platypalpus_sp._1",0.2
220,5,4,9.74419e-05,"pollinator","Platypalpus_sp._2",0.2
221,11,1,0.00018235,"pollinator","Podalonia_sp.",0.2
222,11,1,0.000247533,"pollinator","Proconura_sp._1",0.2
223,4,2,7.90397e-05,"pollinator","Proconura_sp._2",0.2
224,8,5,0.000110936,"pollinator","Pteromalus_sp._1",0.2
225,4,1,0.00024685,"pollinator","Pteromalus_sp._2",0.2
225,4,2,0.000717981,"pollinator","Pteromalus_sp._2",0.2
226,9,4,0.00024371,"pollinator","Pteromalus_sp._3",0.2
226,9,7,0.000504999,"pollinator","Pteromalus_sp._3",0.2
227,8,4,0.000354849,"pollinator","Pteromalus_sp._4",0.2
227,8,5,0.000211899,"pollinator","Pteromalus_sp._4",0.2
228,1,7,5.87728e-05,"pollinator","Rondania_insularis",0.2
229,1,2,6.36926e-05,"pollinator","Sapromyza_sp.",0.2
230,11,1,0.000132431,"pollinator","Sarcophaga_sp._1",0.2
231,11,1,8.2511e-05,"pollinator","Sarcophagidae_sp.",0.2
232,1,1,0.000299518,"pollinator","Sarcophagidae_sp._2",0.2
233,1,7,5.87728e-05,"pollinator","Sarcophagidae_sp._3",0.2
234,22,2,0.000969374,"pollinator","Sarcophagidae_sp._4",0.2
235,30,2,0.000789103,"pollinator","Sarcophagidae_sp._5",0.2
235,30,3,0.00037152,"pollinator","Sarcophagidae_sp._5",0.2
235,2,4,0.000309606,"pollinator","Sarcophagidae_sp._5",0.2
235,30,6,0.000298509,"pollinator","Sarcophagidae_sp._5",0.2
236,4,2,0.000158079,"pollinator","Sarcophagidae_sp._6",0.2
237,1,1,0.000349437,"pollinator","Sarcophagidae_sp._7",0.2
238,2,4,0.000486524,"pollinator","Sarcophagidae_sp._8",0.2
238,12,6,0.000331447,"pollinator","Sarcophagidae_sp._8",0.2
239,15,3,0.000140174,"pollinator","Scaeva_albomaculata",0.2
239,7,6,0.000402587,"pollinator","Scaeva_albomaculata",0.2
239,5,7,5.91568e-05,"pollinator","Scaeva_albomaculata",0.2
240,1,2,3.18463e-05,"pollinator","Scaptomyza_sp._2",0.2
241,8,4,0.000182152,"pollinator","Scenopinus_sp.",0.2
241,8,5,0.000131966,"pollinator","Scenopinus_sp.",0.2
242,1,1,0.00440294,"pollinator","Sciaridae_sp.",0.2
242,1,2,0.00204704,"pollinator","Sciaridae_sp.",0.2
242,1,5,0.00117198,"pollinator","Sciaridae_sp.",0.2
242,5,7,5.91568e-05,"pollinator","Sciaridae_sp.",0.2
243,2,4,0.000407151,"pollinator","Sciaridae_sp._1",0.2
243,2,6,0.000267309,"pollinator","Sciaridae_sp._1",0.2
243,17,7,0.000423609,"pollinator","Sciaridae_sp._1",0.2
244,3,1,0.00232977,"pollinator","Sciaridae_sp._4",0.2
245,2,6,5.85569e-05,"pollinator","Scymnus_canariensis",0.2
246,3,3,6.79806e-05,"pollinator","Sepsis_sp.",0.2
247,1,4,7.18137e-05,"pollinator","Sibinia_sericea",0.2
248,9,7,0.000621168,"pollinator","Spathulina_sicula",0.2
249,24,4,0.00015431,"pollinator","Sphaeniscus_filiolus",0.2
250,4,1,0.00028333,"pollinator","Sphecidae_sp.",0.2
251,1,3,3.0325e-05,"pollinator","Stenoselma_sp.",0.2
252,24,4,0.00015431,"pollinator","Stomorhina_lunata",0.2
253,5,4,0.000336555,"pollinator","Synthesomyia_nudiseta",0.2
254,10,4,0.000356536,"pollinator","Syritta_pipiens",0.2
254,10,5,0.00167512,"pollinator","Syritta_pipiens",0.2
254,5,7,5.91568e-05,"pollinator","Syritta_pipiens",0.2
255,5,6,0.00157048,"pollinator","Tachina_canariensis",0.2
255,5,7,0.000391491,"pollinator","Tachina_canariensis",0.2
256,1,1,4.99196e-05,"pollinator","Tachinidae_sp._1",0.2
257,1,2,3.18463e-05,"pollinator","Tachyagetes_aemulans",0.2
258,3,1,0.00448511,"pollinator","Tapinoma_nigerrimum",0.2
259,4,1,0.000566661,"pollinator","Tephritidae_sp._1",0.2
260,3,5,4.36677e-05,"pollinator","Tethina_marmorata",0.2
261,23,1,0.00103631,"pollinator","Tethinidae_sp._1",0.2
262,23,1,0.00132608,"pollinator","Tethinidae_sp._2",0.2
263,1,2,3.18463e-05,"pollinator","Tethinidae_sp._3",0.2
264,22,2,0.000267379,"pollinator","Tetramesa_sp.",0.2
265,5,7,0.000322123,"pollinator","Thaumatomyia_notata",0.2
266,18,4,0.0036889,"pollinator","Themnothorax_hesperius",0.2
266,18,5,0.00114157,"pollinator","Themnothorax_hesperius",0.2
267,1,1,0.000199679,"pollinator","Themnothorax_productus",0.2
268,31,3,0.000546413,"pollinator","Themnothorax_risii",0.2
269,8,6,0.00015473,"pollinator","Thomisus_cf._globosum",0.2
270,16,3,6.25403e-05,"pollinator","Thomisus_cf._onustus",0.2
270,1,5,0.000104429,"pollinator","Thomisus_cf._onustus",0.2
270,8,6,7.73648e-05,"pollinator","Thomisus_cf._onustus",0.2
270,1,7,0.00012426,"pollinator","Thomisus_cf._onustus",0.2
271,4,1,0.000523804,"pollinator","Thyreus_sp._aff._ramosus",0.2
272,1,6,0.00233429,"pollinator","Thyridanthrax_indigenus",0.2
273,1,1,0.00184703,"pollinator","Thysanoptera_sp.",0.2
274,1,2,0.00602882,"pollinator","Thysanoptera_sp._1",0.2
274,1,3,0.00851106,"pollinator","Thysanoptera_sp._1",0.2
274,1,4,0.00784041,"pollinator","Thysanoptera_sp._1",0.2
274,1,5,0.00637417,"pollinator","Thysanoptera_sp._1",0.2
274,1,6,0.00711943,"pollinator","Thysanoptera_sp._1",0.2
274,1,7,0.0057712,"pollinator","Thysanoptera_sp._1",0.2
275,7,2,0.00447408,"pollinator","Thysanoptera_sp._2",0.2
275,7,3,0.00460725,"pollinator","Thysanoptera_sp._2",0.2
275,7,4,0.00777947,"pollinator","Thysanoptera_sp._2",0.2
275,7,5,0.00492946,"pollinator","Thysanoptera_sp._2",0.2
275,7,6,0.0056931,"pollinator","Thysanoptera_sp._2",0.2
275,17,7,0.00285021,"pollinator","Thysanoptera_sp._2",0.2
276,9,3,0.000128673,"pollinator","Thysanoptera_sp._3",0.2
276,8,4,0.000137069,"pollinator","Thysanoptera_sp._3",0.2
276,32,5,0.000178077,"pollinator","Thysanoptera_sp._3",0.2
277,6,2,0.000195671,"pollinator","Thysanoptera_sp._4",0.2
278,8,5,0.00369101,"pollinator","Thysanoptera_sp._7",0.2
279,4,4,0.000342064,"pollinator","Torymoides_lindbergi",0.2
280,8,4,6.85343e-05,"pollinator","Trixoscelis_sp.",0.2
281,14,1,0.000288026,"pollinator","Troglops_sp.",0.2
282,4,3,0.000118419,"pollinator","Tropinota_squalida",0.2
283,9,6,7.71428e-05,"pollinator","Trupanea_augur",0.2
284,4,1,0.00138755,"pollinator","Urelliosoma_guimari",0.2
284,4,2,0.00110569,"pollinator","Urelliosoma_guimari",0.2
284,4,3,0.00103258,"pollinator","Urelliosoma_guimari",0.2
284,4,4,0.00144483,"pollinator","Urelliosoma_guimari",0.2
284,4,5,0.00154076,"pollinator","Urelliosoma_guimari",0.2
284,4,6,0.000900933,"pollinator","Urelliosoma_guimari",0.2
285,4,1,0.00028333,"pollinator","Urellliosoma_sp.",0.2
286,1,1,4.99196e-05,"pollinator","Vanessa_Cardui",0.2
287,4,1,0.000377774,"pollinator","Vestitohalictus_sp.",0.2
288,19,7,0.000111157,"pollinator","Villa_nigriceps",0.2
1,8,4,0.0118628,"plant","Argyranthemum.frutescens",0.3
1,8,5,0.0115222,"plant","Argyranthemum.frutescens",0.3
1,8,6,0.0103242,"plant","Argyranthemum.frutescens",0.3
2,4,1,5.05048e-05,"plant","Argyranthemum.sp.",0.3
3,11,1,0.00613276,"plant","Asparagus.pastorianus",0.3
4,17,5,0.000678633,"plant","Asphaltklee.bituminosa",0.3
4,17,6,0.00184761,"plant","Asphaltklee.bituminosa",0.3
4,17,7,0.00287562,"plant","Asphaltklee.bituminosa",0.3
5,22,5,0.00238875,"plant","Ceballosia.fruticosa",0.3
5,22,7,0.00160089,"plant","Ceballosia.fruticosa",0.3
6,34,5,0.000485572,"plant","Ceropegia.dichotoma",0.3
7,2,4,7.77167e-05,"plant","Ceropegia.fusca",0.3
8,4,1,0.0100856,"plant","Euphorbia.balsamifera..f.",0.3
8,4,2,0.00886015,"plant","Euphorbia.balsamifera..f.",0.3
8,4,3,0.0116394,"plant","Euphorbia.balsamifera..f.",0.3
8,4,4,0.00862016,"plant","Euphorbia.balsamifera..f.",0.3
8,4,5,0.00958982,"plant","Euphorbia.balsamifera..f.",0.3
8,4,6,0.0118718,"plant","Euphorbia.balsamifera..f.",0.3
8,4,7,0.00728946,"plant","Euphorbia.balsamifera..f.",0.3
9,1,1,0.0209298,"plant","Euphorbia.balsamifera..m.",0.3
9,1,2,0.0254751,"plant","Euphorbia.balsamifera..m.",0.3
9,1,3,0.0215896,"plant","Euphorbia.balsamifera..m.",0.3
9,1,4,0.0172379,"plant","Euphorbia.balsamifera..m.",0.3
9,1,5,0.0235118,"plant","Euphorbia.balsamifera..m.",0.3
9,1,6,0.0209375,"plant","Euphorbia.balsamifera..m.",0.3
9,1,7,0.0180834,"plant","Euphorbia.balsamifera..m.",0.3
10,5,4,0.010562,"plant","Euphorbia.lamarckii",0.3
10,5,5,0.0064393,"plant","Euphorbia.lamarckii",0.3
10,5,6,0.00926111,"plant","Euphorbia.lamarckii",0.3
10,5,7,0.0172037,"plant","Euphorbia.lamarckii",0.3
11,18,3,0.00700432,"plant","Euphorbia.regis.jubae",0.3
12,15,1,0.000970537,"plant","Fagonia.albiflora",0.3
12,7,3,0.00355707,"plant","Fagonia.albiflora",0.3
12,7,4,0.00140612,"plant","Fagonia.albiflora",0.3
12,7,5,0.00415112,"plant","Fagonia.albiflora",0.3
12,7,6,0.00242425,"plant","Fagonia.albiflora",0.3
13,20,4,0.00234848,"plant","Frankenia.laevis",0.3
13,20,5,0.00150732,"plant","Frankenia.laevis",0.3
14,4,1,5.05048e-05,"plant","Helianthemum.canariensis",0.3
14,7,2,0.00257044,"plant","Helianthemum.canariensis",0.3
14,7,4,0.00148186,"plant","Helianthemum.canariensis",0.3
15,15,1,0.000679711,"plant","Kickxia.heterophylla",0.3
15,31,2,0.00140825,"plant","Kickxia.heterophylla",0.3
16,32,3,0.000749004,"plant","Kickxia.scoparia",0.3
16,10,5,5.09119e-05,"plant","Kickxia.scoparia",0.3
16,32,6,0.000869199,"plant","Kickxia.scoparia",0.3
17,3,1,0.013799,"plant","Launaea.arborescens",0.3
17,3,2,0.0166689,"plant","Launaea.arborescens",0.3
17,3,3,0.0119416,"plant","Launaea.arborescens",0.3
17,3,4,0.0114762,"plant","Launaea.arborescens",0.3
17,3,5,0.00832098,"plant","Launaea.arborescens",0.3
17,3,6,0.0121028,"plant","Launaea.arborescens",0.3
18,6,5,0.00115251,"plant","Lavendula.buchii",0.3
19,6,3,0.000496383,"plant","Lavendula.minutolii",0.3
20,25,4,0.00284551,"plant","Lavendula.multifida",0.3
20,25,6,0.000719167,"plant","Lavendula.multifida",0.3
21,19,7,0.00431275,"plant","Lotus.glaucus",0.3
22,23,2,0.000708853,"plant","Lotus.lancerottensis",0.3
23,30,4,0.00165718,"plant","Lotus.sessilifolius",0.3
24,24,1,0.00285472,"plant","Lotus.sp.",0.3
25,28,3,0.00155958,"plant","Lotus.spartioides",0.3
26,15,1,0.00451606,"plant","Lycium.intricatum",0.3
26,6,2,0.00922744,"plant","Lycium.intricatum",0.3
26,6,3,0.00660875,"plant","Lycium.intricatum",0.3
26,6,4,0.00360454,"plant","Lycium.intricatum",0.3
26,6,5,0.00507231,"plant","Lycium.intricatum",0.3
26,6,6,0.0028785,"plant","Lycium.intricatum",0.3
27,7,5,0.00153062,"plant","Nauplius.aquaticus",0.3
28,11,1,0.00116886,"plant","Nauplius.sp.",0.3
29,2,5,0.000282384,"plant","Neochamaelea.pulverulenta",0.3
30,12,5,0.00574987,"plant","Parolinia.intermedia",0.3
31,2,4,0.0124857,"plant","Periploca.laevigata",0.3
31,2,5,0.00900007,"plant","Periploca.laevigata",0.3
31,2,6,0.00912496,"plant","Periploca.laevigata",0.3
31,2,7,0.00818454,"plant","Periploca.laevigata",0.3
32,23,2,0.00123137,"plant","Phagnalon.purpurascens",0.3
33,9,6,0.00517053,"plant","Phagnalon.saxatile",0.3
33,9,7,0.0035733,"plant","Phagnalon.saxatile",0.3
34,16,3,0.00313764,"plant","Plocama.pendula",0.3
34,16,4,0.00114326,"plant","Plocama.pendula",0.3
34,16,6,0.00116754,"plant","Plocama.pendula",0.3
35,13,3,0.00387998,"plant","Rubia.fruticosa",0.3
35,13,5,0.0025859,"plant","Rubia.fruticosa",0.3
35,13,6,0.00355824,"plant","Rubia.fruticosa",0.3
35,13,7,0.00197486,"plant","Rubia.fruticosa",0.3
36,23,2,0.000617287,"plant","Salvia.aegyptiaca",0.3
36,1,6,0.000112823,"plant","Salvia.aegyptiaca",0.3
37,27,4,0.000839296,"plant","Satureja.kuegleri",0.3
37,2,7,3.66868e-05,"plant","Satureja.kuegleri",0.3
38,9,3,0.00163092,"plant","Schizogyne.sericea",0.3
38,9,4,0.0051279,"plant","Schizogyne.sericea",0.3
38,9,5,0.00298736,"plant","Schizogyne.sericea",0.3
38,9,7,0.00371467,"plant","Schizogyne.sericea",0.3
39,29,1,0.00179301,"plant","Zilla.spinosa",0.3
40,18,3,6.25011e-05,"pollinator","Agromyzidae_sp._1",0.3
40,4,4,0.000260312,"pollinator","Agromyzidae_sp._1",0.3
41,2,5,3.87299e-05,"pollinator","Agromyzidae?_sp._2",0.3
42,3,3,0.000104733,"pollinator","Alliophleps_elliptica",0.3
43,6,5,0.000104462,"pollinator","Amegilla_canifrons",0.3
44,6,3,0.000763806,"pollinator","Amegilla_quadrifasciata",0.3
44,25,4,0.00104723,"pollinator","Amegilla_quadrifasciata",0.3
44,6,5,0.000712029,"pollinator","Amegilla_quadrifasciata",0.3
44,6,6,0.00107989,"pollinator","Amegilla_quadrifasciata",0.3
45,15,1,0.001731,"pollinator","Amegilla_sp.",0.3
46,20,4,5.52962e-05,"pollinator","Ammophila_terminata",0.3
47,1,6,0.000403466,"pollinator","Anaspis_cf._canariensis",0.3
48,3,2,0.000129701,"pollinator","Anaspis_cf._eversi",0.3
49,1,1,7.92423e-05,"pollinator","Anaspis_cf._saharensis",0.3
50,14,2,0.0018848,"pollinator","Anaspis_proteus",0.3
50,14,3,0.0033597,"pollinator","Anaspis_proteus",0.3
50,14,4,0.0029401,"pollinator","Anaspis_proteus",0.3
50,14,5,0.0048341,"pollinator","Anaspis_proteus",0.3
51,15,1,0.000260279,"pollinator","Andrena_vachali",0.3
52,18,3,0.000494903,"pollinator","Andrena_vulcana",0.3
53,1,3,2.46833e-05,"pollinator","Andrena_wollastoni",0.3
54,3,1,0.000794453,"pollinator","Anthaxia_sp._1",0.3
55,6,2,0.00397901,"pollinator","Anthophora_alluaudi",0.3
55,6,3,0.00317562,"pollinator","Anthophora_alluaudi",0.3
55,6,4,0.00208686,"pollinator","Anthophora_alluaudi",0.3
55,6,5,0.00351485,"pollinator","Anthophora_alluaudi",0.3
55,6,6,0.00264457,"pollinator","Anthophora_alluaudi",0.3
55,17,7,0.00100942,"pollinator","Anthophora_alluaudi",0.3
56,6,3,0.000231828,"pollinator","Anthophora_orotavae",0.3
56,25,4,0.000261807,"pollinator","Anthophora_orotavae",0.3
56,6,5,0.000393483,"pollinator","Anthophora_orotavae",0.3
56,7,6,0.000181902,"pollinator","Anthophora_orotavae",0.3
57,15,1,0.00011636,"pollinator","Anthophora_sp._1",0.3
58,15,1,0.00011636,"pollinator","Anthophora_sp._aff._orotavae",0.3
59,1,2,0.000368616,"pollinator","Aphthona_wachnitzae",0.3
60,16,3,0.00105453,"pollinator","Apis_mellifera",0.3
60,16,4,0.00142104,"pollinator","Apis_mellifera",0.3
60,8,5,8.65125e-05,"pollinator","Apis_mellifera",0.3
60,16,6,0.00162881,"pollinator","Apis_mellifera",0.3
61,11,1,7.36052e-05,"pollinator","Aplocnemus_sp._2",0.3
62,2,4,0.000349601,"pollinator","Aprostocetus_occidentalis",0.3
62,2,6,0.00106487,"pollinator","Aprostocetus_occidentalis",0.3
63,3,1,0.000158891,"pollinator","Aprostocetus_sp._1",0.3
64,5,4,8.40512e-05,"pollinator","Aprostocetus_sp._2",0.3
65,1,1,3.96212e-05,"pollinator","Arachnospila_sp.",0.3
66,4,2,2.72924e-05,"pollinator","Araneae_sp._1",0.3
67,4,6,4.62396e-05,"pollinator","Araneidae_sp._1",0.3
68,13,6,8.6942e-05,"pollinator","Araneidae_sp._2",0.3
69,1,2,7.54018e-05,"pollinator","Asteia_caesia",0.3
70,4,3,3.11348e-05,"pollinator","Atherigona_varia",0.3
71,3,2,6.48503e-05,"pollinator","Attagenus_abbreviatus",0.3
72,11,1,0.000361937,"pollinator","Attagenus_sp._1",0.3
73,3,3,0.000493187,"pollinator","Attagenus_wollastoni",0.3
73,3,4,0.000428861,"pollinator","Attagenus_wollastoni",0.3
74,3,2,6.48503e-05,"pollinator","Attalus_chrysanthemi",0.3
75,5,7,4.74869e-05,"pollinator","Attalus_crispus",0.3
76,3,3,0.00182624,"pollinator","Attalus_obscurus",0.3
77,1,2,0.000993015,"pollinator","Attalus_olivensis",0.3
78,13,5,8.96051e-05,"pollinator","Attalus_pallipes",0.3
79,1,4,6.03446e-05,"pollinator","Attalus_ruficollis",0.3
80,8,6,0.000134557,"pollinator","Attalus_rugifrons",0.3
81,1,2,0.00104334,"pollinator","Aulacoderus_canariensis",0.3
81,8,5,4.77826e-05,"pollinator","Aulacoderus_canariensis",0.3
82,4,1,0.000156867,"pollinator","Axinotarsus_sp._1",0.3
83,1,5,0.000116545,"pollinator","Bassus_sp.",0.3
84,4,2,0.000109169,"pollinator","Blaesoxipha_sp._1",0.3
84,5,4,8.40512e-05,"pollinator","Blaesoxipha_sp._1",0.3
84,6,6,0.000503754,"pollinator","Blaesoxipha_sp._1",0.3
85,18,3,6.25011e-05,"pollinator","Bombylius_pintuarius",0.3
86,29,1,0.000361659,"pollinator","Bombylius_sp._1",0.3
87,1,4,0.00015601,"pollinator","Bracon_sp.",0.3
87,1,5,0.000129919,"pollinator","Bracon_sp.",0.3
88,8,6,0.000748237,"pollinator","Bruchidius_wollastoni",0.3
89,3,2,0.000259401,"pollinator","Campiglossa_martii",0.3
90,8,6,6.72786e-05,"pollinator","Campiglossa_reticulata",0.3
91,23,2,0.00143002,"pollinator","Camponotus_cfr._feae",0.3
92,2,2,0.0083472,"pollinator","Camponotus_feae",0.3
92,2,3,0.022838,"pollinator","Camponotus_feae",0.3
92,2,4,0.0267414,"pollinator","Camponotus_feae",0.3
92,2,5,0.028547,"pollinator","Camponotus_feae",0.3
92,2,6,0.022433,"pollinator","Camponotus_feae",0.3
92,2,7,0.0259817,"pollinator","Camponotus_feae",0.3
93,1,2,2.51339e-05,"pollinator","Cecidomyiidae_sp.",0.3
94,1,7,4.87197e-05,"pollinator","Cecydomyiidae_sp.",0.3
95,3,2,6.48503e-05,"pollinator","Cephalodromia_sp.",0.3
95,9,3,9.28791e-05,"pollinator","Cephalodromia_sp.",0.3
96,4,5,3.61385e-05,"pollinator","Ceratogoponidae_sp.",0.3
96,5,7,9.49737e-05,"pollinator","Ceratogoponidae_sp.",0.3
97,5,7,4.74869e-05,"pollinator","Ceratogoponidae_sp._2",0.3
98,3,4,0.000161219,"pollinator","Chalicodoma_canescens",0.3
98,17,6,0.000720994,"pollinator","Chalicodoma_canescens",0.3
98,19,7,0.000389977,"pollinator","Chalicodoma_canescens",0.3
99,24,1,0.000190032,"pollinator","Chalicodoma_sicula",0.3
99,3,2,0.000194551,"pollinator","Chalicodoma_sicula",0.3
100,29,1,0.000409781,"pollinator","Chalicodoma_sp.",0.3
101,1,1,3.96212e-05,"pollinator","Chetogena_acuminata",0.3
101,23,2,0.000403091,"pollinator","Chetogena_acuminata",0.3
101,4,3,3.11348e-05,"pollinator","Chetogena_acuminata",0.3
101,5,4,0.000188048,"pollinator","Chetogena_acuminata",0.3
101,20,5,0.000110863,"pollinator","Chetogena_acuminata",0.3
101,5,6,0.000172397,"pollinator","Chetogena_acuminata",0.3
102,4,5,3.61385e-05,"pollinator","Chironomidae_sp.",0.3
103,5,7,0.00019118,"pollinator","Chironomidae_sp._1",0.3
104,11,1,0.000294421,"pollinator","Chloropidae_sp.",0.3
104,1,5,2.91361e-05,"pollinator","Chloropidae_sp.",0.3
105,23,2,0.00027882,"pollinator","Chloropidae_sp._1",0.3
106,1,2,0.000128553,"pollinator","Chloropidae_sp._2",0.3
106,1,3,0.000169447,"pollinator","Chloropidae_sp._2",0.3
107,1,7,0.000291972,"pollinator","Chloropidae_sp._3",0.3
108,1,6,4.48296e-05,"pollinator","Chloropidae_sp._4",0.3
108,2,7,5.05901e-05,"pollinator","Chloropidae_sp._4",0.3
109,2,4,3.52705e-05,"pollinator","Chloropidae_sp._5",0.3
109,7,5,0.000139542,"pollinator","Chloropidae_sp._5",0.3
110,2,4,3.52705e-05,"pollinator","Chloropidae_sp._6",0.3
111,26,2,0.000877959,"pollinator","Chrysomya_albiceps",0.3
111,26,3,0.0010786,"pollinator","Chrysomya_albiceps",0.3
111,26,4,0.00181501,"pollinator","Chrysomya_albiceps",0.3
111,8,6,0.000134557,"pollinator","Chrysomya_albiceps",0.3
111,5,7,4.74869e-05,"pollinator","Chrysomya_albiceps",0.3
112,13,3,3.39606e-05,"pollinator","Coccinella_miranda",0.3
112,2,5,3.87299e-05,"pollinator","Coccinella_miranda",0.3
113,3,1,0.000750595,"pollinator","Coleoptera_sp._5",0.3
114,17,7,0.000195734,"pollinator","Colias_croceus",0.3
115,16,3,0.000314538,"pollinator","Colletes_dimidiatus",0.3
115,5,7,0.000617329,"pollinator","Colletes_dimidiatus",0.3
116,15,1,0.00129888,"pollinator","Colletes1?_Waiting<85>",0.3
117,4,1,4.16308e-05,"pollinator","Colletes2?_Waiting<85>",0.3
118,1,5,2.91361e-05,"pollinator","Crematogaster_alluaudi",0.3
119,1,1,3.96212e-05,"pollinator","Crematogaster_scutellaris",0.3
120,1,5,2.91361e-05,"pollinator","Cryptocephalus_gounellei",0.3
121,2,7,9.93099e-05,"pollinator","Cryptocephalus_nitidicollis",0.3
122,1,2,7.54018e-05,"pollinator","Cryptocephalus_nubigena",0.3
123,4,3,3.11348e-05,"pollinator","Curculionidae_sp.",0.3
124,9,5,0.000187983,"pollinator","Dasytes_cf._subaenescens",0.3
125,3,2,0.000389102,"pollinator","Dasytes_lanzarotensis",0.3
126,12,5,0.00204176,"pollinator","Dasytes_subaenescens",0.3
126,12,6,0.000723765,"pollinator","Dasytes_subaenescens",0.3
126,12,7,0.000822678,"pollinator","Dasytes_subaenescens",0.3
127,2,7,5.05901e-05,"pollinator","Delia_flavibasis",0.3
128,3,2,0.000194551,"pollinator","Diglyphus_chabrias",0.3
129,5,7,0.000145812,"pollinator","Dilophus_hiemalis",0.3
130,3,3,0.000284033,"pollinator","Dinarmoides_spilopterus",0.3
130,3,4,0.000287114,"pollinator","Dinarmoides_spilopterus",0.3
131,6,2,0.000574959,"pollinator","Dischistus_atlanticus",0.3
132,8,5,4.77826e-05,"pollinator","Elasmus_platyedrae",0.3
133,1,6,0.000134489,"pollinator","Empididae_sp._1",0.3
133,4,7,5.08386e-05,"pollinator","Empididae_sp._1",0.3
134,5,7,4.74869e-05,"pollinator","Empis_sp._1",0.3
135,8,4,0.000157747,"pollinator","Eristalinus_aeneus",0.3
135,8,5,0.000148906,"pollinator","Eristalinus_aeneus",0.3
136,18,3,6.25011e-05,"pollinator","Eristalinus_taeniops",0.3
136,5,4,0.000464148,"pollinator","Eristalinus_taeniops",0.3
136,5,7,0.000208712,"pollinator","Eristalinus_taeniops",0.3
137,5,4,8.40512e-05,"pollinator","Eristalis_tenax",0.3
137,8,5,4.77826e-05,"pollinator","Eristalis_tenax",0.3
138,12,5,0.00138956,"pollinator","Estheria_simonyi",0.3
138,12,6,0.000820365,"pollinator","Estheria_simonyi",0.3
138,12,7,0.00140685,"pollinator","Estheria_simonyi",0.3
