"","layer_from","node_from","layer_to","node_to","weight"
"60",5,12,6,12,0.222222222222222
"61",4,12,3,12,0.2
"62",5,12,3,12,0.375
"63",5,12,4,12,0.166666666666667
"64",3,16,6,16,0.2
"65",3,34,6,34,0.181818181818182
"66",4,34,6,34,0.2
"67",4,34,3,34,0.181818181818182
"68",3,35,6,35,0.0588235294117647
"69",7,35,6,35,0.0833333333333334
"70",5,35,6,35,0.0714285714285714
"71",7,35,3,35,0.1
"72",5,35,3,35,0.181818181818182
"73",5,35,7,35,0.142857142857143
"74",4,38,3,38,0.133333333333333
"75",4,38,7,38,0.25
"76",5,38,7,38,0.1
"77",5,38,4,38,0.176470588235294
"78",4,1,6,1,0.1
"79",5,1,6,1,0.137931034482759
"80",5,1,4,1,0.2
"81",7,10,6,10,0.114285714285714
"82",4,10,6,10,0.115384615384615
"83",5,10,6,10,0.153846153846154
"84",4,10,7,10,0.0666666666666667
"85",5,10,7,10,0.133333333333333
"86",5,10,4,10,0.0434782608695652
"87",5,13,4,13,0.142857142857143
"88",4,20,6,20,0.125
"89",7,31,6,31,0.0714285714285714
"90",4,31,6,31,0.19047619047619
"91",5,31,6,31,0.0555555555555556
"92",4,31,7,31,0.0909090909090909
"93",5,31,7,31,0.125
"94",5,31,4,31,0.076923076923077
"95",5,5,7,5,0.25
"96",7,4,6,4,0.111111111111111
"97",5,4,7,4,0.125
"98",7,33,6,33,0.142857142857143
"99",1,170,2,170,0.2
"100",1,170,3,170,0.166666666666667
"101",4,170,7,170,1
"102",5,242,2,242,0.166666666666667
"103",1,242,2,242,0.333333333333333
"104",1,242,5,242,0.166666666666667
"105",6,216,2,216,0.5
"106",1,216,2,216,0.333333333333333
"107",1,216,6,216,0.222222222222222
"108",4,187,6,187,0.333333333333333
"109",1,187,3,187,0.25
"110",5,187,4,187,0.333333333333333
"111",1,225,2,225,1
"112",6,284,2,284,1
"113",3,284,2,284,1
"114",4,284,2,284,1
"115",5,284,2,284,1
"116",1,284,2,284,0.5
"117",3,284,6,284,1
"118",4,284,6,284,1
"119",5,284,6,284,1
"120",1,284,6,284,0.5
"121",4,284,3,284,1
"122",5,284,3,284,1
"123",1,284,3,284,0.5
"124",5,284,4,284,1
"125",1,284,4,284,0.5
"126",1,284,5,284,0.5
"127",4,101,6,101,1
"128",1,206,2,206,1
"129",3,111,2,111,0.25
"130",4,111,2,111,0.333333333333333
"131",4,111,3,111,0.25
"132",3,106,2,106,1
"133",6,235,2,235,0.5
"134",3,235,2,235,0.666666666666667
"135",3,235,6,235,0.333333333333333
"136",6,274,2,274,0.333333333333333
"137",3,274,2,274,0.25
"138",7,274,2,274,0.5
"139",4,274,2,274,0.125
"140",5,274,2,274,0.333333333333333
"141",3,274,6,274,0.25
"142",7,274,6,274,0.5
"143",4,274,6,274,0.285714285714286
"144",5,274,6,274,1
"145",7,274,3,274,0.333333333333333
"146",4,274,3,274,0.428571428571428
"147",5,274,3,274,0.25
"148",4,274,7,274,0.142857142857143
"149",5,274,7,274,0.5
"150",5,274,4,274,0.285714285714286
"151",6,275,2,275,0.142857142857143
"152",3,275,2,275,0.142857142857143
"153",4,275,2,275,0.285714285714286
"154",3,275,6,275,0.333333333333333
"155",7,275,6,275,0.2
"156",4,275,6,275,0.285714285714286
"157",5,275,6,275,0.166666666666667
"158",4,275,3,275,0.5
"159",5,275,3,275,0.166666666666667
"160",5,275,4,275,0.333333333333333
"161",3,50,2,50,0.5
"162",4,50,2,50,0.5
"163",5,50,2,50,0.111111111111111
"164",4,50,3,50,0.333333333333333
"165",5,50,3,50,0.2
"166",5,50,4,50,0.0909090909090909
"167",6,55,2,55,0.166666666666667
"168",3,55,2,55,0.2
"169",4,55,2,55,0.25
"170",5,55,2,55,0.166666666666667
"171",7,55,6,55,0.2
"172",5,55,6,55,0.142857142857143
"173",4,55,3,55,0.25
"174",5,55,3,55,0.166666666666667
"175",5,55,4,55,0.2
"176",6,163,2,163,0.142857142857143
"177",3,163,6,163,0.222222222222222
"178",7,163,6,163,0.428571428571428
"179",7,163,3,163,0.166666666666667
"180",5,163,3,163,0.25
"181",3,92,2,92,0.125
"182",4,92,2,92,0.076923076923077
"183",5,92,2,92,0.0625
"184",3,92,6,92,0.214285714285714
"185",7,92,6,92,0.416666666666667
"186",4,92,6,92,0.375
"187",5,92,6,92,0.315789473684211
"188",7,92,3,92,0.230769230769231
"189",4,92,3,92,0.235294117647059
"190",5,92,3,92,0.263157894736842
"191",4,92,7,92,0.235294117647059
"192",5,92,7,92,0.333333333333333
"193",5,92,4,92,0.318181818181818
"194",3,60,6,60,0.285714285714286
"195",4,60,6,60,0.111111111111111
"196",4,60,3,60,0.222222222222222
"197",3,165,6,165,0.4
"198",7,165,6,165,0.0909090909090909
"199",4,165,6,165,0.272727272727273
"200",5,165,6,165,0.363636363636364
"201",7,165,3,165,0.25
"202",4,165,3,165,0.2
"203",5,165,3,165,0.181818181818182
"204",4,165,7,165,0.111111111111111
"205",5,165,7,165,0.1
"206",5,165,4,165,0.181818181818182
"207",4,73,3,73,0.25
"208",4,136,7,136,0.5
"209",5,139,7,139,0.666666666666667
"210",4,217,3,217,0.111111111111111
"211",5,217,4,217,0.1
"212",3,44,6,44,0.5
"213",5,44,6,44,0.333333333333333
"214",5,44,3,44,0.5
"215",5,56,3,56,0.5
"216",4,130,3,130,0.333333333333333
"217",3,203,6,203,1
"218",3,215,6,215,0.333333333333333
"219",5,211,7,211,0.5
"220",5,270,7,270,1
"221",4,226,7,226,0.333333333333333
"222",5,241,4,241,0.5
"223",5,218,4,218,1
"224",5,87,4,87,1
"225",5,266,4,266,0.166666666666667
"226",4,62,6,62,0.25
"227",7,192,6,192,0.333333333333333
"228",4,192,6,192,0.25
"229",4,192,7,192,0.25
"230",5,135,4,135,1
"231",5,227,4,227,1
"232",5,254,4,254,0.25
"233",4,243,6,243,0.333333333333333
"234",4,140,7,140,0.5
"235",5,140,7,140,1
"236",5,140,4,140,0.5
"237",7,126,6,126,0.25
"238",5,126,6,126,0.4
"239",5,126,7,126,0.333333333333333
"240",7,141,6,141,0.25
"241",5,141,6,141,0.666666666666667
"242",5,141,7,141,0.2
"243",7,138,6,138,0.2
"244",5,138,6,138,0.125
"245",5,138,7,138,0.285714285714286
"246",5,193,7,193,1
"247",7,255,6,255,0.2
"248",2,8,6,8,0.0952380952380953
"249",2,8,3,8,0.0869565217391304
"250",2,8,4,8,0.0625
"251",2,8,1,8,0.0526315789473684
"252",6,8,3,8,0.0833333333333334
"253",6,8,7,8,0.105263157894737
"254",6,8,4,8,0.0588235294117647
"255",6,8,5,8,0.1
"256",6,8,1,8,0.0499999999999999
"257",3,8,7,8,0.0952380952380953
"258",3,8,4,8,0.25
"259",3,8,5,8,0.0434782608695652
"260",3,8,1,8,0.0454545454545455
"261",7,8,4,8,0.0714285714285714
"262",7,8,5,8,0.117647058823529
"263",4,8,5,8,0.142857142857143
"264",2,9,6,9,0.0555555555555556
"265",2,9,3,9,0.108108108108108
"266",2,9,7,9,0.027027027027027
"267",2,9,4,9,0.0555555555555556
"268",2,9,5,9,0.0697674418604651
"269",2,9,1,9,0.0625
"270",6,9,3,9,0.148148148148148
"271",6,9,7,9,0.272727272727273
"272",6,9,4,9,0.12
"273",6,9,5,9,0.161290322580645
"274",6,9,1,9,0.025
"275",3,9,7,9,0.148148148148148
"276",3,9,4,9,0.148148148148148
"277",3,9,5,9,0.114285714285714
"278",3,9,1,9,0.0232558139534883
"279",7,9,4,9,0.12
"280",7,9,5,9,0.2
"281",4,9,5,9,0.241379310344828
"282",5,9,1,9,0.0208333333333334
"283",2,14,4,14,0.111111111111111
"284",2,17,6,17,0.121951219512195
"285",2,17,3,17,0.0731707317073171
"286",2,17,4,17,0.0697674418604651
"287",2,17,5,17,0.0303030303030303
"288",2,17,1,17,0.0930232558139535
"289",6,17,3,17,0.25
"290",6,17,4,17,0.142857142857143
"291",6,17,5,17,0.111111111111111
"292",6,17,1,17,0.03125
"293",3,17,4,17,0.304347826086956
"294",3,17,5,17,0.0588235294117647
"295",3,17,1,17,0.0333333333333334
"296",4,17,5,17,0.0526315789473684
"297",4,17,1,17,0.03125
"298",5,17,1,17,0.0499999999999999
"299",2,26,3,26,0.105263157894737
"300",2,26,4,26,0.166666666666667
"301",2,26,5,26,0.117647058823529
"302",6,26,3,26,0.272727272727273
"303",6,26,5,26,0.2
"304",3,26,4,26,0.181818181818182
"305",3,26,5,26,0.384615384615385
"306",4,26,5,26,0.375
"307",6,12,5,12,0.222222222222222
"308",3,12,4,12,0.2
"309",3,12,5,12,0.375
"310",4,12,5,12,0.166666666666667
"311",6,16,3,16,0.2
"312",6,34,3,34,0.181818181818182
"313",6,34,4,34,0.2
"314",3,34,4,34,0.181818181818182
"315",6,35,3,35,0.0588235294117647
"316",6,35,7,35,0.0833333333333334
"317",6,35,5,35,0.0714285714285714
"318",3,35,7,35,0.1
"319",3,35,5,35,0.181818181818182
"320",7,35,5,35,0.142857142857143
"321",3,38,4,38,0.133333333333333
"322",7,38,4,38,0.25
"323",7,38,5,38,0.1
"324",4,38,5,38,0.176470588235294
"325",6,1,4,1,0.1
"326",6,1,5,1,0.137931034482759
"327",4,1,5,1,0.2
"328",6,10,7,10,0.114285714285714
"329",6,10,4,10,0.115384615384615
"330",6,10,5,10,0.153846153846154
"331",7,10,4,10,0.0666666666666667
"332",7,10,5,10,0.133333333333333
"333",4,10,5,10,0.0434782608695652
"334",4,13,5,13,0.142857142857143
"335",6,20,4,20,0.125
"336",6,31,7,31,0.0714285714285714
"337",6,31,4,31,0.19047619047619
"338",6,31,5,31,0.0555555555555556
"339",7,31,4,31,0.0909090909090909
"340",7,31,5,31,0.125
"341",4,31,5,31,0.076923076923077
"342",7,5,5,5,0.25
"343",6,4,7,4,0.111111111111111
"344",7,4,5,4,0.125
"345",6,33,7,33,0.142857142857143
"346",2,170,1,170,0.2
"347",3,170,1,170,0.166666666666667
"348",7,170,4,170,1
"349",2,242,5,242,0.166666666666667
"350",2,242,1,242,0.333333333333333
"351",5,242,1,242,0.166666666666667
"352",2,216,6,216,0.5
"353",2,216,1,216,0.333333333333333
"354",6,216,1,216,0.222222222222222
"355",6,187,4,187,0.333333333333333
"356",3,187,1,187,0.25
"357",4,187,5,187,0.333333333333333
"358",2,225,1,225,1
"359",2,284,6,284,1
"360",2,284,3,284,1
"361",2,284,4,284,1
"362",2,284,5,284,1
"363",2,284,1,284,0.5
"364",6,284,3,284,1
"365",6,284,4,284,1
"366",6,284,5,284,1
"367",6,284,1,284,0.5
"368",3,284,4,284,1
"369",3,284,5,284,1
"370",3,284,1,284,0.5
"371",4,284,5,284,1
"372",4,284,1,284,0.5
"373",5,284,1,284,0.5
"374",6,101,4,101,1
"375",2,206,1,206,1
"376",2,111,3,111,0.25
"377",2,111,4,111,0.333333333333333
"378",3,111,4,111,0.25
"379",2,106,3,106,1
"380",2,235,6,235,0.5
"381",2,235,3,235,0.666666666666667
"382",6,235,3,235,0.333333333333333
"383",2,274,6,274,0.333333333333333
"384",2,274,3,274,0.25
"385",2,274,7,274,0.5
"386",2,274,4,274,0.125
"387",2,274,5,274,0.333333333333333
"388",6,274,3,274,0.25
"389",6,274,7,274,0.5
"390",6,274,4,274,0.285714285714286
"391",6,274,5,274,1
"392",3,274,7,274,0.333333333333333
"393",3,274,4,274,0.428571428571428
"394",3,274,5,274,0.25
"395",7,274,4,274,0.142857142857143
"396",7,274,5,274,0.5
"397",4,274,5,274,0.285714285714286
"398",2,275,6,275,0.142857142857143
"399",2,275,3,275,0.142857142857143
"400",2,275,4,275,0.285714285714286
"401",6,275,3,275,0.333333333333333
"402",6,275,7,275,0.2
"403",6,275,4,275,0.285714285714286
"404",6,275,5,275,0.166666666666667
"405",3,275,4,275,0.5
"406",3,275,5,275,0.166666666666667
"407",4,275,5,275,0.333333333333333
"408",2,50,3,50,0.5
"409",2,50,4,50,0.5
"410",2,50,5,50,0.111111111111111
"411",3,50,4,50,0.333333333333333
"412",3,50,5,50,0.2
"413",4,50,5,50,0.0909090909090909
"414",2,55,6,55,0.166666666666667
"415",2,55,3,55,0.2
"416",2,55,4,55,0.25
"417",2,55,5,55,0.166666666666667
"418",6,55,7,55,0.2
"419",6,55,5,55,0.142857142857143
"420",3,55,4,55,0.25
"421",3,55,5,55,0.166666666666667
"422",4,55,5,55,0.2
"423",2,163,6,163,0.142857142857143
"424",6,163,3,163,0.222222222222222
"425",6,163,7,163,0.428571428571428
"426",3,163,7,163,0.166666666666667
"427",3,163,5,163,0.25
"428",2,92,3,92,0.125
"429",2,92,4,92,0.076923076923077
"430",2,92,5,92,0.0625
"431",6,92,3,92,0.214285714285714
"432",6,92,7,92,0.416666666666667
"433",6,92,4,92,0.375
"434",6,92,5,92,0.315789473684211
"435",3,92,7,92,0.230769230769231
"436",3,92,4,92,0.235294117647059
"437",3,92,5,92,0.263157894736842
"438",7,92,4,92,0.235294117647059
"439",7,92,5,92,0.333333333333333
"440",4,92,5,92,0.318181818181818
"441",6,60,3,60,0.285714285714286
"442",6,60,4,60,0.111111111111111
"443",3,60,4,60,0.222222222222222
"444",6,165,3,165,0.4
"445",6,165,7,165,0.0909090909090909
"446",6,165,4,165,0.272727272727273
"447",6,165,5,165,0.363636363636364
"448",3,165,7,165,0.25
"449",3,165,4,165,0.2
"450",3,165,5,165,0.181818181818182
"451",7,165,4,165,0.111111111111111
"452",7,165,5,165,0.1
"453",4,165,5,165,0.181818181818182
"454",3,73,4,73,0.25
"455",7,136,4,136,0.5
"456",7,139,5,139,0.666666666666667
"457",3,217,4,217,0.111111111111111
"458",4,217,5,217,0.1
"459",6,44,3,44,0.5
"460",6,44,5,44,0.333333333333333
"461",3,44,5,44,0.5
"462",3,56,5,56,0.5
"463",3,130,4,130,0.333333333333333
"464",6,203,3,203,1
"465",6,215,3,215,0.333333333333333
"466",7,211,5,211,0.5
"467",7,270,5,270,1
"468",7,226,4,226,0.333333333333333
"469",4,241,5,241,0.5
"470",4,218,5,218,1
"471",4,87,5,87,1
"472",4,266,5,266,0.166666666666667
"473",6,62,4,62,0.25
"474",6,192,7,192,0.333333333333333
"475",6,192,4,192,0.25
"476",7,192,4,192,0.25
"477",4,135,5,135,1
"478",4,227,5,227,1
"479",4,254,5,254,0.25
"480",6,243,4,243,0.333333333333333
"481",7,140,4,140,0.5
"482",7,140,5,140,1
"483",4,140,5,140,0.5
"484",6,126,7,126,0.25
"485",6,126,5,126,0.4
"486",7,126,5,126,0.333333333333333
"487",6,141,7,141,0.25
"488",6,141,5,141,0.666666666666667
"489",7,141,5,141,0.2
"490",6,138,7,138,0.2
"491",6,138,5,138,0.125
"492",7,138,5,138,0.285714285714286
"493",7,193,5,193,1
"494",6,255,7,255,0.2
