"layer_from","layer_to","module","mean_distance","turnover","trial"
1,2,NA,305248.84735,0.0666666666666667,276
1,2,NA,305248.84735,0.111111111111111,253
1,2,NA,305248.84735,0.0625,334
1,2,NA,305248.84735,0.142857142857143,386
1,2,NA,305248.84735,0.133333333333333,230
1,2,NA,305248.84735,0,363
1,2,NA,305248.84735,0.142857142857143,259
1,2,NA,305248.84735,0.0625,340
1,2,NA,305248.84735,0.0588235294117647,367
1,2,NA,305248.84735,0.0666666666666667,236
1,2,NA,305248.84735,0.1875,369
1,2,NA,305248.84735,0,240
1,2,NA,305248.84735,0.0526315789473684,346
1,2,NA,305248.84735,0.235294117647059,242
1,2,NA,305248.84735,0.2,294
1,2,NA,305248.84735,0.0714285714285714,566
1,2,NA,305248.84735,0.0555555555555556,271
1,2,NA,305248.84735,0.111111111111111,352
1,2,NA,305248.84735,0,570
1,2,NA,305248.84735,0.0588235294117647,329
1,2,NA,305248.84735,0.0666666666666667,572
1,2,NA,305248.84735,0.0588235294117647,277
1,2,NA,305248.84735,0.2,254
1,2,NA,305248.84735,0.142857142857143,335
1,2,NA,305248.84735,0,387
1,2,NA,305248.84735,0.0625,231
1,2,NA,305248.84735,0,364
1,2,NA,305248.84735,0.0833333333333333,260
1,2,NA,305248.84735,0.0666666666666667,341
1,2,NA,305248.84735,0.166666666666667,368
1,2,NA,305248.84735,0.0555555555555556,237
1,2,NA,305248.84735,0.0666666666666667,370
1,2,NA,305248.84735,0,241
1,2,NA,305248.84735,0.0714285714285714,347
1,2,NA,305248.84735,0.0555555555555556,243
1,2,NA,305248.84735,0.166666666666667,295
1,2,NA,305248.84735,0.0666666666666667,567
1,2,NA,305248.84735,0.0625,272
1,2,NA,305248.84735,0.0625,353
1,2,NA,305248.84735,0.0714285714285714,787
1,2,NA,305248.84735,0.0588235294117647,330
1,2,NA,305248.84735,0.0714285714285714,573
1,2,NA,305248.84735,0,278
1,2,NA,305248.84735,0.176470588235294,550
1,2,NA,305248.84735,0.266666666666667,336
1,2,NA,305248.84735,0.0666666666666667,388
1,2,NA,305248.84735,0,232
1,2,NA,305248.84735,0.0714285714285714,365
1,2,NA,305248.84735,0,261
1,2,NA,305248.84735,0.111111111111111,799
1,2,NA,305248.84735,0,533
1,2,NA,305248.84735,0,290
1,2,NA,305248.84735,0.142857142857143,371
1,2,NA,305248.84735,0.0714285714285714,267
1,2,NA,305248.84735,0.117647058823529,348
1,2,NA,305248.84735,0.0666666666666667,782
1,2,NA,305248.84735,0,296
1,2,NA,305248.84735,0.0714285714285714,973
1,2,NA,305248.84735,0.333333333333333,487
1,2,NA,305248.84735,0,354
1,2,NA,305248.84735,0,788
1,2,NA,305248.84735,0.0555555555555556,302
1,2,NA,305248.84735,0.214285714285714,574
1,2,NA,305248.84735,0.117647058823529,279
1,2,NA,305248.84735,0.0666666666666667,551
1,2,NA,305248.84735,0.0555555555555556,794
1,2,NA,305248.84735,0.133333333333333,389
1,2,NA,305248.84735,0.142857142857143,580
1,2,NA,305248.84735,0,285
1,2,NA,305248.84735,0.133333333333333,262
1,2,NA,305248.84735,0.0625,800
1,2,NA,305248.84735,0,534
1,2,NA,305248.84735,0.125,939
1,2,NA,305248.84735,0.117647058823529,372
1,2,NA,305248.84735,0,615
1,2,NA,305248.84735,0.153846153846154,806
1,2,NA,305248.84735,0.0625,783
1,2,NA,305248.84735,0,297
1,2,NA,305248.84735,0.0833333333333333,974
1,2,NA,305248.84735,0,488
1,2,NA,305248.84735,0.0625,355
1,2,NA,305248.84735,0.0588235294117647,789
1,2,NA,305248.84735,0.0666666666666667,303
1,2,NA,305248.84735,0.0666666666666667,575
1,2,NA,305248.84735,0.0666666666666667,280
1,2,NA,305248.84735,0,552
1,2,NA,305248.84735,0.142857142857143,795
1,2,NA,305248.84735,0.0625,390
1,2,NA,305248.84735,0.0625,581
1,2,NA,305248.84735,0.1875,286
1,2,NA,305248.84735,0.0588235294117647,263
1,2,NA,305248.84735,0.0625,801
1,2,NA,305248.84735,0.0625,535
1,2,NA,305248.84735,0.285714285714286,940
1,2,NA,305248.84735,0.0769230769230769,373
1,2,NA,305248.84735,0.176470588235294,616
1,2,NA,305248.84735,0.0625,807
1,2,NA,305248.84735,0.0666666666666667,784
1,2,NA,305248.84735,0,298
1,2,NA,305248.84735,0.214285714285714,975
1,2,NA,305248.84735,0.105263157894737,489
1,2,NA,305248.84735,0.0625,356
1,2,NA,305248.84735,0.0555555555555556,790
1,2,NA,305248.84735,0.0714285714285714,304
1,2,NA,305248.84735,0.142857142857143,576
1,2,NA,305248.84735,0,281
1,2,NA,305248.84735,0,553
1,2,NA,305248.84735,0,796
1,2,NA,305248.84735,0,391
1,2,NA,305248.84735,0.142857142857143,582
1,2,NA,305248.84735,0.153846153846154,287
1,2,NA,305248.84735,0.230769230769231,264
1,2,NA,305248.84735,0.214285714285714,802
1,2,NA,305248.84735,0,536
1,2,NA,305248.84735,0,941
1,2,NA,305248.84735,0.0666666666666667,374
1,2,NA,305248.84735,0,617
1,2,NA,305248.84735,0,808
1,2,NA,305248.84735,0.0625,785
1,2,NA,305248.84735,0.0625,299
1,2,NA,305248.84735,0.0666666666666667,976
1,2,NA,305248.84735,0,490
1,2,NA,305248.84735,0,357
1,2,NA,305248.84735,0,791
1,2,NA,305248.84735,0.176470588235294,305
1,2,NA,305248.84735,0,577
1,2,NA,305248.84735,0.2,282
1,2,NA,305248.84735,0.0666666666666667,554
1,2,NA,305248.84735,0.142857142857143,797
1,2,NA,305248.84735,0.2,392
1,2,NA,305248.84735,0.111111111111111,583
1,2,NA,305248.84735,0,288
1,2,NA,305248.84735,0,265
1,2,NA,305248.84735,0,803
1,2,NA,305248.84735,0.0588235294117647,537
1,2,NA,305248.84735,0.0588235294117647,942
1,2,NA,305248.84735,0.133333333333333,375
1,2,NA,305248.84735,0.0666666666666667,618
1,2,NA,305248.84735,0.142857142857143,809
1,2,NA,305248.84735,0,786
1,2,NA,305248.84735,0,300
1,2,NA,305248.84735,0,977
1,2,NA,305248.84735,0.117647058823529,491
1,2,NA,305248.84735,0.0588235294117647,358
1,2,NA,305248.84735,0.0769230769230769,792
1,2,NA,305248.84735,0.117647058823529,306
1,2,NA,305248.84735,0.0769230769230769,578
1,2,NA,305248.84735,0.0714285714285714,283
1,2,NA,305248.84735,0.0625,555
1,2,NA,305248.84735,0.133333333333333,798
1,2,NA,305248.84735,0.0769230769230769,393
1,2,NA,305248.84735,0.0714285714285714,584
1,2,NA,305248.84735,0.125,289
1,2,NA,305248.84735,0.0666666666666667,266
1,2,NA,305248.84735,0.0714285714285714,804
1,2,NA,305248.84735,0,538
1,2,NA,305248.84735,0.0666666666666667,943
1,2,NA,305248.84735,0,376
1,2,NA,305248.84735,0.176470588235294,619
1,2,NA,305248.84735,0.142857142857143,810
1,2,NA,305248.84735,0.0625,544
1,2,NA,305248.84735,0.133333333333333,301
1,2,NA,305248.84735,0.133333333333333,978
1,2,NA,305248.84735,0,492
1,2,NA,305248.84735,0,845
1,2,NA,305248.84735,0.142857142857143,793
1,2,NA,305248.84735,0.214285714285714,307
1,2,NA,305248.84735,0.1875,579
1,2,NA,305248.84735,0.0588235294117647,284
1,2,NA,305248.84735,0.133333333333333,556
1,2,NA,305248.84735,0,475
1,2,NA,305248.84735,0.1875,394
1,2,NA,305248.84735,0.153846153846154,585
1,2,NA,305248.84735,0.0769230769230769,828
1,2,NA,305248.84735,0.0666666666666667,614
1,2,NA,305248.84735,0.0588235294117647,805
1,2,NA,305248.84735,0.0625,539
1,2,NA,305248.84735,0.0666666666666667,944
1,2,NA,305248.84735,0.142857142857143,377
1,2,NA,305248.84735,0.0625,620
1,2,NA,305248.84735,0.0625,811
1,2,NA,305248.84735,0,545
1,2,NA,305248.84735,0.125,516
1,2,NA,305248.84735,0.153846153846154,979
1,2,NA,305248.84735,0.0555555555555556,493
1,2,NA,305248.84735,0.0526315789473684,846
1,2,NA,305248.84735,0.133333333333333,470
1,2,NA,305248.84735,0.105263157894737,308
1,2,NA,305248.84735,0,985
1,2,NA,305248.84735,0,499
1,2,NA,305248.84735,0.125,609
1,2,NA,305248.84735,0.0666666666666667,476
1,2,NA,305248.84735,0.0555555555555556,395
1,2,NA,305248.84735,0.0769230769230769,586
1,2,NA,305248.84735,0.105263157894737,829
1,2,NA,305248.84735,0,968
1,2,NA,305248.84735,0.0714285714285714,482
1,2,NA,305248.84735,0.0666666666666667,540
1,2,NA,305248.84735,0.0714285714285714,945
1,2,NA,305248.84735,0.0714285714285714,378
1,2,NA,305248.84735,0.0666666666666667,621
1,2,NA,305248.84735,0.0625,812
1,2,NA,305248.84735,0.0625,546
1,2,NA,305248.84735,0.0769230769230769,517
1,2,NA,305248.84735,0.230769230769231,980
1,2,NA,305248.84735,0.111111111111111,494
1,2,NA,305248.84735,0.0625,847
1,2,NA,305248.84735,0.125,471
1,2,NA,305248.84735,0.0555555555555556,309
1,2,NA,305248.84735,0,986
1,2,NA,305248.84735,0.0666666666666667,500
1,2,NA,305248.84735,0,610
1,2,NA,305248.84735,0.142857142857143,477
1,2,NA,305248.84735,0,396
1,2,NA,305248.84735,0.0588235294117647,587
1,2,NA,305248.84735,0.2,830
1,2,NA,305248.84735,0,969
1,2,NA,305248.84735,0.0555555555555556,483
1,2,NA,305248.84735,0.214285714285714,541
1,2,NA,305248.84735,0.0714285714285714,946
1,2,NA,305248.84735,0.0625,379
1,2,NA,305248.84735,0.214285714285714,622
1,2,NA,305248.84735,0.133333333333333,813
1,2,NA,305248.84735,0.0625,547
1,2,NA,305248.84735,0,518
1,2,NA,305248.84735,0,981
1,2,NA,305248.84735,0.230769230769231,495
1,2,NA,305248.84735,0.2,848
1,2,NA,305248.84735,0.0526315789473684,472
1,2,NA,305248.84735,0.0625,310
1,2,NA,305248.84735,0.153846153846154,987
1,2,NA,305248.84735,0,501
1,2,NA,305248.84735,0.0666666666666667,611
1,2,NA,305248.84735,0.142857142857143,478
1,2,NA,305248.84735,0.0625,397
1,2,NA,305248.84735,0.0714285714285714,588
1,2,NA,305248.84735,0.277777777777778,831
1,2,NA,305248.84735,0.0625,970
1,2,NA,305248.84735,0.125,484
1,2,NA,305248.84735,0.2,542
1,2,NA,305248.84735,0.2,947
1,2,NA,305248.84735,0.0714285714285714,380
1,2,NA,305248.84735,0,623
1,2,NA,305248.84735,0.3,814
1,2,NA,305248.84735,0.133333333333333,548
1,2,NA,305248.84735,0.125,519
1,2,NA,305248.84735,0,982
1,2,NA,305248.84735,0.117647058823529,496
1,2,NA,305248.84735,0.0714285714285714,849
1,2,NA,305248.84735,0.125,473
1,2,NA,305248.84735,0.0714285714285714,311
1,2,NA,305248.84735,0.153846153846154,988
1,2,NA,305248.84735,0.0714285714285714,502
1,2,NA,305248.84735,0.0588235294117647,612
1,2,NA,305248.84735,0.0666666666666667,479
1,2,NA,305248.84735,0.166666666666667,398
1,2,NA,305248.84735,0.25,589
1,2,NA,305248.84735,0.0769230769230769,832
1,2,NA,305248.84735,0.0588235294117647,971
1,2,NA,305248.84735,0.153846153846154,485
1,2,NA,305248.84735,0.117647058823529,543
1,2,NA,305248.84735,0.117647058823529,948
1,2,NA,305248.84735,0.142857142857143,381
1,2,NA,305248.84735,0.0526315789473684,624
1,2,NA,305248.84735,0,815
1,2,NA,305248.84735,0.0714285714285714,549
1,2,NA,305248.84735,0.0625,520
1,2,NA,305248.84735,0.0769230769230769,983
1,2,NA,305248.84735,0.142857142857143,497
1,2,NA,305248.84735,0.0588235294117647,850
1,2,NA,305248.84735,0.0588235294117647,474
1,2,NA,305248.84735,0.0666666666666667,312
1,2,NA,305248.84735,0.0625,989
1,2,NA,305248.84735,0.0555555555555556,503
1,2,NA,305248.84735,0.0625,613
1,2,NA,305248.84735,0.0666666666666667,480
1,2,NA,305248.84735,0.125,399
1,2,NA,305248.84735,0.133333333333333,590
1,2,NA,305248.84735,0.142857142857143,833
1,2,NA,305248.84735,0.0666666666666667,972
1,2,NA,305248.84735,0.1875,486
1,2,NA,305248.84735,0.210526315789474,949
1,2,NA,305248.84735,0.0555555555555556,220
1,2,NA,305248.84735,0.0666666666666667,382
1,2,NA,305248.84735,0.117647058823529,625
1,2,NA,305248.84735,0,816
1,2,NA,305248.84735,0.266666666666667,602
1,2,NA,305248.84735,0.0588235294117647,521
1,2,NA,305248.84735,0.117647058823529,984
1,2,NA,305248.84735,0.157894736842105,498
1,2,NA,305248.84735,0,851
1,2,NA,305248.84735,0,608
1,2,NA,305248.84735,0.125,313
1,2,NA,305248.84735,0.0526315789473684,990
1,2,NA,305248.84735,0.0625,504
1,2,NA,305248.84735,0,967
1,2,NA,305248.84735,0.133333333333333,481
1,2,NA,305248.84735,0.0714285714285714,400
1,2,NA,305248.84735,0.285714285714286,591
1,2,NA,305248.84735,0.0666666666666667,834
1,2,NA,305248.84735,0.0769230769230769,1
1,2,NA,305248.84735,0.125,730
1,2,NA,305248.84735,0.0666666666666667,950
1,2,NA,305248.84735,0,626
1,2,NA,305248.84735,0,869
1,2,NA,305248.84735,0.15,140
1,2,NA,305248.84735,0,817
1,2,NA,305248.84735,0.0555555555555556,603
1,2,NA,305248.84735,0.1875,522
1,2,NA,305248.84735,0.0625,175
1,2,NA,305248.84735,0.0666666666666667,904
1,2,NA,305248.84735,0,852
1,2,NA,305248.84735,0.0666666666666667,123
1,2,NA,305248.84735,0.117647058823529,71
1,2,NA,305248.84735,0.0666666666666667,991
1,2,NA,305248.84735,0.111111111111111,505
1,2,NA,305248.84735,0.0666666666666667,158
1,2,NA,305248.84735,0,887
1,2,NA,305248.84735,0.0666666666666667,401
1,2,NA,305248.84735,0.133333333333333,592
1,2,NA,305248.84735,0,835
1,2,NA,305248.84735,0.0625,2
1,2,NA,305248.84735,0.0588235294117647,731
1,2,NA,305248.84735,0.133333333333333,951
1,2,NA,305248.84735,0.0588235294117647,627
1,2,NA,305248.84735,0.0714285714285714,870
1,2,NA,305248.84735,0.0625,141
1,2,NA,305248.84735,0.0666666666666667,818
1,2,NA,305248.84735,0.0666666666666667,604
1,2,NA,305248.84735,0.0588235294117647,523
1,2,NA,305248.84735,0.0625,176
1,2,NA,305248.84735,0.1875,905
1,2,NA,305248.84735,0.0666666666666667,853
1,2,NA,305248.84735,0.117647058823529,124
1,2,NA,305248.84735,0.0588235294117647,72
1,2,NA,305248.84735,0.0588235294117647,992
1,2,NA,305248.84735,0.105263157894737,506
1,2,NA,305248.84735,0.230769230769231,159
1,2,NA,305248.84735,0,888
1,2,NA,305248.84735,0.0555555555555556,402
1,2,NA,305248.84735,0.0666666666666667,593
1,2,NA,305248.84735,0.153846153846154,836
1,2,NA,305248.84735,0.0666666666666667,3
1,2,NA,305248.84735,0,732
1,2,NA,305248.84735,0.133333333333333,952
1,2,NA,305248.84735,0,628
1,2,NA,305248.84735,0.133333333333333,871
1,2,NA,305248.84735,0.142857142857143,142
1,2,NA,305248.84735,0.2,819
1,2,NA,305248.84735,0.0666666666666667,605
1,2,NA,305248.84735,0.0588235294117647,524
1,2,NA,305248.84735,0.125,177
1,2,NA,305248.84735,0,906
1,2,NA,305248.84735,0.0714285714285714,854
1,2,NA,305248.84735,0.176470588235294,125
1,2,NA,305248.84735,0.125,73
1,2,NA,305248.84735,0.0588235294117647,993
1,2,NA,305248.84735,0.0714285714285714,507
1,2,NA,305248.84735,0,160
1,2,NA,305248.84735,0,889
1,2,NA,305248.84735,0.0714285714285714,403
1,2,NA,305248.84735,0,594
1,2,NA,305248.84735,0.0714285714285714,837
1,2,NA,305248.84735,0.117647058823529,4
1,2,NA,305248.84735,0.0666666666666667,733
1,2,NA,305248.84735,0,953
1,2,NA,305248.84735,0.153846153846154,629
1,2,NA,305248.84735,0.2,872
1,2,NA,305248.84735,0.133333333333333,143
1,2,NA,305248.84735,0,820
1,2,NA,305248.84735,0.0666666666666667,606
1,2,NA,305248.84735,0.111111111111111,525
1,2,NA,305248.84735,0,178
1,2,NA,305248.84735,0.0526315789473684,907
1,2,NA,305248.84735,0.0769230769230769,855
1,2,NA,305248.84735,0,126
1,2,NA,305248.84735,0,74
1,2,NA,305248.84735,0.125,994
1,2,NA,305248.84735,0.1875,508
1,2,NA,305248.84735,0.0714285714285714,161
1,2,NA,305248.84735,0.176470588235294,890
1,2,NA,305248.84735,0.117647058823529,404
1,2,NA,305248.84735,0,595
1,2,NA,305248.84735,0.2,838
1,2,NA,305248.84735,0.0666666666666667,5
1,2,NA,305248.84735,0,734
1,2,NA,305248.84735,0.0666666666666667,954
1,2,NA,305248.84735,0.0625,630
1,2,NA,305248.84735,0.133333333333333,873
1,2,NA,305248.84735,0.0666666666666667,144
1,2,NA,305248.84735,0,821
1,2,NA,305248.84735,0.117647058823529,607
1,2,NA,305248.84735,0.105263157894737,526
1,2,NA,305248.84735,0.0625,179
1,2,NA,305248.84735,0.153846153846154,908
1,2,NA,305248.84735,0,856
1,2,NA,305248.84735,0,127
1,2,NA,305248.84735,0.0625,75
1,2,NA,305248.84735,0.0625,995
1,2,NA,305248.84735,0.0588235294117647,509
1,2,NA,305248.84735,0.0625,162
1,2,NA,305248.84735,0,891
1,2,NA,305248.84735,0.166666666666667,405
1,2,NA,305248.84735,0.125,596
1,2,NA,305248.84735,0.0666666666666667,839
1,2,NA,305248.84735,0,6
1,2,NA,305248.84735,0.0666666666666667,735
1,2,NA,305248.84735,0.235294117647059,955
1,2,NA,305248.84735,0.0625,631
1,2,NA,305248.84735,0,874
1,2,NA,305248.84735,0,145
1,2,NA,305248.84735,0.0625,822
1,2,NA,305248.84735,0.0666666666666667,961
1,2,NA,305248.84735,0.166666666666667,527
1,2,NA,305248.84735,0.0625,180
1,2,NA,305248.84735,0.0588235294117647,909
1,2,NA,305248.84735,0,857
1,2,NA,305248.84735,0.0666666666666667,128
1,2,NA,305248.84735,0,76
1,2,NA,305248.84735,0,996
1,2,NA,305248.84735,0.0526315789473684,510
1,2,NA,305248.84735,0.0625,163
1,2,NA,305248.84735,0.0625,892
1,2,NA,305248.84735,0.0588235294117647,406
1,2,NA,305248.84735,0.125,597
1,2,NA,305248.84735,0.0666666666666667,840
1,2,NA,305248.84735,0.176470588235294,7
1,2,NA,305248.84735,0.125,736
1,2,NA,305248.84735,0.0588235294117647,956
1,2,NA,305248.84735,0,632
1,2,NA,305248.84735,0,875
1,2,NA,305248.84735,0.0625,146
1,2,NA,305248.84735,0.0625,823
1,2,NA,305248.84735,0.117647058823529,962
1,2,NA,305248.84735,0,528
1,2,NA,305248.84735,0.0588235294117647,181
1,2,NA,305248.84735,0.0588235294117647,910
1,2,NA,305248.84735,0.117647058823529,858
1,2,NA,305248.84735,0.111111111111111,129
1,2,NA,305248.84735,0.125,77
1,2,NA,305248.84735,0.133333333333333,997
1,2,NA,305248.84735,0.0666666666666667,511
1,2,NA,305248.84735,0.0666666666666667,164
1,2,NA,305248.84735,0.1875,893
1,2,NA,305248.84735,0,407
1,2,NA,305248.84735,0.0769230769230769,598
1,2,NA,305248.84735,0.176470588235294,841
1,2,NA,305248.84735,0,8
1,2,NA,305248.84735,0,737
1,2,NA,305248.84735,0.0588235294117647,957
1,2,NA,305248.84735,0.0714285714285714,633
1,2,NA,305248.84735,0.105263157894737,876
1,2,NA,305248.84735,0.111111111111111,147
1,2,NA,305248.84735,0.105263157894737,824
1,2,NA,305248.84735,0,963
1,2,NA,305248.84735,0,529
1,2,NA,305248.84735,0,182
1,2,NA,305248.84735,0.0666666666666667,911
1,2,NA,305248.84735,0.0588235294117647,859
1,2,NA,305248.84735,0.0588235294117647,130
1,2,NA,305248.84735,0,78
1,2,NA,305248.84735,0,998
1,2,NA,305248.84735,0,512
1,2,NA,305248.84735,0.105263157894737,165
1,2,NA,305248.84735,0,894
1,2,NA,305248.84735,0,408
1,2,NA,305248.84735,0.0625,599
1,2,NA,305248.84735,0,842
1,2,NA,305248.84735,0.125,9
1,2,NA,305248.84735,0.133333333333333,738
1,2,NA,305248.84735,0.0666666666666667,958
1,2,NA,305248.84735,0,634
1,2,NA,305248.84735,0.0588235294117647,877
1,2,NA,305248.84735,0.0625,148
1,2,NA,305248.84735,0.230769230769231,825
1,2,NA,305248.84735,0.117647058823529,964
1,2,NA,305248.84735,0.125,530
1,2,NA,305248.84735,0.133333333333333,183
1,2,NA,305248.84735,0,912
1,2,NA,305248.84735,0.0588235294117647,860
1,2,NA,305248.84735,0.0625,131
1,2,NA,305248.84735,0.133333333333333,79
1,2,NA,305248.84735,0.333333333333333,999
1,2,NA,305248.84735,0.0769230769230769,513
1,2,NA,305248.84735,0,166
1,2,NA,305248.84735,0.133333333333333,895
1,2,NA,305248.84735,0.0714285714285714,409
1,2,NA,305248.84735,0.0666666666666667,600
1,2,NA,305248.84735,0.0666666666666667,843
1,2,NA,305248.84735,0.0625,10
1,2,NA,305248.84735,0.0625,739
1,2,NA,305248.84735,0.142857142857143,959
1,2,NA,305248.84735,0.0588235294117647,635
1,2,NA,305248.84735,0,878
1,2,NA,305248.84735,0.125,149
1,2,NA,305248.84735,0.133333333333333,826
1,2,NA,305248.84735,0.153846153846154,965
1,2,NA,305248.84735,0.166666666666667,531
1,2,NA,305248.84735,0.0588235294117647,184
1,2,NA,305248.84735,0.0666666666666667,913
1,2,NA,305248.84735,0,861
1,2,NA,305248.84735,0.0769230769230769,132
1,2,NA,305248.84735,0.0666666666666667,80
1,2,NA,305248.84735,0,1000
1,2,NA,305248.84735,0.0714285714285714,514
1,2,NA,305248.84735,0.1875,167
1,2,NA,305248.84735,0.0666666666666667,896
1,2,NA,305248.84735,0.285714285714286,410
1,2,NA,305248.84735,0.0625,601
1,2,NA,305248.84735,0.133333333333333,844
1,2,NA,305248.84735,0,11
1,2,NA,305248.84735,0.0555555555555556,740
1,2,NA,305248.84735,0.2,960
1,2,NA,305248.84735,0.0588235294117647,636
1,2,NA,305248.84735,0.0714285714285714,879
1,2,NA,305248.84735,0.0588235294117647,150
1,2,NA,305248.84735,0,827
1,2,NA,305248.84735,0.0714285714285714,966
1,2,NA,305248.84735,0.0666666666666667,532
1,2,NA,305248.84735,0.153846153846154,185
1,2,NA,305248.84735,0.0666666666666667,914
1,2,NA,305248.84735,0.153846153846154,862
1,2,NA,305248.84735,0,133
1,2,NA,305248.84735,0.133333333333333,81
1,2,NA,305248.84735,0.125,29
1,2,NA,305248.84735,0.125,515
1,2,NA,305248.84735,0,168
1,2,NA,305248.84735,0.117647058823529,897
1,2,NA,305248.84735,0,411
1,2,NA,305248.84735,0,116
1,2,NA,305248.84735,0.0526315789473684,64
1,2,NA,305248.84735,0.125,12
1,2,NA,305248.84735,0,741
1,2,NA,305248.84735,0.0666666666666667,203
1,2,NA,305248.84735,0.0714285714285714,637
1,2,NA,305248.84735,0.0588235294117647,880
1,2,NA,305248.84735,0.0666666666666667,151
1,2,NA,305248.84735,0.0588235294117647,99
1,2,NA,305248.84735,0.0666666666666667,47
1,2,NA,305248.84735,0.142857142857143,776
1,2,NA,305248.84735,0,186
1,2,NA,305248.84735,0,915
1,2,NA,305248.84735,0.0714285714285714,863
1,2,NA,305248.84735,0.235294117647059,134
1,2,NA,305248.84735,0.0625,82
1,2,NA,305248.84735,0.2,30
1,2,NA,305248.84735,0.176470588235294,759
1,2,NA,305248.84735,0.0714285714285714,169
1,2,NA,305248.84735,0.0769230769230769,898
1,2,NA,305248.84735,0,412
1,2,NA,305248.84735,0.117647058823529,117
1,2,NA,305248.84735,0.2,65
1,2,NA,305248.84735,0.125,13
1,2,NA,305248.84735,0.0666666666666667,742
1,2,NA,305248.84735,0,204
1,2,NA,305248.84735,0,638
1,2,NA,305248.84735,0,881
1,2,NA,305248.84735,0.0666666666666667,152
1,2,NA,305248.84735,0.133333333333333,100
1,2,NA,305248.84735,0,48
1,2,NA,305248.84735,0,777
1,2,NA,305248.84735,0,187
1,2,NA,305248.84735,0.0666666666666667,916
1,2,NA,305248.84735,0,864
1,2,NA,305248.84735,0,135
1,2,NA,305248.84735,0.125,83
1,2,NA,305248.84735,0.0588235294117647,31
1,2,NA,305248.84735,0,760
1,2,NA,305248.84735,0.0714285714285714,170
1,2,NA,305248.84735,0.142857142857143,899
1,2,NA,305248.84735,0.0666666666666667,413
