"layer_from","layer_to","module","mean_distance","turnover","trial"
1,2,NA,305248.84735,0,538
1,2,NA,305248.84735,0.0526315789473684,347
1,2,NA,305248.84735,0,758
1,2,NA,305248.84735,0,191
1,2,NA,305248.84735,0.0526315789473684,972
1,2,NA,305248.84735,0,168
1,2,NA,305248.84735,0,816
1,2,NA,305248.84735,0,35
1,2,NA,305248.84735,0,330
1,2,NA,305248.84735,0.111111111111111,12
1,2,NA,305248.84735,0,174
1,2,NA,305248.84735,0.0625,955
1,2,NA,305248.84735,0,689
1,2,NA,305248.84735,0,799
1,2,NA,305248.84735,0,180
1,2,NA,305248.84735,0,365
1,2,NA,305248.84735,0,533
1,2,NA,305248.84735,0,695
1,2,NA,305248.84735,0,643
1,2,NA,305248.84735,0.0555555555555556,186
1,2,NA,305248.84735,0,834
1,2,NA,305248.84735,0,539
1,2,NA,305248.84735,0.0526315789473684,701
1,2,NA,305248.84735,0,730
1,2,NA,305248.84735,0,192
1,2,NA,305248.84735,0,973
1,2,NA,305248.84735,0,869
1,2,NA,305248.84735,0,88
1,2,NA,305248.84735,0,36
1,2,NA,305248.84735,0,331
1,2,NA,305248.84735,0.0555555555555556,13
1,2,NA,305248.84735,0,713
1,2,NA,305248.84735,0,661
1,2,NA,305248.84735,0,852
1,2,NA,305248.84735,0.0476190476190476,800
1,2,NA,305248.84735,0,181
1,2,NA,305248.84735,0,366
1,2,NA,305248.84735,0,262
1,2,NA,305248.84735,0,696
1,2,NA,305248.84735,0,644
1,2,NA,305248.84735,0,835
1,2,NA,305248.84735,0,54
1,2,NA,305248.84735,0,540
1,2,NA,305248.84735,0,702
1,2,NA,305248.84735,0,731
1,2,NA,305248.84735,0,193
1,2,NA,305248.84735,0,974
1,2,NA,305248.84735,0.0588235294117647,870
1,2,NA,305248.84735,0,89
1,2,NA,305248.84735,0,37
1,2,NA,305248.84735,0,332
1,2,NA,305248.84735,0,14
1,2,NA,305248.84735,0,714
1,2,NA,305248.84735,0.05,662
1,2,NA,305248.84735,0.0526315789473684,853
1,2,NA,305248.84735,0,801
1,2,NA,305248.84735,0.0625,182
1,2,NA,305248.84735,0,367
1,2,NA,305248.84735,0,263
1,2,NA,305248.84735,0,697
1,2,NA,305248.84735,0.0555555555555556,645
1,2,NA,305248.84735,0,836
1,2,NA,305248.84735,0,55
1,2,NA,305248.84735,0.0588235294117647,541
1,2,NA,305248.84735,0,703
1,2,NA,305248.84735,0,732
1,2,NA,305248.84735,0,194
1,2,NA,305248.84735,0,975
1,2,NA,305248.84735,0,871
1,2,NA,305248.84735,0.0555555555555556,90
1,2,NA,305248.84735,0,38
1,2,NA,305248.84735,0,333
1,2,NA,305248.84735,0,15
1,2,NA,305248.84735,0,715
1,2,NA,305248.84735,0,663
1,2,NA,305248.84735,0,854
1,2,NA,305248.84735,0,802
1,2,NA,305248.84735,0,183
1,2,NA,305248.84735,0,368
1,2,NA,305248.84735,0.0625,264
1,2,NA,305248.84735,0,698
1,2,NA,305248.84735,0,646
1,2,NA,305248.84735,0,837
1,2,NA,305248.84735,0,56
1,2,NA,305248.84735,0.0666666666666667,542
1,2,NA,305248.84735,0.05,704
1,2,NA,305248.84735,0.05,733
1,2,NA,305248.84735,0,195
1,2,NA,305248.84735,0.05,976
1,2,NA,305248.84735,0.0476190476190476,872
1,2,NA,305248.84735,0.0666666666666667,91
1,2,NA,305248.84735,0,39
1,2,NA,305248.84735,0,334
1,2,NA,305248.84735,0.0526315789473684,16
1,2,NA,305248.84735,0,716
1,2,NA,305248.84735,0,664
1,2,NA,305248.84735,0,855
1,2,NA,305248.84735,0,803
1,2,NA,305248.84735,0,184
1,2,NA,305248.84735,0,369
1,2,NA,305248.84735,0.0555555555555556,265
1,2,NA,305248.84735,0,699
1,2,NA,305248.84735,0,647
1,2,NA,305248.84735,0,838
1,2,NA,305248.84735,0.105263157894737,57
1,2,NA,305248.84735,0,543
1,2,NA,305248.84735,0,705
1,2,NA,305248.84735,0,734
1,2,NA,305248.84735,0,196
1,2,NA,305248.84735,0,977
1,2,NA,305248.84735,0,873
1,2,NA,305248.84735,0,92
1,2,NA,305248.84735,0,40
1,2,NA,305248.84735,0.05,335
1,2,NA,305248.84735,0,17
1,2,NA,305248.84735,0,717
1,2,NA,305248.84735,0.0625,665
1,2,NA,305248.84735,0,856
1,2,NA,305248.84735,0.0526315789473684,804
1,2,NA,305248.84735,0,185
1,2,NA,305248.84735,0,370
1,2,NA,305248.84735,0.117647058823529,266
1,2,NA,305248.84735,0,700
1,2,NA,305248.84735,0,648
1,2,NA,305248.84735,0,839
1,2,NA,305248.84735,0,58
1,2,NA,305248.84735,0,544
1,2,NA,305248.84735,0,706
1,2,NA,305248.84735,0,735
1,2,NA,305248.84735,0.0588235294117647,197
1,2,NA,305248.84735,0,978
1,2,NA,305248.84735,0,874
1,2,NA,305248.84735,0,93
1,2,NA,305248.84735,0,41
1,2,NA,305248.84735,0,336
1,2,NA,305248.84735,0,18
1,2,NA,305248.84735,0,718
1,2,NA,305248.84735,0.0588235294117647,666
1,2,NA,305248.84735,0.0588235294117647,857
1,2,NA,305248.84735,0,805
1,2,NA,305248.84735,0.0588235294117647,24
1,2,NA,305248.84735,0.0625,371
1,2,NA,305248.84735,0.0526315789473684,267
1,2,NA,305248.84735,0,863
1,2,NA,305248.84735,0.0588235294117647,649
1,2,NA,305248.84735,0,840
1,2,NA,305248.84735,0,59
1,2,NA,305248.84735,0,545
1,2,NA,305248.84735,0,707
1,2,NA,305248.84735,0,736
1,2,NA,305248.84735,0,198
1,2,NA,305248.84735,0,979
1,2,NA,305248.84735,0,875
1,2,NA,305248.84735,0.0555555555555556,94
1,2,NA,305248.84735,0,42
1,2,NA,305248.84735,0,337
1,2,NA,305248.84735,0,19
1,2,NA,305248.84735,0,719
1,2,NA,305248.84735,0,667
1,2,NA,305248.84735,0,858
1,2,NA,305248.84735,0,806
1,2,NA,305248.84735,0.117647058823529,25
1,2,NA,305248.84735,0,372
1,2,NA,305248.84735,0,268
1,2,NA,305248.84735,0.0555555555555556,864
1,2,NA,305248.84735,0,650
1,2,NA,305248.84735,0,841
1,2,NA,305248.84735,0,60
1,2,NA,305248.84735,0,546
1,2,NA,305248.84735,0,708
1,2,NA,305248.84735,0,737
1,2,NA,305248.84735,0.0526315789473684,199
1,2,NA,305248.84735,0,980
1,2,NA,305248.84735,0,876
1,2,NA,305248.84735,0,95
1,2,NA,305248.84735,0,43
1,2,NA,305248.84735,0.0588235294117647,338
1,2,NA,305248.84735,0,20
1,2,NA,305248.84735,0,720
1,2,NA,305248.84735,0,668
1,2,NA,305248.84735,0.0526315789473684,859
1,2,NA,305248.84735,0,807
1,2,NA,305248.84735,0.0555555555555556,26
1,2,NA,305248.84735,0.0625,373
1,2,NA,305248.84735,0,269
1,2,NA,305248.84735,0.0588235294117647,865
1,2,NA,305248.84735,0,651
1,2,NA,305248.84735,0,842
1,2,NA,305248.84735,0.0588235294117647,61
1,2,NA,305248.84735,0,547
1,2,NA,305248.84735,0,709
1,2,NA,305248.84735,0,738
1,2,NA,305248.84735,0,200
1,2,NA,305248.84735,0,981
1,2,NA,305248.84735,0,877
1,2,NA,305248.84735,0,96
1,2,NA,305248.84735,0,44
1,2,NA,305248.84735,0,339
1,2,NA,305248.84735,0,21
1,2,NA,305248.84735,0.0588235294117647,721
1,2,NA,305248.84735,0,669
1,2,NA,305248.84735,0,860
1,2,NA,305248.84735,0,808
1,2,NA,305248.84735,0.105263157894737,27
1,2,NA,305248.84735,0,374
1,2,NA,305248.84735,0,270
1,2,NA,305248.84735,0,866
1,2,NA,305248.84735,0,652
1,2,NA,305248.84735,0,843
1,2,NA,305248.84735,0,62
1,2,NA,305248.84735,0,548
1,2,NA,305248.84735,0.0526315789473684,710
1,2,NA,305248.84735,0,739
1,2,NA,305248.84735,0,201
1,2,NA,305248.84735,0.05,982
1,2,NA,305248.84735,0,878
1,2,NA,305248.84735,0,97
1,2,NA,305248.84735,0,45
1,2,NA,305248.84735,0.0476190476190476,340
1,2,NA,305248.84735,0,22
1,2,NA,305248.84735,0,722
1,2,NA,305248.84735,0.0588235294117647,670
1,2,NA,305248.84735,0,861
1,2,NA,305248.84735,0,809
1,2,NA,305248.84735,0,28
1,2,NA,305248.84735,0,375
1,2,NA,305248.84735,0,271
1,2,NA,305248.84735,0,867
1,2,NA,305248.84735,0,653
1,2,NA,305248.84735,0,844
1,2,NA,305248.84735,0,63
1,2,NA,305248.84735,0.0526315789473684,549
1,2,NA,305248.84735,0,711
1,2,NA,305248.84735,0.0526315789473684,740
1,2,NA,305248.84735,0.0666666666666667,202
1,2,NA,305248.84735,0.05,983
1,2,NA,305248.84735,0,879
1,2,NA,305248.84735,0,98
1,2,NA,305248.84735,0,46
1,2,NA,305248.84735,0,341
1,2,NA,305248.84735,0.0625,23
1,2,NA,305248.84735,0.0588235294117647,723
1,2,NA,305248.84735,0,671
1,2,NA,305248.84735,0,862
1,2,NA,305248.84735,0,810
1,2,NA,305248.84735,0.0625,29
1,2,NA,305248.84735,0,376
1,2,NA,305248.84735,0,272
1,2,NA,305248.84735,0,868
1,2,NA,305248.84735,0,654
1,2,NA,305248.84735,0,845
1,2,NA,305248.84735,0,64
1,2,NA,305248.84735,0,550
1,2,NA,305248.84735,0,712
1,2,NA,305248.84735,0,307
1,2,NA,305248.84735,0,203
1,2,NA,305248.84735,0,984
1,2,NA,305248.84735,0,880
1,2,NA,305248.84735,0,99
1,2,NA,305248.84735,0,47
1,2,NA,305248.84735,0,209
1,2,NA,305248.84735,0,290
1,2,NA,305248.84735,0,724
1,2,NA,305248.84735,0,672
1,2,NA,305248.84735,0.0476190476190476,53
1,2,NA,305248.84735,0,82
1,2,NA,305248.84735,0,568
1,2,NA,305248.84735,0,487
1,2,NA,305248.84735,0.125,273
1,2,NA,305248.84735,0,140
1,2,NA,305248.84735,0,655
1,2,NA,305248.84735,0,846
1,2,NA,305248.84735,0,65
1,2,NA,305248.84735,0.0588235294117647,551
1,2,NA,305248.84735,0,470
1,2,NA,305248.84735,0,308
1,2,NA,305248.84735,0,204
1,2,NA,305248.84735,0,985
1,2,NA,305248.84735,0,881
1,2,NA,305248.84735,0,100
1,2,NA,305248.84735,0,48
1,2,NA,305248.84735,0.117647058823529,210
1,2,NA,305248.84735,0.05,291
1,2,NA,305248.84735,0,725
1,2,NA,305248.84735,0,673
1,2,NA,305248.84735,0,592
1,2,NA,305248.84735,0,83
1,2,NA,305248.84735,0,569
1,2,NA,305248.84735,0,488
1,2,NA,305248.84735,0,274
1,2,NA,305248.84735,0,141
1,2,NA,305248.84735,0,656
1,2,NA,305248.84735,0,847
1,2,NA,305248.84735,0,66
1,2,NA,305248.84735,0,552
1,2,NA,305248.84735,0,471
1,2,NA,305248.84735,0,309
1,2,NA,305248.84735,0,205
1,2,NA,305248.84735,0,986
1,2,NA,305248.84735,0,882
1,2,NA,305248.84735,0,101
1,2,NA,305248.84735,0.0555555555555556,49
1,2,NA,305248.84735,0,211
1,2,NA,305248.84735,0,292
1,2,NA,305248.84735,0,726
1,2,NA,305248.84735,0,674
1,2,NA,305248.84735,0,593
1,2,NA,305248.84735,0,84
1,2,NA,305248.84735,0,570
1,2,NA,305248.84735,0,489
1,2,NA,305248.84735,0,275
1,2,NA,305248.84735,0,142
1,2,NA,305248.84735,0.05,657
1,2,NA,305248.84735,0,848
1,2,NA,305248.84735,0,67
1,2,NA,305248.84735,0,553
1,2,NA,305248.84735,0,472
1,2,NA,305248.84735,0,310
1,2,NA,305248.84735,0,206
1,2,NA,305248.84735,0,987
1,2,NA,305248.84735,0,883
1,2,NA,305248.84735,0,102
1,2,NA,305248.84735,0.0588235294117647,50
1,2,NA,305248.84735,0.0625,212
1,2,NA,305248.84735,0,293
1,2,NA,305248.84735,0,727
1,2,NA,305248.84735,0,675
1,2,NA,305248.84735,0,594
1,2,NA,305248.84735,0,85
1,2,NA,305248.84735,0.0588235294117647,571
1,2,NA,305248.84735,0,490
1,2,NA,305248.84735,0,276
1,2,NA,305248.84735,0.0526315789473684,143
1,2,NA,305248.84735,0,658
1,2,NA,305248.84735,0,849
1,2,NA,305248.84735,0,68
1,2,NA,305248.84735,0,554
1,2,NA,305248.84735,0,473
1,2,NA,305248.84735,0,311
1,2,NA,305248.84735,0,207
1,2,NA,305248.84735,0,988
1,2,NA,305248.84735,0,884
1,2,NA,305248.84735,0,103
1,2,NA,305248.84735,0.0588235294117647,51
1,2,NA,305248.84735,0,213
1,2,NA,305248.84735,0,294
1,2,NA,305248.84735,0,728
1,2,NA,305248.84735,0,676
1,2,NA,305248.84735,0,595
1,2,NA,305248.84735,0,86
1,2,NA,305248.84735,0,572
1,2,NA,305248.84735,0,491
1,2,NA,305248.84735,0,277
1,2,NA,305248.84735,0,144
1,2,NA,305248.84735,0,659
1,2,NA,305248.84735,0,850
1,2,NA,305248.84735,0,69
1,2,NA,305248.84735,0.0555555555555556,555
1,2,NA,305248.84735,0.0526315789473684,474
1,2,NA,305248.84735,0,312
1,2,NA,305248.84735,0,208
1,2,NA,305248.84735,0,989
1,2,NA,305248.84735,0,885
1,2,NA,305248.84735,0,104
1,2,NA,305248.84735,0,52
1,2,NA,305248.84735,0,214
1,2,NA,305248.84735,0.05,295
1,2,NA,305248.84735,0.0476190476190476,729
1,2,NA,305248.84735,0.0588235294117647,677
1,2,NA,305248.84735,0,596
1,2,NA,305248.84735,0,87
1,2,NA,305248.84735,0,573
1,2,NA,305248.84735,0,492
1,2,NA,305248.84735,0.0588235294117647,278
1,2,NA,305248.84735,0,145
1,2,NA,305248.84735,0,660
1,2,NA,305248.84735,0,851
1,2,NA,305248.84735,0,70
1,2,NA,305248.84735,0,556
1,2,NA,305248.84735,0.0588235294117647,475
1,2,NA,305248.84735,0,313
1,2,NA,305248.84735,0,128
1,2,NA,305248.84735,0,990
1,2,NA,305248.84735,0.0555555555555556,886
1,2,NA,305248.84735,0,105
1,2,NA,305248.84735,0,400
1,2,NA,305248.84735,0,215
1,2,NA,305248.84735,0,296
1,2,NA,305248.84735,0,111
1,2,NA,305248.84735,0,678
1,2,NA,305248.84735,0,597
1,2,NA,305248.84735,0,383
1,2,NA,305248.84735,0,574
1,2,NA,305248.84735,0,493
1,2,NA,305248.84735,0,279
1,2,NA,305248.84735,0,146
1,2,NA,305248.84735,0.117647058823529,389
1,2,NA,305248.84735,0,123
1,2,NA,305248.84735,0,71
1,2,NA,305248.84735,0,557
1,2,NA,305248.84735,0,476
1,2,NA,305248.84735,0.05,395
1,2,NA,305248.84735,0,129
1,2,NA,305248.84735,0,991
1,2,NA,305248.84735,0,106
1,2,NA,305248.84735,0,401
1,2,NA,305248.84735,0,453
1,2,NA,305248.84735,0,216
1,2,NA,305248.84735,0,297
1,2,NA,305248.84735,0.0588235294117647,112
1,2,NA,305248.84735,0,679
1,2,NA,305248.84735,0,598
1,2,NA,305248.84735,0.0555555555555556,384
1,2,NA,305248.84735,0,575
1,2,NA,305248.84735,0,494
1,2,NA,305248.84735,0,280
1,2,NA,305248.84735,0,147
1,2,NA,305248.84735,0.0526315789473684,390
1,2,NA,305248.84735,0,124
1,2,NA,305248.84735,0,72
1,2,NA,305248.84735,0,558
1,2,NA,305248.84735,0,477
1,2,NA,305248.84735,0,396
1,2,NA,305248.84735,0,130
1,2,NA,305248.84735,0,992
1,2,NA,305248.84735,0,107
1,2,NA,305248.84735,0,402
1,2,NA,305248.84735,0,454
1,2,NA,305248.84735,0,217
1,2,NA,305248.84735,0,298
1,2,NA,305248.84735,0.0625,113
1,2,NA,305248.84735,0,680
1,2,NA,305248.84735,0,599
1,2,NA,305248.84735,0.0555555555555556,385
1,2,NA,305248.84735,0,576
1,2,NA,305248.84735,0,495
1,2,NA,305248.84735,0,281
1,2,NA,305248.84735,0,148
1,2,NA,305248.84735,0,391
1,2,NA,305248.84735,0,125
1,2,NA,305248.84735,0,73
1,2,NA,305248.84735,0,559
1,2,NA,305248.84735,0.111111111111111,478
1,2,NA,305248.84735,0,397
1,2,NA,305248.84735,0,131
1,2,NA,305248.84735,0,993
1,2,NA,305248.84735,0.0666666666666667,108
1,2,NA,305248.84735,0,403
1,2,NA,305248.84735,0,455
1,2,NA,305248.84735,0,218
1,2,NA,305248.84735,0.0526315789473684,299
1,2,NA,305248.84735,0,114
1,2,NA,305248.84735,0,681
1,2,NA,305248.84735,0,600
1,2,NA,305248.84735,0,386
1,2,NA,305248.84735,0.0555555555555556,577
1,2,NA,305248.84735,0,496
1,2,NA,305248.84735,0.0526315789473684,282
1,2,NA,305248.84735,0,149
1,2,NA,305248.84735,0,392
1,2,NA,305248.84735,0,126
1,2,NA,305248.84735,0,74
1,2,NA,305248.84735,0,560
1,2,NA,305248.84735,0,479
1,2,NA,305248.84735,0,398
1,2,NA,305248.84735,0,132
1,2,NA,305248.84735,0.0666666666666667,994
1,2,NA,305248.84735,0,109
1,2,NA,305248.84735,0,404
1,2,NA,305248.84735,0.05,456
1,2,NA,305248.84735,0,219
1,2,NA,305248.84735,0,300
1,2,NA,305248.84735,0,115
1,2,NA,305248.84735,0,682
1,2,NA,305248.84735,0,601
1,2,NA,305248.84735,0,387
1,2,NA,305248.84735,0,578
1,2,NA,305248.84735,0,497
1,2,NA,305248.84735,0,283
1,2,NA,305248.84735,0,150
1,2,NA,305248.84735,0,393
1,2,NA,305248.84735,0.0588235294117647,127
1,2,NA,305248.84735,0,75
1,2,NA,305248.84735,0,561
1,2,NA,305248.84735,0,480
1,2,NA,305248.84735,0,399
1,2,NA,305248.84735,0.0555555555555556,133
1,2,NA,305248.84735,0,995
1,2,NA,305248.84735,0,110
1,2,NA,305248.84735,0,405
1,2,NA,305248.84735,0,457
1,2,NA,305248.84735,0,220
1,2,NA,305248.84735,0,301
1,2,NA,305248.84735,0,116
1,2,NA,305248.84735,0,683
1,2,NA,305248.84735,0,602
1,2,NA,305248.84735,0,388
1,2,NA,305248.84735,0,579
1,2,NA,305248.84735,0.0526315789473684,498
1,2,NA,305248.84735,0,284
1,2,NA,305248.84735,0,151
1,2,NA,305248.84735,0.0526315789473684,394
1,2,NA,305248.84735,0,585
1,2,NA,305248.84735,0,76
1,2,NA,305248.84735,0,562
1,2,NA,305248.84735,0,481
