"estimate","p_val","statistic","confidence_int_low","confidence_int_high","slope","intercept","rsquared","trial_num"
-0.100218843136663,0.782959936157755,-0.284896026679723,-0.686525120471707,0.565063180977693,-0.0046014235649044,0.0549722682288472,0.0100438165196512,1
-0.616937553178602,0.057432440437925,-2.21719957761143,-0.897816078148673,0.0207481677594689,-0.0303569927660904,0.0443262568185169,0.380611944522,2
-0.489108194772657,0.151384262088424,-1.58606995253236,-0.855330777762804,0.203047754721626,-0.0197965004636114,0.0236363636363636,0.239226826193768,3
-0.0494609503744971,0.892068471482886,-0.140068128895945,-0.658577874445573,0.598813550833287,-0.00235625103773771,0.0761018533049893,0.00244638561194976,4
-0.505450458280088,0.136138080427191,-1.65685862217011,-0.86105150634792,0.182141420704376,-0.0239041488652955,0.0683266404647984,0.255480165775551,5
-0.632592981301957,0.0496706465651574,-2.31023774821518,-0.902683135692584,-0.00493047532347922,-0.0404823190615461,0.0820899755783319,0.400173879992499,6
0.0990134675747546,0.785518974000584,0.281435324306748,-0.565891338211702,0.685880933233411,0.00336973230026363,0.125358003888694,0.00980366676117694,7
-0.507883761297555,0.133952248719609,-1.6675986720853,-0.861895672067457,0.178974445697001,-0.0358460138338972,0.0819745505631056,0.257945914989751,8
0.333932016220327,0.34567433961449,1.00202123584627,-0.374416176335912,0.796163124789942,0.0119567329107411,0.0627250323631903,0.111510591456972,9
-0.347313040245679,0.325455844809385,-1.04756108941871,-0.801638990686519,0.361327406929809,-0.0250105032179714,0.0695947371936152,0.120626347924697,10
-0.70398491702834,0.0230688950620536,-2.80361616006068,-0.924035061493919,-0.13355774028884,-0.0401726690615945,0.063943605943606,0.495594763403399,11
0.000965763726118998,0.997887393819542,0.00273159359292931,-0.629043039015126,0.630208852864823,4.63561551704668e-05,0.0859073258705612,9.32699574018869e-07,12
-0.360829895978238,0.305672841177572,-1.0943024184737,-0.807094106559491,0.34781603002092,-0.0246877134122921,0.0859525027402265,0.130198213831665,13
-0.0944738321233344,0.795173152474694,-0.268412867455965,-0.683446538921047,0.568998314134814,-0.00469441860631425,0.0594807659134035,0.00892530495606803,14
-0.703536526554098,0.0231950076082657,-2.80007924496335,-0.923905108010394,-0.132685090681301,-0.0324559248702519,0.0914122818734542,0.494963644195806,15
-0.367232983103858,0.296529276145164,-1.11671794216806,-0.809651932443048,0.341311118692298,-0.0199258634195076,0.0566016703537925,0.134860063879359,16
-0.571278032940795,0.0845142522787956,-1.96869360415396,-0.883218126552361,0.0911252674880602,-0.0232657819463678,0.056423921347195,0.326358590920704,17
-0.835839474116171,0.00259317211628163,-4.30641770108443,-0.960163745537147,-0.435293642117816,-0.0430746701833171,0.108105112268341,0.6986276264908,18
-0.0589332621589933,0.871530300478587,-0.166978658697029,-0.663924042298168,0.592685173883967,-0.00274483257600793,0.10740201990202,0.00347312938870359,19
-0.849544814364165,0.00186192182519663,-4.55507232447621,-0.963694835025925,-0.472837042419057,-0.045088371640524,0.0690224296500377,0.721726391613044,20
0.147927195235238,0.683397735358045,0.423055642535956,-0.531171840989646,0.711303503420008,0.00488572893694471,0.0381419457735247,0.0218824550901644,21
-0.389409014297784,0.266010935217096,-1.19580604309054,-0.818382522548291,0.318245373134065,-0.0323790899116576,0.0674285619351409,0.151639380416372,22
-0.0595613176081589,0.870170846449443,-0.168764462501851,-0.664276343686634,0.592276151079248,-0.00407266369407545,0.0836901264453446,0.00354755055522005,23
-0.625893552033844,0.0529008055448293,-2.26987436313902,-0.900608799754722,0.00616045426843481,-0.0288118319976293,0.071599610511981,0.391742738477543,24
-0.620532354106435,0.0555838764702579,-2.23817063825682,-0.898939754689628,0.014925321478823,-0.0385339062260801,0.0691350928483281,0.385060402492874,25
-0.861148327198716,0.00137063176288794,-4.7913390561034,-0.966653512372037,-0.505729256988928,-0.0299220502197657,0.0477340946090946,0.741576441437146,26
-0.598183077954225,0.0677352266631274,-2.1113087195987,-0.891893809103127,0.0504408507680179,-0.0247362891758356,0.0679301944858211,0.35782299475079,27
-0.639117407390067,0.0466537486658618,-2.35037761153345,-0.90469129197242,-0.015882176133051,-0.0324459596995945,0.0652100672765634,0.408471060429,28
-0.646440217535718,0.0434163754948338,-2.39645318383543,-0.906931217014786,-0.0283547455170249,-0.0465555083011877,0.0622649708532061,0.417884954847627,29
-0.563025108197297,0.090149412484216,-1.92691047308008,-0.880513432962164,0.103176946890148,-0.0305210211973093,0.077291767725766,0.316997272460578,30
0.576069183613922,0.0813493368865851,1.99335433344469,-0.0840386239423172,0.88477884531488,0.0275865677224598,0.0603776721265036,0.33185570430961,31
-0.42641632284855,0.219120520881191,-1.33339024142411,-0.832524109531938,0.277792530575316,-0.027713917721421,0.0487193362193362,0.181830880391679,32
-0.544735077890485,0.103478798761613,-1.83726260968314,-0.874444733136671,0.129206359017003,-0.0327206135791573,0.0614094754058453,0.296736305084352,33
-0.343582514473866,0.331029636875063,-1.03479376905768,-0.800119988044891,0.365004747320884,-0.0112356073293509,0.0308270592194154,0.118048944252184,34
-0.0539511129992458,0.88232485863166,-0.152819360878073,-0.661119808383656,0.595917947803785,-0.00269132524402598,0.0573823488339618,0.00291072259385727,35
-0.468196181030379,0.172341608927217,-1.49866681048024,-0.847877759010654,0.228910261616822,-0.0270496605301585,0.049574338331237,0.219207663931431,36
-0.267331481803714,0.455243330413837,-0.78468657431633,-0.767733670770798,0.435617489042064,-0.0126926681678723,0.0757177868305905,0.0714661211633706,37
0.0493808086108009,0.892242500181048,0.13984062075988,-0.598865078930707,0.658532378632434,0.00321971233884904,0.0655991851285969,0.00243846425905658,38
-0.594360685004842,0.0699732981154284,-2.09041137239535,-0.890674292221778,0.0563551150186314,-0.0215812938902137,0.0560549808621035,0.353264623879425,39
-0.250925697892645,0.484374740421662,-0.73318222553736,-0.760414546072202,0.449757533892738,-0.00952332154228901,0.0713682241671372,0.0629637058629109,40
0.243376264501115,0.498043789669655,0.709711671781683,-0.456148442946102,0.757002462154266,0.0177949822000655,0.114370547823873,0.0592320061225151,41
-0.0972129565806483,0.789344938383131,-0.276268279294395,-0.684916972475761,0.567125891336061,-0.00461907783948511,0.0530497198879552,0.00945035892715185,42
-0.161021285222708,0.656757414689661,-0.46145857427516,-0.717867822658864,0.521473707135305,-0.0110473558408341,0.0893531584196546,0.0259278542947725,43
-0.447902463908292,0.194244886808813,-1.41693812855684,-0.840498732328712,0.253101203267148,-0.0235419768168333,0.0730462569040155,0.20061661717512,44
-0.215682999454648,0.549535664351559,-0.624748068289066,-0.744241531343235,0.478989993021718,-0.0143401840991214,0.0678816526610645,0.0465191562537532,45
-0.61583255256538,0.0580087182917222,-2.21079858350461,-0.89746993634043,0.0225293932567603,-0.0344308143654053,0.0698060707992335,0.379249732799191,46
-0.210688687292603,0.559037772001867,-0.609601188288898,-0.741898358078545,0.483011581430754,-0.00931681198621556,0.0463743733385441,0.0443897229530806,47
