"layer_from","node_from","layer_to","node_to","weight"
2,9,2,166,0.0505050505050505
2,9,2,200,0.0101010101010101
2,10,2,61,0.027027027027027
2,10,2,138,0.162162162162162
2,10,2,226,0.432432432432432
2,14,2,75,0.2
2,14,2,221,0.4
2,14,2,226,0.4
2,15,2,58,0.0731707317073171
2,15,2,61,0.121951219512195
2,15,2,184,0.024390243902439
2,15,2,221,0.0487804878048781
2,15,2,226,0.024390243902439
2,23,2,39,0.0909090909090909
2,23,2,46,0.121212121212121
2,23,2,47,0.0303030303030303
2,23,2,49,0.0303030303030303
2,23,2,75,0.0303030303030303
2,23,2,117,0.0303030303030303
2,23,2,138,0.0303030303030303
2,23,2,139,0.0909090909090909
2,30,2,61,0.0833333333333333
2,30,2,75,0.0833333333333333
2,30,2,96,0.0833333333333333
2,30,2,138,0.0833333333333333
2,30,2,166,0.0277777777777778
2,31,2,43,0.0172413793103448
2,31,2,75,0.206896551724138
2,31,2,146,0.0172413793103448
2,31,2,158,0.0344827586206897
2,31,2,166,0.0172413793103448
2,34,2,61,0.142857142857143
2,34,2,78,0.0714285714285714
2,34,2,225,0.642857142857143
2,34,2,226,0.0714285714285714
2,34,2,227,0.0714285714285714
2,6,2,56,0.00826446280991736
2,6,2,75,0.512396694214876
2,6,2,158,0.0165289256198347
2,6,2,166,0.00826446280991736
2,7,2,43,0.0109090909090909
2,7,2,45,0.00363636363636364
2,7,2,49,0.00363636363636364
2,7,2,61,0.00363636363636364
2,7,2,75,0.156363636363636
2,7,2,88,0.0109090909090909
2,7,2,93,0.00363636363636364
2,7,2,138,0.00363636363636364
2,7,2,166,0.0181818181818182
2,7,2,210,0.00363636363636364
2,7,2,225,0.254545454545455
2,7,2,227,0.00363636363636364
2,9,2,36,0.0101010101010101
2,9,2,43,0.0404040404040404
2,9,2,75,0.282828282828283
2,9,2,136,0.0404040404040404
2,9,2,139,0.0101010101010101
2,9,2,197,0.0101010101010101
2,9,2,200,0.0101010101010101
2,10,2,44,0.027027027027027
2,10,2,61,0.0540540540540541
2,10,2,75,0.027027027027027
2,10,2,138,0.027027027027027
2,10,2,226,0.243243243243243
2,15,2,37,0.024390243902439
2,15,2,43,0.24390243902439
2,15,2,49,0.024390243902439
2,15,2,61,0.0975609756097561
2,15,2,108,0.024390243902439
2,15,2,139,0.0975609756097561
2,15,2,170,0.0487804878048781
2,15,2,182,0.0731707317073171
2,15,2,232,0.024390243902439
2,15,2,234,0.0487804878048781
2,17,2,46,1
2,22,2,169,1
2,23,2,39,0.0303030303030303
2,23,2,46,0.272727272727273
2,23,2,75,0.0303030303030303
2,23,2,139,0.151515151515152
2,23,2,182,0.0303030303030303
2,23,2,184,0.0303030303030303
2,30,2,49,0.0833333333333333
2,30,2,75,0.277777777777778
2,30,2,108,0.0277777777777778
2,30,2,138,0.111111111111111
2,30,2,139,0.0833333333333333
2,30,2,178,0.0277777777777778
2,30,2,223,0.0277777777777778
2,31,2,61,0.0344827586206897
2,31,2,75,0.551724137931034
2,31,2,94,0.0172413793103448
2,31,2,144,0.0517241379310345
2,31,2,158,0.0517241379310345
3,1,3,166,0.00408163265306122
3,1,3,191,0.00408163265306122
3,1,3,202,0.00408163265306122
3,1,3,225,0.0489795918367347
3,5,3,75,1
3,6,3,36,0.0169491525423729
3,6,3,75,0.23728813559322
3,6,3,185,0.00564971751412429
3,7,3,43,0.00282485875706215
3,7,3,70,0.00282485875706215
3,7,3,75,0.104519774011299
3,7,3,81,0.00282485875706215
3,7,3,108,0.00282485875706215
3,7,3,139,0.00282485875706215
3,7,3,220,0.0282485875706215
3,7,3,225,0.00282485875706215
3,8,3,43,0.0105263157894737
3,8,3,49,0.0105263157894737
3,8,3,75,0.231578947368421
3,8,3,114,0.0210526315789474
3,8,3,145,0.0105263157894737
3,8,3,148,0.0105263157894737
3,8,3,180,0.0105263157894737
3,8,3,212,0.0105263157894737
3,8,3,225,0.0105263157894737
3,11,3,75,0.255813953488372
3,11,3,184,0.0465116279069767
3,11,3,220,0.186046511627907
3,12,3,220,0.0588235294117647
3,12,3,225,0.0588235294117647
3,12,3,226,0.235294117647059
3,15,3,58,0.0222222222222222
3,15,3,75,0.0222222222222222
3,15,3,81,0.0222222222222222
3,15,3,121,0.0222222222222222
3,15,3,123,0.0444444444444444
3,15,3,139,0.0222222222222222
3,15,3,220,0.0888888888888889
3,15,3,234,0.0666666666666667
3,18,3,39,0.5
3,18,3,47,0.125
3,18,3,49,0.0625
3,18,3,75,0.0625
3,18,3,139,0.0625
3,18,3,209,0.0625
3,18,3,211,0.0625
3,18,3,220,0.0625
3,21,3,75,0.333333333333333
3,23,3,46,0.037037037037037
3,23,3,75,0.111111111111111
3,23,3,220,0.037037037037037
3,27,3,50,0.00727272727272727
3,27,3,75,0.214545454545455
3,27,3,93,0.00363636363636364
3,27,3,139,0.00363636363636364
3,27,3,144,0.0109090909090909
3,27,3,158,0.00363636363636364
3,27,3,179,0.00727272727272727
3,27,3,197,0.0109090909090909
3,27,3,199,0.0327272727272727
3,27,3,212,0.00363636363636364
3,30,3,49,0.166666666666667
3,30,3,75,0.666666666666667
3,30,3,220,0.166666666666667
3,33,3,139,0.125
3,33,3,220,0.125
3,33,3,225,0.375
3,34,3,75,0.0405405405405405
3,34,3,139,0.0135135135135135
3,34,3,162,0.148648648648649
3,34,3,184,0.027027027027027
3,34,3,191,0.0135135135135135
3,34,3,220,0.0405405405405405
3,1,3,43,0.00408163265306122
3,1,3,58,0.00816326530612245
3,1,3,113,0.00408163265306122
3,1,3,134,0.00408163265306122
3,1,3,138,0.00408163265306122
3,1,3,162,0.0122448979591837
3,1,3,166,0.00408163265306122
3,1,3,171,0.00816326530612245
3,1,3,184,0.0122448979591837
3,1,3,192,0.0163265306122449
3,1,3,213,0.00408163265306122
3,1,3,220,0.00408163265306122
3,1,3,225,0.114285714285714
3,1,3,226,0.183673469387755
3,1,3,227,0.00816326530612245
3,1,3,231,0.00408163265306122
3,6,3,49,0.00564971751412429
3,6,3,75,0.101694915254237
3,6,3,93,0.0112994350282486
3,6,3,225,0.00564971751412429
3,7,3,36,0.00564971751412429
3,7,3,43,0.0423728813559322
3,7,3,64,0.00282485875706215
3,7,3,75,0.0310734463276836
3,7,3,141,0.00282485875706215
3,7,3,167,0.00564971751412429
3,7,3,184,0.00564971751412429
3,7,3,207,0.00282485875706215
3,7,3,225,0.0367231638418079
3,8,3,43,0.0210526315789474
3,8,3,49,0.0421052631578947
3,8,3,51,0.0105263157894737
3,8,3,68,0.0105263157894737
3,8,3,75,0.0421052631578947
3,8,3,83,0.0105263157894737
3,8,3,114,0.0105263157894737
3,8,3,115,0.0105263157894737
3,8,3,144,0.0210526315789474
3,8,3,157,0.0105263157894737
3,8,3,158,0.0105263157894737
3,8,3,180,0.0210526315789474
3,8,3,184,0.0315789473684211
3,8,3,187,0.0105263157894737
3,8,3,204,0.0105263157894737
3,8,3,212,0.0210526315789474
3,10,3,226,0.0375
3,11,3,40,0.0232558139534884
3,11,3,75,0.0697674418604651
3,11,3,156,0.0232558139534884
3,11,3,220,0.13953488372093
3,12,3,49,0.0588235294117647
3,12,3,75,0.0588235294117647
3,12,3,184,0.176470588235294
3,12,3,225,0.117647058823529
3,12,3,226,0.235294117647059
3,15,3,43,0.0222222222222222
3,15,3,75,0.0222222222222222
3,15,3,108,0.0222222222222222
3,15,3,114,0.0222222222222222
3,15,3,118,0.0222222222222222
3,15,3,139,0.0666666666666667
3,15,3,162,0.0222222222222222
3,15,3,184,0.155555555555556
3,15,3,226,0.111111111111111
3,15,3,230,0.0666666666666667
3,15,3,234,0.0666666666666667
3,21,3,46,0.166666666666667
3,21,3,153,0.166666666666667
3,21,3,164,0.166666666666667
3,21,3,220,0.166666666666667
3,23,3,75,0.037037037037037
3,27,3,75,0.0436363636363636
3,27,3,91,0.00363636363636364
3,27,3,92,0.00363636363636364
3,27,3,93,0.127272727272727
3,27,3,127,0.0109090909090909
3,27,3,144,0.0509090909090909
3,27,3,156,0.00363636363636364
3,27,3,158,0.0109090909090909
3,27,3,184,0.00363636363636364
3,27,3,197,0.0145454545454545
3,27,3,199,0.00727272727272727
3,27,3,202,0.00363636363636364
3,27,3,204,0.0181818181818182
3,33,3,131,0.125
3,33,3,158,0.125
3,33,3,225,0.125
3,34,3,49,0.0135135135135135
3,34,3,58,0.0135135135135135
3,34,3,75,0.027027027027027
3,34,3,118,0.0135135135135135
3,34,3,162,0.256756756756757
3,34,3,183,0.027027027027027
3,34,3,220,0.0135135135135135
3,34,3,225,0.0135135135135135
3,34,3,226,0.108108108108108
3,1,3,66,0.00408163265306122
3,1,3,75,0.0285714285714286
3,1,3,104,0.0204081632653061
3,1,3,110,0.00408163265306122
3,1,3,113,0.00408163265306122
3,1,3,139,0.0448979591836735
3,1,3,140,0.00408163265306122
3,1,3,152,0.0163265306122449
3,1,3,189,0.00816326530612245
3,1,3,192,0.00816326530612245
3,1,3,213,0.00408163265306122
3,1,3,225,0.036734693877551
3,1,3,226,0.0530612244897959
3,1,3,229,0.0448979591836735
3,3,3,75,0.25
3,3,3,152,0.173076923076923
3,3,3,178,0.153846153846154
3,3,3,184,0.0192307692307692
3,6,3,75,0.163841807909605
3,6,3,119,0.0112994350282486
3,6,3,184,0.0112994350282486
3,6,3,216,0.00564971751412429
3,6,3,220,0.00564971751412429
3,7,3,43,0.0593220338983051
3,7,3,63,0.00282485875706215
3,7,3,70,0.00282485875706215
3,7,3,75,0.0564971751412429
3,7,3,86,0.00282485875706215
3,7,3,98,0.00282485875706215
3,7,3,104,0.00564971751412429
3,7,3,116,0.00282485875706215
3,7,3,119,0.0225988700564972
3,7,3,139,0.00564971751412429
3,7,3,184,0.00564971751412429
3,7,3,203,0.00282485875706215
3,7,3,223,0.00282485875706215
3,7,3,225,0.0734463276836158
3,7,3,229,0.0480225988700565
3,8,3,75,0.115789473684211
3,8,3,104,0.0105263157894737
3,10,3,43,0.275
3,10,3,46,0.0125
3,10,3,75,0.0125
3,10,3,138,0.025
3,10,3,139,0.0125
3,10,3,226,0.5
3,15,3,104,0.0222222222222222
3,23,3,38,0.037037037037037
3,23,3,43,0.037037037037037
3,23,3,46,0.37037037037037
3,23,3,75,0.037037037037037
3,23,3,139,0.111111111111111
3,24,3,75,0.0681818181818182
3,24,3,226,0.136363636363636
3,25,3,75,1
3,27,3,43,0.00363636363636364
3,27,3,49,0.00363636363636364
3,27,3,75,0.178181818181818
3,27,3,116,0.0109090909090909
3,27,3,129,0.00363636363636364
3,27,3,158,0.00363636363636364
3,27,3,203,0.00363636363636364
3,31,3,43,0.0434782608695652
3,31,3,63,0.0434782608695652
3,31,3,75,0.304347826086957
3,31,3,147,0.0434782608695652
3,31,3,203,0.0434782608695652
3,34,3,43,0.0405405405405405
3,34,3,75,0.0810810810810811
3,34,3,139,0.027027027027027
3,34,3,140,0.0135135135135135
3,34,3,141,0.0135135135135135
3,1,3,49,0.00408163265306122
3,1,3,75,0.0326530612244898
3,1,3,104,0.0122448979591837
3,1,3,115,0.00408163265306122
3,1,3,139,0.0163265306122449
3,1,3,160,0.00408163265306122
3,1,3,202,0.00408163265306122
3,1,3,213,0.0122448979591837
3,1,3,225,0.0122448979591837
3,1,3,226,0.00816326530612245
3,1,3,229,0.151020408163265
3,2,3,117,1
3,3,3,43,0.0769230769230769
3,3,3,75,0.115384615384615
3,3,3,116,0.0192307692307692
3,3,3,152,0.0961538461538462
3,3,3,178,0.0769230769230769
3,3,3,213,0.0192307692307692
3,4,3,75,0.25
3,4,3,227,0.25
3,4,3,229,0.5
3,6,3,75,0.135593220338983
3,6,3,79,0.00564971751412429
3,6,3,84,0.00564971751412429
3,6,3,116,0.00564971751412429
3,6,3,150,0.0169491525423729
3,6,3,184,0.19774011299435
3,6,3,185,0.0112994350282486
3,6,3,220,0.0395480225988701
3,7,3,43,0.0536723163841808
3,7,3,67,0.0112994350282486
3,7,3,75,0.144067796610169
3,7,3,97,0.00282485875706215
3,7,3,102,0.00282485875706215
3,7,3,116,0.00847457627118644
3,7,3,119,0.0310734463276836
3,7,3,120,0.0225988700564972
3,7,3,147,0.00564971751412429
3,7,3,155,0.00282485875706215
3,7,3,203,0.00564971751412429
3,7,3,220,0.00847457627118644
3,7,3,225,0.11864406779661
3,8,3,75,0.210526315789474
3,8,3,116,0.0105263157894737
3,8,3,117,0.0105263157894737
3,8,3,120,0.0210526315789474
3,10,3,75,0.025
3,10,3,138,0.0375
3,10,3,226,0.0625
3,11,3,75,0.186046511627907
3,11,3,83,0.0232558139534884
3,11,3,135,0.0465116279069767
3,14,3,139,1
3,15,3,150,0.0222222222222222
3,15,3,213,0.0222222222222222
3,15,3,234,0.0222222222222222
3,16,3,39,0.142857142857143
3,16,3,46,0.142857142857143
3,16,3,47,0.142857142857143
3,16,3,75,0.5
3,16,3,140,0.0714285714285714
3,23,3,39,0.037037037037037
3,23,3,46,0.037037037037037
3,23,3,47,0.037037037037037
3,23,3,75,0.037037037037037
3,23,3,220,0.037037037037037
3,24,3,75,0.363636363636364
3,24,3,91,0.0909090909090909
3,24,3,226,0.340909090909091
3,26,3,43,0.191919191919192
3,26,3,46,0.0707070707070707
3,26,3,75,0.0303030303030303
3,26,3,102,0.0101010101010101
3,26,3,104,0.0707070707070707
3,26,3,116,0.0909090909090909
3,26,3,117,0.0505050505050505
3,26,3,139,0.161616161616162
3,26,3,140,0.101010101010101
3,26,3,152,0.111111111111111
3,26,3,178,0.0101010101010101
3,26,3,213,0.0909090909090909
3,26,3,229,0.0101010101010101
3,27,3,35,0.00363636363636364
3,27,3,43,0.0109090909090909
3,27,3,75,0.130909090909091
3,27,3,94,0.00363636363636364
3,27,3,116,0.00363636363636364
3,27,3,119,0.00727272727272727
3,27,3,158,0.0290909090909091
3,27,3,163,0.00363636363636364
3,31,3,75,0.478260869565217
3,31,3,203,0.0434782608695652
3,34,3,75,0.0135135135135135
3,34,3,102,0.0135135135135135
3,34,3,118,0.0135135135135135
3,34,3,150,0.0135135135135135
4,1,4,65,0.0117647058823529
4,1,4,71,0.0235294117647059
4,1,4,73,0.0117647058823529
4,1,4,75,0.0235294117647059
4,1,4,93,0.0235294117647059
4,1,4,139,0.0588235294117647
4,1,4,162,0.0117647058823529
4,1,4,182,0.0117647058823529
4,1,4,214,0.0470588235294118
4,1,4,222,0.0235294117647059
4,1,4,223,0.0117647058823529
4,1,4,224,0.0352941176470588
4,1,4,225,0.0352941176470588
4,1,4,226,0.0705882352941176
4,6,4,53,0.0120481927710843
4,6,4,75,0.36144578313253
4,6,4,119,0.072289156626506
4,6,4,183,0.036144578313253
4,6,4,186,0.0120481927710843
4,6,4,199,0.0120481927710843
4,6,4,214,0.0240963855421687
4,6,4,224,0.0120481927710843
4,7,4,75,0.0816326530612245
4,7,4,104,0.00680272108843537
4,7,4,119,0.115646258503401
4,7,4,172,0.00680272108843537
4,7,4,174,0.0136054421768707
4,7,4,183,0.0680272108843537
4,7,4,214,0.00680272108843537
4,7,4,224,0.00680272108843537
4,7,4,225,0.102040816326531
4,8,4,50,0.0298507462686567
4,8,4,75,0.402985074626866
4,8,4,116,0.0149253731343284
4,8,4,158,0.0149253731343284
4,8,4,165,0.0149253731343284
4,8,4,214,0.0298507462686567
4,14,4,226,0.25
4,15,4,49,0.0188679245283019
4,15,4,71,0.0377358490566038
4,15,4,104,0.0188679245283019
4,15,4,133,0.0188679245283019
4,15,4,138,0.0188679245283019
4,15,4,139,0.0188679245283019
4,15,4,226,0.0377358490566038
4,18,4,75,1
4,27,4,75,0.159090909090909
4,27,4,139,0.0113636363636364
4,27,4,149,0.0227272727272727
4,27,4,174,0.0340909090909091
4,27,4,183,0.0340909090909091
4,27,4,205,0.0113636363636364
4,29,4,71,0.0185185185185185
4,29,4,139,0.111111111111111
4,29,4,162,0.0185185185185185
4,29,4,183,0.037037037037037
4,29,4,224,0.0555555555555556
4,29,4,226,0.111111111111111
4,30,4,49,0.2
4,30,4,139,0.6
4,30,4,214,0.2
4,31,4,50,0.0476190476190476
4,31,4,54,0.0476190476190476
4,31,4,116,0.0476190476190476
4,31,4,138,0.0952380952380952
4,31,4,199,0.0952380952380952
4,31,4,204,0.0476190476190476
4,1,4,65,0.0117647058823529
4,1,4,71,0.0588235294117647
4,1,4,139,0.0235294117647059
4,1,4,144,0.0588235294117647
4,1,4,214,0.0470588235294118
4,1,4,224,0.0117647058823529
4,1,4,225,0.388235294117647
4,2,4,46,0.5
4,2,4,81,0.5
4,6,4,71,0.0120481927710843
4,6,4,75,0.120481927710843
4,6,4,119,0.0120481927710843
4,6,4,122,0.0120481927710843
4,6,4,138,0.0843373493975904
4,6,4,183,0.192771084337349
4,6,4,197,0.0120481927710843
4,6,4,214,0.0120481927710843
4,7,4,41,0.0612244897959184
4,7,4,75,0.0952380952380952
4,7,4,90,0.00680272108843537
4,7,4,111,0.0204081632653061
4,7,4,119,0.115646258503401
4,7,4,138,0.0272108843537415
4,7,4,139,0.00680272108843537
4,7,4,183,0.0748299319727891
4,7,4,224,0.142857142857143
4,7,4,225,0.0408163265306122
4,8,4,75,0.358208955223881
4,8,4,83,0.0149253731343284
4,8,4,125,0.0149253731343284
4,8,4,138,0.0149253731343284
4,8,4,158,0.0149253731343284
4,8,4,199,0.0149253731343284
4,8,4,214,0.0597014925373134
4,10,4,46,0.2
4,10,4,47,0.1
4,10,4,49,0.2
4,10,4,139,0.3
4,10,4,200,0.2
4,14,4,39,0.25
4,14,4,46,0.25
4,14,4,226,0.25
4,15,4,46,0.0188679245283019
4,15,4,49,0.0943396226415094
4,15,4,50,0.0188679245283019
4,15,4,75,0.0188679245283019
4,15,4,116,0.0188679245283019
4,15,4,139,0.39622641509434
4,15,4,170,0.0188679245283019
4,15,4,182,0.0188679245283019
4,15,4,183,0.0943396226415094
4,15,4,224,0.0188679245283019
4,15,4,226,0.0943396226415094
4,15,4,234,0.0188679245283019
4,23,4,39,0.285714285714286
4,23,4,68,0.285714285714286
4,23,4,138,0.285714285714286
4,23,4,139,0.142857142857143
4,27,4,50,0.125
4,27,4,75,0.545454545454545
4,27,4,183,0.0454545454545455
4,27,4,204,0.0113636363636364
4,29,4,49,0.0185185185185185
4,29,4,75,0.166666666666667
4,29,4,124,0.0185185185185185
4,29,4,138,0.0555555555555556
4,29,4,139,0.037037037037037
4,29,4,144,0.0185185185185185
4,29,4,162,0.0555555555555556
4,29,4,183,0.037037037037037
4,29,4,224,0.0185185185185185
4,29,4,226,0.203703703703704
4,29,4,233,0.0185185185185185
4,31,4,50,0.0476190476190476
4,31,4,75,0.142857142857143
4,31,4,121,0.0476190476190476
4,31,4,138,0.0476190476190476
4,31,4,165,0.0476190476190476
4,31,4,183,0.285714285714286
4,32,4,224,1
5,2,5,46,0.111111111111111
5,2,5,75,0.0555555555555556
5,2,5,95,0.0555555555555556
5,2,5,104,0.0555555555555556
5,2,5,116,0.0555555555555556
5,2,5,117,0.166666666666667
5,2,5,119,0.0555555555555556
5,3,5,75,0.533333333333333
5,6,5,75,0.45
5,6,5,107,0.0166666666666667
5,6,5,111,0.0166666666666667
5,6,5,138,0.0333333333333333
5,6,5,139,0.0166666666666667
5,7,5,75,0.343511450381679
5,7,5,85,0.00763358778625954
5,7,5,89,0.0152671755725191
5,7,5,138,0.0534351145038168
5,7,5,139,0.0152671755725191
5,7,5,223,0.00763358778625954
5,7,5,225,0.137404580152672
5,8,5,46,0.0119760479041916
5,8,5,75,0.173652694610778
5,8,5,80,0.00598802395209581
5,8,5,85,0.0119760479041916
5,8,5,89,0.0119760479041916
5,8,5,96,0.0119760479041916
5,8,5,104,0.00598802395209581
5,8,5,107,0.0119760479041916
5,8,5,114,0.00598802395209581
5,8,5,116,0.0538922155688623
5,8,5,117,0.0239520958083832
5,8,5,119,0.00598802395209581
5,8,5,138,0.029940119760479
5,8,5,139,0.0119760479041916
5,8,5,143,0.00598802395209581
5,8,5,144,0.00598802395209581
5,8,5,160,0.00598802395209581
5,8,5,161,0.0119760479041916
5,8,5,176,0.00598802395209581
5,8,5,200,0.00598802395209581
5,8,5,214,0.0119760479041916
5,19,5,81,0.1
5,19,5,137,0.1
5,19,5,139,0.1
5,19,5,148,0.1
5,19,5,169,0.1
5,19,5,204,0.1
5,19,5,226,0.4
5,27,5,75,0.363636363636364
5,27,5,105,0.012987012987013
5,27,5,144,0.012987012987013
5,27,5,219,0.012987012987013
5,31,5,75,0.5
5,31,5,160,0.125
5,2,5,46,0.166666666666667
5,2,5,75,0.0555555555555556
5,2,5,95,0.0555555555555556
5,2,5,116,0.111111111111111
5,2,5,235,0.0555555555555556
5,3,5,75,0.333333333333333
5,3,5,175,0.0666666666666667
5,3,5,178,0.0666666666666667
5,6,5,75,0.4
5,6,5,89,0.0166666666666667
5,6,5,116,0.0166666666666667
5,6,5,160,0.0166666666666667
5,6,5,191,0.0166666666666667
5,7,5,75,0.152671755725191
5,7,5,77,0.00763358778625954
5,7,5,89,0.00763358778625954
5,7,5,99,0.00763358778625954
5,7,5,104,0.00763358778625954
5,7,5,119,0.00763358778625954
5,7,5,138,0.00763358778625954
5,7,5,139,0.0152671755725191
5,7,5,175,0.00763358778625954
5,7,5,193,0.00763358778625954
5,7,5,195,0.00763358778625954
5,7,5,225,0.183206106870229
5,8,5,60,0.00598802395209581
5,8,5,75,0.251497005988024
5,8,5,79,0.0119760479041916
5,8,5,85,0.00598802395209581
5,8,5,93,0.00598802395209581
5,8,5,96,0.0658682634730539
5,8,5,104,0.00598802395209581
5,8,5,112,0.00598802395209581
5,8,5,116,0.0179640718562874
5,8,5,119,0.0179640718562874
5,8,5,138,0.0359281437125748
5,8,5,139,0.0538922155688623
5,8,5,144,0.0239520958083832
5,8,5,160,0.029940119760479
5,8,5,174,0.00598802395209581
5,8,5,203,0.00598802395209581
5,8,5,213,0.00598802395209581
5,8,5,219,0.0119760479041916
5,27,5,75,0.558441558441558
5,27,5,90,0.012987012987013
5,27,5,99,0.012987012987013
5,27,5,163,0.012987012987013
5,29,5,162,0.444444444444444
5,29,5,177,0.111111111111111
5,29,5,208,0.222222222222222
5,29,5,226,0.222222222222222
5,31,5,75,0.25
5,31,5,219,0.125
5,33,5,75,1
5,34,5,118,0.142857142857143
5,34,5,162,0.714285714285714
5,34,5,191,0.142857142857143
1,52,1,6,1
1,66,1,6,0.137931034482759
1,93,1,6,0.166666666666667
1,159,1,6,1
1,183,1,6,0.17175572519084
1,48,1,7,0.769230769230769
1,62,1,7,0.263157894736842
1,66,1,7,0.344827586206897
1,76,1,7,1
1,88,1,7,1
1,144,1,7,0.25
1,154,1,7,1
1,165,1,7,1
1,181,1,7,1
1,183,1,7,0.202290076335878
