"","layer","node_from","node_to","weight"
"353",3,17,282,0.024390243902439
"354",3,17,284,0.0487804878048781
"355",3,19,55,1
"356",3,25,202,1
"357",3,26,44,0.0303030303030303
"358",3,26,55,0.272727272727273
"359",3,26,92,0.0303030303030303
"360",3,26,165,0.151515151515152
"361",3,26,215,0.0303030303030303
"362",3,26,217,0.0303030303030303
"363",3,34,60,0.0833333333333333
"364",3,34,92,0.277777777777778
"365",3,34,130,0.0277777777777778
"366",3,34,163,0.111111111111111
"367",3,34,165,0.0833333333333333
"368",3,34,211,0.0277777777777778
"369",3,34,270,0.0277777777777778
"370",3,35,76,0.0344827586206897
"371",3,35,92,0.551724137931034
"372",3,35,112,0.0172413793103448
"373",3,35,170,0.0517241379310345
"374",3,35,187,0.0517241379310345
"375",4,1,199,0.00892857142857143
"376",4,1,226,0.00892857142857143
"377",4,1,241,0.00892857142857143
"378",4,1,274,0.107142857142857
"379",4,7,92,1
"380",4,8,41,0.0441176470588235
"381",4,8,92,0.617647058823529
"382",4,8,218,0.0147058823529412
"383",4,9,50,0.0099009900990099
"384",4,9,87,0.0099009900990099
"385",4,9,92,0.366336633663366
"386",4,9,98,0.0099009900990099
"387",4,9,130,0.0099009900990099
"388",4,9,165,0.0099009900990099
"389",4,9,266,0.099009900990099
"390",4,9,274,0.0099009900990099
"391",4,10,50,0.0169491525423729
"392",4,10,60,0.0169491525423729
"393",4,10,92,0.372881355932203
"394",4,10,136,0.0338983050847458
"395",4,10,173,0.0169491525423729
"396",4,10,176,0.0169491525423729
"397",4,10,213,0.0169491525423729
"398",4,10,253,0.0169491525423729
"399",4,10,274,0.0169491525423729
"400",4,13,92,0.34375
"401",4,13,217,0.0625
"402",4,13,266,0.25
"403",4,14,266,0.0588235294117647
"404",4,14,274,0.0588235294117647
"405",4,14,275,0.235294117647059
"406",4,17,73,0.024390243902439
"407",4,17,92,0.024390243902439
"408",4,17,98,0.024390243902439
"409",4,17,143,0.024390243902439
"410",4,17,145,0.0487804878048781
"411",4,17,165,0.024390243902439
"412",4,17,266,0.0975609756097561
"413",4,17,284,0.0731707317073171
"414",4,20,44,0.5
"415",4,20,56,0.125
"416",4,20,60,0.0625
"417",4,20,92,0.0625
"418",4,20,165,0.0625
"419",4,20,249,0.0625
"420",4,20,252,0.0625
"421",4,20,266,0.0625
"422",4,23,92,0.333333333333333
"423",4,26,55,0.166666666666667
"424",4,26,92,0.5
"425",4,26,266,0.166666666666667
"426",4,31,62,0.0121212121212121
"427",4,31,92,0.357575757575758
"428",4,31,111,0.00606060606060606
"429",4,31,165,0.00606060606060606
"430",4,31,170,0.0181818181818182
"431",4,31,187,0.00606060606060606
"432",4,31,212,0.0121212121212121
"433",4,31,235,0.0181818181818182
"434",4,31,238,0.0545454545454545
"435",4,31,253,0.00606060606060606
"436",4,34,60,0.166666666666667
"437",4,34,92,0.666666666666667
"438",4,34,266,0.166666666666667
"439",4,37,165,0.125
"440",4,37,266,0.125
"441",4,37,274,0.375
"442",4,38,92,0.0526315789473684
"443",4,38,165,0.0175438596491228
"444",4,38,192,0.192982456140351
"445",4,38,217,0.0350877192982456
"446",4,38,226,0.0175438596491228
"447",4,38,266,0.0526315789473684
"448",4,1,50,0.00892857142857143
"449",4,1,73,0.0178571428571429
"450",4,1,135,0.00892857142857143
"451",4,1,157,0.00892857142857143
"452",4,1,163,0.00892857142857143
"453",4,1,192,0.0267857142857143
"454",4,1,199,0.00892857142857143
"455",4,1,204,0.0178571428571429
"456",4,1,217,0.0267857142857143
"457",4,1,227,0.0357142857142857
"458",4,1,254,0.00892857142857143
"459",4,1,266,0.00892857142857143
"460",4,1,274,0.25
"461",4,1,275,0.401785714285714
"462",4,1,276,0.0178571428571429
"463",4,1,280,0.00892857142857143
"464",4,8,60,0.0147058823529412
"465",4,8,92,0.264705882352941
"466",4,8,111,0.0294117647058824
"467",4,8,274,0.0147058823529412
"468",4,9,41,0.0198019801980198
"469",4,9,50,0.148514851485149
"470",4,9,79,0.0099009900990099
"471",4,9,92,0.108910891089109
"472",4,9,167,0.0099009900990099
"473",4,9,200,0.0198019801980198
"474",4,9,217,0.0198019801980198
"475",4,9,247,0.0099009900990099
"476",4,9,274,0.128712871287129
"477",4,10,50,0.0338983050847458
"478",4,10,60,0.0677966101694915
"479",4,10,64,0.0169491525423729
"480",4,10,84,0.0169491525423729
"481",4,10,92,0.0677966101694915
"482",4,10,101,0.0169491525423729
"483",4,10,136,0.0169491525423729
"484",4,10,137,0.0169491525423729
"485",4,10,170,0.0338983050847458
"486",4,10,186,0.0169491525423729
"487",4,10,187,0.0169491525423729
"488",4,10,213,0.0338983050847458
"489",4,10,217,0.0508474576271186
"490",4,10,220,0.0169491525423729
"491",4,10,243,0.0169491525423729
"492",4,10,253,0.0338983050847458
"493",4,12,275,1
"494",4,13,46,0.03125
"495",4,13,92,0.09375
"496",4,13,185,0.03125
"497",4,13,266,0.1875
"498",4,14,60,0.0588235294117647
"499",4,14,92,0.0588235294117647
"500",4,14,217,0.176470588235294
"501",4,14,274,0.117647058823529
"502",4,14,275,0.235294117647059
"503",4,17,50,0.024390243902439
"504",4,17,92,0.024390243902439
"505",4,17,130,0.024390243902439
"506",4,17,136,0.024390243902439
"507",4,17,140,0.024390243902439
"508",4,17,165,0.0731707317073171
"509",4,17,192,0.024390243902439
"510",4,17,217,0.170731707317073
"511",4,17,275,0.121951219512195
"512",4,17,279,0.0731707317073171
"513",4,17,284,0.0731707317073171
"514",4,23,55,0.166666666666667
"515",4,23,182,0.166666666666667
"516",4,23,195,0.166666666666667
"517",4,23,266,0.166666666666667
"518",4,26,92,0.166666666666667
"519",4,31,92,0.0727272727272727
"520",4,31,109,0.00606060606060606
"521",4,31,110,0.00606060606060606
"522",4,31,111,0.212121212121212
"523",4,31,150,0.0181818181818182
"524",4,31,170,0.0848484848484849
"525",4,31,185,0.00606060606060606
"526",4,31,187,0.0181818181818182
"527",4,31,217,0.00606060606060606
"528",4,31,235,0.0242424242424242
"529",4,31,238,0.0121212121212121
"530",4,31,241,0.00606060606060606
"531",4,31,243,0.0303030303030303
"532",4,37,154,0.125
"533",4,37,187,0.125
"534",4,37,274,0.125
"535",4,38,60,0.0175438596491228
"536",4,38,73,0.0175438596491228
"537",4,38,92,0.0350877192982456
"538",4,38,140,0.0175438596491228
"539",4,38,192,0.333333333333333
"540",4,38,216,0.0350877192982456
"541",4,38,266,0.0175438596491228
"542",4,38,274,0.0175438596491228
"543",4,38,275,0.140350877192982
"544",5,1,81,0.0075187969924812
"545",5,1,92,0.0526315789473684
"546",5,1,126,0.037593984962406
"547",5,1,132,0.0075187969924812
"548",5,1,135,0.0075187969924812
"549",5,1,165,0.0827067669172932
"550",5,1,166,0.0075187969924812
"551",5,1,181,0.0300751879699248
"552",5,1,224,0.0150375939849624
"553",5,1,227,0.0150375939849624
"554",5,1,254,0.0075187969924812
"555",5,1,274,0.0676691729323308
"556",5,1,275,0.0977443609022556
"557",5,1,278,0.0827067669172932
"558",5,5,92,0.25
"559",5,5,181,0.173076923076923
"560",5,5,211,0.153846153846154
"561",5,5,217,0.0192307692307692
"562",5,8,92,0.26605504587156
"563",5,8,141,0.018348623853211
"564",5,8,217,0.018348623853211
"565",5,8,260,0.00917431192660551
"566",5,8,266,0.00917431192660551
"567",5,9,50,0.08300395256917
"568",5,9,78,0.00395256916996047
"569",5,9,87,0.00395256916996047
"570",5,9,92,0.0790513833992095
"571",5,9,104,0.00395256916996047
"572",5,9,120,0.00395256916996047
"573",5,9,126,0.00790513833992095
"574",5,9,138,0.00395256916996047
"575",5,9,141,0.0316205533596838
"576",5,9,165,0.00790513833992095
"577",5,9,217,0.00790513833992095
"578",5,9,242,0.00395256916996047
"579",5,9,270,0.00395256916996047
"580",5,9,274,0.102766798418972
"581",5,9,278,0.0671936758893281
"582",5,10,92,0.305555555555556
"583",5,10,126,0.0277777777777778
"584",5,12,50,0.285714285714286
"585",5,12,55,0.012987012987013
"586",5,12,92,0.012987012987013
"587",5,12,163,0.025974025974026
"588",5,12,165,0.012987012987013
"589",5,12,275,0.519480519480519
"590",5,17,126,0.25
"591",5,26,43,0.0476190476190476
"592",5,26,50,0.0476190476190476
"593",5,26,55,0.476190476190476
"594",5,26,92,0.0476190476190476
"595",5,26,165,0.142857142857143
"596",5,27,92,0.0681818181818182
"597",5,27,275,0.136363636363636
"598",5,29,92,1
"599",5,31,50,0.00909090909090909
"600",5,31,60,0.00909090909090909
"601",5,31,92,0.445454545454545
"602",5,31,138,0.0272727272727273
"603",5,31,152,0.00909090909090909
"604",5,31,187,0.00909090909090909
"605",5,31,242,0.00909090909090909
"606",5,35,50,0.0434782608695652
"607",5,35,78,0.0434782608695652
"608",5,35,92,0.304347826086957
"609",5,35,175,0.0434782608695652
"610",5,35,242,0.0434782608695652
"611",5,38,50,0.176470588235294
"612",5,38,92,0.352941176470588
"613",5,38,165,0.117647058823529
"614",5,38,166,0.0588235294117647
"615",5,38,167,0.0588235294117647
"616",5,1,60,0.0075187969924812
"617",5,1,92,0.0601503759398496
"618",5,1,126,0.0225563909774436
"619",5,1,137,0.0075187969924812
"620",5,1,165,0.0300751879699248
"621",5,1,190,0.0075187969924812
"622",5,1,241,0.0075187969924812
"623",5,1,254,0.0225563909774436
"624",5,1,274,0.0225563909774436
"625",5,1,275,0.0150375939849624
"626",5,1,278,0.278195488721804
"627",5,4,139,1
"628",5,5,50,0.0769230769230769
"629",5,5,92,0.115384615384615
"630",5,5,138,0.0192307692307692
"631",5,5,181,0.0961538461538462
"632",5,5,211,0.0769230769230769
"633",5,5,254,0.0192307692307692
"634",5,6,92,0.25
"635",5,6,276,0.25
"636",5,6,278,0.5
"637",5,8,92,0.220183486238532
"638",5,8,96,0.00917431192660551
"639",5,8,102,0.00917431192660551
"640",5,8,138,0.00917431192660551
"641",5,8,178,0.0275229357798165
"642",5,8,217,0.321100917431193
"643",5,8,218,0.018348623853211
"644",5,8,266,0.0642201834862385
"645",5,9,50,0.075098814229249
"646",5,9,83,0.0158102766798419
"647",5,9,92,0.201581027667984
"648",5,9,118,0.00395256916996047
"649",5,9,124,0.00395256916996047
"650",5,9,138,0.0118577075098814
"651",5,9,141,0.0434782608695652
"652",5,9,142,0.0316205533596838
"653",5,9,175,0.00790513833992095
"654",5,9,184,0.00395256916996047
"655",5,9,242,0.00790513833992095
"656",5,9,266,0.0118577075098814
"657",5,9,274,0.16600790513834
"658",5,10,92,0.555555555555556
"659",5,10,138,0.0277777777777778
"660",5,10,139,0.0277777777777778
"661",5,10,142,0.0555555555555556
"662",5,12,92,0.025974025974026
"663",5,12,163,0.038961038961039
"664",5,12,275,0.0649350649350649
"665",5,13,92,0.727272727272727
"666",5,13,101,0.0909090909090909
"667",5,13,158,0.181818181818182
"668",5,16,165,1
"669",5,17,178,0.25
"670",5,17,254,0.25
"671",5,17,284,0.25
"672",5,18,44,0.142857142857143
"673",5,18,55,0.142857142857143
"674",5,18,56,0.142857142857143
"675",5,18,92,0.5
"676",5,18,166,0.0714285714285714
"677",5,26,44,0.0476190476190476
"678",5,26,55,0.0476190476190476
"679",5,26,56,0.0476190476190476
"680",5,26,92,0.0476190476190476
"681",5,26,266,0.0476190476190476
"682",5,27,92,0.363636363636364
"683",5,27,109,0.0909090909090909
"684",5,27,275,0.340909090909091
"685",5,30,50,0.191919191919192
"686",5,30,55,0.0707070707070707
"687",5,30,92,0.0303030303030303
"688",5,30,124,0.0101010101010101
"689",5,30,126,0.0707070707070707
"690",5,30,138,0.0909090909090909
"691",5,30,139,0.0505050505050505
"692",5,30,165,0.161616161616162
"693",5,30,166,0.101010101010101
"694",5,30,181,0.111111111111111
"695",5,30,211,0.0101010101010101
"696",5,30,254,0.0909090909090909
"697",5,30,278,0.0101010101010101
"698",5,31,40,0.00909090909090909
"699",5,31,50,0.0272727272727273
"700",5,31,92,0.327272727272727
"701",5,31,112,0.00909090909090909
"702",5,31,138,0.00909090909090909
"703",5,31,141,0.0181818181818182
"704",5,31,187,0.0727272727272727
"705",5,31,193,0.00909090909090909
"706",5,35,92,0.478260869565217
"707",5,35,242,0.0434782608695652
"708",5,38,92,0.0588235294117647
"709",5,38,124,0.0588235294117647
"710",5,38,140,0.0588235294117647
"711",5,38,178,0.0588235294117647
"712",6,1,80,0.0117647058823529
"713",6,1,88,0.0235294117647059
"714",6,1,90,0.0117647058823529
"715",6,1,92,0.0235294117647059
"716",6,1,111,0.0235294117647059
"717",6,1,165,0.0588235294117647
"718",6,1,192,0.0117647058823529
"719",6,1,215,0.0117647058823529
"720",6,1,255,0.0470588235294118
"721",6,1,269,0.0235294117647059
"722",6,1,270,0.0117647058823529
"723",6,1,272,0.0352941176470588
"724",6,1,274,0.0352941176470588
"725",6,1,275,0.0705882352941176
"726",6,8,67,0.0120481927710843
"727",6,8,92,0.36144578313253
"728",6,8,141,0.072289156626506
"729",6,8,216,0.036144578313253
"730",6,8,219,0.0120481927710843
"731",6,8,238,0.0120481927710843
"732",6,8,255,0.0240963855421687
"733",6,8,272,0.0120481927710843
"734",6,9,92,0.0816326530612245
"735",6,9,126,0.00680272108843537
"736",6,9,141,0.115646258503401
"737",6,9,205,0.00680272108843537
"738",6,9,207,0.0136054421768707
"739",6,9,216,0.0680272108843537
"740",6,9,255,0.00680272108843537
"741",6,9,272,0.00680272108843537
"742",6,9,274,0.102040816326531
"743",6,10,62,0.0298507462686567
"744",6,10,92,0.402985074626866
"745",6,10,138,0.0149253731343284
"746",6,10,187,0.0149253731343284
"747",6,10,197,0.0149253731343284
"748",6,10,255,0.0298507462686567
"749",6,16,275,0.25
"750",6,17,60,0.0188679245283019
"751",6,17,88,0.0377358490566038
"752",6,17,126,0.0188679245283019
"753",6,17,156,0.0188679245283019
"754",6,17,163,0.0188679245283019
"755",6,17,165,0.0188679245283019
"756",6,17,275,0.0377358490566038
"757",6,20,92,1
"758",6,31,92,0.159090909090909
"759",6,31,165,0.0113636363636364
"760",6,31,177,0.0227272727272727
"761",6,31,207,0.0340909090909091
"762",6,31,216,0.0340909090909091
"763",6,31,245,0.0113636363636364
"764",6,33,88,0.0185185185185185
"765",6,33,165,0.111111111111111
"766",6,33,192,0.0185185185185185
"767",6,33,216,0.037037037037037
"768",6,33,272,0.0555555555555556
"769",6,33,275,0.111111111111111
"770",6,34,60,0.2
"771",6,34,165,0.6
"772",6,34,255,0.2
"773",6,35,62,0.0476190476190476
"774",6,35,68,0.0476190476190476
"775",6,35,138,0.0476190476190476
"776",6,35,163,0.0952380952380952
"777",6,35,238,0.0952380952380952
"778",6,35,243,0.0476190476190476
"779",6,1,80,0.0117647058823529
"780",6,1,88,0.0588235294117647
"781",6,1,165,0.0235294117647059
"782",6,1,170,0.0588235294117647
"783",6,1,255,0.0470588235294118
"784",6,1,272,0.0117647058823529
"785",6,1,274,0.388235294117647
"786",6,4,55,0.5
"787",6,4,98,0.5
"788",6,8,88,0.0120481927710843
"789",6,8,92,0.120481927710843
"790",6,8,141,0.0120481927710843
"791",6,8,144,0.0120481927710843
"792",6,8,163,0.0843373493975904
"793",6,8,216,0.192771084337349
"794",6,8,235,0.0120481927710843
"795",6,8,255,0.0120481927710843
"796",6,9,47,0.0612244897959184
"797",6,9,92,0.0952380952380952
"798",6,9,108,0.00680272108843537
"799",6,9,133,0.0204081632653061
"800",6,9,141,0.115646258503401
"801",6,9,163,0.0272108843537415
"802",6,9,165,0.00680272108843537
"803",6,9,216,0.0748299319727891
"804",6,9,272,0.142857142857143
"805",6,9,274,0.0408163265306122
"806",6,10,92,0.358208955223881
"807",6,10,101,0.0149253731343284
