"estimate","p_val","statistic","confidence_int_low","confidence_int_high","slope","intercept","rsquared","trial_num"
-0.923943408086954,0.000133452423951316,-6.8316528208699,-0.982190892376315,-0.703668658603324,-0.111137531645781,0.341868182028431,0.853671421347336,1
-0.864626272283155,0.00124383201606125,-4.86754895049804,-0.967534870349275,-0.515793584802903,-0.101609684865595,0.329594757237929,0.747578590722261,2
-0.870309615701878,0.00105527948848736,-4.99813674010056,-0.968969739134114,-0.532449663408254,-0.0945075664533658,0.357017884494685,0.757438827183155,3
-0.879493210327933,0.000795787704867638,-5.22698610401155,-0.97127434500244,-0.559928428648242,-0.104233909989351,0.357448772936035,0.773508307012935,4
-0.923841367201203,0.000134153151311459,-6.82650164925374,-0.982166274513847,-0.703316659885751,-0.11504574098618,0.346397056544956,0.853482871752187,5
-0.830951361826805,0.00289795265512827,-4.22451012487701,-0.958894676595941,-0.422232268965587,-0.0889781482617317,0.351131329045393,0.690480165721825,6
-0.849426405660639,0.00186750933987731,-4.5527920601733,-0.96366449785252,-0.472506717314181,-0.0925696827682013,0.341924147313997,0.72152521863355,7
-0.890530383956469,0.000549451560970056,-5.53675245649341,-0.974021508559436,-0.593910507537844,-0.103875754099155,0.360642469004333,0.793044364749657,8
-0.873263979899243,0.000965943685855412,-5.06921856593839,-0.969713007504111,-0.541212570125648,-0.107685307250572,0.347791761401202,0.762589978589463,9
-0.873958534462247,0.000945768353211983,-5.08626648730192,-0.969887486799407,-0.543283204728328,-0.101760602251691,0.355428691868449,0.7638035199594,10
-0.845706218718043,0.0020493139531768,-4.48238358088568,-0.962709855625557,-0.46218215183489,-0.0970124080381634,0.345775463662569,0.715219008378372,11
-0.89669585322202,0.000439105604557808,-5.72970721047268,-0.975545476416994,-0.613365422864885,-0.0967749906832569,0.337550417313258,0.804063453185566,12
-0.828957064721993,0.00302940463082103,-4.19201381278735,-0.958375435934585,-0.41695167235855,-0.0969481551002266,0.355680011899462,0.687169815152503,13
-0.821872903081052,0.00353113610584377,-4.0806150065997,-0.956524036484314,-0.398416091036138,-0.099931869923359,0.358530844155844,0.675475068818877,14
-0.811371561619602,0.00438086137914476,-3.92606438985768,-0.953759466705226,-0.371561487902396,-0.0889398211362658,0.345725511001704,0.658323811005032,15
-0.831841152087073,0.002840648445635,-4.23917775795314,-0.959126068741418,-0.424597282082231,-0.0917385051897928,0.345924464691285,0.691959702305547,16
-0.772770408419658,0.00877466317495313,-3.44379099463945,-0.943386033194907,-0.278792366575101,-0.0975200441215786,0.339758736630269,0.597174104129086,17
-0.80014735077382,0.00544097614749654,-3.77316660963821,-0.950777716817255,-0.343649587538483,-0.0933149613055194,0.343860187364551,0.640235782950364,18
-0.871902829454588,0.00100638875746848,-5.0361848430821,-0.969370786701797,-0.537166297618759,-0.0945480291270954,0.350421834542538,0.760214544010917,19
-0.818007512593534,0.00382871265352567,-4.0223301895727,-0.955509245034877,-0.388446141517125,-0.0946941065297011,0.353707127477913,0.669136290659462,20
-0.870448479681346,0.0010509508404203,-5.0014269788829,-0.969004714982852,-0.53285993072889,-0.102639427713848,0.353053379192979,0.757680555779566,21
-0.844322323613412,0.00212009746243933,-4.4567849988037,-0.962353987292064,-0.458367804770906,-0.0967502951377356,0.343051605543865,0.712880186151951,22
-0.848430508730709,0.00191498536622581,-4.53371076236705,-0.963409225111556,-0.469732645356363,-0.0986634581895617,0.347613219502457,0.719834328145049,23
-0.840764236562595,0.00231018032151544,-4.39237925973652,-0.961437164408221,-0.448625701746068,-0.101747497193239,0.355350170866429,0.706884501482685,24
-0.87821616381286,0.000828730768491138,-5.19372329015712,-0.970954899886489,-0.556064753493163,-0.0990085959343971,0.358576770572514,0.771263630382178,25
-0.814081740246221,0.00414891542447929,-3.96482075739956,-0.954475258813792,-0.378422354802761,-0.094783006882116,0.343116970459167,0.662729079802316,26
-0.896963780354272,0.000434713091299493,-5.73846084204626,-0.975611530650973,-0.614218725277504,-0.110694949513289,0.347305769510573,0.804544023267427,27
-0.782616874091519,0.00744484813190805,-3.55592243917237,-0.946064203683931,-0.301611500755292,-0.097559271118858,0.326995829813646,0.612489171612779,28
-0.831477028510617,0.00286399916045321,-4.23316266136705,-0.959031398080837,-0.423628789560569,-0.093846184198507,0.340842138087901,0.691354048940845,29
-0.878520691385419,0.000820786452018726,-5.20161064458475,-0.971031105566581,-0.556984832235249,-0.0902149653074427,0.348857087488576,0.771798605192314,30
-0.869871201848002,0.00106903082066637,-4.98778116443109,-0.968859289341467,-0.531155430458836,-0.0996503509613514,0.351999154736051,0.756675907804489,31
-0.858643773185447,0.00146757614988998,-4.73808083360857,-0.966017272985708,-0.498541114258716,-0.110056676373342,0.349714958957853,0.737269129230143,32
-0.839824827837737,0.00236235104038351,-4.3757032929116,-0.961194655798556,-0.446069041336675,-0.103462795584298,0.343593120223851,0.705305741452688,33
-0.861769289287213,0.00134733412437619,-4.8047501068057,-0.966811056001049,-0.507519103693279,-0.111218839386858,0.344168587663832,0.742646307958589,34
-0.868350193890978,0.00111775098302159,-4.95222817244024,-0.968475795508614,-0.526677514020626,-0.11479844230387,0.347669450691759,0.7540320592305,35
-0.821554957498879,0.0035549644506057,-4.07575651344404,-0.956440688245357,-0.3975922238358,-0.0906560123821168,0.339959624970261,0.674952548190982,36
-0.84644020417446,0.00201247334668482,-4.49608890006632,-0.96289843564582,-0.464210967785947,-0.0947219150596918,0.338959553733641,0.7164610192429,37
-0.817104251515526,0.00390075969649528,-4.00895089203371,-0.955271639327854,-0.386130779474969,-0.0923503537391074,0.350680264827506,0.66765935784475,38
-0.852244351781874,0.00173778805421104,-4.60773972993096,-0.96438567758636,-0.480396783656233,-0.105833441985475,0.349445057068553,0.726320435144107,39
-0.848162252274511,0.00192792140087853,-4.52860049014333,-0.963340428743602,-0.468986693073956,-0.107318512089946,0.348985748997752,0.719379206183371,40
-0.845949339118936,0.00203705759090207,-4.48691329287747,-0.962772332197938,-0.462853718782906,-0.103415538025243,0.337207671844366,0.715630284355769,41
-0.814442518077089,0.00411871662440184,-3.97003731871935,-0.954570422967844,-0.379339295141233,-0.0944658626037625,0.346762455761679,0.663316615251749,42
-0.781535507606019,0.0075834010088118,-3.54328459705219,-0.945771167363682,-0.299078210394267,-0.0901646181779849,0.347877258245483,0.610797749648999,43
-0.871061212495716,0.00103200496889486,-5.01600406831584,-0.969158997617969,-0.53467211915972,-0.0999898624780376,0.350467453329454,0.758747635914502,44
-0.932198848190891,8.51423870473952e-05,-7.28465704116682,-0.984175953534521,-0.732509286358357,-0.10019284216175,0.353021167761367,0.868994692568424,45
-0.842024524756408,0.00224150207232118,-4.41496428909463,-0.961762213660488,-0.452065766758664,-0.0987290281879648,0.350659384535651,0.709005300291254,46
