"","layer","node_from","node_to","weight"
"76",1,7,196,0.00946372239747634
"77",1,7,203,0.00630914826498423
"78",1,7,217,0.00315457413249211
"79",1,7,218,0.00315457413249211
"80",1,7,225,0.167192429022082
"81",1,12,123,0.0769230769230769
"82",1,12,226,0.230769230769231
"83",1,13,132,0.25
"84",1,13,168,0.25
"85",1,13,226,0.5
"86",1,15,42,0.021978021978022
"87",1,15,46,0.021978021978022
"88",1,15,59,0.010989010989011
"89",1,15,72,0.021978021978022
"90",1,15,82,0.032967032967033
"91",1,15,93,0.032967032967033
"92",1,15,106,0.032967032967033
"93",1,15,130,0.010989010989011
"94",1,15,142,0.010989010989011
"95",1,15,144,0.032967032967033
"96",1,15,190,0.010989010989011
"97",1,15,196,0.010989010989011
"98",1,15,198,0.010989010989011
"99",1,15,203,0.043956043956044
"100",1,15,234,0.021978021978022
"101",1,20,62,0.333333333333333
"102",1,20,74,0.333333333333333
"103",1,20,87,0.333333333333333
"104",1,23,46,0.230769230769231
"105",1,23,62,0.0384615384615385
"106",1,23,66,0.0384615384615385
"107",1,23,109,0.0769230769230769
"108",1,23,142,0.153846153846154
"109",1,23,203,0.0384615384615385
"110",1,23,225,0.0384615384615385
"111",1,28,74,0.666666666666667
"112",1,28,83,0.166666666666667
"113",2,6,49,0.00826446280991736
"114",2,6,75,0.28099173553719
"115",2,6,83,0.00826446280991736
"116",2,6,93,0.0661157024793388
"117",2,6,96,0.00826446280991736
"118",2,6,101,0.00826446280991736
"119",2,6,139,0.00826446280991736
"120",2,6,144,0.00826446280991736
"121",2,6,158,0.0247933884297521
"122",2,6,166,0.00826446280991736
"123",2,6,197,0.00826446280991736
"124",2,6,206,0.00826446280991736
"125",2,6,225,0.00826446280991736
"126",2,7,43,0.0290909090909091
"127",2,7,49,0.00363636363636364
"128",2,7,58,0.00363636363636364
"129",2,7,61,0.00363636363636364
"130",2,7,75,0.130909090909091
"131",2,7,93,0.0254545454545455
"132",2,7,138,0.00363636363636364
"133",2,7,139,0.00727272727272727
"134",2,7,158,0.0181818181818182
"135",2,7,166,0.00363636363636364
"136",2,7,197,0.00363636363636364
"137",2,7,206,0.00363636363636364
"138",2,7,225,0.287272727272727
"139",2,9,43,0.0404040404040404
"140",2,9,44,0.0707070707070707
"141",2,9,46,0.0101010101010101
"142",2,9,61,0.0404040404040404
"143",2,9,69,0.0101010101010101
"144",2,9,75,0.141414141414141
"145",2,9,93,0.0101010101010101
"146",2,9,96,0.0202020202020202
"147",2,9,114,0.0101010101010101
"148",2,9,117,0.0303030303030303
"149",2,9,126,0.0101010101010101
"150",2,9,128,0.0101010101010101
"151",2,9,136,0.0404040404040404
"152",2,9,139,0.0202020202020202
"153",2,9,144,0.0303030303030303
"154",2,9,151,0.0101010101010101
"155",2,9,158,0.0303030303030303
"156",2,9,166,0.0505050505050505
"157",2,9,200,0.0101010101010101
"158",2,10,61,0.027027027027027
"159",2,10,138,0.162162162162162
"160",2,10,226,0.432432432432432
"161",2,14,75,0.2
"162",2,14,221,0.4
"163",2,14,226,0.4
"164",2,15,58,0.0731707317073171
"165",2,15,61,0.121951219512195
"166",2,15,184,0.024390243902439
"167",2,15,221,0.0487804878048781
"168",2,15,226,0.024390243902439
"169",2,23,39,0.0909090909090909
"170",2,23,46,0.121212121212121
"171",2,23,47,0.0303030303030303
"172",2,23,49,0.0303030303030303
"173",2,23,75,0.0303030303030303
"174",2,23,117,0.0303030303030303
"175",2,23,138,0.0303030303030303
"176",2,23,139,0.0909090909090909
"177",2,30,61,0.0833333333333333
"178",2,30,75,0.0833333333333333
"179",2,30,96,0.0833333333333333
"180",2,30,138,0.0833333333333333
"181",2,30,166,0.0277777777777778
"182",2,31,43,0.0172413793103448
"183",2,31,75,0.206896551724138
"184",2,31,146,0.0172413793103448
"185",2,31,158,0.0344827586206897
"186",2,31,166,0.0172413793103448
"187",2,34,61,0.142857142857143
"188",2,34,78,0.0714285714285714
"189",2,34,225,0.642857142857143
"190",2,34,226,0.0714285714285714
"191",2,34,227,0.0714285714285714
"192",2,6,56,0.00826446280991736
"193",2,6,75,0.512396694214876
"194",2,6,158,0.0165289256198347
"195",2,6,166,0.00826446280991736
"196",2,7,43,0.0109090909090909
"197",2,7,45,0.00363636363636364
"198",2,7,49,0.00363636363636364
"199",2,7,61,0.00363636363636364
"200",2,7,75,0.156363636363636
"201",2,7,88,0.0109090909090909
"202",2,7,93,0.00363636363636364
"203",2,7,138,0.00363636363636364
"204",2,7,166,0.0181818181818182
"205",2,7,210,0.00363636363636364
"206",2,7,225,0.254545454545455
"207",2,7,227,0.00363636363636364
"208",2,9,36,0.0101010101010101
"209",2,9,43,0.0404040404040404
"210",2,9,75,0.282828282828283
"211",2,9,136,0.0404040404040404
"212",2,9,139,0.0101010101010101
"213",2,9,197,0.0101010101010101
"214",2,9,200,0.0101010101010101
"215",2,10,44,0.027027027027027
"216",2,10,61,0.0540540540540541
"217",2,10,75,0.027027027027027
"218",2,10,138,0.027027027027027
"219",2,10,226,0.243243243243243
"220",2,15,37,0.024390243902439
"221",2,15,43,0.24390243902439
"222",2,15,49,0.024390243902439
"223",2,15,61,0.0975609756097561
"224",2,15,108,0.024390243902439
"225",2,15,139,0.0975609756097561
"226",2,15,170,0.0487804878048781
"227",2,15,182,0.0731707317073171
"228",2,15,232,0.024390243902439
"229",2,15,234,0.0487804878048781
"230",2,17,46,1
"231",2,22,169,1
"232",2,23,39,0.0303030303030303
"233",2,23,46,0.272727272727273
"234",2,23,75,0.0303030303030303
"235",2,23,139,0.151515151515152
"236",2,23,182,0.0303030303030303
"237",2,23,184,0.0303030303030303
"238",2,30,49,0.0833333333333333
"239",2,30,75,0.277777777777778
"240",2,30,108,0.0277777777777778
"241",2,30,138,0.111111111111111
"242",2,30,139,0.0833333333333333
"243",2,30,178,0.0277777777777778
"244",2,30,223,0.0277777777777778
"245",2,31,61,0.0344827586206897
"246",2,31,75,0.551724137931034
"247",2,31,94,0.0172413793103448
"248",2,31,144,0.0517241379310345
"249",2,31,158,0.0517241379310345
"250",3,1,166,0.00408163265306122
"251",3,1,191,0.00408163265306122
"252",3,1,202,0.00408163265306122
"253",3,1,225,0.0489795918367347
"254",3,5,75,1
"255",3,6,36,0.0169491525423729
"256",3,6,75,0.23728813559322
"257",3,6,185,0.00564971751412429
"258",3,7,43,0.00282485875706215
"259",3,7,70,0.00282485875706215
"260",3,7,75,0.104519774011299
"261",3,7,81,0.00282485875706215
"262",3,7,108,0.00282485875706215
"263",3,7,139,0.00282485875706215
"264",3,7,220,0.0282485875706215
"265",3,7,225,0.00282485875706215
"266",3,8,43,0.0105263157894737
"267",3,8,49,0.0105263157894737
"268",3,8,75,0.231578947368421
"269",3,8,114,0.0210526315789474
"270",3,8,145,0.0105263157894737
"271",3,8,148,0.0105263157894737
"272",3,8,180,0.0105263157894737
"273",3,8,212,0.0105263157894737
"274",3,8,225,0.0105263157894737
"275",3,11,75,0.255813953488372
"276",3,11,184,0.0465116279069767
"277",3,11,220,0.186046511627907
"278",3,12,220,0.0588235294117647
"279",3,12,225,0.0588235294117647
"280",3,12,226,0.235294117647059
"281",3,15,58,0.0222222222222222
"282",3,15,75,0.0222222222222222
"283",3,15,81,0.0222222222222222
"284",3,15,121,0.0222222222222222
"285",3,15,123,0.0444444444444444
"286",3,15,139,0.0222222222222222
"287",3,15,220,0.0888888888888889
"288",3,15,234,0.0666666666666667
"289",3,18,39,0.5
"290",3,18,47,0.125
"291",3,18,49,0.0625
"292",3,18,75,0.0625
"293",3,18,139,0.0625
"294",3,18,209,0.0625
"295",3,18,211,0.0625
"296",3,18,220,0.0625
"297",3,21,75,0.333333333333333
"298",3,23,46,0.037037037037037
"299",3,23,75,0.111111111111111
"300",3,23,220,0.037037037037037
"301",3,27,50,0.00727272727272727
"302",3,27,75,0.214545454545455
"303",3,27,93,0.00363636363636364
"304",3,27,139,0.00363636363636364
"305",3,27,144,0.0109090909090909
"306",3,27,158,0.00363636363636364
"307",3,27,179,0.00727272727272727
"308",3,27,197,0.0109090909090909
"309",3,27,199,0.0327272727272727
"310",3,27,212,0.00363636363636364
"311",3,30,49,0.166666666666667
"312",3,30,75,0.666666666666667
"313",3,30,220,0.166666666666667
"314",3,33,139,0.125
"315",3,33,220,0.125
"316",3,33,225,0.375
"317",3,34,75,0.0405405405405405
"318",3,34,139,0.0135135135135135
"319",3,34,162,0.148648648648649
"320",3,34,184,0.027027027027027
"321",3,34,191,0.0135135135135135
"322",3,34,220,0.0405405405405405
"323",3,1,43,0.00408163265306122
"324",3,1,58,0.00816326530612245
"325",3,1,113,0.00408163265306122
"326",3,1,134,0.00408163265306122
"327",3,1,138,0.00408163265306122
"328",3,1,162,0.0122448979591837
"329",3,1,166,0.00408163265306122
"330",3,1,171,0.00816326530612245
"331",3,1,184,0.0122448979591837
"332",3,1,192,0.0163265306122449
"333",3,1,213,0.00408163265306122
"334",3,1,220,0.00408163265306122
"335",3,1,225,0.114285714285714
"336",3,1,226,0.183673469387755
"337",3,1,227,0.00816326530612245
"338",3,1,231,0.00408163265306122
"339",3,6,49,0.00564971751412429
"340",3,6,75,0.101694915254237
"341",3,6,93,0.0112994350282486
"342",3,6,225,0.00564971751412429
"343",3,7,36,0.00564971751412429
"344",3,7,43,0.0423728813559322
"345",3,7,64,0.00282485875706215
"346",3,7,75,0.0310734463276836
"347",3,7,141,0.00282485875706215
"348",3,7,167,0.00564971751412429
"349",3,7,184,0.00564971751412429
"350",3,7,207,0.00282485875706215
"351",3,7,225,0.0367231638418079
"352",3,8,43,0.0210526315789474
"353",3,8,49,0.0421052631578947
"354",3,8,51,0.0105263157894737
"355",3,8,68,0.0105263157894737
"356",3,8,75,0.0421052631578947
"357",3,8,83,0.0105263157894737
"358",3,8,114,0.0105263157894737
"359",3,8,115,0.0105263157894737
"360",3,8,144,0.0210526315789474
"361",3,8,157,0.0105263157894737
"362",3,8,158,0.0105263157894737
"363",3,8,180,0.0210526315789474
"364",3,8,184,0.0315789473684211
"365",3,8,187,0.0105263157894737
"366",3,8,204,0.0105263157894737
"367",3,8,212,0.0210526315789474
"368",3,10,226,0.0375
"369",3,11,40,0.0232558139534884
"370",3,11,75,0.0697674418604651
"371",3,11,156,0.0232558139534884
"372",3,11,220,0.13953488372093
"373",3,12,49,0.0588235294117647
"374",3,12,75,0.0588235294117647
"375",3,12,184,0.176470588235294
"376",3,12,225,0.117647058823529
"377",3,12,226,0.235294117647059
"378",3,15,43,0.0222222222222222
"379",3,15,75,0.0222222222222222
"380",3,15,108,0.0222222222222222
"381",3,15,114,0.0222222222222222
"382",3,15,118,0.0222222222222222
"383",3,15,139,0.0666666666666667
"384",3,15,162,0.0222222222222222
"385",3,15,184,0.155555555555556
"386",3,15,226,0.111111111111111
"387",3,15,230,0.0666666666666667
"388",3,15,234,0.0666666666666667
"389",3,21,46,0.166666666666667
"390",3,21,153,0.166666666666667
"391",3,21,164,0.166666666666667
"392",3,21,220,0.166666666666667
"393",3,23,75,0.037037037037037
"394",3,27,75,0.0436363636363636
"395",3,27,91,0.00363636363636364
"396",3,27,92,0.00363636363636364
"397",3,27,93,0.127272727272727
"398",3,27,127,0.0109090909090909
"399",3,27,144,0.0509090909090909
"400",3,27,156,0.00363636363636364
"401",3,27,158,0.0109090909090909
"402",3,27,184,0.00363636363636364
"403",3,27,197,0.0145454545454545
"404",3,27,199,0.00727272727272727
"405",3,27,202,0.00363636363636364
"406",3,27,204,0.0181818181818182
"407",3,33,131,0.125
"408",3,33,158,0.125
"409",3,33,225,0.125
"410",3,34,49,0.0135135135135135
"411",3,34,58,0.0135135135135135
"412",3,34,75,0.027027027027027
"413",3,34,118,0.0135135135135135
"414",3,34,162,0.256756756756757
"415",3,34,183,0.027027027027027
"416",3,34,220,0.0135135135135135
"417",3,34,225,0.0135135135135135
"418",3,34,226,0.108108108108108
"419",3,1,66,0.00408163265306122
"420",3,1,75,0.0285714285714286
"421",3,1,104,0.0204081632653061
"422",3,1,110,0.00408163265306122
"423",3,1,113,0.00408163265306122
"424",3,1,139,0.0448979591836735
"425",3,1,140,0.00408163265306122
"426",3,1,152,0.0163265306122449
"427",3,1,189,0.00816326530612245
"428",3,1,192,0.00816326530612245
"429",3,1,213,0.00408163265306122
"430",3,1,225,0.036734693877551
"431",3,1,226,0.0530612244897959
"432",3,1,229,0.0448979591836735
"433",3,3,75,0.25
"434",3,3,152,0.173076923076923
"435",3,3,178,0.153846153846154
"436",3,3,184,0.0192307692307692
"437",3,6,75,0.163841807909605
"438",3,6,119,0.0112994350282486
"439",3,6,184,0.0112994350282486
"440",3,6,216,0.00564971751412429
"441",3,6,220,0.00564971751412429
"442",3,7,43,0.0593220338983051
"443",3,7,63,0.00282485875706215
"444",3,7,70,0.00282485875706215
"445",3,7,75,0.0564971751412429
"446",3,7,86,0.00282485875706215
"447",3,7,98,0.00282485875706215
"448",3,7,104,0.00564971751412429
"449",3,7,116,0.00282485875706215
"450",3,7,119,0.0225988700564972
"451",3,7,139,0.00564971751412429
"452",3,7,184,0.00564971751412429
"453",3,7,203,0.00282485875706215
"454",3,7,223,0.00282485875706215
"455",3,7,225,0.0734463276836158
"456",3,7,229,0.0480225988700565
"457",3,8,75,0.115789473684211
"458",3,8,104,0.0105263157894737
"459",3,10,43,0.275
"460",3,10,46,0.0125
"461",3,10,75,0.0125
"462",3,10,138,0.025
"463",3,10,139,0.0125
"464",3,10,226,0.5
"465",3,15,104,0.0222222222222222
"466",3,23,38,0.037037037037037
"467",3,23,43,0.037037037037037
"468",3,23,46,0.37037037037037
"469",3,23,75,0.037037037037037
"470",3,23,139,0.111111111111111
"471",3,24,75,0.0681818181818182
"472",3,24,226,0.136363636363636
"473",3,25,75,1
"474",3,27,43,0.00363636363636364
"475",3,27,49,0.00363636363636364
"476",3,27,75,0.178181818181818
"477",3,27,116,0.0109090909090909
"478",3,27,129,0.00363636363636364
"479",3,27,158,0.00363636363636364
"480",3,27,203,0.00363636363636364
"481",3,31,43,0.0434782608695652
"482",3,31,63,0.0434782608695652
"483",3,31,75,0.304347826086957
"484",3,31,147,0.0434782608695652
"485",3,31,203,0.0434782608695652
"486",3,34,43,0.0405405405405405
"487",3,34,75,0.0810810810810811
"488",3,34,139,0.027027027027027
"489",3,34,140,0.0135135135135135
"490",3,34,141,0.0135135135135135
"491",3,1,49,0.00408163265306122
"492",3,1,75,0.0326530612244898
"493",3,1,104,0.0122448979591837
"494",3,1,115,0.00408163265306122
"495",3,1,139,0.0163265306122449
"496",3,1,160,0.00408163265306122
"497",3,1,202,0.00408163265306122
"498",3,1,213,0.0122448979591837
"499",3,1,225,0.0122448979591837
"500",3,1,226,0.00816326530612245
"501",3,1,229,0.151020408163265
"502",3,2,117,1
"503",3,3,43,0.0769230769230769
"504",3,3,75,0.115384615384615
"505",3,3,116,0.0192307692307692
"506",3,3,152,0.0961538461538462
"507",3,3,178,0.0769230769230769
"508",3,3,213,0.0192307692307692
"509",3,4,75,0.25
"510",3,4,227,0.25
"511",3,4,229,0.5
"512",3,6,75,0.135593220338983
"513",3,6,79,0.00564971751412429
"514",3,6,84,0.00564971751412429
"515",3,6,116,0.00564971751412429
"516",3,6,150,0.0169491525423729
"517",3,6,184,0.19774011299435
"518",3,6,185,0.0112994350282486
"519",3,6,220,0.0395480225988701
"520",3,7,43,0.0536723163841808
"521",3,7,67,0.0112994350282486
"522",3,7,75,0.144067796610169
"523",3,7,97,0.00282485875706215
"524",3,7,102,0.00282485875706215
"525",3,7,116,0.00847457627118644
"526",3,7,119,0.0310734463276836
"527",3,7,120,0.0225988700564972
"528",3,7,147,0.00564971751412429
"529",3,7,155,0.00282485875706215
"530",3,7,203,0.00564971751412429
"531",3,7,220,0.00847457627118644
"532",3,7,225,0.11864406779661
"533",3,8,75,0.210526315789474
"534",3,8,116,0.0105263157894737
"535",3,8,117,0.0105263157894737
"536",3,8,120,0.0210526315789474
"537",3,10,75,0.025
"538",3,10,138,0.0375
"539",3,10,226,0.0625
"540",3,11,75,0.186046511627907
"541",3,11,83,0.0232558139534884
"542",3,11,135,0.0465116279069767
"543",3,14,139,1
"544",3,15,150,0.0222222222222222
"545",3,15,213,0.0222222222222222
"546",3,15,234,0.0222222222222222
"547",3,16,39,0.142857142857143
"548",3,16,46,0.142857142857143
"549",3,16,47,0.142857142857143
"550",3,16,75,0.5
"551",3,16,140,0.0714285714285714
"552",3,23,39,0.037037037037037
"553",3,23,46,0.037037037037037
"554",3,23,47,0.037037037037037
"555",3,23,75,0.037037037037037
"556",3,23,220,0.037037037037037
"557",3,24,75,0.363636363636364
"558",3,24,91,0.0909090909090909
"559",3,24,226,0.340909090909091
"560",3,26,43,0.191919191919192
"561",3,26,46,0.0707070707070707
"562",3,26,75,0.0303030303030303
"563",3,26,102,0.0101010101010101
"564",3,26,104,0.0707070707070707
"565",3,26,116,0.0909090909090909
"566",3,26,117,0.0505050505050505
"567",3,26,139,0.161616161616162
"568",3,26,140,0.101010101010101
"569",3,26,152,0.111111111111111
"570",3,26,178,0.0101010101010101
"571",3,26,213,0.0909090909090909
"572",3,26,229,0.0101010101010101
"573",3,27,35,0.00363636363636364
"574",3,27,43,0.0109090909090909
"575",3,27,75,0.130909090909091
"576",3,27,94,0.00363636363636364
"577",3,27,116,0.00363636363636364
"578",3,27,119,0.00727272727272727
"579",3,27,158,0.0290909090909091
"580",3,27,163,0.00363636363636364
"581",3,31,75,0.478260869565217
"582",3,31,203,0.0434782608695652
"583",3,34,75,0.0135135135135135
"584",3,34,102,0.0135135135135135
"585",3,34,118,0.0135135135135135
"586",3,34,150,0.0135135135135135
"587",4,1,65,0.0117647058823529
"588",4,1,71,0.0235294117647059
"589",4,1,73,0.0117647058823529
"590",4,1,75,0.0235294117647059
"591",4,1,93,0.0235294117647059
"592",4,1,139,0.0588235294117647
"593",4,1,162,0.0117647058823529
"594",4,1,182,0.0117647058823529
"595",4,1,214,0.0470588235294118
"596",4,1,222,0.0235294117647059
"597",4,1,223,0.0117647058823529
"598",4,1,224,0.0352941176470588
"599",4,1,225,0.0352941176470588
"600",4,1,226,0.0705882352941176
"601",4,6,53,0.0120481927710843
"602",4,6,75,0.36144578313253
"603",4,6,119,0.072289156626506
"604",4,6,183,0.036144578313253
"605",4,6,186,0.0120481927710843
"606",4,6,199,0.0120481927710843
"607",4,6,214,0.0240963855421687
"608",4,6,224,0.0120481927710843
"609",4,7,75,0.0816326530612245
"610",4,7,104,0.00680272108843537
"611",4,7,119,0.115646258503401
"612",4,7,172,0.00680272108843537
"613",4,7,174,0.0136054421768707
"614",4,7,183,0.0680272108843537
"615",4,7,214,0.00680272108843537
"616",4,7,224,0.00680272108843537
"617",4,7,225,0.102040816326531
"618",4,8,50,0.0298507462686567
"619",4,8,75,0.402985074626866
"620",4,8,116,0.0149253731343284
"621",4,8,158,0.0149253731343284
"622",4,8,165,0.0149253731343284
"623",4,8,214,0.0298507462686567
"624",4,14,226,0.25
"625",4,15,49,0.0188679245283019
"626",4,15,71,0.0377358490566038
"627",4,15,104,0.0188679245283019
"628",4,15,133,0.0188679245283019
"629",4,15,138,0.0188679245283019
"630",4,15,139,0.0188679245283019
"631",4,15,226,0.0377358490566038
"632",4,18,75,1
"633",4,27,75,0.159090909090909
"634",4,27,139,0.0113636363636364
"635",4,27,149,0.0227272727272727
"636",4,27,174,0.0340909090909091
"637",4,27,183,0.0340909090909091
"638",4,27,205,0.0113636363636364
"639",4,29,71,0.0185185185185185
"640",4,29,139,0.111111111111111
"641",4,29,162,0.0185185185185185
"642",4,29,183,0.037037037037037
"643",4,29,224,0.0555555555555556
"644",4,29,226,0.111111111111111
"645",4,30,49,0.2
"646",4,30,139,0.6
"647",4,30,214,0.2
"648",4,31,50,0.0476190476190476
"649",4,31,54,0.0476190476190476
"650",4,31,116,0.0476190476190476
"651",4,31,138,0.0952380952380952
"652",4,31,199,0.0952380952380952
"653",4,31,204,0.0476190476190476
"654",4,1,65,0.0117647058823529
"655",4,1,71,0.0588235294117647
"656",4,1,139,0.0235294117647059
"657",4,1,144,0.0588235294117647
"658",4,1,214,0.0470588235294118
"659",4,1,224,0.0117647058823529
"660",4,1,225,0.388235294117647
"661",4,2,46,0.5
"662",4,2,81,0.5
"663",4,6,71,0.0120481927710843
"664",4,6,75,0.120481927710843
"665",4,6,119,0.0120481927710843
"666",4,6,122,0.0120481927710843
"667",4,6,138,0.0843373493975904
"668",4,6,183,0.192771084337349
"669",4,6,197,0.0120481927710843
"670",4,6,214,0.0120481927710843
"671",4,7,41,0.0612244897959184
"672",4,7,75,0.0952380952380952
"673",4,7,90,0.00680272108843537
"674",4,7,111,0.0204081632653061
"675",4,7,119,0.115646258503401
"676",4,7,138,0.0272108843537415
"677",4,7,139,0.00680272108843537
"678",4,7,183,0.0748299319727891
"679",4,7,224,0.142857142857143
"680",4,7,225,0.0408163265306122
"681",4,8,75,0.358208955223881
"682",4,8,83,0.0149253731343284
"683",4,8,125,0.0149253731343284
"684",4,8,138,0.0149253731343284
"685",4,8,158,0.0149253731343284
"686",4,8,199,0.0149253731343284
"687",4,8,214,0.0597014925373134
"688",4,10,46,0.2
"689",4,10,47,0.1
"690",4,10,49,0.2
"691",4,10,139,0.3
"692",4,10,200,0.2
"693",4,14,39,0.25
"694",4,14,46,0.25
"695",4,14,226,0.25
"696",4,15,46,0.0188679245283019
"697",4,15,49,0.0943396226415094
"698",4,15,50,0.0188679245283019
"699",4,15,75,0.0188679245283019
"700",4,15,116,0.0188679245283019
"701",4,15,139,0.39622641509434
"702",4,15,170,0.0188679245283019
"703",4,15,182,0.0188679245283019
"704",4,15,183,0.0943396226415094
"705",4,15,224,0.0188679245283019
"706",4,15,226,0.0943396226415094
"707",4,15,234,0.0188679245283019
"708",4,23,39,0.285714285714286
"709",4,23,68,0.285714285714286
"710",4,23,138,0.285714285714286
"711",4,23,139,0.142857142857143
"712",4,27,50,0.125
"713",4,27,75,0.545454545454545
"714",4,27,183,0.0454545454545455
"715",4,27,204,0.0113636363636364
"716",4,29,49,0.0185185185185185
"717",4,29,75,0.166666666666667
"718",4,29,124,0.0185185185185185
"719",4,29,138,0.0555555555555556
"720",4,29,139,0.037037037037037
"721",4,29,144,0.0185185185185185
"722",4,29,162,0.0555555555555556
"723",4,29,183,0.037037037037037
"724",4,29,224,0.0185185185185185
"725",4,29,226,0.203703703703704
"726",4,29,233,0.0185185185185185
"727",4,31,50,0.0476190476190476
"728",4,31,75,0.142857142857143
"729",4,31,121,0.0476190476190476
"730",4,31,138,0.0476190476190476
"731",4,31,165,0.0476190476190476
"732",4,31,183,0.285714285714286
"733",4,32,224,1
"734",5,2,46,0.111111111111111
"735",5,2,75,0.0555555555555556
"736",5,2,95,0.0555555555555556
"737",5,2,104,0.0555555555555556
"738",5,2,116,0.0555555555555556
"739",5,2,117,0.166666666666667
"740",5,2,119,0.0555555555555556
"741",5,3,75,0.533333333333333
"742",5,6,75,0.45
"743",5,6,107,0.0166666666666667
"744",5,6,111,0.0166666666666667
"745",5,6,138,0.0333333333333333
"746",5,6,139,0.0166666666666667
"747",5,7,75,0.343511450381679
"748",5,7,85,0.00763358778625954
"749",5,7,89,0.0152671755725191
"750",5,7,138,0.0534351145038168
"751",5,7,139,0.0152671755725191
"752",5,7,223,0.00763358778625954
"753",5,7,225,0.137404580152672
"754",5,8,46,0.0119760479041916
"755",5,8,75,0.173652694610778
"756",5,8,80,0.00598802395209581
"757",5,8,85,0.0119760479041916
"758",5,8,89,0.0119760479041916
"759",5,8,96,0.0119760479041916
"760",5,8,104,0.00598802395209581
"761",5,8,107,0.0119760479041916
"762",5,8,114,0.00598802395209581
"763",5,8,116,0.0538922155688623
"764",5,8,117,0.0239520958083832
"765",5,8,119,0.00598802395209581
"766",5,8,138,0.029940119760479
"767",5,8,139,0.0119760479041916
"768",5,8,143,0.00598802395209581
"769",5,8,144,0.00598802395209581
"770",5,8,160,0.00598802395209581
"771",5,8,161,0.0119760479041916
"772",5,8,176,0.00598802395209581
"773",5,8,200,0.00598802395209581
"774",5,8,214,0.0119760479041916
"775",5,19,81,0.1
"776",5,19,137,0.1
"777",5,19,139,0.1
"778",5,19,148,0.1
"779",5,19,169,0.1
"780",5,19,204,0.1
"781",5,19,226,0.4
"782",5,27,75,0.363636363636364
"783",5,27,105,0.012987012987013
"784",5,27,144,0.012987012987013
"785",5,27,219,0.012987012987013
"786",5,31,75,0.5
"787",5,31,160,0.125
"788",5,2,46,0.166666666666667
"789",5,2,75,0.0555555555555556
"790",5,2,95,0.0555555555555556
"791",5,2,116,0.111111111111111
"792",5,2,235,0.0555555555555556
"793",5,3,75,0.333333333333333
"794",5,3,175,0.0666666666666667
"795",5,3,178,0.0666666666666667
"796",5,6,75,0.4
"797",5,6,89,0.0166666666666667
"798",5,6,116,0.0166666666666667
"799",5,6,160,0.0166666666666667
"800",5,6,191,0.0166666666666667
"801",5,7,75,0.152671755725191
"802",5,7,77,0.00763358778625954
"803",5,7,89,0.00763358778625954
"804",5,7,99,0.00763358778625954
"805",5,7,104,0.00763358778625954
"806",5,7,119,0.00763358778625954
"807",5,7,138,0.00763358778625954
