"layer_from","layer_to","ave_distance","turnover","trial"
1,2,505.679714,0.777777777777778,105
1,2,505.679714,0.4,195
1,2,505.679714,0.625,494
1,2,505.679714,0.64,338
1,2,505.679714,0.483870967741935,248
1,2,505.679714,0.481481481481481,776
1,2,505.679714,0.548387096774194,531
1,2,505.679714,0.666666666666667,88
1,2,505.679714,0.56,104
1,2,505.679714,0.62962962962963,934
1,2,505.679714,0.619047619047619,724
1,2,505.679714,0.620689655172414,87
1,2,505.679714,0.608695652173913,639
1,2,505.679714,0.571428571428571,247
1,2,505.679714,0.458333333333333,65
1,2,505.679714,0.6,507
1,2,505.679714,0.56,747
1,2,505.679714,0.692307692307692,193
1,2,505.679714,0.653846153846154,723
1,2,505.679714,0.681818181818182,712
1,2,505.679714,0.533333333333333,711
1,2,505.679714,0.68,194
1,2,505.679714,0.571428571428571,103
1,2,505.679714,0.689655172413793,933
1,2,505.679714,0.6,532
1,2,505.679714,0.566666666666667,426
1,2,505.679714,0.541666666666667,985
1,2,505.679714,0.576923076923077,432
1,2,505.679714,0.612903225806452,142
1,2,505.679714,0.586206896551724,745
1,2,505.679714,0.739130434782609,818
1,2,505.679714,0.615384615384615,629
1,2,505.679714,0.461538461538462,433
1,2,505.679714,0.615384615384615,877
1,2,505.679714,0.551724137931034,495
1,2,505.679714,0.807692307692308,522
1,2,505.679714,0.590909090909091,497
1,2,505.679714,0.666666666666667,640
1,2,505.679714,0.620689655172414,725
1,2,505.679714,0.551724137931034,905
1,2,505.679714,0.590909090909091,538
1,2,505.679714,0.484848484848485,53
1,2,505.679714,0.451612903225806,450
1,2,505.679714,0.538461538461538,244
1,2,505.679714,0.620689655172414,732
1,2,505.679714,0.571428571428571,137
1,2,505.679714,0.620689655172414,489
1,2,505.679714,0.642857142857143,219
1,2,505.679714,0.62962962962963,819
1,2,505.679714,0.555555555555556,312
1,2,505.679714,0.6,106
1,2,505.679714,0.576923076923077,249
1,2,505.679714,0.692307692307692,642
1,2,505.679714,0.464285714285714,498
1,2,505.679714,0.541666666666667,138
1,2,505.679714,0.535714285714286,878
1,2,505.679714,0.615384615384615,180
1,2,505.679714,0.714285714285714,445
1,2,505.679714,0.615384615384615,817
1,2,505.679714,0.481481481481481,449
1,2,505.679714,0.75,628
1,2,505.679714,0.645161290322581,630
1,2,505.679714,0.724137931034483,141
1,2,505.679714,0.714285714285714,98
1,2,505.679714,0.518518518518518,709
1,2,505.679714,0.5,66
1,2,505.679714,0.466666666666667,446
1,2,505.679714,0.571428571428571,710
1,2,505.679714,0.62962962962963,352
1,2,505.679714,0.565217391304348,496
1,2,505.679714,0.642857142857143,523
1,2,505.679714,0.392857142857143,751
1,2,505.679714,0.470588235294118,535
1,2,505.679714,0.633333333333333,726
1,2,505.679714,0.653846153846154,339
1,2,505.679714,0.636363636363636,775
1,2,505.679714,0.59375,139
1,2,505.679714,0.703703703703704,444
1,2,505.679714,0.592592592592593,644
1,2,505.679714,0.615384615384615,64
1,2,505.679714,0.695652173913043,488
1,2,505.679714,0.681818181818182,774
1,2,505.679714,0.612903225806452,382
1,2,505.679714,0.736842105263158,631
1,2,505.679714,0.566666666666667,986
1,2,505.679714,0.521739130434783,96
1,2,505.679714,0.565217391304348,431
1,2,505.679714,0.620689655172414,773
1,2,505.679714,0.583333333333333,998
1,2,505.679714,0.416666666666667,243
1,2,505.679714,0.642857142857143,935
1,2,505.679714,0.678571428571429,499
1,2,505.679714,0.56,505
1,2,505.679714,0.633333333333333,492
1,2,505.679714,0.592592592592593,448
1,2,505.679714,0.535714285714286,841
1,2,505.679714,0.518518518518518,55
1,2,505.679714,0.48,778
1,2,505.679714,0.607142857142857,425
1,2,505.679714,0.413793103448276,347
1,2,505.679714,0.653846153846154,67
1,2,505.679714,0.692307692307692,310
1,2,505.679714,0.5,616
1,2,505.679714,0.607142857142857,304
1,2,505.679714,0.6,746
1,2,505.679714,0.633333333333333,821
1,2,505.679714,0.636363636363636,752
1,2,505.679714,0.5,615
1,2,505.679714,0.6,434
1,2,505.679714,0.64,733
1,2,505.679714,0.666666666666667,820
1,2,505.679714,0.739130434782609,533
1,2,505.679714,0.4375,857
1,2,505.679714,0.6,782
1,2,505.679714,0.67741935483871,906
1,2,505.679714,0.538461538461538,508
1,2,505.679714,0.576923076923077,1000
1,2,505.679714,0.576923076923077,750
1,2,505.679714,0.782608695652174,196
1,2,505.679714,0.466666666666667,89
1,2,505.679714,0.692307692307692,937
1,2,505.679714,0.714285714285714,594
1,2,505.679714,0.529411764705882,120
1,2,505.679714,0.678571428571429,999
1,2,505.679714,0.655172413793103,313
1,2,505.679714,0.6,936
1,2,505.679714,0.6,500
1,2,505.679714,0.72,506
1,2,505.679714,0.703703703703704,493
