"","node_id","module","layer_id","flow","type","species"
"183",51,28,1,0.000203929,"pollinator","Andrena_vachali"
"184",52,19,5,0.000181943,"pollinator","Andrena_vulcana"
"185",52,9,6,4.24169e-05,"pollinator","Andrena_vulcana"
"186",53,1,6,7.59192e-06,"pollinator","Andrena_wollastoni"
"187",54,3,1,9.95991e-05,"pollinator","Anthaxia_sp._1"
"188",54,3,2,0.000139485,"pollinator","Anthaxia_sp._1"
"189",55,4,3,0.00040395,"pollinator","Anthophora_alluaudi"
"190",55,4,4,0.000272599,"pollinator","Anthophora_alluaudi"
"191",55,4,5,0.0001854,"pollinator","Anthophora_alluaudi"
"192",55,4,6,0.000591079,"pollinator","Anthophora_alluaudi"
"193",55,4,7,0.0001128,"pollinator","Anthophora_alluaudi"
"194",55,32,8,0.000123512,"pollinator","Anthophora_alluaudi"
"195",55,4,9,0.000376321,"pollinator","Anthophora_alluaudi"
"196",55,17,10,0.000411864,"pollinator","Anthophora_alluaudi"
"197",55,14,12,0.000506735,"pollinator","Anthophora_alluaudi"
"198",55,14,13,0.000133948,"pollinator","Anthophora_alluaudi"
"199",55,14,14,0.00020405,"pollinator","Anthophora_alluaudi"
"200",56,4,5,3.9852e-05,"pollinator","Anthophora_orotavae"
"201",56,27,7,8.20069e-05,"pollinator","Anthophora_orotavae"
"202",56,34,10,0.00019782,"pollinator","Anthophora_orotavae"
"203",56,9,12,5.93502e-05,"pollinator","Anthophora_orotavae"
"204",57,4,2,2.01092e-05,"pollinator","Anthophora_sp._1"
"205",58,4,1,0.000146327,"pollinator","Anthophora_sp._aff._orotavae"
"206",59,1,3,8.92131e-05,"pollinator","Aphthona_wachnitzae"
"207",59,2,4,1.43985e-05,"pollinator","Aphthona_wachnitzae"
"208",60,4,5,6.02022e-05,"pollinator","Apis_mellifera"
"209",60,16,6,0.000105522,"pollinator","Apis_mellifera"
"210",60,16,7,0.000145253,"pollinator","Apis_mellifera"
"211",60,5,8,0.000228763,"pollinator","Apis_mellifera"
"212",60,6,9,1.64682e-05,"pollinator","Apis_mellifera"
"213",60,7,10,1.87352e-05,"pollinator","Apis_mellifera"
"214",60,16,11,0.000175447,"pollinator","Apis_mellifera"
"215",60,3,12,0.000232484,"pollinator","Apis_mellifera"
"216",61,18,2,2.4091e-05,"pollinator","Aplocnemus_sp._2"
"217",62,6,7,2.43415e-05,"pollinator","Aprostocetus_occidentalis"
"218",62,5,11,0.000123255,"pollinator","Aprostocetus_occidentalis"
"219",62,6,12,0.000214663,"pollinator","Aprostocetus_occidentalis"
"220",63,3,2,3.98527e-05,"pollinator","Aprostocetus_sp._1"
"221",64,5,8,3.40972e-05,"pollinator","Aprostocetus_sp._2"
"222",65,1,1,8.7791e-06,"pollinator","Arachnospila_sp."
"223",66,2,3,1.3701e-05,"pollinator","Araneae_sp._1"
"224",67,2,11,1.64708e-05,"pollinator","Araneidae_sp._1"
"225",68,8,11,6.95578e-05,"pollinator","Araneidae_sp._2"
"226",69,1,4,1.67304e-05,"pollinator","Asteia_caesia"
"227",70,2,6,1.09442e-05,"pollinator","Atherigona_varia"
"228",71,3,3,1.34799e-05,"pollinator","Attagenus_abbreviatus"
"229",72,18,1,8.5352e-05,"pollinator","Attagenus_sp._1"
"230",72,23,2,0.000100003,"pollinator","Attagenus_sp._1"
"231",73,3,5,0.000189262,"pollinator","Attagenus_wollastoni"
"232",73,3,7,5.3194e-05,"pollinator","Attagenus_wollastoni"
"233",73,7,8,4.54471e-05,"pollinator","Attagenus_wollastoni"
"234",74,3,4,2.62019e-05,"pollinator","Attalus_chrysanthemi"
"235",75,5,14,1.13543e-05,"pollinator","Attalus_crispus"
"236",76,3,5,0.000638439,"pollinator","Attalus_obscurus"
"237",76,3,6,0.000224923,"pollinator","Attalus_obscurus"
"238",77,1,3,7.83062e-05,"pollinator","Attalus_olivensis"
"239",77,1,4,0.000217787,"pollinator","Attalus_olivensis"
"240",78,8,9,5.70378e-05,"pollinator","Attalus_pallipes"
"241",79,1,8,2.03511e-05,"pollinator","Attalus_ruficollis"
"242",80,7,11,3.60112e-05,"pollinator","Attalus_rugifrons"
"243",80,7,12,2.23051e-05,"pollinator","Attalus_rugifrons"
"244",81,1,3,0.000184457,"pollinator","Aulacoderus_canariensis"
"245",81,1,4,9.8957e-05,"pollinator","Aulacoderus_canariensis"
"246",81,7,9,1.80149e-05,"pollinator","Aulacoderus_canariensis"
"247",82,18,1,4.2676e-05,"pollinator","Axinotarsus_sp._1"
"248",82,2,2,2.98777e-05,"pollinator","Axinotarsus_sp._1"
"249",83,1,10,2.81805e-05,"pollinator","Bassus_sp."
"250",84,2,4,3.52869e-05,"pollinator","Blaesoxipha_sp._1"
"251",84,5,8,3.40972e-05,"pollinator","Blaesoxipha_sp._1"
"252",84,4,12,0.000166272,"pollinator","Blaesoxipha_sp._1"
"253",85,19,5,2.59918e-05,"pollinator","Bombylius_pintuarius"
"254",86,29,1,8.69515e-05,"pollinator","Bombylius_sp._1"
"255",86,28,2,0.000246537,"pollinator","Bombylius_sp._1"
"256",87,1,7,1.83972e-05,"pollinator","Bracon_sp."
"257",87,1,9,9.67836e-06,"pollinator","Bracon_sp."
"258",88,3,11,0.000279516,"pollinator","Bruchidius_wollastoni"
"259",88,7,12,0.0001305,"pollinator","Bruchidius_wollastoni"
"260",89,3,3,2.69598e-05,"pollinator","Campiglossa_martii"
"261",89,3,4,5.24038e-05,"pollinator","Campiglossa_martii"
"262",90,7,11,3.60112e-05,"pollinator","Campiglossa_reticulata"
"263",91,3,3,8.6416e-05,"pollinator","Camponotus_cfr._feae"
"264",91,22,4,0.000671289,"pollinator","Camponotus_cfr._feae"
"265",92,4,3,5.94563e-05,"pollinator","Camponotus_feae"
"266",92,10,5,0.00165732,"pollinator","Camponotus_feae"
"267",92,10,6,0.00257776,"pollinator","Camponotus_feae"
"268",92,10,7,0.00427335,"pollinator","Camponotus_feae"
"269",92,10,8,0.001894,"pollinator","Camponotus_feae"
"270",92,10,9,0.00377342,"pollinator","Camponotus_feae"
"271",92,10,10,0.00421917,"pollinator","Camponotus_feae"
"272",92,10,11,0.00238587,"pollinator","Camponotus_feae"
"273",92,10,12,0.0020493,"pollinator","Camponotus_feae"
"274",92,10,13,0.00330685,"pollinator","Camponotus_feae"
"275",92,10,14,0.00331913,"pollinator","Camponotus_feae"
"276",93,1,3,7.57332e-06,"pollinator","Cecidomyiidae_sp."
"277",94,1,14,1.77371e-05,"pollinator","Cecydomyiidae_sp."
"278",95,3,3,1.34799e-05,"pollinator","Cephalodromia_sp."
"279",95,11,5,4.23184e-05,"pollinator","Cephalodromia_sp."
"280",96,2,10,1.0249e-05,"pollinator","Ceratogoponidae_sp."
"281",96,5,14,2.27087e-05,"pollinator","Ceratogoponidae_sp."
"282",97,5,13,1.46589e-05,"pollinator","Ceratogoponidae_sp._2"
"283",98,3,7,7.15912e-05,"pollinator","Chalicodoma_canescens"
"284",98,14,12,0.000256082,"pollinator","Chalicodoma_canescens"
"285",98,24,13,0.000167389,"pollinator","Chalicodoma_canescens"
"286",99,30,1,8.14521e-05,"pollinator","Chalicodoma_sicula"
"287",99,3,4,7.86056e-05,"pollinator","Chalicodoma_sicula"
"288",100,29,1,0.000168404,"pollinator","Chalicodoma_sp."
"289",101,1,2,1.12036e-05,"pollinator","Chetogena_acuminata"
"290",101,31,3,9.31882e-05,"pollinator","Chetogena_acuminata"
"291",101,22,4,0.000135098,"pollinator","Chetogena_acuminata"
"292",101,2,5,1.33633e-05,"pollinator","Chetogena_acuminata"
"293",101,5,8,3.40972e-05,"pollinator","Chetogena_acuminata"
"294",101,20,10,4.97363e-05,"pollinator","Chetogena_acuminata"
"295",101,5,12,2.71672e-05,"pollinator","Chetogena_acuminata"
"296",102,2,10,1.0249e-05,"pollinator","Chironomidae_sp."
"297",103,5,13,4.22341e-05,"pollinator","Chironomidae_sp._1"
"298",103,5,14,1.13543e-05,"pollinator","Chironomidae_sp._1"
"299",104,18,1,0.000170704,"pollinator","Chloropidae_sp."
"300",104,1,9,9.67836e-06,"pollinator","Chloropidae_sp."
"301",105,22,4,0.000130897,"pollinator","Chloropidae_sp._1"
"302",106,1,3,7.57332e-06,"pollinator","Chloropidae_sp._2"
"303",106,1,6,2.27758e-05,"pollinator","Chloropidae_sp._2"
"304",107,5,13,5.51504e-05,"pollinator","Chloropidae_sp._3"
"305",107,2,14,4.2972e-05,"pollinator","Chloropidae_sp._3"
"306",108,1,12,1.13889e-05,"pollinator","Chloropidae_sp._4"
"307",108,6,14,1.97233e-05,"pollinator","Chloropidae_sp._4"
"308",109,6,8,1.20664e-05,"pollinator","Chloropidae_sp._5"
"309",109,26,10,7.22011e-05,"pollinator","Chloropidae_sp._5"
"310",110,6,8,1.20664e-05,"pollinator","Chloropidae_sp._6"
"311",111,2,3,1.3701e-05,"pollinator","Chrysomya_albiceps"
"312",111,3,4,9.62491e-05,"pollinator","Chrysomya_albiceps"
"313",111,2,5,0.000181806,"pollinator","Chrysomya_albiceps"
"314",111,1,6,7.59192e-06,"pollinator","Chrysomya_albiceps"
"315",111,6,7,1.21707e-05,"pollinator","Chrysomya_albiceps"
"316",111,6,8,0.000486361,"pollinator","Chrysomya_albiceps"
"317",111,7,11,7.20224e-05,"pollinator","Chrysomya_albiceps"
"318",111,5,14,1.13543e-05,"pollinator","Chrysomya_albiceps"
"319",112,8,6,1.3586e-05,"pollinator","Coccinella_miranda"
"320",112,6,10,1.73494e-05,"pollinator","Coccinella_miranda"
"321",113,3,1,0.000252835,"pollinator","Coleoptera_sp._5"
"322",113,18,2,3.52946e-05,"pollinator","Coleoptera_sp._5"
"323",114,14,13,5.23152e-05,"pollinator","Colias_croceus"
"324",114,14,14,6.80165e-05,"pollinator","Colias_croceus"
"325",115,16,5,0.00017808,"pollinator","Colletes_dimidiatus"
"326",115,5,13,2.93177e-05,"pollinator","Colletes_dimidiatus"
"327",115,5,14,0.000124898,"pollinator","Colletes_dimidiatus"
"328",116,4,2,0.000281168,"pollinator","Colletes1?_Waiting<85>"
"329",117,2,2,1.49388e-05,"pollinator","Colletes2?_Waiting<85>"
"330",118,1,10,7.04512e-06,"pollinator","Crematogaster_alluaudi"
"331",119,1,1,8.7791e-06,"pollinator","Crematogaster_scutellaris"
"332",120,1,9,9.67836e-06,"pollinator","Cryptocephalus_gounellei"
"333",121,6,14,3.74604e-05,"pollinator","Cryptocephalus_nitidicollis"
"334",122,1,4,1.67304e-05,"pollinator","Cryptocephalus_nubigena"
"335",123,2,5,1.33633e-05,"pollinator","Curculionidae_sp."
"336",124,11,10,0.000184205,"pollinator","Dasytes_cf._subaenescens"
"337",125,3,3,8.08793e-05,"pollinator","Dasytes_lanzarotensis"
"338",126,3,9,0.00086672,"pollinator","Dasytes_subaenescens"
"339",126,17,10,0.00027025,"pollinator","Dasytes_subaenescens"
"340",126,3,11,9.75705e-05,"pollinator","Dasytes_subaenescens"
"341",126,14,13,6.69741e-05,"pollinator","Dasytes_subaenescens"
"342",126,5,14,2.90915e-05,"pollinator","Dasytes_subaenescens"
"343",127,6,13,2.82811e-05,"pollinator","Delia_flavibasis"
"344",128,3,4,7.86056e-05,"pollinator","Diglyphus_chabrias"
"345",129,5,13,5.15599e-05,"pollinator","Dilophus_hiemalis"
"346",130,16,6,5.01976e-05,"pollinator","Dinarmoides_spilopterus"
"347",130,1,7,1.83972e-05,"pollinator","Dinarmoides_spilopterus"
"348",130,3,8,2.79769e-05,"pollinator","Dinarmoides_spilopterus"
"349",131,12,3,6.92595e-05,"pollinator","Dischistus_atlanticus"
"350",131,4,4,8.222e-05,"pollinator","Dischistus_atlanticus"
"351",132,7,9,1.80149e-05,"pollinator","Elasmus_platyedrae"
"352",133,1,12,3.41667e-05,"pollinator","Empididae_sp._1"
"353",133,2,13,2.22422e-05,"pollinator","Empididae_sp._1"
"354",134,5,14,1.13543e-05,"pollinator","Empis_sp._1"
"355",135,7,8,1.36419e-05,"pollinator","Eristalinus_aeneus"
"356",135,7,9,1.80149e-05,"pollinator","Eristalinus_aeneus"
"357",136,19,5,2.59918e-05,"pollinator","Eristalinus_taeniops"
"358",136,5,7,5.895e-05,"pollinator","Eristalinus_taeniops"
"359",136,5,8,6.20741e-05,"pollinator","Eristalinus_taeniops"
"360",136,5,13,1.46589e-05,"pollinator","Eristalinus_taeniops"
"361",137,5,8,3.40972e-05,"pollinator","Eristalis_tenax"
"362",137,7,10,1.87352e-05,"pollinator","Eristalis_tenax"
"363",138,6,9,5.90831e-05,"pollinator","Estheria_simonyi"
"364",138,17,10,0.00038453,"pollinator","Estheria_simonyi"
"365",138,8,11,9.64063e-05,"pollinator","Estheria_simonyi"
"366",138,3,12,1.77306e-05,"pollinator","Estheria_simonyi"
"367",138,5,13,0.000184245,"pollinator","Estheria_simonyi"
"368",138,14,14,0.000195331,"pollinator","Estheria_simonyi"
"369",139,19,5,0.000117827,"pollinator","Eucera_gracilipes"
"370",139,17,10,0.000632086,"pollinator","Eucera_gracilipes"
"371",139,14,13,0.000215581,"pollinator","Eucera_gracilipes"
"372",140,11,8,4.61403e-05,"pollinator","Euderus_sp."
"373",140,11,10,0.000146582,"pollinator","Euderus_sp."
"374",140,11,14,9.1861e-05,"pollinator","Euderus_sp."
"375",141,1,9,0.000118527,"pollinator","Eumerus_latitarsis"
"376",141,1,10,0.000112195,"pollinator","Eumerus_latitarsis"
"377",141,1,11,0.000374746,"pollinator","Eumerus_latitarsis"
"378",141,1,12,0.000212586,"pollinator","Eumerus_latitarsis"
"379",141,14,13,6.69741e-05,"pollinator","Eumerus_latitarsis"
"380",141,5,14,5.18001e-05,"pollinator","Eumerus_latitarsis"
"381",142,1,10,0.000127314,"pollinator","Eumerus_nivariae"
"382",143,3,7,5.3194e-05,"pollinator","Eupelmus_sp."
"383",143,8,12,4.04441e-05,"pollinator","Eupelmus_sp."
"384",144,2,12,1.89746e-05,"pollinator","Eupelmus_testaceiventris"
"385",145,12,4,0.000126332,"pollinator","Eurytoma_sp._1"
"386",145,3,7,0.000106388,"pollinator","Eurytoma_sp._1"
"387",146,3,3,1.34799e-05,"pollinator","Eurytoma_sp._2"
"388",146,13,12,2.51306e-05,"pollinator","Eurytoma_sp._2"
"389",147,1,2,2.24072e-05,"pollinator","Eurytoma_sp._3"
"390",148,5,12,2.71672e-05,"pollinator","Exetastes_segmentarius"
"391",149,19,5,2.59918e-05,"pollinator","Exhyalanthrax_canarionae"
"392",150,6,8,3.61991e-05,"pollinator","Fannia_sp."
"393",151,19,5,2.59918e-05,"pollinator","Gasteruption_sp."
"394",152,6,9,1.64682e-05,"pollinator","Geometridae_sp."
"395",153,3,4,2.62019e-05,"pollinator","Geometridae_sp._2"
"396",154,25,8,0.00011328,"pollinator","Gnaphosidae_sp._1"
"397",155,23,4,0.000120336,"pollinator","Goniozus_sp."
"398",156,3,11,8.13398e-05,"pollinator","Halictus_fulvipes"
"399",157,7,8,1.36419e-05,"pollinator","Holepyris_sp."
"400",158,20,10,9.94727e-05,"pollinator","Hylaeus_ater"
"401",159,19,5,0.000103967,"pollinator","Hylaeus_hohmanni"
"402",159,19,6,0.000117643,"pollinator","Hylaeus_hohmanni"
"403",160,1,1,8.7791e-06,"pollinator","Hylaeus_sp."
"404",160,3,2,0.000110835,"pollinator","Hylaeus_sp."
"405",161,29,1,8.69515e-05,"pollinator","Hym._Waiting<85>."
"406",162,24,13,0.000167389,"pollinator","Lasioglossum_arctifrons"
"407",163,3,3,1.34799e-05,"pollinator","Lasioglossum_loetum"
"408",163,9,5,0.000317519,"pollinator","Lasioglossum_loetum"
"409",163,16,6,0.000145474,"pollinator","Lasioglossum_loetum"
"410",163,7,8,1.36419e-05,"pollinator","Lasioglossum_loetum"
"411",163,9,9,1.90253e-05,"pollinator","Lasioglossum_loetum"
"412",163,9,10,0.00017025,"pollinator","Lasioglossum_loetum"
"413",163,8,11,0.000220455,"pollinator","Lasioglossum_loetum"
"414",163,35,12,0.000487653,"pollinator","Lasioglossum_loetum"
