"trial_number","layer_from","layer_to","turnover"
3,6,14,0.146341463414634
3,7,8,0.344444444444444
3,7,9,0.228915662650602
3,7,10,0.25531914893617
3,7,11,0.2375
3,7,12,0.308641975308642
3,7,13,0.156626506024096
3,7,14,0.172413793103448
3,8,9,0.25
3,8,10,0.259615384615385
3,8,11,0.217391304347826
3,8,12,0.265957446808511
3,8,13,0.135416666666667
3,8,14,0.185567010309278
3,9,10,0.365853658536585
3,9,11,0.24
3,9,12,0.219512195121951
3,9,13,0.216216216216216
3,9,14,0.246753246753247
3,10,11,0.184782608695652
3,10,12,0.260869565217391
3,10,13,0.191011235955056
3,10,14,0.302325581395349
3,11,12,0.385714285714286
3,11,13,0.191780821917808
3,11,14,0.223684210526316
3,12,13,0.27027027027027
3,12,14,0.234567901234568
3,13,14,0.304347826086957
4,1,2,0.337662337662338
4,1,3,0.0919540229885057
4,1,4,0.117647058823529
4,1,5,0.105882352941176
4,1,6,0.0930232558139535
4,1,7,0.10989010989011
4,1,8,0.0952380952380952
4,1,9,0.0786516853932584
4,1,10,0.099009900990099
4,1,11,0.107142857142857
4,1,12,0.123595505617978
4,1,13,0.0588235294117647
4,1,14,0.0674157303370786
4,2,3,0.120879120879121
4,2,4,0.0967741935483871
4,2,5,0.0978260869565217
4,2,6,0.10989010989011
4,2,7,0.11340206185567
4,2,8,0.119266055045872
4,2,9,0.0842105263157895
4,2,10,0.113207547169811
4,2,11,0.0989010989010989
4,2,12,0.114583333333333
4,2,13,0.0659340659340659
4,2,14,0.0736842105263158
4,3,4,0.36231884057971
4,3,5,0.192307692307692
4,3,6,0.223684210526316
4,3,7,0.136363636363636
4,3,8,0.163265306122449
4,3,9,0.144578313253012
4,3,10,0.157894736842105
4,3,11,0.121951219512195
4,3,12,0.192771084337349
4,3,13,0.126582278481013
4,3,14,0.132530120481928
4,4,5,0.148148148148148
4,4,6,0.1625
4,4,7,0.176470588235294
4,4,8,0.175257731958763
4,4,9,0.130952380952381
4,4,10,0.134020618556701
4,4,11,0.108433734939759
4,4,12,0.164705882352941
4,4,13,0.126582278481013
4,4,14,0.119047619047619
4,5,6,0.393939393939394
4,5,7,0.302631578947368
4,5,8,0.284090909090909
4,5,9,0.175
4,5,10,0.252873563218391
4,5,11,0.213333333333333
4,5,12,0.240506329113924
4,5,13,0.222222222222222
4,5,14,0.192307692307692
4,6,7,0.302631578947368
4,6,8,0.284090909090909
4,6,9,0.220779220779221
4,6,10,0.267441860465116
4,6,11,0.197368421052632
4,6,12,0.256410256410256
4,6,13,0.205479452054795
4,6,14,0.177215189873418
4,7,8,0.363636363636364
4,7,9,0.188235294117647
4,7,10,0.234042553191489
4,7,11,0.225
4,7,12,0.3125
4,7,13,0.172839506172839
4,7,14,0.162790697674419
4,8,9,0.236559139784946
4,8,10,0.287128712871287
4,8,11,0.217391304347826
4,8,12,0.252631578947368
4,8,13,0.159574468085106
4,8,14,0.1875
4,9,10,0.353658536585366
4,9,11,0.223684210526316
4,9,12,0.162790697674419
4,9,13,0.184210526315789
4,9,14,0.20253164556962
4,10,11,0.227272727272727
4,10,12,0.25
4,10,13,0.193181818181818
4,10,14,0.235955056179775
4,11,12,0.385714285714286
4,11,13,0.208333333333333
4,11,14,0.226666666666667
4,12,13,0.27027027027027
4,12,14,0.178571428571429
4,13,14,0.289855072463768
5,1,2,0.355263157894737
5,1,3,0.117647058823529
5,1,4,0.117647058823529
5,1,5,0.0804597701149425
5,1,6,0.0930232558139535
5,1,7,0.108695652173913
5,1,8,0.116504854368932
5,1,9,0.103448275862069
5,1,10,0.11
5,1,11,0.0941176470588235
5,1,12,0.10989010989011
5,1,13,0.0588235294117647
5,1,14,0.0909090909090909
5,2,3,0.120879120879121
5,2,4,0.120879120879121
5,2,5,0.074468085106383
5,2,6,0.074468085106383
5,2,7,0.101010101010101
5,2,8,0.0990990990990991
5,2,9,0.10752688172043
5,2,10,0.102803738317757
5,2,11,0.0638297872340425
5,2,12,0.102040816326531
5,2,13,0.043010752688172
5,2,14,0.0842105263157895
5,3,4,0.342857142857143
5,3,5,0.207792207792208
5,3,6,0.24
5,3,7,0.160919540229885
5,3,8,0.163265306122449
5,3,9,0.158536585365854
5,3,10,0.157894736842105
5,3,11,0.15
5,3,12,0.219512195121951
5,3,13,0.126582278481013
5,3,14,0.144578313253012
5,4,5,0.120481927710843
5,4,6,0.148148148148148
5,4,7,0.134831460674157
5,4,8,0.151515151515152
5,4,9,0.144578313253012
5,4,10,0.134020618556701
5,4,11,0.108433734939759
5,4,12,0.162790697674419
5,4,13,0.0987654320987654
5,4,14,0.130952380952381
5,5,6,0.393939393939394
5,5,7,0.315789473684211
5,5,8,0.284090909090909
5,5,9,0.205128205128205
5,5,10,0.252873563218391
5,5,11,0.197368421052632
5,5,12,0.253164556962025
5,5,13,0.205479452054795
5,5,14,0.175
5,6,7,0.298701298701299
5,6,8,0.255555555555556
5,6,9,0.253333333333333
5,6,10,0.267441860465116
5,6,11,0.213333333333333
5,6,12,0.302631578947368
5,6,13,0.189189189189189
5,6,14,0.189873417721519
5,7,8,0.359550561797753
5,7,9,0.214285714285714
5,7,10,0.24468085106383
5,7,11,0.222222222222222
5,7,12,0.320987654320988
5,7,13,0.156626506024096
5,7,14,0.186046511627907
5,8,9,0.223404255319149
5,8,10,0.262135922330097
5,8,11,0.191489361702128
5,8,12,0.25
5,8,13,0.135416666666667
5,8,14,0.173469387755102
5,9,10,0.37037037037037
5,9,11,0.24
5,9,12,0.216867469879518
5,9,13,0.184210526315789
5,9,14,0.246753246753247
5,10,11,0.213483146067416
5,10,12,0.260869565217391
5,10,13,0.179775280898876
5,10,14,0.290697674418605
5,11,12,0.420289855072464
5,11,13,0.225352112676056
5,11,14,0.207792207792208
5,12,13,0.25
5,12,14,0.216867469879518
5,13,14,0.25
6,1,2,0.324675324675325
6,1,3,0.119047619047619
6,1,4,0.146341463414634
6,1,5,0.0697674418604651
6,1,6,0.120481927710843
6,1,7,0.074468085106383
6,1,8,0.117647058823529
6,1,9,0.0919540229885057
6,1,10,0.099009900990099
6,1,11,0.108433734939759
6,1,12,0.137931034482759
6,1,13,0.0853658536585366
6,1,14,0.104651162790698
6,2,3,0.120879120879121
6,2,4,0.120879120879121
6,2,5,0.0869565217391304
6,2,6,0.0860215053763441
6,2,7,0.112244897959184
6,2,8,0.079646017699115
6,2,9,0.0618556701030928
6,2,10,0.0917431192660551
6,2,11,0.0638297872340425
6,2,12,0.103092783505155
6,2,13,0.0659340659340659
6,2,14,0.0618556701030928
6,3,4,0.382352941176471
6,3,5,0.210526315789474
6,3,6,0.207792207792208
6,3,7,0.160919540229885
6,3,8,0.175257731958763
6,3,9,0.144578313253012
6,3,10,0.13265306122449
6,3,11,0.15
6,3,12,0.192771084337349
6,3,13,0.171052631578947
6,3,14,0.144578313253012
6,4,5,0.135802469135802
6,4,6,0.148148148148148
6,4,7,0.174418604651163
6,4,8,0.175257731958763
6,4,9,0.117647058823529
6,4,10,0.13265306122449
6,4,11,0.121951219512195
6,4,12,0.178571428571429
6,4,13,0.1125
6,4,14,0.144578313253012
6,5,6,0.378787878787879
6,5,7,0.32
6,5,8,0.244444444444444
6,5,9,0.177215189873418
6,5,10,0.252873563218391
6,5,11,0.168831168831169
6,5,12,0.227848101265823
6,5,13,0.242857142857143
6,5,14,0.1625
6,6,7,0.298701298701299
6,6,8,0.269662921348315
6,6,9,0.236842105263158
6,6,10,0.25
6,6,11,0.213333333333333
6,6,12,0.289473684210526
6,6,13,0.222222222222222
6,6,14,0.205128205128205
6,7,8,0.315217391304348
6,7,9,0.2
6,7,10,0.268817204301075
6,7,11,0.178571428571429
6,7,12,0.27710843373494
6,7,13,0.185185185185185
6,7,14,0.186046511627907
6,8,9,0.236559139784946
6,8,10,0.247619047619048
6,8,11,0.204301075268817
6,8,12,0.279569892473118
6,8,13,0.159574468085106
6,8,14,0.185567010309278
6,9,10,0.349397590361446
6,9,11,0.207792207792208
6,9,12,0.19047619047619
6,9,13,0.2
6,9,14,0.246753246753247
6,10,11,0.197802197802198
6,10,12,0.247311827956989
6,10,13,0.164835164835165
6,10,14,0.258426966292135
6,11,12,0.385714285714286
6,11,13,0.225352112676056
6,11,14,0.207792207792208
6,12,13,0.253333333333333
6,12,14,0.234567901234568
6,13,14,0.323529411764706
7,1,2,0.373333333333333
7,1,3,0.0919540229885057
7,1,4,0.117647058823529
7,1,5,0.0813953488372093
7,1,6,0.0681818181818182
7,1,7,0.0851063829787234
7,1,8,0.0849056603773585
7,1,9,0.0909090909090909
7,1,10,0.099009900990099
7,1,11,0.0574712643678161
7,1,12,0.134831460674157
7,1,13,0.0465116279069767
7,1,14,0.0919540229885057
7,2,3,0.146067415730337
7,2,4,0.120879120879121
7,2,5,0.111111111111111
7,2,6,0.0978260869565217
7,2,7,0.101010101010101
7,2,8,0.109090909090909
7,2,9,0.0957446808510638
7,2,10,0.102803738317757
7,2,11,0.0879120879120879
7,2,12,0.161290322580645
7,2,13,0.0659340659340659
7,2,14,0.0736842105263158
7,3,4,0.402985074626866
7,3,5,0.226666666666667
7,3,6,0.207792207792208
7,3,7,0.174418604651163
7,3,8,0.163265306122449
7,3,9,0.158536585365854
7,3,10,0.157894736842105
7,3,11,0.166666666666667
7,3,12,0.219512195121951
7,3,13,0.126582278481013
7,3,14,0.132530120481928
7,4,5,0.164556962025316
7,4,6,0.148148148148148
7,4,7,0.174418604651163
7,4,8,0.163265306122449
7,4,9,0.117647058823529
7,4,10,0.122448979591837
7,4,11,0.109756097560976
7,4,12,0.176470588235294
7,4,13,0.0987654320987654
7,4,14,0.119047619047619
7,5,6,0.378787878787879
7,5,7,0.302631578947368
7,5,8,0.28735632183908
7,5,9,0.223684210526316
7,5,10,0.270588235294118
7,5,11,0.186666666666667
7,5,12,0.289473684210526
7,5,13,0.225352112676056
7,5,14,0.164556962025316
7,6,7,0.333333333333333
7,6,8,0.269662921348315
7,6,9,0.27027027027027
7,6,10,0.224719101123595
7,6,11,0.216216216216216
7,6,12,0.269230769230769
7,6,13,0.189189189189189
7,6,14,0.1625
7,7,8,0.359550561797753
7,7,9,0.214285714285714
7,7,10,0.231578947368421
7,7,11,0.209876543209877
7,7,12,0.289156626506024
7,7,13,0.156626506024096
7,7,14,0.147727272727273
7,8,9,0.25
7,8,10,0.262135922330097
7,8,11,0.180851063829787
7,8,12,0.263157894736842
7,8,13,0.135416666666667
7,8,14,0.151515151515152
7,9,10,0.321428571428571
7,9,11,0.210526315789474
7,9,12,0.216867469879518
7,9,13,0.2
7,9,14,0.217948717948718
7,10,11,0.175824175824176
7,10,12,0.260869565217391
7,10,13,0.179775280898876
7,10,14,0.264367816091954
7,11,12,0.366197183098592
7,11,13,0.228571428571429
7,11,14,0.181818181818182
7,12,13,0.266666666666667
7,12,14,0.219512195121951
7,13,14,0.308823529411765
8,1,2,0.373333333333333
8,1,3,0.104651162790698
8,1,4,0.104651162790698
8,1,5,0.0804597701149425
8,1,6,0.105882352941176
8,1,7,0.0851063829787234
8,1,8,0.116504854368932
8,1,9,0.103448275862069
8,1,10,0.11
8,1,11,0.0941176470588235
8,1,12,0.136363636363636
8,1,13,0.0853658536585366
8,1,14,0.0795454545454545
8,2,3,0.146067415730337
8,2,4,0.0967741935483871
8,2,5,0.0978260869565217
8,2,6,0.10989010989011
8,2,7,0.112244897959184
8,2,8,0.119266055045872
8,2,9,0.0842105263157895
8,2,10,0.113207547169811
8,2,11,0.0752688172043011
8,2,12,0.138297872340426
8,2,13,0.0786516853932584
8,2,14,0.0625
8,3,4,0.36231884057971
8,3,5,0.207792207792208
8,3,6,0.223684210526316
8,3,7,0.147727272727273
8,3,8,0.175257731958763
8,3,9,0.144578313253012
8,3,10,0.145833333333333
8,3,11,0.135802469135802
8,3,12,0.192771084337349
8,3,13,0.128205128205128
8,3,14,0.146341463414634
8,4,5,0.148148148148148
8,4,6,0.134146341463415
8,4,7,0.174418604651163
8,4,8,0.14
8,4,9,0.117647058823529
8,4,10,0.122448979591837
8,4,11,0.0952380952380952
8,4,12,0.137931034482759
8,4,13,0.1
8,4,14,0.119047619047619
8,5,6,0.373134328358209
8,5,7,0.315789473684211
8,5,8,0.284090909090909
8,5,9,0.189873417721519
8,5,10,0.252873563218391
8,5,11,0.151898734177215
8,5,12,0.256410256410256
8,5,13,0.242857142857143
8,5,14,0.192307692307692
8,6,7,0.282051282051282
8,6,8,0.269662921348315
8,6,9,0.220779220779221
8,6,10,0.252873563218391
8,6,11,0.181818181818182
8,6,12,0.272727272727273
8,6,13,0.191780821917808
8,6,14,0.1625
8,7,8,0.344444444444444
8,7,9,0.2
8,7,10,0.271739130434783
8,7,11,0.178571428571429
8,7,12,0.325
8,7,13,0.1875
8,7,14,0.147727272727273
8,8,9,0.236559139784946
8,8,10,0.287128712871287
8,8,11,0.217391304347826
8,8,12,0.265957446808511
8,8,13,0.148936170212766
8,8,14,0.163265306122449
8,9,10,0.37037037037037
8,9,11,0.223684210526316
8,9,12,0.176470588235294
8,9,13,0.186666666666667
8,9,14,0.233766233766234
8,10,11,0.186813186813187
8,10,12,0.263736263736264
8,10,13,0.195402298850575
8,10,14,0.264367816091954
8,11,12,0.347222222222222
8,11,13,0.211267605633803
8,11,14,0.226666666666667
8,12,13,0.291666666666667
8,12,14,0.192771084337349
8,13,14,0.294117647058824
9,1,2,0.378378378378378
9,1,3,0.146341463414634
9,1,4,0.120481927710843
9,1,5,0.0813953488372093
9,1,6,0.0941176470588235
9,1,7,0.0989010989010989
9,1,8,0.0857142857142857
9,1,9,0.104651162790698
9,1,10,0.1
9,1,11,0.0952380952380952
9,1,12,0.1
9,1,13,0.0595238095238095
9,1,14,0.0919540229885057
9,2,3,0.133333333333333
9,2,4,0.0978260869565217
9,2,5,0.0860215053763441
9,2,6,0.10989010989011
9,2,7,0.102040816326531
9,2,8,0.109090909090909
9,2,9,0.0729166666666667
9,2,10,0.0925925925925926
9,2,11,0.0752688172043011
9,2,12,0.103092783505155
9,2,13,0.0543478260869565
9,2,14,0.0957446808510638
9,3,4,0.367647058823529
9,3,5,0.192307692307692
9,3,6,0.177215189873418
9,3,7,0.176470588235294
9,3,8,0.163265306122449
9,3,9,0.158536585365854
9,3,10,0.145833333333333
9,3,11,0.135802469135802
9,3,12,0.207317073170732
9,3,13,0.126582278481013
9,3,14,0.172839506172839
9,4,5,0.164556962025316
9,4,6,0.135802469135802
9,4,7,0.178571428571429
9,4,8,0.153061224489796
9,4,9,0.119047619047619
9,4,10,0.147368421052632
9,4,11,0.109756097560976
9,4,12,0.152941176470588
9,4,13,0.113924050632911
9,4,14,0.160493827160494
9,5,6,0.393939393939394
9,5,7,0.285714285714286
9,5,8,0.284090909090909
9,5,9,0.205128205128205
9,5,10,0.267441860465116
9,5,11,0.197368421052632
9,5,12,0.225
9,5,13,0.205479452054795
9,5,14,0.175
9,6,7,0.285714285714286
9,6,8,0.284090909090909
9,6,9,0.236842105263158
9,6,10,0.238636363636364
9,6,11,0.213333333333333
9,6,12,0.225
9,6,13,0.173333333333333
9,6,14,0.175
9,7,8,0.363636363636364
9,7,9,0.231707317073171
9,7,10,0.274725274725275
9,7,11,0.209876543209877
9,7,12,0.296296296296296
9,7,13,0.217948717948718
9,7,14,0.202380952380952
9,8,9,0.236559139784946
9,8,10,0.25
9,8,11,0.204301075268817
9,8,12,0.214285714285714
9,8,13,0.147368421052632
9,8,14,0.173469387755102
9,9,10,0.337349397590361
9,9,11,0.207792207792208
9,9,12,0.19047619047619
9,9,13,0.216216216216216
9,9,14,0.230769230769231
9,10,11,0.2
9,10,12,0.223404255319149
9,10,13,0.193181818181818
9,10,14,0.275862068965517
9,11,12,0.347222222222222
9,11,13,0.208333333333333
9,11,14,0.207792207792208
9,12,13,0.253333333333333
9,12,14,0.204819277108434
9,13,14,0.304347826086957
10,1,2,0.373333333333333
10,1,3,0.130952380952381
10,1,4,0.144578313253012
10,1,5,0.0804597701149425
10,1,6,0.105882352941176
10,1,7,0.108695652173913
10,1,8,0.105769230769231
10,1,9,0.0786516853932584
10,1,10,0.0882352941176471
10,1,11,0.107142857142857
10,1,12,0.122222222222222
10,1,13,0.0714285714285714
10,1,14,0.103448275862069
10,2,3,0.120879120879121
10,2,4,0.120879120879121
10,2,5,0.0978260869565217
10,2,6,0.0978260869565217
10,2,7,0.101010101010101
10,2,8,0.0990990990990991
10,2,9,0.0618556701030928
10,2,10,0.0825688073394495
10,2,11,0.0869565217391304
10,2,12,0.136842105263158
10,2,13,0.0659340659340659
10,2,14,0.0842105263157895
10,3,4,0.36231884057971
10,3,5,0.207792207792208
10,3,6,0.207792207792208
10,3,7,0.160919540229885
10,3,8,0.1875
10,3,9,0.172839506172839
10,3,10,0.170212765957447
10,3,11,0.15
10,3,12,0.204819277108434
10,3,13,0.1125
10,3,14,0.158536585365854
10,4,5,0.134146341463415
10,4,6,0.1625
10,4,7,0.174418604651163
10,4,8,0.163265306122449
10,4,9,0.104651162790698
10,4,10,0.134020618556701
10,4,11,0.121951219512195
10,4,12,0.176470588235294
10,4,13,0.0987654320987654
10,4,14,0.172839506172839
10,5,6,0.352941176470588
10,5,7,0.315789473684211
10,5,8,0.255555555555556
10,5,9,0.189873417721519
10,5,10,0.252873563218391
10,5,11,0.181818181818182
10,5,12,0.253164556962025
10,5,13,0.222222222222222
10,5,14,0.175
10,6,7,0.298701298701299
10,6,8,0.269662921348315
10,6,9,0.253333333333333
10,6,10,0.224719101123595
10,6,11,0.246575342465753
10,6,12,0.269230769230769
10,6,13,0.205479452054795
10,6,14,0.205128205128205
10,7,8,0.32967032967033
10,7,9,0.2
10,7,10,0.21875
10,7,11,0.207317073170732
10,7,12,0.289156626506024
10,7,13,0.215189873417722
10,7,14,0.2
10,8,9,0.236559139784946
10,8,10,0.238095238095238
10,8,11,0.178947368421053
10,8,12,0.237113402061856
10,8,13,0.147368421052632
10,8,14,0.161616161616162
10,9,10,0.321428571428571
10,9,11,0.223684210526316
10,9,12,0.188235294117647
10,9,13,0.216216216216216
10,9,14,0.2
10,10,11,0.186813186813187
10,10,12,0.234042553191489
10,10,13,0.179775280898876
10,10,14,0.261363636363636
10,11,12,0.361111111111111
10,11,13,0.260869565217391
10,11,14,0.24
10,12,13,0.25
10,12,14,0.216867469879518
10,13,14,0.323529411764706
11,1,2,0.391891891891892
11,1,3,0.104651162790698
11,1,4,0.130952380952381
11,1,5,0.0681818181818182
11,1,6,0.0804597701149425
11,1,7,0.10989010989011
11,1,8,0.0952380952380952
11,1,9,0.116279069767442
11,1,10,0.13265306122449
11,1,11,0.0941176470588235
11,1,12,0.111111111111111
11,1,13,0.0843373493975904
11,1,14,0.103448275862069
11,2,3,0.120879120879121
11,2,4,0.108695652173913
11,2,5,0.0860215053763441
11,2,6,0.074468085106383
11,2,7,0.11340206185567
11,2,8,0.0990990990990991
11,2,9,0.10752688172043
11,2,10,0.123809523809524
11,2,11,0.0869565217391304
11,2,12,0.114583333333333
11,2,13,0.0898876404494382
11,2,14,0.0842105263157895
11,3,4,0.342857142857143
11,3,5,0.192307692307692
11,3,6,0.192307692307692
11,3,7,0.149425287356322
11,3,8,0.151515151515152
11,3,9,0.172839506172839
11,3,10,0.157894736842105
11,3,11,0.135802469135802
11,3,12,0.192771084337349
11,3,13,0.126582278481013
11,3,14,0.172839506172839
11,4,5,0.134146341463415
11,4,6,0.134146341463415
11,4,7,0.149425287356322
11,4,8,0.163265306122449
11,4,9,0.130952380952381
11,4,10,0.157894736842105
11,4,11,0.121951219512195
11,4,12,0.151162790697674
11,4,13,0.1125
11,4,14,0.130952380952381
11,5,6,0.352941176470588
11,5,7,0.285714285714286
11,5,8,0.255555555555556
11,5,9,0.175
11,5,10,0.224719101123595
11,5,11,0.151898734177215
11,5,12,0.240506329113924
11,5,13,0.205479452054795
11,5,14,0.175
11,6,7,0.285714285714286
11,6,8,0.255555555555556
11,6,9,0.205128205128205
11,6,10,0.238636363636364
11,6,11,0.181818181818182
11,6,12,0.272727272727273
11,6,13,0.189189189189189
11,6,14,0.160493827160494
11,7,8,0.379310344827586
11,7,9,0.216867469879518
11,7,10,0.260869565217391
11,7,11,0.195121951219512
11,7,12,0.296296296296296
11,7,13,0.1875
11,7,14,0.202380952380952
11,8,9,0.210526315789474
11,8,10,0.287128712871287
11,8,11,0.204301075268817
11,8,12,0.239583333333333
11,8,13,0.159574468085106
11,8,14,0.173469387755102
11,9,10,0.37037037037037
11,9,11,0.223684210526316
11,9,12,0.204819277108434
11,9,13,0.216216216216216
11,9,14,0.246753246753247
11,10,11,0.2
11,10,12,0.223404255319149
11,10,13,0.22093023255814
11,10,14,0.290697674418605
11,11,12,0.385714285714286
11,11,13,0.225352112676056
11,11,14,0.24
11,12,13,0.253333333333333
11,12,14,0.204819277108434
11,13,14,0.323529411764706
12,1,2,0.337662337662338
12,1,3,0.0919540229885057
12,1,4,0.117647058823529
12,1,5,0.0804597701149425
12,1,6,0.0681818181818182
12,1,7,0.0967741935483871
