"trial_number","layer_from","layer_to","turnover"
1,1,2,0.103174603174603
1,1,3,0.0708661417322835
1,1,4,0.0979020979020979
1,1,5,0.0942028985507246
1,1,6,0.0846153846153846
1,1,7,0.0451127819548872
1,2,3,0.162162162162162
1,2,4,0.153846153846154
1,2,5,0.133858267716535
1,2,6,0.185840707964602
1,2,7,0.11864406779661
1,3,4,0.245762711864407
1,3,5,0.247787610619469
1,3,6,0.259615384615385
1,3,7,0.172727272727273
1,4,5,0.275590551181102
1,4,6,0.235772357723577
1,4,7,0.171875
1,5,6,0.216666666666667
1,5,7,0.210084033613445
1,6,7,0.240740740740741
2,1,2,0.094488188976378
2,1,3,0.0708661417322835
2,1,4,0.0896551724137931
2,1,5,0.0785714285714286
2,1,6,0.1015625
2,1,7,0.0775193798449612
2,2,3,0.162162162162162
2,2,4,0.152671755725191
2,2,5,0.099236641221374
2,2,6,0.175438596491228
2,2,7,0.11864406779661
2,3,4,0.264957264957265
2,3,5,0.247787610619469
2,3,6,0.259615384615385
2,3,7,0.194444444444444
2,4,5,0.283464566929134
2,4,6,0.254098360655738
2,4,7,0.1796875
2,5,6,0.17741935483871
2,5,7,0.210084033613445
2,6,7,0.264150943396226
3,1,2,0.121951219512195
3,1,3,0.0714285714285714
3,1,4,0.0979020979020979
3,1,5,0.0785714285714286
3,1,6,0.09375
3,1,7,0.0454545454545455
3,2,3,0.172727272727273
3,2,4,0.152671755725191
3,2,5,0.141732283464567
3,2,6,0.175438596491228
3,2,7,0.11864406779661
3,3,4,0.254237288135593
3,3,5,0.245614035087719
3,3,6,0.224299065420561
3,3,7,0.205607476635514
3,4,5,0.261538461538462
3,4,6,0.254098360655738
3,4,7,0.161538461538462
3,5,6,0.204918032786885
3,5,7,0.208333333333333
3,6,7,0.240740740740741
4,1,2,0.112903225806452
4,1,3,0.0546875
4,1,4,0.0979020979020979
4,1,5,0.0785714285714286
4,1,6,0.09375
4,1,7,0.0534351145038168
4,2,3,0.162162162162162
4,2,4,0.152671755725191
4,2,5,0.124031007751938
4,2,6,0.175438596491228
4,2,7,0.109243697478992
4,3,4,0.233333333333333
4,3,5,0.224137931034483
4,3,6,0.235849056603774
4,3,7,0.18348623853211
4,4,5,0.301587301587302
4,4,6,0.275
4,4,7,0.1796875
4,5,6,0.214876033057851
4,5,7,0.208333333333333
4,6,7,0.264150943396226
5,1,2,0.120967741935484
5,1,3,0.0708661417322835
5,1,4,0.0827586206896552
5,1,5,0.0857142857142857
5,1,6,0.0930232558139535
5,1,7,0.0451127819548872
5,2,3,0.172727272727273
5,2,4,0.153846153846154
5,2,5,0.124031007751938
5,2,6,0.196428571428571
5,2,7,0.1
5,3,4,0.256410256410256
5,3,5,0.256637168141593
5,3,6,0.259615384615385
5,3,7,0.18348623853211
5,4,5,0.2734375
5,4,6,0.266666666666667
5,4,7,0.145038167938931
5,5,6,0.225
5,5,7,0.218487394957983
5,6,7,0.218181818181818
6,1,2,0.120967741935484
6,1,3,0.0793650793650794
6,1,4,0.0902777777777778
6,1,5,0.0857142857142857
6,1,6,0.110236220472441
6,1,7,0.0451127819548872
6,2,3,0.151785714285714
6,2,4,0.136363636363636
6,2,5,0.1328125
6,2,6,0.185840707964602
6,2,7,0.109243697478992
6,3,4,0.278260869565217
6,3,5,0.213675213675214
6,3,6,0.235849056603774
6,3,7,0.18348623853211
6,4,5,0.253846153846154
6,4,6,0.277310924369748
6,4,7,0.19047619047619
6,5,6,0.185483870967742
6,5,7,0.218487394957983
6,6,7,0.252336448598131
7,1,2,0.112903225806452
7,1,3,0.0714285714285714
7,1,4,0.0680272108843537
7,1,5,0.102189781021898
7,1,6,0.0763358778625954
7,1,7,0.0610687022900763
7,2,3,0.175925925925926
7,2,4,0.146153846153846
7,2,5,0.125984251968504
7,2,6,0.176991150442478
7,2,7,0.129310344827586
7,3,4,0.23728813559322
7,3,5,0.25
7,3,6,0.25
7,3,7,0.185185185185185
7,4,5,0.255813953488372
7,4,6,0.266666666666667
7,4,7,0.171875
7,5,6,0.186991869918699
7,5,7,0.220338983050847
7,6,7,0.264150943396226
8,1,2,0.104
8,1,3,0.0714285714285714
8,1,4,0.0909090909090909
8,1,5,0.0863309352517986
8,1,6,0.09375
8,1,7,0.0534351145038168
8,2,3,0.151785714285714
8,2,4,0.162790697674419
8,2,5,0.141732283464567
8,2,6,0.185840707964602
8,2,7,0.128205128205128
8,3,4,0.245762711864407
8,3,5,0.203389830508475
8,3,6,0.247619047619048
8,3,7,0.172727272727273
8,4,5,0.283464566929134
8,4,6,0.256198347107438
8,4,7,0.171875
8,5,6,0.204918032786885
8,5,7,0.218487394957983
8,6,7,0.229357798165138
9,1,2,0.112
9,1,3,0.088
9,1,4,0.0748299319727891
9,1,5,0.0780141843971631
9,1,6,0.0846153846153846
9,1,7,0.053030303030303
9,2,3,0.172727272727273
9,2,4,0.152671755725191
9,2,5,0.124031007751938
9,2,6,0.175438596491228
9,2,7,0.11864406779661
9,3,4,0.264957264957265
9,3,5,0.213675213675214
9,3,6,0.259615384615385
9,3,7,0.205607476635514
9,4,5,0.271317829457364
9,4,6,0.275
9,4,7,0.170542635658915
9,5,6,0.214876033057851
9,5,7,0.228813559322034
9,6,7,0.229357798165138
10,1,2,0.122950819672131
10,1,3,0.08
10,1,4,0.0684931506849315
10,1,5,0.0942028985507246
10,1,6,0.0769230769230769
10,1,7,0.0534351145038168
10,2,3,0.163636363636364
10,2,4,0.137404580152672
10,2,5,0.133858267716535
10,2,6,0.176991150442478
10,2,7,0.110169491525424
10,3,4,0.245762711864407
10,3,5,0.245614035087719
10,3,6,0.247619047619048
10,3,7,0.172727272727273
10,4,5,0.263565891472868
10,4,6,0.266666666666667
10,4,7,0.171875
10,5,6,0.214876033057851
10,5,7,0.218487394957983
10,6,7,0.252336448598131
11,1,2,0.104
11,1,3,0.08
11,1,4,0.0985915492957746
11,1,5,0.102189781021898
11,1,6,0.0687022900763359
11,1,7,0.0458015267175573
11,2,3,0.172727272727273
11,2,4,0.162790697674419
11,2,5,0.124031007751938
11,2,6,0.185840707964602
11,2,7,0.11965811965812
11,3,4,0.245762711864407
11,3,5,0.256637168141593
11,3,6,0.247619047619048
11,3,7,0.174311926605505
11,4,5,0.293650793650794
11,4,6,0.245901639344262
11,4,7,0.173228346456693
11,5,6,0.195121951219512
11,5,7,0.190082644628099
11,6,7,0.220183486238532
12,1,2,0.103174603174603
12,1,3,0.0793650793650794
12,1,4,0.0979020979020979
12,1,5,0.0942028985507246
12,1,6,0.1015625
12,1,7,0.053030303030303
12,2,3,0.141592920353982
12,2,4,0.153846153846154
12,2,5,0.116279069767442
12,2,6,0.175438596491228
12,2,7,0.109243697478992
12,3,4,0.267241379310345
12,3,5,0.258928571428571
12,3,6,0.235849056603774
12,3,7,0.172727272727273
12,4,5,0.275590551181102
12,4,6,0.266666666666667
12,4,7,0.181102362204724
12,5,6,0.186991869918699
12,5,7,0.2
12,6,7,0.252336448598131
13,1,2,0.104
13,1,3,0.08
13,1,4,0.0833333333333333
13,1,5,0.0863309352517986
13,1,6,0.09375
13,1,7,0.0454545454545455
13,2,3,0.151785714285714
13,2,4,0.145038167938931
13,2,5,0.124031007751938
13,2,6,0.185840707964602
13,2,7,0.109243697478992
13,3,4,0.256410256410256
13,3,5,0.234782608695652
13,3,6,0.235849056603774
13,3,7,0.162162162162162
13,4,5,0.293650793650794
13,4,6,0.266666666666667
13,4,7,0.19047619047619
13,5,6,0.235294117647059
13,5,7,0.208333333333333
13,6,7,0.218181818181818
14,1,2,0.120967741935484
14,1,3,0.0887096774193548
14,1,4,0.0902777777777778
14,1,5,0.109489051094891
14,1,6,0.0930232558139535
14,1,7,0.0610687022900763
14,2,3,0.142857142857143
14,2,4,0.153846153846154
14,2,5,0.124031007751938
14,2,6,0.185840707964602
14,2,7,0.109243697478992
14,3,4,0.226890756302521
14,3,5,0.247787610619469
14,3,6,0.238095238095238
14,3,7,0.207547169811321
14,4,5,0.244274809160305
14,4,6,0.235772357723577
14,4,7,0.171875
14,5,6,0.214876033057851
14,5,7,0.218487394957983
14,6,7,0.240740740740741
15,1,2,0.120967741935484
15,1,3,0.0708661417322835
15,1,4,0.0979020979020979
15,1,5,0.0780141843971631
15,1,6,0.09375
15,1,7,0.0610687022900763
15,2,3,0.151785714285714
15,2,4,0.145038167938931
15,2,5,0.115384615384615
15,2,6,0.176991150442478
15,2,7,0.109243697478992
15,3,4,0.245762711864407
15,3,5,0.234782608695652
15,3,6,0.238095238095238
15,3,7,0.205607476635514
15,4,5,0.283464566929134
15,4,6,0.247933884297521
15,4,7,0.19047619047619
15,5,6,0.186991869918699
15,5,7,0.228813559322034
15,6,7,0.254716981132075
16,1,2,0.112903225806452
16,1,3,0.0975609756097561
16,1,4,0.0979020979020979
16,1,5,0.0869565217391304
16,1,6,0.0852713178294574
16,1,7,0.0534351145038168
16,2,3,0.172727272727273
16,2,4,0.152671755725191
16,2,5,0.107692307692308
16,2,6,0.155172413793103
16,2,7,0.11864406779661
16,3,4,0.264957264957265
16,3,5,0.21551724137931
16,3,6,0.224299065420561
16,3,7,0.18348623853211
16,4,5,0.283464566929134
16,4,6,0.254098360655738
16,4,7,0.1796875
16,5,6,0.206611570247934
16,5,7,0.220338983050847
16,6,7,0.240740740740741
17,1,2,0.131147540983607
17,1,3,0.062992125984252
17,1,4,0.0902777777777778
17,1,5,0.0942028985507246
17,1,6,0.0769230769230769
17,1,7,0.0615384615384615
17,2,3,0.172727272727273
17,2,4,0.161538461538462
17,2,5,0.141732283464567
17,2,6,0.165217391304348
17,2,7,0.137931034482759
17,3,4,0.233333333333333
17,3,5,0.203389830508475
17,3,6,0.235849056603774
17,3,7,0.172727272727273
17,4,5,0.271317829457364
17,4,6,0.275
17,4,7,0.188976377952756
17,5,6,0.204918032786885
17,5,7,0.208333333333333
17,6,7,0.229357798165138
18,1,2,0.103174603174603
18,1,3,0.0625
18,1,4,0.0979020979020979
18,1,5,0.0863309352517986
18,1,6,0.0930232558139535
18,1,7,0.0610687022900763
18,2,3,0.162162162162162
18,2,4,0.145038167938931
18,2,5,0.116279069767442
18,2,6,0.165217391304348
18,2,7,0.1
18,3,4,0.256410256410256
18,3,5,0.236842105263158
18,3,6,0.212962962962963
18,3,7,0.205607476635514
18,4,5,0.275590551181102
18,4,6,0.256198347107438
18,4,7,0.19047619047619
18,5,6,0.216666666666667
18,5,7,0.220338983050847
18,6,7,0.264150943396226
19,1,2,0.094488188976378
19,1,3,0.0708661417322835
19,1,4,0.0821917808219178
19,1,5,0.0857142857142857
19,1,6,0.0681818181818182
19,1,7,0.0610687022900763
19,2,3,0.172727272727273
19,2,4,0.152671755725191
19,2,5,0.1328125
19,2,6,0.185840707964602
19,2,7,0.137931034482759
19,3,4,0.254237288135593
19,3,5,0.224137931034483
19,3,6,0.235849056603774
19,3,7,0.216981132075472
19,4,5,0.271317829457364
19,4,6,0.264462809917355
19,4,7,0.188976377952756
19,5,6,0.204918032786885
19,5,7,0.208333333333333
19,6,7,0.252336448598131
20,1,2,0.120967741935484
20,1,3,0.0793650793650794
20,1,4,0.0972222222222222
20,1,5,0.109489051094891
20,1,6,0.0846153846153846
20,1,7,0.0610687022900763
20,2,3,0.141592920353982
20,2,4,0.152671755725191
20,2,5,0.115384615384615
20,2,6,0.165217391304348
20,2,7,0.109243697478992
20,3,4,0.264957264957265
20,3,5,0.224137931034483
20,3,6,0.247619047619048
20,3,7,0.205607476635514
20,4,5,0.28125
20,4,6,0.275
20,4,7,0.170542635658915
20,5,6,0.214876033057851
20,5,7,0.198347107438017
20,6,7,0.229357798165138
21,1,2,0.131147540983607
21,1,3,0.062992125984252
21,1,4,0.0979020979020979
21,1,5,0.110294117647059
21,1,6,0.09375
21,1,7,0.0534351145038168
21,2,3,0.151785714285714
21,2,4,0.152671755725191
21,2,5,0.1328125
21,2,6,0.185840707964602
21,2,7,0.128205128205128
21,3,4,0.223140495867769
21,3,5,0.224137931034483
21,3,6,0.235849056603774
21,3,7,0.172727272727273
21,4,5,0.301587301587302
21,4,6,0.24390243902439
21,4,7,0.170542635658915
21,5,6,0.204918032786885
21,5,7,0.218487394957983
21,6,7,0.218181818181818
22,1,2,0.112
22,1,3,0.0793650793650794
22,1,4,0.0896551724137931
22,1,5,0.0857142857142857
22,1,6,0.0852713178294574
22,1,7,0.0692307692307692
22,2,3,0.172727272727273
22,2,4,0.161538461538462
