"","node_id","module","sub_module","sub_sub_module","layer_id","flow","type","species"
"109",35,1,8,NA,6,0.00113933,"plant","Rubia.fruticosa"
"110",35,1,8,NA,9,0.000682501,"plant","Rubia.fruticosa"
"111",35,1,8,NA,10,0.00105031,"plant","Rubia.fruticosa"
"112",35,1,8,NA,11,0.00169301,"plant","Rubia.fruticosa"
"113",35,1,8,NA,12,0.00395097,"plant","Rubia.fruticosa"
"114",35,1,8,NA,13,0.00190483,"plant","Rubia.fruticosa"
"115",35,1,8,NA,14,0.00542153,"plant","Rubia.fruticosa"
"116",36,2,4,NA,3,0.000338079,"plant","Salvia.aegyptiaca"
"117",36,1,26,NA,12,0.00075471,"plant","Salvia.aegyptiaca"
"118",37,1,37,NA,7,0.000102363,"plant","Satureja.kuegleri"
"119",37,1,37,NA,8,0.000552875,"plant","Satureja.kuegleri"
"120",37,1,1,NA,14,0.00117068,"plant","Satureja.kuegleri"
"121",38,1,6,NA,5,0.000443504,"plant","Schizogyne.sericea"
"122",38,1,6,NA,7,0.00057762,"plant","Schizogyne.sericea"
"123",38,1,6,NA,8,0.00171212,"plant","Schizogyne.sericea"
"124",38,1,6,NA,9,0.0010023,"plant","Schizogyne.sericea"
"125",38,1,6,NA,10,0.00222628,"plant","Schizogyne.sericea"
"126",38,1,6,NA,14,0.0153415,"plant","Schizogyne.sericea"
"127",39,1,23,NA,1,0.000977108,"plant","Zilla.spinosa"
"128",39,1,23,NA,2,0.00066704,"plant","Zilla.spinosa"
"129",40,1,17,NA,6,5.76174e-05,"pollinator","Agromyzidae_sp._1"
"130",40,1,45,NA,7,7.36224e-05,"pollinator","Agromyzidae_sp._1"
"131",40,1,45,NA,8,0.000269873,"pollinator","Agromyzidae_sp._1"
"132",41,1,1,NA,10,2.47916e-05,"pollinator","Agromyzidae?_sp._2"
"133",42,1,2,NA,6,3.5376e-05,"pollinator","Alliophleps_elliptica"
"134",43,1,7,NA,9,6.38366e-05,"pollinator","Amegilla_canifrons"
"135",44,1,7,NA,5,9.01337e-05,"pollinator","Amegilla_quadrifasciata"
"136",44,1,7,NA,6,0.000201546,"pollinator","Amegilla_quadrifasciata"
"137",44,1,29,NA,7,0.000588575,"pollinator","Amegilla_quadrifasciata"
"138",44,1,7,NA,10,0.00105214,"pollinator","Amegilla_quadrifasciata"
"139",44,1,7,NA,12,0.00285877,"pollinator","Amegilla_quadrifasciata"
"140",45,1,10,NA,1,0.000207761,"pollinator","Amegilla_sp."
"141",45,1,10,NA,2,0.00057008,"pollinator","Amegilla_sp."
"142",46,1,15,NA,8,7.54794e-05,"pollinator","Ammophila_terminata"
"143",47,1,32,NA,12,1.53807e-05,NA,NA
"144",48,1,2,NA,4,7.61067e-05,"pollinator","Anaspis_cf._eversi"
"145",49,1,52,NA,1,1.26e-06,"pollinator","Anaspis_cf._saharensis"
"146",49,1,52,NA,2,0.000103228,"pollinator","Anaspis_cf._saharensis"
"147",50,1,9,NA,3,2.26791e-05,"pollinator","Anaspis_proteus"
"148",50,1,9,NA,4,0.000155095,"pollinator","Anaspis_proteus"
"149",50,1,9,NA,5,0.000223395,"pollinator","Anaspis_proteus"
"150",50,1,9,NA,6,0.000916214,"pollinator","Anaspis_proteus"
"151",50,1,9,NA,7,0.000395478,"pollinator","Anaspis_proteus"
"152",50,1,9,NA,8,0.000852824,"pollinator","Anaspis_proteus"
"153",50,1,9,NA,9,0.00134296,"pollinator","Anaspis_proteus"
"154",50,1,9,NA,10,0.00309342,"pollinator","Anaspis_proteus"
"155",51,1,20,2,1,8.83098e-05,"pollinator","Andrena_vachali"
"156",52,1,17,NA,5,0.000132813,"pollinator","Andrena_vulcana"
"157",52,1,10,NA,6,0.00023223,"pollinator","Andrena_vulcana"
"158",53,1,4,NA,6,1.13496e-06,NA,NA
"159",54,1,2,NA,1,4.65013e-05,"pollinator","Anthaxia_sp._1"
"160",54,1,2,NA,2,0.000228241,"pollinator","Anthaxia_sp._1"
"161",55,1,5,NA,3,0.000260884,"pollinator","Anthophora_alluaudi"
"162",55,1,5,NA,4,0.0004882,"pollinator","Anthophora_alluaudi"
"163",55,1,5,NA,5,0.000293427,"pollinator","Anthophora_alluaudi"
"164",55,1,5,NA,6,0.000992793,"pollinator","Anthophora_alluaudi"
"165",55,1,5,NA,7,0.000468614,"pollinator","Anthophora_alluaudi"
"166",55,1,5,NA,8,0.000979678,"pollinator","Anthophora_alluaudi"
"167",55,1,5,NA,9,0.00127456,"pollinator","Anthophora_alluaudi"
"168",55,1,5,NA,10,0.00223317,"pollinator","Anthophora_alluaudi"
"169",55,1,5,NA,12,0.00335065,"pollinator","Anthophora_alluaudi"
"170",55,1,5,NA,13,0.0021686,"pollinator","Anthophora_alluaudi"
"171",55,1,5,NA,14,0.00741527,"pollinator","Anthophora_alluaudi"
"172",56,1,7,NA,5,3.00446e-05,"pollinator","Anthophora_orotavae"
"173",56,1,29,NA,7,0.000168613,"pollinator","Anthophora_orotavae"
"174",56,1,7,NA,10,0.000888272,"pollinator","Anthophora_orotavae"
"175",56,1,10,NA,12,0.000854851,"pollinator","Anthophora_orotavae"
"176",57,1,7,NA,2,2.21451e-05,"pollinator","Anthophora_sp._1"
"177",58,1,7,NA,1,5.78689e-05,"pollinator","Anthophora_sp._aff._orotavae"
"178",59,1,48,NA,3,2.24351e-05,"pollinator","Aphthona_wachnitzae"
"179",59,1,48,NA,4,0.000168787,"pollinator","Aphthona_wachnitzae"
"180",60,1,16,NA,5,3.37804e-05,"pollinator","Apis_mellifera"
"181",60,1,16,NA,6,0.00026877,"pollinator","Apis_mellifera"
"182",60,1,16,NA,7,0.000274577,"pollinator","Apis_mellifera"
"183",60,1,16,NA,8,0.000598062,"pollinator","Apis_mellifera"
"184",60,1,16,NA,9,0.00036894,"pollinator","Apis_mellifera"
"185",60,1,16,NA,10,0.000621242,"pollinator","Apis_mellifera"
"186",60,1,16,NA,11,0.00108038,"pollinator","Apis_mellifera"
"187",60,1,2,NA,12,0.00407148,"pollinator","Apis_mellifera"
"188",61,1,11,NA,2,0.000109295,"pollinator","Aplocnemus_sp._2"
"189",62,1,1,NA,7,1.32916e-05,"pollinator","Aprostocetus_occidentalis"
"190",62,1,1,NA,11,0.000196572,"pollinator","Aprostocetus_occidentalis"
"191",62,1,1,NA,12,0.00150868,"pollinator","Aprostocetus_occidentalis"
"192",63,1,2,NA,2,3.19299e-05,"pollinator","Aprostocetus_sp._1"
"193",64,1,1,NA,8,3.47724e-05,"pollinator","Aprostocetus_sp._2"
"194",65,1,47,3,1,1.26e-06,NA,NA
"195",66,1,8,NA,3,2.85924e-06,NA,NA
"196",67,1,32,NA,11,3.30401e-06,NA,NA
"197",68,1,8,NA,11,8.43709e-05,"pollinator","Araneidae_sp._2"
"198",69,1,8,NA,4,2.43738e-06,NA,NA
"199",70,1,1,NA,6,2.25273e-06,NA,NA
"200",71,1,2,NA,3,1.13395e-05,"pollinator","Attagenus_abbreviatus"
"201",72,1,11,NA,1,4.42295e-05,"pollinator","Attagenus_sp._1"
"202",72,1,27,NA,2,0.000249549,"pollinator","Attagenus_sp._1"
"203",73,1,40,NA,5,0.000119766,"pollinator","Attagenus_wollastoni"
"204",73,1,40,NA,7,0.000137113,"pollinator","Attagenus_wollastoni"
"205",73,1,40,NA,8,0.000324601,"pollinator","Attagenus_wollastoni"
"206",74,1,2,NA,4,3.80533e-05,"pollinator","Attalus_chrysanthemi"
"207",75,1,1,NA,14,0.00096339,"pollinator","Attalus_crispus"
"208",76,1,2,NA,5,0.000379114,"pollinator","Attalus_obscurus"
"209",76,1,2,NA,6,0.000544118,"pollinator","Attalus_obscurus"
"210",77,2,3,NA,3,3.95664e-05,"pollinator","Attalus_olivensis"
"211",77,2,3,NA,4,0.000585672,"pollinator","Attalus_olivensis"
"212",78,1,8,NA,9,3.08984e-05,"pollinator","Attalus_pallipes"
"213",79,1,60,NA,8,3.0975e-06,NA,NA
"214",80,1,4,NA,11,7.26342e-05,"pollinator","Attalus_rugifrons"
"215",80,1,4,NA,12,0.000398775,"pollinator","Attalus_rugifrons"
"216",81,1,39,NA,3,6.78907e-05,"pollinator","Aulacoderus_canariensis"
"217",81,1,39,NA,4,0.000232473,"pollinator","Aulacoderus_canariensis"
"218",81,1,39,NA,9,0.000282452,"pollinator","Aulacoderus_canariensis"
"219",82,1,11,NA,1,2.21148e-05,"pollinator","Axinotarsus_sp._1"
"220",82,1,11,NA,2,0.000114071,"pollinator","Axinotarsus_sp._1"
"221",83,1,63,NA,10,4.01838e-06,NA,NA
"222",84,1,7,NA,4,7.25269e-06,"pollinator","Blaesoxipha_sp._1"
"223",84,1,7,NA,8,8.77372e-05,"pollinator","Blaesoxipha_sp._1"
"224",84,1,7,NA,12,0.00183626,"pollinator","Blaesoxipha_sp._1"
"225",85,1,17,NA,5,1.89734e-05,"pollinator","Bombylius_pintuarius"
"226",86,1,23,NA,1,9.20235e-05,"pollinator","Bombylius_sp._1"
"227",86,1,20,1,2,0.00120844,"pollinator","Bombylius_sp._1"
"228",87,1,56,NA,7,2.80529e-06,"pollinator","Bracon_sp."
"229",87,1,56,NA,9,6.09258e-05,"pollinator","Bracon_sp."
"230",88,1,4,NA,11,0.000701574,"pollinator","Bruchidius_wollastoni"
"231",88,1,4,NA,12,0.00155282,"pollinator","Bruchidius_wollastoni"
"232",89,1,2,NA,3,2.26791e-05,"pollinator","Campiglossa_martii"
"233",89,1,2,NA,4,0.000234426,"pollinator","Campiglossa_martii"
"234",90,1,4,NA,11,7.26342e-05,"pollinator","Campiglossa_reticulata"
"235",91,2,1,NA,3,5.43335e-05,"pollinator","Camponotus_cfr._feae"
"236",91,2,1,NA,4,0.00218923,"pollinator","Camponotus_cfr._feae"
"237",92,1,1,NA,3,3.16544e-05,"pollinator","Camponotus_feae"
"238",92,1,1,NA,5,0.000719682,"pollinator","Camponotus_feae"
"239",92,1,1,NA,6,0.00286862,"pollinator","Camponotus_feae"
"240",92,1,1,NA,7,0.00255783,"pollinator","Camponotus_feae"
"241",92,1,1,NA,8,0.00282018,"pollinator","Camponotus_feae"
"242",92,1,1,NA,9,0.00323352,"pollinator","Camponotus_feae"
"243",92,1,1,NA,10,0.00849434,"pollinator","Camponotus_feae"
"244",92,1,1,NA,11,0.00494155,"pollinator","Camponotus_feae"
"245",92,1,1,NA,12,0.0126224,"pollinator","Camponotus_feae"
"246",92,1,1,NA,13,0.0122266,"pollinator","Camponotus_feae"
"247",92,1,1,NA,14,0.102938,"pollinator","Camponotus_feae"
"248",93,1,8,NA,3,1.10955e-06,NA,NA
"249",94,1,61,NA,14,2.70328e-06,NA,NA
"250",95,1,2,NA,3,1.13395e-05,"pollinator","Cephalodromia_sp."
"251",95,1,6,NA,5,7.43576e-05,"pollinator","Cephalodromia_sp."
"252",96,1,1,NA,10,2.00919e-06,"pollinator","Ceratogoponidae_sp."
"253",96,1,1,NA,14,0.00198167,"pollinator","Ceratogoponidae_sp."
"254",97,1,1,NA,13,7.28492e-05,"pollinator","Ceratogoponidae_sp._2"
"255",98,1,12,NA,7,6.12979e-05,"pollinator","Chalicodoma_canescens"
"256",98,1,5,NA,12,0.000403032,"pollinator","Chalicodoma_canescens"
"257",98,1,12,NA,13,0.00080489,"pollinator","Chalicodoma_canescens"
"258",99,1,28,NA,1,9.13852e-05,"pollinator","Chalicodoma_sicula"
"259",99,1,2,NA,4,0.000183151,"pollinator","Chalicodoma_sicula"
"260",100,1,28,NA,1,0.000183409,"pollinator","Chalicodoma_sp."
"261",101,2,2,NA,2,1.61609e-06,"pollinator","Chetogena_acuminata"
"262",101,2,2,NA,3,0.000141065,"pollinator","Chetogena_acuminata"
"263",101,2,2,NA,4,0.000646558,"pollinator","Chetogena_acuminata"
"264",101,2,2,NA,5,0.000250125,"pollinator","Chetogena_acuminata"
"265",101,2,2,NA,8,0.000401028,"pollinator","Chetogena_acuminata"
"266",101,2,2,NA,10,0.000616172,"pollinator","Chetogena_acuminata"
"267",101,2,2,NA,12,0.000796456,"pollinator","Chetogena_acuminata"
"268",102,1,24,NA,10,2.00919e-06,NA,NA
"269",103,1,1,NA,13,0.000147655,"pollinator","Chironomidae_sp._1"
"270",103,1,1,NA,14,0.0011744,"pollinator","Chironomidae_sp._1"
"271",104,1,11,NA,1,8.8459e-05,"pollinator","Chloropidae_sp."
"272",104,1,11,NA,9,6.85797e-05,"pollinator","Chloropidae_sp."
"273",105,2,3,NA,4,0.000368712,"pollinator","Chloropidae_sp._1"
"274",106,1,58,NA,3,1.10955e-06,"pollinator","Chloropidae_sp._2"
"275",106,1,58,NA,6,5.5836e-05,"pollinator","Chloropidae_sp._2"
"276",107,1,44,NA,13,0.000149611,"pollinator","Chloropidae_sp._3"
"277",107,1,44,NA,14,0.000228626,"pollinator","Chloropidae_sp._3"
"278",108,1,1,NA,12,1.70897e-06,"pollinator","Chloropidae_sp._4"
"279",108,1,1,NA,14,0.000953752,"pollinator","Chloropidae_sp._4"
"280",109,1,1,NA,8,1.45801e-05,"pollinator","Chloropidae_sp._5"
"281",109,1,3,NA,10,0.000222247,"pollinator","Chloropidae_sp._5"
"282",110,1,1,NA,8,1.45801e-05,"pollinator","Chloropidae_sp._6"
"283",111,1,21,NA,3,2.85924e-06,"pollinator","Chrysomya_albiceps"
"284",111,1,21,NA,4,0.000267273,"pollinator","Chrysomya_albiceps"
"285",111,1,21,NA,5,0.000181178,"pollinator","Chrysomya_albiceps"
"286",111,1,21,NA,6,0.000331136,"pollinator","Chrysomya_albiceps"
"287",111,1,21,NA,7,0.000338749,"pollinator","Chrysomya_albiceps"
"288",111,1,21,NA,8,0.00109374,"pollinator","Chrysomya_albiceps"
"289",111,1,21,NA,11,0.000820816,"pollinator","Chrysomya_albiceps"
"290",111,1,21,NA,14,0.00185889,"pollinator","Chrysomya_albiceps"
"291",112,1,8,NA,6,1.13453e-05,"pollinator","Coccinella_miranda"
"292",112,1,1,NA,10,7.91631e-05,"pollinator","Coccinella_miranda"
"293",113,1,2,NA,1,0.000112086,"pollinator","Coleoptera_sp._5"
"294",113,1,11,NA,2,0.000255761,"pollinator","Coleoptera_sp._5"
"295",114,1,5,NA,13,0.000103941,"pollinator","Colias_croceus"
"296",114,1,5,NA,14,0.00170553,"pollinator","Colias_croceus"
"297",115,1,16,NA,5,9.30978e-05,"pollinator","Colletes_dimidiatus"
"298",115,1,1,NA,13,0.000213356,"pollinator","Colletes_dimidiatus"
"299",115,1,1,NA,14,0.0108902,"pollinator","Colletes_dimidiatus"
"300",116,1,7,NA,2,0.000339327,"pollinator","Colletes1?_Waiting<85>"
"301",117,1,46,NA,2,2.9736e-06,NA,NA
"302",118,1,63,NA,10,1.0046e-06,NA,NA
"303",119,1,47,4,1,1.26e-06,NA,NA
"304",120,1,64,NA,9,1.416e-06,NA,NA
"305",121,1,1,NA,14,0.000899565,"pollinator","Cryptocephalus_nitidicollis"
"306",122,1,8,NA,4,2.43738e-06,NA,NA
"307",123,1,62,NA,5,2.70328e-06,NA,NA
"308",124,1,6,NA,10,0.000449745,"pollinator","Dasytes_cf._subaenescens"
"309",125,1,2,NA,3,6.80373e-05,"pollinator","Dasytes_lanzarotensis"
"310",126,1,18,NA,9,0.0010717,"pollinator","Dasytes_subaenescens"
"311",126,1,18,NA,10,0.000971382,"pollinator","Dasytes_subaenescens"
"312",126,1,18,NA,11,0.000664011,"pollinator","Dasytes_subaenescens"
"313",126,1,18,NA,13,0.00076893,"pollinator","Dasytes_subaenescens"
"314",126,1,18,NA,14,0.00201077,"pollinator","Dasytes_subaenescens"
"315",127,1,1,NA,13,8.1982e-05,"pollinator","Delia_flavibasis"
"316",128,1,2,NA,4,0.00011416,"pollinator","Diglyphus_chabrias"
"317",129,1,1,NA,13,0.000150345,"pollinator","Dilophus_hiemalis"
"318",130,1,42,NA,6,6.44539e-05,"pollinator","Dinarmoides_spilopterus"
"319",130,1,42,NA,7,6.79492e-05,"pollinator","Dinarmoides_spilopterus"
"320",130,1,42,NA,8,0.000322451,"pollinator","Dinarmoides_spilopterus"
"321",131,1,25,NA,3,4.14415e-05,"pollinator","Dischistus_atlanticus"
"322",131,1,7,NA,4,0.000241123,"pollinator","Dischistus_atlanticus"
"323",132,1,4,NA,9,1.67964e-05,"pollinator","Elasmus_platyedrae"
"324",133,1,53,NA,12,5.1269e-06,"pollinator","Empididae_sp._1"
"325",133,1,53,NA,13,6.44445e-05,"pollinator","Empididae_sp._1"
"326",134,1,1,NA,14,0.00096339,"pollinator","Empis_sp._1"
"327",135,1,4,NA,8,1.48293e-05,"pollinator","Eristalinus_aeneus"
"328",135,1,4,NA,9,7.74175e-05,"pollinator","Eristalinus_aeneus"
"329",136,1,38,NA,5,1.89734e-05,"pollinator","Eristalinus_taeniops"
"330",136,1,38,NA,7,8.00742e-05,"pollinator","Eristalinus_taeniops"
"331",136,1,38,NA,8,0.000318451,"pollinator","Eristalinus_taeniops"
"332",136,1,38,NA,13,0.000309787,"pollinator","Eristalinus_taeniops"
"333",137,1,1,NA,8,3.47724e-05,"pollinator","Eristalis_tenax"
"334",137,1,4,NA,10,0.000109789,"pollinator","Eristalis_tenax"
"335",138,1,5,NA,9,3.64682e-05,"pollinator","Estheria_simonyi"
"336",138,1,5,NA,10,0.00079729,"pollinator","Estheria_simonyi"
"337",138,1,5,NA,11,0.000348161,"pollinator","Estheria_simonyi"
"338",138,1,5,NA,12,0.000856006,"pollinator","Estheria_simonyi"
"339",138,1,5,NA,13,0.00128444,"pollinator","Estheria_simonyi"
"340",138,1,5,NA,14,0.00713386,"pollinator","Estheria_simonyi"
"341",139,1,17,NA,5,8.69646e-05,"pollinator","Eucera_gracilipes"
"342",139,1,9,NA,10,0.0005862,"pollinator","Eucera_gracilipes"
"343",139,1,5,NA,13,0.000852414,"pollinator","Eucera_gracilipes"
"344",140,1,6,NA,8,8.55988e-05,"pollinator","Euderus_sp."
"345",140,1,6,NA,10,0.000458855,"pollinator","Euderus_sp."
"346",140,1,6,NA,14,0.00210663,"pollinator","Euderus_sp."
"347",141,1,32,NA,9,1.9824e-05,"pollinator","Eumerus_latitarsis"
"348",141,1,32,NA,10,0.000187554,"pollinator","Eumerus_latitarsis"
"349",141,1,32,NA,11,0.000217486,"pollinator","Eumerus_latitarsis"
"350",141,1,32,NA,12,0.000440853,"pollinator","Eumerus_latitarsis"
"351",141,1,32,NA,13,0.000658446,"pollinator","Eumerus_latitarsis"
"352",141,1,1,NA,14,0.00378187,"pollinator","Eumerus_latitarsis"
"353",142,1,1,NA,10,5.79206e-05,"pollinator","Eumerus_nivariae"
"354",143,1,2,NA,7,5.84926e-05,"pollinator","Eupelmus_sp."
"355",143,1,8,NA,12,0.000227506,"pollinator","Eupelmus_sp."
"356",144,1,8,NA,12,3.91264e-06,NA,NA
"357",145,1,25,NA,4,0.000137146,"pollinator","Eurytoma_sp._1"
"358",145,1,2,NA,7,0.000196103,"pollinator","Eurytoma_sp._1"
"359",146,1,2,NA,3,1.13395e-05,"pollinator","Eurytoma_sp._2"
"360",146,1,3,NA,12,0.000174275,"pollinator","Eurytoma_sp._2"
"361",147,1,22,NA,2,3.23218e-06,NA,NA
"362",148,1,1,NA,12,0.00011046,"pollinator","Exetastes_segmentarius"
"363",149,1,17,NA,5,1.89734e-05,"pollinator","Exhyalanthrax_canarionae"
"364",150,1,1,NA,8,4.37403e-05,"pollinator","Fannia_sp."
"365",151,1,17,NA,5,1.89734e-05,"pollinator","Gasteruption_sp."
"366",152,1,1,NA,9,1.16841e-05,"pollinator","Geometridae_sp."
"367",153,1,2,NA,4,3.80533e-05,"pollinator","Geometridae_sp._2"
"368",154,1,37,NA,8,0.000165673,"pollinator","Gnaphosidae_sp._1"
"369",155,1,27,NA,4,0.000290724,"pollinator","Goniozus_sp."
"370",156,1,2,NA,11,0.000263394,"pollinator","Halictus_fulvipes"
"371",157,1,4,NA,8,1.48293e-05,"pollinator","Holepyris_sp."
