"layer_from","layer_to","ave_distance","number_of_modules","trial"
"4east","4west",57469.3745079245,18,70
"4east","5",93002.6047505454,20,70
"4east","6",172765.943948837,16,70
"4west","4west",176.725963,14,70
"4west","5",52736.9769325926,19,70
"4west","6",129402.535510204,18,70
"5","5",70.701802,20,70
"5","6",80110.1868935294,20,70
"6","6",93.399466,14,70
"1","1",505.679714,12,71
"1","2",305248.84735,9,71
"1","3",244293.143703704,10,71
"1","4east",339379.942522857,12,71
"1","4west",389097.733947059,12,71
"1","5",390008.86975,11,71
"1","6",437378.309895652,7,71
"2","2",67.363151,14,71
"2","3",190476.216968421,12,71
"2","4east",284225.360581818,11,71
"2","4west",337073.714442105,12,71
"2","5",376897.771373913,14,71
"2","6",455679.978322222,10,71
"3","3",95.95512,16,71
"3","4east",116458.43815098,17,71
"3","4west",173866.233447059,18,71
"3","5",200275.089078947,20,71
"3","6",274346.546338235,11,71
"4east","4east",95.901643,14,71
"4east","4west",57470.4022528571,18,71
"4east","5",93000.6568513726,17,71
"4east","6",172766.700712121,11,71
"4west","4west",176.725963,14,71
"4west","5",52730.6872192593,20,71
"4west","6",129399.489848718,13,71
"5","5",70.701802,20,71
"5","6",80111.4680362791,15,71
"6","6",93.399466,12,71
"1","1",505.679714,12,72
"1","2",305266.514392308,14,72
"1","3",244288.011515217,14,72
"1","4east",339384.563630435,16,72
"1","4west",389098.6319,15,72
"1","5",390007.931519565,15,72
"1","6",437365.604609677,11,72
"2","2",67.363151,14,72
"2","3",190474.21342449,16,72
"2","4east",284226.943657143,16,72
"2","4west",337070.379176923,16,72
"2","5",376893.705839216,18,72
"2","6",455674.802919444,13,72
"3","3",95.95512,17,72
"3","4east",116461.262880328,19,72
"3","4west",173871.570580357,20,72
"3","5",200275.434634545,17,72
"3","6",274344.608223404,14,72
"4east","4east",95.901643,15,72
"4east","4west",57474.0087541071,21,72
"4east","5",93000.4394576,18,72
"4east","6",172761.019518421,13,72
"4west","4west",176.725963,12,72
"4west","5",52733.1042740741,21,72
"4west","6",129395.170318421,15,72
"5","5",70.701802,18,72
"5","6",80109.7300104348,15,72
"6","6",93.399466,13,72
"1","1",505.679714,11,73
"1","2",305243.213064103,12,73
"1","3",244263.788242857,11,73
"1","4east",339380.611374286,12,73
"1","4west",389092.608925,11,73
"1","5",390008.189713889,14,73
"1","6",437380.205951724,10,73
"2","2",67.363151,16,73
"2","3",190476.72982,11,73
"2","4east",284225.358868293,13,73
"2","4west",337070.382941667,11,73
"2","5",376897.083408163,17,73
"2","6",455679.978322222,11,73
"3","3",95.95512,20,73
"3","4east",116460.442655738,18,73
"3","4west",173867.039759259,17,73
"3","5",200275.434634545,18,73
"3","6",274348.663767442,14,73
"4east","4east",95.901643,16,73
"4east","4west",57471.4639505769,16,73
"4east","5",93002.1563703448,20,73
"4east","6",172765.754715,13,73
"4west","4west",176.725963,13,73
"4west","5",52739.2118838,17,73
"4west","6",129400.8781,15,73
"5","5",70.701802,18,73
"5","6",80111.8489908163,17,73
"6","6",93.399466,13,73
"1","1",505.679714,11,74
"1","2",305232.04094878,13,74
"1","3",244283.303105882,11,74
"1","4east",339377.449203226,12,74
"1","4west",389092.015206897,11,74
"1","5",390007.139605882,13,74
"1","6",437379.212325,12,74
"2","2",67.363151,16,74
"2","3",190474.082434783,13,74
"2","4east",284231.825151219,14,74
"2","4west",337073.714442105,13,74
"2","5",376898.736276,17,74
"2","6",455680.422956522,15,74
"3","3",95.95512,18,74
"3","4east",116462.790887931,19,74
"3","4west",173864.747677083,15,74
"3","5",200276.003991489,15,74
"3","6",274346.211270455,14,74
"4east","4east",95.901643,13,74
"4east","4west",57467.757805625,16,74
"4east","5",92996.3349951852,19,74
"4east","6",172760.914892857,14,74
"4west","4west",176.725963,14,74
"4west","5",52736.9480716981,18,74
"4west","6",129399.046154348,16,74
"5","5",70.701802,18,74
"5","6",80108.240073,17,74
"6","6",93.399466,13,74
"1","1",505.679714,12,75
"1","2",305248.84735,10,75
"1","3",244278.703015152,11,75
"1","4east",339374.649,12,75
"1","4west",389093.515126316,12,75
"1","5",390007.672111111,12,75
"1","6",437381.7667375,10,75
"2","2",67.363151,15,75
"2","3",190477.138190244,13,75
"2","4east",284230.891183333,13,75
"2","4west",337067.907355556,11,75
"2","5",376899.4026875,14,75
"2","6",455683.325954286,12,75
"3","3",95.95512,20,75
"3","4east",116461.05691,19,75
"3","4west",173864.561187273,17,75
"3","5",200275.526756863,17,75
"3","6",274346.54572619,13,75
"4east","4east",95.901643,15,75
"4east","4west",57467.78854375,17,75
"4east","5",92999.2852283721,16,75
"4east","6",172761.106471795,13,75
"4west","4west",176.725963,15,75
"4west","5",52740.9819684783,16,75
"4west","6",129407.487077273,14,75
"5","5",70.701802,16,75
"5","6",80111.441629,13,75
"6","6",93.399466,13,75
"1","1",505.679714,13,76
"1","2",305260.579885,13,76
"1","3",244288.3159225,14,76
"1","4east",339382.770563415,16,76
"1","4west",389098.611635714,14,76
"1","5",390007.955322727,14,76
"1","6",437368.611817647,12,76
"2","2",67.363151,15,76
"2","3",190477.835010526,13,76
"2","4east",284223.622831579,14,76
"2","4west",337071.293407317,14,76
"2","5",376898.844390244,14,76
"2","6",455679.9561475,14,76
"3","3",95.95512,17,76
"3","4east",116460.214827586,20,76
"3","4west",173865.692045283,17,76
"3","5",200275.189689286,19,76
"3","6",274345.119506522,15,76
"4east","4east",95.901643,13,76
"4east","4west",57470.0351314894,17,76
"4east","5",93003.4531369811,19,76
"4east","6",172764.871376744,15,76
"4west","4west",176.725963,13,76
"4west","5",52739.7315718,18,76
"4west","6",129401.790342857,14,76
"5","5",70.701802,17,76
"5","6",80108.8495160869,17,76
"6","6",93.399466,12,76
"1","1",505.679714,13,77
"1","2",305248.847869565,15,77
"1","3",244278.395078571,13,77
"1","4east",339381.351153659,14,77
"1","4west",389101.156993182,16,77
"1","5",390007.261352381,16,77
"1","6",437373.959277143,12,77
"2","2",67.363151,14,77
"2","3",190473.778421739,15,77
"2","4east",284225.358516279,14,77
"2","4west",337070.373171111,16,77
"2","5",376895.901142553,18,77
"2","6",455682.347992683,14,77
"3","3",95.95512,17,77
"3","4east",116459.755666071,18,77
"3","4west",173871.703716981,18,77
"3","5",200275.811383051,19,77
"3","6",274347.138018605,13,77
"4east","4east",95.901643,14,77
"4east","4west",57474.8978177359,19,77
"4east","5",93000.6674894545,20,77
"4east","6",172764.244848718,14,77
"4west","4west",176.725963,13,77
"4west","5",52727.2321321429,21,77
"4west","6",129395.113561905,15,77
"5","5",70.701802,20,77
"5","6",80111.7394023077,18,77
"6","6",93.399466,14,77
"1","1",505.679714,12,78
"1","2",305275.138467647,10,78
"1","3",244268.063843243,13,78
"1","4east",339378.93704359,14,78
"1","4west",389095.806811765,12,78
"1","5",390006.419271795,15,78
"1","6",437376.357606061,12,78
"2","2",67.363151,15,78
"2","3",190474.59875,12,78
"2","4east",284225.351826316,12,78
"2","4west",337071.826109756,15,78
"2","5",376900.045251282,14,78
"2","6",455681.756926471,10,78
"3","3",95.95512,18,78
"3","4east",116462.429885714,19,78
"3","4west",173870.035309804,16,78
"3","5",200277.602211765,19,78
"3","6",274345.925102439,12,78
"4east","4east",95.901643,12,78
"4east","4west",57469.3943555319,16,78
"4east","5",92999.5233298039,21,78
"4east","6",172761.63157619,15,78
"4west","4west",176.725963,14,78
"4west","5",52743.320315,19,78
"4west","6",129402.888017391,14,78
"5","5",70.701802,14,78
"5","6",80105.4994338776,18,78
"6","6",93.399466,13,78
"1","1",505.679714,11,79
"1","2",305248.84735,12,79
"1","3",244271.607773684,14,79
"1","4east",339379.320931579,14,79
"1","4west",389097.733947059,12,79
"1","5",390008.4039075,15,79
"1","6",437378.630988571,13,79
"2","2",67.363151,16,79
"2","3",190474.12374,16,79
"2","4east",284229.328564,17,79
"2","4west",337062.589722727,13,79
"2","5",376898.736276,19,79
"2","6",455681.3863625,14,79
"3","3",95.95512,17,79
"3","4east",116461.814217187,23,79
"3","4west",173867.155578947,20,79
"3","5",200274.148484746,23,79
"3","6",274347.138018605,15,79
"4east","4east",95.901643,16,79
"4east","4west",57471.0459185965,19,79
"4east","5",92996.5583313793,23,79
"4east","6",172760.623634884,15,79
"4west","4west",176.725963,15,79
"4west","5",52734.4075973077,19,79
"4west","6",129399.624121951,14,79
"5","5",70.701802,16,79
"5","6",80111.6938112766,16,79
"6","6",93.399466,12,79
"1","1",505.679714,13,80
"1","2",305261.468902778,12,80
"1","3",244278.703015152,11,80
"1","4east",339386.978045946,12,80
"1","4west",389098.472911765,12,80
"1","5",390007.928720513,13,80
"1","6",437374.776254167,9,80
"2","2",67.363151,16,80
"2","3",190476.536086364,14,80
"2","4east",284222.64062449,16,80
"2","4west",337066.652107143,15,80
"2","5",376895.901142553,16,80
"2","6",455685.361342424,12,80
"3","3",95.95512,16,80
"3","4east",116458.606401818,16,80
"3","4west",173868.134378431,17,80
"3","5",200275.648194,17,80
"3","6",274349.612336842,12,80
"4east","4east",95.901643,16,80
"4east","4west",57473.617474386,19,80
"4east","5",93003.3120545455,19,80
"4east","6",172765.943948837,14,80
"4west","4west",176.725963,13,80
"4west","5",52740.0597866667,19,80
"4west","6",129397.958145,15,80
"5","5",70.701802,17,80
"5","6",80112.5471048889,17,80
"6","6",93.399466,11,80
"1","1",505.679714,12,81
"1","2",305273.262588889,13,81
"1","3",244282.370662857,14,81
"1","4east",339385.484518182,14,81
"1","4west",389103.865275758,14,81
"1","5",390006.42162,15,81
"1","6",437382.6523,9,81
"2","2",67.363151,16,81
"2","3",190474.717682927,15,81
"2","4east",284226.902328571,17,81
"2","4west",337072.7059,14,81
"2","5",376890.695942,19,81
"2","6",455681.29819375,12,81
"3","3",95.95512,17,81
"3","4east",116460.855645763,21,81
"3","4west",173872.368849091,21,81
"3","5",200275.089078947,21,81
"3","6",274352.511336364,15,81
"4east","4east",95.901643,15,81
"4east","4west",57476.0684861818,20,81
"4east","5",92997.9245612903,23,81
"4east","6",172765.083636842,16,81
"4west","4west",176.725963,13,81
"4west","5",52737.4771876364,20,81
"4west","6",129402.576393023,17,81
"5","5",70.701802,20,81
"5","6",80113.4161325532,17,81
"6","6",93.399466,9,81
"1","1",505.679714,12,82
"1","2",305254.863728205,13,82
"1","3",244283.868213158,13,82
"1","4east",339381.619997297,14,82
"1","4west",389101.591611111,15,82
"1","5",390007.519080488,14,82
"1","6",437371.320782143,11,82
"2","2",67.363151,16,82
"2","3",190477.533452,16,82
"2","4east",284230.998744681,17,82
"2","4west",337068.094020513,13,82
"2","5",376898.736276,18,82
"2","6",455679.501878571,14,82
"3","3",95.95512,17,82
"3","4east",116461.980658929,19,82
"3","4west",173866.142703704,18,82
"3","5",200275.256852632,19,82
"3","6",274348.612345652,15,82
"4east","4east",95.901643,14,82
"4east","4west",57472.4114715217,16,82
"4east","5",92999.6588003846,19,82
"4east","6",172765.875760526,15,82
"4west","4west",176.725963,13,82
"4west","5",52736.3774564706,17,82
"4west","6",129397.34959,15,82
"5","5",70.701802,18,82
"5","6",80110.7300541304,17,82
"6","6",93.399466,13,82
"1","1",505.679714,13,83
"1","2",305248.847919048,13,83
"1","3",244283.303105882,13,83
"1","4east",339375.943388235,13,83
"1","4west",389099.5941325,16,83
"1","5",390007.844240476,16,83
"1","6",437365.604609677,13,83
"2","2",67.363151,18,83
"2","3",190476.723587755,16,83
"2","4east",284231.825151219,14,83
"2","4west",337078.399782051,14,83
"2","5",376896.238917857,19,83
"2","6",455680.475006383,16,83
"3","3",95.95512,17,83
"3","4east",116460.636674138,20,83
"3","4west",173872.880354717,20,83
"3","5",200275.253716129,22,83
"3","6",274346.307584444,16,83
"4east","4east",95.901643,12,83
"4east","4west",57472.2023424444,16,83
"4east","5",92995.86124,21,83
"4east","6",172761.064371875,12,83
"4west","4west",176.725963,12,83
"4west","5",52733.7436401887,19,83
"4west","6",129395.810902632,15,83
"5","5",70.701802,20,83
"5","6",80109.40379,21,83
"6","6",93.399466,11,83
"1","1",505.679714,14,84
"1","2",305269.501886364,12,84
"1","3",244286.295686842,12,84
"1","4east",339385.083618919,12,84
"1","4west",389099.961418919,13,84
"1","5",390007.849695833,14,84
"1","6",437374.487561538,9,84
"2","2",67.363151,16,84
"2","3",190475.542295,11,84
"2","4east",284231.041171429,11,84
"2","4west",337075.859605882,11,84
"2","5",376895.065487755,16,84
"2","6",455680.931164286,9,84
"3","3",95.95512,16,84
"3","4east",116462.427246939,16,84
"3","4west",173866.607262264,16,84
"3","5",200275.56147193,17,84
"3","6",274343.771695238,13,84
"4east","4east",95.901643,12,84
"4east","4west",57467.5661895745,15,84
"4east","5",92997.5312304,17,84
"4east","6",172762.91446,9,84
"4west","4west",176.725963,14,84
"4west","5",52738.1359513333,15,84
"4west","6",129401.485840541,13,84
"5","5",70.701802,18,84
"5","6",80109.2246497297,12,84
"6","6",93.399466,13,84
"1","1",505.679714,11,85
"1","2",305267.470013514,12,85
"1","3",244292.684546341,16,85
"1","4east",339384.193280488,15,85
"1","4west",389099.281815385,14,85
"1","5",390008.401108696,15,85
"1","6",437377.958219231,10,85
"2","2",67.363151,16,85
"2","3",190475.548904,16,85
"2","4east",284226.755855319,17,85
"2","4west",337065.680667391,15,85
"2","5",376893.318226,17,85
"2","6",455676.346857143,14,85
"3","3",95.95512,16,85
"3","4east",116462.612982456,20,85
"3","4west",173863.427336364,18,85
"3","5",200276.542061111,19,85
"3","6",274348.331079487,13,85
"4east","4east",95.901643,13,85
"4east","4west",57469.3943555319,15,85
"4east","5",92996.2431666667,20,85
"4east","6",172756.481017143,14,85
"4west","4west",176.725963,14,85
"4west","5",52734.4849362264,18,85
"4west","6",129397.349595,14,85
"5","5",70.701802,17,85
"5","6",80113.5249506818,15,85
"6","6",93.399466,11,85
"1","1",505.679714,12,86
"1","2",305236.496684211,13,86
"1","3",244265.902210526,13,86
"1","4east",339377.441366667,14,86
"1","4west",389093.515126316,12,86
"1","5",390006.973146154,17,86
"1","6",437384.573826923,11,86
"2","2",67.363151,15,86
"2","3",190477.160929167,14,86
"2","4east",284223.790246512,15,86
"2","4west",337060.154097674,13,86
"2","5",376897.80565814,16,86
"2","6",455682.321258974,14,86
"3","3",95.95512,17,86
"3","4east",116462.029372222,18,86
"3","4west",173865.224053846,16,86
"3","5",200277.476390566,18,86
"3","6",274351.8353175,13,86
"4east","4east",95.901643,13,86
"4east","4west",57470.1707213726,16,86
"4east","5",93001.893174,18,86
"4east","6",172763.869215789,14,86
"4west","4west",176.725963,14,86
"4west","5",52740.5583820408,18,86
"4west","6",129402.9848375,14,86
"5","5",70.701802,17,86
"5","6",80109.0118727083,18,86
"6","6",93.399466,11,86
"1","1",505.679714,13,87
"1","2",305238.028307143,12,87
"1","3",244275.467483333,11,87
"1","4east",339383.510759459,11,87
"1","4west",389095.779036364,9,87
"1","5",390008.401108696,15,87
"1","6",437371.016375,8,87
"2","2",67.363151,17,87
"2","3",190477.615654545,13,87
"2","4east",284227.058702564,13,87
"2","4west",337061.693952778,10,87
"2","5",376897.07058913,14,87
"2","6",455680.395190625,10,87
"3","3",95.95512,16,87
"3","4east",116461.536426786,18,87
"3","4west",173863.653755357,17,87
"3","5",200276.347577358,16,87
"3","6",274348.660389474,12,87
"4east","4east",95.901643,12,87
"4east","4west",57465.2960794,16,87
"4east","5",92998.2609961538,18,87
"4east","6",172763.448761111,13,87
"4west","4west",176.725963,14,87
"4west","5",52745.0873839216,15,87
"4west","6",129401.7677325,14,87
"5","5",70.701802,20,87
"5","6",80113.6956597619,12,87
"6","6",93.399466,11,87
"1","1",505.679714,11,88
"1","2",305260.579885,12,88
"1","3",244277.099577143,14,88
"1","4east",339382.24902973,14,88
"1","4west",389102.42287931,12,88
"1","5",390008.07054,14,88
"1","6",437371.342611538,11,88
"2","2",67.363151,17,88
"2","3",190478.041534545,16,88
"2","4east",284229.351708,17,88
"2","4west",337076.114625641,13,88
"2","5",376898.73693617,17,88
"2","6",455680.541837209,14,88
"3","3",95.95512,17,88
"3","4east",116463.912778462,22,88
"3","4west",173875.890275926,20,88
"3","5",200275.456186207,20,88
"3","6",274349.109770213,16,88
"4east","4east",95.901643,15,88
"4east","4west",57474.3746598148,19,88
"4east","5",93000.988662069,23,88
"4east","6",172763.472333333,14,88
"4west","4west",176.725963,13,88
"4west","5",52734.2436388,20,88
"4west","6",129393.224402326,17,88
"5","5",70.701802,16,88
"5","6",80111.4680362791,17,88
"6","6",93.399466,12,88
"1","1",505.679714,12,89
"1","2",305230.627432432,12,89
"1","3",244277.709696875,10,89
"1","4east",339381.220438095,13,89
"1","4west",389098.245974359,12,89
"1","5",390008.495704762,13,89
"1","6",437377.094327586,10,89
"2","2",67.363151,13,89
"2","3",190476.72982,13,89
"2","4east",284225.35824,14,89
"2","4west",337066.412233333,14,89
"2","5",376895.489915094,17,89
"2","6",455682.64628,14,89
"3","3",95.95512,15,89
"3","4east",116462.364915686,15,89
"3","4west",173863.093230769,15,89
"3","5",200275.49219,15,89
"3","6",274347.631767568,11,89
"4east","4east",95.901643,14,89
"4east","4west",57469.043402963,16,89
"4east","5",93001.418072549,16,89
"4east","6",172765.534794595,12,89
"4west","4west",176.725963,15,89
"4west","5",52738.6607098214,18,89
"4west","6",129404.988,14,89
"5","5",70.701802,19,89
"5","6",80109.970168,17,89
"6","6",93.399466,12,89
"1","1",505.679714,15,90
"1","2",305254.651169767,14,90
"1","3",244280.590047059,11,90
"1","4east",339381.220438095,13,90
"1","4west",389096.452190244,13,90
"1","5",390007.903465714,12,90
"1","6",437371.281871875,11,90
"2","2",67.363151,17,90
"2","3",190478.936820833,16,90
"2","4east",284231.275457778,16,90
"2","4west",337069.819176923,14,90
"2","5",376901.434404762,16,90
"2","6",455684.75537027,14,90
"3","3",95.95512,18,90
"3","4east",116462.233861818,17,90
"3","4west",173866.272519149,15,90
"3","5",200275.189126786,19,90
"3","6",274345.2734475,13,90
"4east","4east",95.901643,14,90
"4east","4west",57470.1707213726,16,90
"4east","5",92998.604850566,21,90
"4east","6",172762.349564286,15,90
"4west","4west",176.725963,15,90
"4west","5",52738.1359513333,16,90
"4west","6",129407.928541026,13,90
"5","5",70.701802,16,90
"5","6",80110.584774359,13,90
"6","6",93.399466,10,90
"1","1",505.679714,15,91
"1","2",305266.13291282,12,91
"1","3",244290.625294595,13,91
"1","4east",339386.073015789,14,91
"1","4west",389102.160734286,13,91
"1","5",390007.013957895,14,91
"1","6",437373.920691176,13,91
"2","2",67.363151,17,91
"2","3",190475.505659574,16,91
"2","4east",284226.755855319,16,91
"2","4west",337071.12073,13,91
"2","5",376897.771373913,15,91
"2","6",455679.290634884,15,91
"3","3",95.95512,18,91
"3","4east",116462.637918841,24,91
"3","4west",173868.287694231,19,91
"3","5",200275.499185714,20,91
"3","6",274343.965704878,16,91
"4east","4east",95.901643,15,91
"4east","4west",57474.9323722222,20,91
"4east","5",92999.3600023729,23,91
"4east","6",172760.227394737,15,91
"4west","4west",176.725963,12,91
"4west","5",52731.7684854902,19,91
"4west","6",129403.397117949,15,91
"5","5",70.701802,18,91
"5","6",80112.6705637778,17,91
"6","6",93.399466,11,91
"1","1",505.679714,14,92
"1","2",305248.455202632,13,92
"1","3",244280.590185714,14,92
"1","4east",339382.725890698,13,92
"1","4west",389097.841665909,16,92
"1","5",390009.10029434,16,92
"1","6",437364.173540741,11,92
"2","2",67.363151,16,92
"2","3",190474.59875,13,92
"2","4east",284225.339243478,15,92
"2","4west",337062.589722727,15,92
"2","5",376895.4972125,16,92
"2","6",455679.978322222,12,92
"3","3",95.95512,16,92
"3","4east",116460.420723636,18,92
"3","4west",173863.787886275,18,92
"3","5",200274.480392982,18,92
"3","6",274342.491402778,12,92
"4east","4east",95.901643,15,92
"4east","4west",57466.8945090741,18,92
"4east","5",93000.256695,19,92
"4east","6",172764.669594595,12,92
"4west","4west",176.725963,13,92
"4west","5",52735.0498156897,20,92
"4west","6",129407.651170732,15,92
"5","5",70.701802,19,92
"5","6",80109.1962848889,15,92
"6","6",93.399466,11,92
"1","1",505.679714,15,93
"1","2",305254.09954359,12,93
"1","3",244286.0098225,13,93
"1","4east",339387.329466667,14,93
"1","4west",389099.276125641,13,93
"1","5",390007.25927619,15,93
"1","6",437371.3198,9,93
"2","2",67.363151,17,93
"2","3",190472.003671429,14,93
"2","4east",284222.111614634,15,93
"2","4west",337071.12073,14,93
"2","5",376896.993809804,19,93
"2","6",455678.021703333,10,93
"3","3",95.95512,17,93
"3","4east",116460.85047541,20,93
"3","4west",173866.995735714,19,93
"3","5",200275.368275926,19,93
"3","6",274349.999313158,12,93
"4east","4east",95.901643,15,93
"4east","4west",57471.297432,18,93
"4east","5",93004.017192,22,93
"4east","6",172767.292905556,13,93
"4west","4west",176.725963,14,93
"4west","5",52738.1733525,20,93
"4west","6",129409.551681081,12,93
"5","5",70.701802,16,93
"5","6",80113.6508984211,13,93
"6","6",93.399466,10,93
"1","1",505.679714,12,94
"1","2",305255.246433333,12,94
"1","3",244264.326655263,14,94
"1","4east",339375.299272222,12,94
"1","4west",389091.516388235,10,94
"1","5",390008.116185366,14,94
"1","6",437376.75036,10,94
"2","2",67.363151,17,94
"2","3",190475.545817778,14,94
"2","4east",284225.344756098,13,94
"2","4west",337059.596386842,11,94
"2","5",376897.319057447,16,94
"2","6",455680.056456757,13,94
"3","3",95.95512,17,94
"3","4east",116462.614124561,19,94
"3","4west",173865.010666667,16,94
"3","5",200275.920434483,19,94
"3","6",274348.5543825,15,94
"4east","4east",95.901643,14,94
"4east","4west",57470.544239,16,94
"4east","5",92999.3373464151,18,94
"4east","6",172764.389315152,12,94
"4west","4west",176.725963,14,94
"4west","5",52738.427687451,16,94
"4west","6",129406.624022222,13,94
"5","5",70.701802,19,94
"5","6",80112.6725774468,16,94
"6","6",93.399466,11,94
"1","1",505.679714,13,95
"1","2",305248.84735,12,95
"1","3",244272.8656275,15,95
"1","4east",339380.108914286,15,95
"1","4west",389098.20791,16,95
"1","5",390007.398929545,17,95
"1","6",437383.318524138,12,95
"2","2",67.363151,19,95
"2","3",190474.59875,15,95
"2","4east",284228.291133333,15,95
"2","4west",337076.808068182,15,95
"2","5",376896.951298039,17,95
"2","6",455684.921788235,11,95
"3","3",95.95512,19,95
"3","4east",116462.208307812,21,95
"3","4west",173865.633546429,20,95
"3","5",200275.344296875,22,95
"3","6",274350.021095238,14,95
"4east","4east",95.901643,15,95
"4east","4west",57467.1810883019,19,95
"4east","5",92998.1754272131,22,95
"4east","6",172767.511757895,14,95
"4west","4west",176.725963,12,95
"4west","5",52741.693025,21,95
"4west","6",129403.023905263,15,95
"5","5",70.701802,19,95
"5","6",80114.4454675,16,95
"6","6",93.399466,11,95
"1","1",505.679714,12,96
"1","2",305237.673755263,14,96
"1","3",244273.048667568,14,96
"1","4east",339377.837916216,15,96
"1","4west",389095.641326316,15,96
"1","5",390006.973146154,16,96
"1","6",437382.031375,14,96
"2","2",67.363151,15,96
"2","3",190476.912462222,14,96
"2","4east",284225.358868293,14,96
"2","4west",337068.8927025,14,96
"2","5",376897.527435556,15,96
"2","6",455684.418859459,13,96
"3","3",95.95512,19,96
"3","4east",116461.698933898,19,96
"3","4west",173868.134378431,16,96
"3","5",200275.257193333,19,96
"3","6",274346.004610638,15,96
"4east","4east",95.901643,13,96
"4east","4west",57470.7653770588,16,96
"4east","5",93003.0673703704,19,96
"4east","6",172762.654794737,15,96
"4west","4west",176.725963,14,96
"4west","5",52737.6736525,17,96
"4west","6",129400.217834146,15,96
"5","5",70.701802,17,96
"5","6",80110.7138455319,16,96
"6","6",93.399466,12,96
"1","1",505.679714,12,97
"1","2",305266.13291282,13,97
"1","3",244291.199402857,13,97
"1","4east",339385.512520513,15,97
"1","4west",389099.353452778,13,97
"1","5",390007.973560976,16,97
"1","6",437379.613519355,13,97
"2","2",67.363151,17,97
"2","3",190472.229330435,14,97
"2","4east",284226.818235556,16,97
"2","4west",337065.139045946,12,97
"2","5",376895.775627778,18,97
"2","6",455679.632411111,13,97
"3","3",95.95512,16,97
"3","4east",116461.093357143,19,97
"3","4west",173871.766014286,17,97
"3","5",200275.479254717,18,97
"3","6",274347.822511628,14,97
"4east","4east",95.901643,13,97
"4east","4west",57476.9101827083,17,97
"4east","5",93001.6439142857,21,97
"4east","6",172767.717811628,16,97
"4west","4west",176.725963,11,97
"4west","5",52736.522085625,17,97
"4west","6",129395.90745122,15,97
"5","5",70.701802,19,97
"5","6",80111.7356102041,18,97
"6","6",93.399466,13,97
"1","1",505.679714,12,98
"1","2",305248.84735,14,98
"1","3",244278.927688889,14,98
"1","4east",339380.461074194,12,98
"1","4west",389094.966597143,14,98
"1","5",390007.286291429,14,98
"1","6",437381.676284,10,98
"2","2",67.363151,19,98
"2","3",190476.923614545,16,98
"2","4east",284226.645733333,16,98
"2","4west",337064.515551064,15,98
"2","5",376899.380998,18,98
"2","6",455681.793083721,14,98
"3","3",95.95512,19,98
"3","4east",116462.184877193,17,98
"3","4west",173866.9527,18,98
"3","5",200276.683506897,20,98
"3","6",274349.718913043,14,98
"4east","4east",95.901643,13,98
"4east","4west",57469.2295647826,14,98
"4east","5",92999.3089059574,18,98
"4east","6",172763.8291,13,98
"4west","4west",176.725963,14,98
"4west","5",52742.1248911321,19,98
"4west","6",129409.432302439,13,98
"5","5",70.701802,17,98
"5","6",80109.2958209756,15,98
"6","6",93.399466,12,98
"1","1",505.679714,12,99
"1","2",305248.409067647,11,99
"1","3",244274.563719355,13,99
"1","4east",339374.614368571,14,99
"1","4west",389095.067847059,14,99
"1","5",390006.940103125,14,99
"1","6",437381.589166667,10,99
"2","2",67.363151,17,99
"2","3",190475.037530233,14,99
"2","4east",284228.942302703,13,99
"2","4west",337073.714442105,13,99
"2","5",376897.527435556,16,99
"2","6",455678.714644737,12,99
"3","3",95.95512,15,99
"3","4east",116460.164090385,17,99
"3","4west",173867.242114286,17,99
"3","5",200275.368275926,20,99
"3","6",274344.522355556,15,99
"4east","4east",95.901643,13,99
"4east","4west",57471.1507878,17,99
"4east","5",93005.2540473469,18,99
"4east","6",172760.095465854,14,99
"4west","4west",176.725963,13,99
"4west","5",52739.5629882609,17,99
"4west","6",129403.368247917,16,99
"5","5",70.701802,16,99
"5","6",80108.7456547619,15,99
"6","6",93.399466,14,99
"1","1",505.679714,11,100
"1","2",305249.675216667,12,100
"1","3",244276.69804375,11,100
"1","4east",339381.089670588,12,100
"1","4west",389094.256321212,12,100
"1","5",390008.188560976,17,100
"1","6",437388.557616,11,100
"2","2",67.363151,17,100
"2","3",190478.419897872,15,100
"2","4east",284233.078902326,14,100
"2","4west",337076.6397,13,100
"2","5",376899.772906667,16,100
"2","6",455683.35654878,14,100
"3","3",95.95512,18,100
"3","4east",116460.635648214,18,100
"3","4west",173865.225313462,16,100
"3","5",200275.867213725,18,100
"3","6",274347.166617073,13,100
"4east","4east",95.901643,13,100
"4east","4west",57471.4389545833,16,100
"4east","5",93000.4053826923,20,100
"4east","6",172759.656197222,14,100
"4west","4west",176.725963,14,100
"4west","5",52744.317017451,17,100
"4west","6",129401.102163158,13,100
"5","5",70.701802,15,100
"5","6",80110.6092791304,18,100
"6","6",93.399466,12,100
"1","1",505.679714,12,101
"1","2",305249.239497368,12,101
"1","3",244270.934340625,11,101
"1","4east",339377.316447059,11,101
"1","4west",389095.719472222,13,101
"1","5",390008.378815909,15,101
"1","6",437365.707905882,11,101
"2","2",67.363151,17,101
"2","3",190476.010846808,15,101
"2","4east",284225.344756098,14,101
"2","4west",337066.652107143,14,101
"2","5",376896.275502174,15,101
"2","6",455678.08371087,15,101
"3","3",95.95512,17,101
"3","4east",116461.897636667,19,101
"3","4west",173868.856412281,19,101
"3","5",200275.151563636,19,101
"3","6",274344.68755102,16,101
"4east","4east",95.901643,14,101
