"","layer_from","node_from","layer_to","node_to","weight"
"562",2,216,3,216,0.333350313559111
"563",2,216,4,216,0.333351603182563
"564",2,216,8,216,0.330590891116452
"565",2,216,11,216,0.327024617212909
"566",2,216,12,216,0.327026024146347
"567",2,101,3,101,0.333350313559111
"568",2,101,4,101,0.333351603182563
"569",2,101,5,101,0.339350874197237
"570",2,101,8,101,0.330590891116452
"571",2,101,10,101,0.327081434471112
"572",2,101,12,101,0.327026024146347
"573",2,187,5,187,0.339350874197237
"574",2,187,6,187,0.339340550172944
"575",2,187,7,187,0.330592681449958
"576",2,187,8,187,0.330590891116452
"577",2,187,9,187,0.327084058069938
"578",2,187,10,187,0.327081434471112
"579",2,187,11,187,0.327024617212909
"580",2,187,12,187,0.327026024146347
"581",2,188,3,188,0.333350313559111
"582",2,212,7,212,0.330592681449958
"583",2,242,3,242,0.333350313559111
"584",2,242,4,242,0.333351603182563
"585",2,242,9,242,0.327084058069938
"586",2,242,10,242,0.327081434471112
"587",2,242,14,242,0.324139274089018
"588",2,284,3,284,0.333350313559111
"589",2,284,4,284,0.333351603182563
"590",2,284,6,284,0.339340550172944
"591",2,284,7,284,0.330592681449958
"592",2,284,8,284,0.330590891116452
"593",2,284,10,284,0.327081434471112
"594",2,284,12,284,0.327026024146347
"595",2,206,3,206,0.333350313559111
"596",3,81,4,81,1
"597",3,81,9,81,0.330777886998271
"598",3,111,4,111,1
"599",3,111,5,111,0.346296433735441
"600",3,111,6,111,0.346299983923273
"601",3,111,7,111,0.335258771827668
"602",3,111,8,111,0.335264996754792
"603",3,111,11,111,0.327895433788045
"604",3,111,14,111,0.323116241773283
"605",3,216,4,216,1
"606",3,216,8,216,0.335264996754792
"607",3,216,11,216,0.327895433788045
"608",3,216,12,216,0.327893102849331
"609",3,59,4,59,1
"610",3,77,4,77,1
"611",3,106,6,106,0.346299983923273
"612",3,170,4,170,1
"613",3,170,5,170,0.346296433735441
"614",3,170,6,170,0.346299983923273
"615",3,170,7,170,0.335258771827668
"616",3,170,8,170,0.335264996754792
"617",3,170,12,170,0.327893102849331
"618",3,170,13,170,0.323119169646641
"619",3,170,14,170,0.323116241773283
"620",3,197,11,197,0.327895433788045
"621",3,197,12,197,0.327893102849331
"622",3,235,4,235,1
"623",3,235,5,235,0.346296433735441
"624",3,235,6,235,0.346299983923273
"625",3,235,7,235,0.335258771827668
"626",3,235,8,235,0.335264996754792
"627",3,235,12,235,0.327893102849331
"628",3,242,4,242,1
"629",3,242,9,242,0.330777886998271
"630",3,242,10,242,0.330765829400474
"631",3,242,14,242,0.323116241773283
"632",3,274,4,274,1
"633",3,274,5,274,0.346296433735441
"634",3,274,6,274,0.346299983923273
"635",3,274,7,274,0.335258771827668
"636",3,274,8,274,0.335264996754792
"637",3,274,9,274,0.330777886998271
"638",3,274,10,274,0.330765829400474
"639",3,274,11,274,0.327895433788045
"640",3,274,12,274,0.327893102849331
"641",3,274,13,274,0.323119169646641
"642",3,274,14,274,0.323116241773283
"643",3,131,4,131,1
"644",3,234,4,234,1
"645",3,275,4,275,1
"646",3,275,5,275,0.346296433735441
"647",3,275,6,275,0.346299983923273
"648",3,275,7,275,0.335258771827668
"649",3,275,8,275,0.335264996754792
"650",3,275,9,275,0.330777886998271
"651",3,275,10,275,0.330765829400474
"652",3,275,11,275,0.327895433788045
"653",3,275,12,275,0.327893102849331
"654",3,275,13,275,0.323119169646641
"655",3,275,14,275,0.323116241773283
"656",3,50,4,50,1
"657",3,50,5,50,0.346296433735441
"658",3,50,6,50,0.346299983923273
"659",3,50,7,50,0.335258771827668
"660",3,50,8,50,0.335264996754792
"661",3,50,9,50,0.330777886998271
"662",3,50,10,50,0.330765829400474
"663",3,55,4,55,1
"664",3,55,5,55,0.346296433735441
"665",3,55,6,55,0.346299983923273
"666",3,55,7,55,0.335258771827668
"667",3,55,8,55,0.335264996754792
"668",3,55,9,55,0.330777886998271
"669",3,55,10,55,0.330765829400474
"670",3,55,12,55,0.327893102849331
"671",3,55,13,55,0.323119169646641
"672",3,55,14,55,0.323116241773283
"673",3,89,4,89,1
"674",3,91,4,91,1
"675",3,95,5,95,0.346296433735441
"676",3,146,12,146,0.327893102849331
"677",3,163,5,163,0.346296433735441
"678",3,163,6,163,0.346299983923273
"679",3,163,8,163,0.335264996754792
"680",3,163,9,163,0.330777886998271
"681",3,163,10,163,0.330765829400474
"682",3,163,11,163,0.327895433788045
"683",3,163,12,163,0.327893102849331
"684",3,163,13,163,0.323119169646641
"685",3,163,14,163,0.323116241773283
"686",3,225,4,225,1
"687",3,236,4,236,1
"688",3,284,4,284,1
"689",3,284,6,284,0.346299983923273
"690",3,284,7,284,0.335258771827668
"691",3,284,8,284,0.335264996754792
"692",3,284,10,284,0.330765829400474
"693",3,284,12,284,0.327893102849331
"694",3,92,5,92,0.346296433735441
"695",3,92,6,92,0.346299983923273
"696",3,92,7,92,0.335258771827668
"697",3,92,8,92,0.335264996754792
"698",3,92,9,92,0.330777886998271
"699",3,92,10,92,0.330765829400474
"700",3,92,11,92,0.327895433788045
"701",3,92,12,92,0.327893102849331
"702",3,92,13,92,0.323119169646641
"703",3,92,14,92,0.323116241773283
"704",3,264,4,264,1
"705",3,101,4,101,1
"706",3,101,5,101,0.346296433735441
"707",3,101,8,101,0.335264996754792
"708",3,101,10,101,0.330765829400474
"709",3,101,12,101,0.327893102849331
"710",4,81,9,81,0.330783075954346
"711",4,84,8,84,0.335271277917577
"712",4,84,12,84,0.327897618057734
"713",4,111,5,111,0.346305628161504
"714",4,111,6,111,0.3463091816886
"715",4,111,7,111,0.335265051104835
"716",4,111,8,111,0.335271277917577
"717",4,111,11,111,0.327899949588047
"718",4,111,14,111,0.323119847357405
"719",4,216,8,216,0.335271277917577
"720",4,216,11,216,0.327899949588047
"721",4,216,12,216,0.327897618057734
"722",4,235,5,235,0.346305628161504
"723",4,235,6,235,0.3463091816886
"724",4,235,7,235,0.335265051104835
"725",4,235,8,235,0.335271277917577
"726",4,235,12,235,0.327897618057734
"727",4,242,9,242,0.330783075954346
"728",4,242,10,242,0.330771015509484
"729",4,242,14,242,0.323119847357405
"730",4,50,5,50,0.346305628161504
"731",4,50,6,50,0.3463091816886
"732",4,50,7,50,0.335265051104835
"733",4,50,8,50,0.335271277917577
"734",4,50,9,50,0.330783075954346
"735",4,50,10,50,0.330771015509484
"736",4,170,5,170,0.346305628161504
"737",4,170,6,170,0.3463091816886
"738",4,170,7,170,0.335265051104835
"739",4,170,8,170,0.335271277917577
