"","node_id","module","sub_module","sub_sub_module","layer_id","flow","type","species"
"364",138,1,6,NA,10,0.000596748,"pollinator","Estheria_simonyi"
"365",138,1,6,NA,11,0.000257883,"pollinator","Estheria_simonyi"
"366",138,1,6,NA,12,0.000625225,"pollinator","Estheria_simonyi"
"367",138,1,6,NA,13,0.000974226,"pollinator","Estheria_simonyi"
"368",138,1,6,NA,14,0.00602697,"pollinator","Estheria_simonyi"
"369",139,1,18,NA,5,6.6136e-05,"pollinator","Eucera_gracilipes"
"370",139,1,11,NA,10,0.000405154,"pollinator","Eucera_gracilipes"
"371",139,1,6,NA,13,0.0006509,"pollinator","Eucera_gracilipes"
"372",140,1,3,2,8,6.55877e-05,"pollinator","Euderus_sp."
"373",140,1,3,2,10,0.000302072,"pollinator","Euderus_sp."
"374",140,1,3,2,14,0.00156654,"pollinator","Euderus_sp."
"375",141,1,2,NA,9,0.000113079,"pollinator","Eumerus_latitarsis"
"376",141,1,2,NA,10,0.000332051,"pollinator","Eumerus_latitarsis"
"377",141,1,2,NA,11,0.000739223,"pollinator","Eumerus_latitarsis"
"378",141,1,2,NA,12,0.00167141,"pollinator","Eumerus_latitarsis"
"379",141,1,2,NA,13,0.000746674,"pollinator","Eumerus_latitarsis"
"380",141,1,2,NA,14,0.00395455,"pollinator","Eumerus_latitarsis"
"381",142,1,2,NA,10,0.000166919,"pollinator","Eumerus_nivariae"
"382",143,1,4,NA,7,4.48146e-05,"pollinator","Eupelmus_sp."
"383",143,1,9,NA,12,0.000155563,"pollinator","Eupelmus_sp."
"384",144,1,5,NA,12,9.22222e-05,"pollinator","Eupelmus_testaceiventris"
"385",145,1,24,NA,4,0.000106206,"pollinator","Eurytoma_sp._1"
"386",145,1,4,NA,7,0.00015108,"pollinator","Eurytoma_sp._1"
"387",146,1,4,NA,3,8.80573e-06,"pollinator","Eurytoma_sp._2"
"388",146,1,3,1,12,0.000125547,"pollinator","Eurytoma_sp._2"
"389",147,1,2,NA,2,1.4903e-05,"pollinator","Eurytoma_sp._3"
"390",148,1,1,NA,12,8.43465e-05,"pollinator","Exetastes_segmentarius"
"391",149,1,18,NA,5,1.46967e-05,"pollinator","Exhyalanthrax_canarionae"
"392",150,1,1,NA,8,3.3726e-05,"pollinator","Fannia_sp."
"393",151,1,18,NA,5,1.46967e-05,"pollinator","Gasteruption_sp."
"394",152,1,1,NA,9,9.13104e-06,"pollinator","Geometridae_sp."
"395",153,1,4,NA,4,2.79031e-05,"pollinator","Geometridae_sp._2"
"396",154,1,33,NA,8,0.000129122,"pollinator","Gnaphosidae_sp._1"
"397",155,1,26,NA,4,0.000213482,"pollinator","Goniozus_sp."
"398",156,1,4,NA,11,0.000196196,"pollinator","Halictus_fulvipes"
"399",157,1,7,NA,8,1.1376e-05,"pollinator","Holepyris_sp."
"400",158,1,16,NA,10,0.000190644,"pollinator","Hylaeus_ater"
"401",159,1,18,NA,5,5.87867e-05,"pollinator","Hylaeus_hohmanni"
"402",159,1,18,NA,6,0.000308661,"pollinator","Hylaeus_hohmanni"
"403",160,1,2,NA,1,3.15678e-06,"pollinator","Hylaeus_sp."
"404",160,1,4,NA,2,0.00014726,"pollinator","Hylaeus_sp."
"405",161,2,4,NA,1,7.1457e-05,"pollinator","Hym._Waiting<85>."
"406",162,1,14,NA,13,0.000438321,"pollinator","Lasioglossum_arctifrons"
"407",163,1,10,NA,3,8.80573e-06,"pollinator","Lasioglossum_loetum"
"408",163,1,10,NA,5,0.000157739,"pollinator","Lasioglossum_loetum"
"409",163,1,10,NA,6,0.000303041,"pollinator","Lasioglossum_loetum"
"410",163,1,10,NA,8,0.000172606,"pollinator","Lasioglossum_loetum"
"411",163,1,10,NA,9,0.000236087,"pollinator","Lasioglossum_loetum"
"412",163,1,10,NA,10,0.000656455,"pollinator","Lasioglossum_loetum"
"413",163,1,10,NA,11,0.000738964,"pollinator","Lasioglossum_loetum"
"414",163,1,10,NA,12,0.0032402,"pollinator","Lasioglossum_loetum"
"415",163,1,10,NA,13,0.00204037,"pollinator","Lasioglossum_loetum"
"416",163,1,10,NA,14,0.00712529,"pollinator","Lasioglossum_loetum"
"417",164,1,4,NA,2,0.000162661,"pollinator","Lasioglossum_phoenicurum"
"418",165,1,4,NA,5,0.000107279,"pollinator","Lasioglossum_viride"
"419",165,1,4,NA,6,0.000493063,"pollinator","Lasioglossum_viride"
"420",165,1,4,NA,7,0.000273595,"pollinator","Lasioglossum_viride"
"421",165,1,4,NA,8,0.000431831,"pollinator","Lasioglossum_viride"
"422",165,1,4,NA,9,0.000653235,"pollinator","Lasioglossum_viride"
"423",165,1,4,NA,10,0.00143647,"pollinator","Lasioglossum_viride"
"424",165,1,4,NA,11,0.00170501,"pollinator","Lasioglossum_viride"
"425",165,1,4,NA,12,0.00882005,"pollinator","Lasioglossum_viride"
"426",165,1,4,NA,13,0.00322319,"pollinator","Lasioglossum_viride"
"427",165,1,1,NA,14,0.0118546,"pollinator","Lasioglossum_viride"
"428",166,1,11,NA,9,4.50926e-05,"pollinator","Leptochilus_cruentatus"
"429",166,1,11,NA,10,0.000570443,"pollinator","Leptochilus_cruentatus"
"430",167,1,2,NA,8,2.06687e-05,"pollinator","Leptochilus_eatoni"
"431",167,1,3,2,9,8.16527e-05,"pollinator","Leptochilus_eatoni"
"432",168,1,8,NA,4,0.000120908,"pollinator","Leptochilus_fortunatus"
"433",169,1,1,NA,13,5.59892e-05,"pollinator","Linnaemyia_soror"
"434",170,1,15,NA,1,0.000320099,"pollinator","Lucilia_sericata"
"435",170,1,15,NA,2,0.000257815,"pollinator","Lucilia_sericata"
"436",170,1,15,NA,3,0.00018091,"pollinator","Lucilia_sericata"
"437",170,1,15,NA,4,0.000363071,"pollinator","Lucilia_sericata"
"438",170,1,15,NA,5,0.000291682,"pollinator","Lucilia_sericata"
"439",170,1,15,NA,6,0.000436722,"pollinator","Lucilia_sericata"
"440",170,1,15,NA,7,0.000406797,"pollinator","Lucilia_sericata"
"441",170,1,15,NA,8,0.000815524,"pollinator","Lucilia_sericata"
"442",170,1,15,NA,12,0.00151608,"pollinator","Lucilia_sericata"
"443",170,1,15,NA,13,0.00105089,"pollinator","Lucilia_sericata"
"444",170,1,1,NA,14,0.00426513,"pollinator","Lucilia_sericata"
"445",171,1,2,NA,1,4.73517e-05,"pollinator","Lucilia_sp._1"
"446",172,2,3,NA,2,0.000464316,"pollinator","Macrocoma_cf._henoni"
"447",173,1,1,NA,7,9.13436e-06,"pollinator","Macrocoma_splendens"
"448",174,1,9,NA,5,9.39983e-06,"pollinator","Macroglossum_stellatarum"
"449",175,1,9,NA,9,2.25641e-05,"pollinator","Malthinus_mutabilis"
"450",175,1,2,NA,10,0.000134958,"pollinator","Malthinus_mutabilis"
"451",176,1,14,NA,7,9.13436e-06,"pollinator","Megachile_canariensis"
"452",176,1,14,NA,13,0.000480716,"pollinator","Megachile_canariensis"
"453",177,1,1,NA,11,5.88154e-05,"pollinator","Megaselia_sp._1"
"454",178,1,4,NA,10,0.000910425,"pollinator","Megaselia_sp._2"
"455",179,1,18,NA,5,1.46967e-05,"pollinator","Melecta_curvispina"
"456",180,2,4,NA,1,7.1457e-05,"pollinator","Melecta_sp."
"457",181,1,11,NA,9,0.000125606,"pollinator","Meligethes_canariensis"
"458",181,1,11,NA,10,0.000727266,"pollinator","Meligethes_canariensis"
"459",182,1,28,NA,8,0.000293793,"pollinator","Meligethes_cf._canariensis"
"460",183,1,2,NA,3,3.28193e-06,"pollinator","Milichiidae_sp."
"461",184,1,2,NA,10,1.61178e-05,"pollinator","Minotetrastichus_sp."
"462",185,1,16,NA,8,6.99257e-05,"pollinator","Monomorium_subopacum"
"463",186,1,1,NA,8,2.66878e-05,"pollinator","Mordellistena_cf._canariensis"
"464",187,1,20,NA,1,6.31356e-06,"pollinator","Musca_domestica"
"465",187,1,20,NA,2,9.39679e-05,"pollinator","Musca_domestica"
"466",187,1,20,NA,5,0.000181703,"pollinator","Musca_domestica"
"467",187,1,20,NA,6,0.00026637,"pollinator","Musca_domestica"
"468",187,1,20,NA,7,0.000212907,"pollinator","Musca_domestica"
"469",187,1,20,NA,8,0.000552723,"pollinator","Musca_domestica"
"470",187,1,20,NA,9,0.000393133,"pollinator","Musca_domestica"
"471",187,1,20,NA,10,0.000730985,"pollinator","Musca_domestica"
"472",187,1,20,NA,11,0.000671555,"pollinator","Musca_domestica"
"473",187,1,20,NA,12,0.00113259,"pollinator","Musca_domestica"
"474",188,1,2,NA,2,1.4903e-05,"pollinator","Musca_osiris"
"475",188,1,5,NA,3,4.62319e-05,"pollinator","Musca_osiris"
"476",189,1,2,NA,1,9.37357e-06,"pollinator","Musca_sorbens"
"477",189,1,2,NA,2,0.000126149,"pollinator","Musca_sorbens"
"478",190,1,7,NA,10,3.39503e-05,"pollinator","Myathropa_florea"
"479",190,1,1,NA,13,0.000247508,"pollinator","Myathropa_florea"
"480",190,1,1,NA,14,0.00452966,"pollinator","Myathropa_florea"
"481",191,1,1,NA,13,0.000111978,"pollinator","Mycetophilidae_sp._1"
"482",192,1,3,2,7,0.000126438,"pollinator","Myopites_nigrescens"
"483",192,1,3,2,8,0.00056438,"pollinator","Myopites_nigrescens"
"484",192,1,3,2,11,0.000261235,"pollinator","Myopites_nigrescens"
"485",192,1,3,2,12,0.000647585,"pollinator","Myopites_nigrescens"
"486",192,1,3,2,14,0.0126564,"pollinator","Myopites_nigrescens"
"487",193,1,1,NA,10,1.8481e-05,"pollinator","Neodryophilus_cryptophagoides"
"488",193,1,1,NA,14,0.000716364,"pollinator","Neodryophilus_cryptophagoides"
"489",194,2,1,NA,1,0.000153989,"pollinator","Nomioides_deceptor"
"490",194,2,1,NA,2,0.00331466,"pollinator","Nomioides_deceptor"
"491",195,1,28,NA,8,0.000293793,"pollinator","Nomioides_fortunatus"
"492",196,1,8,NA,2,0.00011192,"pollinator","Nomioides_sp."
"493",197,1,9,NA,3,3.28193e-06,"pollinator","Nyctia_lugubris"
"494",197,1,9,NA,11,5.98996e-05,"pollinator","Nyctia_lugubris"
"495",197,1,9,NA,12,0.000280905,"pollinator","Nyctia_lugubris"
"496",198,1,4,NA,1,1.20277e-05,"pollinator","Ormyrus_sp._1"
"497",199,1,32,NA,5,0.000105396,"pollinator","Oscinella_sp._1"
"498",199,1,32,NA,6,0.000171857,"pollinator","Oscinella_sp._1"
"499",199,1,32,NA,7,0.000142858,"pollinator","Oscinella_sp._1"
"500",199,1,32,NA,8,0.00030272,"pollinator","Oscinella_sp._1"
"501",200,1,2,NA,8,4.13374e-05,"pollinator","Oscinella_sp._2"
"502",201,1,26,NA,4,0.000213482,"pollinator","Oscinimorpha_sp."
"503",202,1,31,NA,6,0.000465951,"pollinator","Osmia_canaria"
"504",202,1,14,NA,13,0.00057687,"pollinator","Osmia_canaria"
"505",203,1,4,NA,6,5.37571e-05,"pollinator","Osmia_latreillei"
"506",203,1,4,NA,12,0.000311016,"pollinator","Osmia_latreillei"
"507",204,1,7,NA,8,2.27521e-05,"pollinator","Oxyopes_cf._kraepelinorum"
"508",205,1,2,NA,11,2.659e-05,"pollinator","Oxyopes_kraepelinorum"
"509",206,1,4,NA,2,3.63002e-05,"pollinator","Paragus_tibialis"
"510",206,1,4,NA,3,5.50819e-05,"pollinator","Paragus_tibialis"
"511",207,1,1,NA,11,0.000141403,"pollinator","Paratrechina_longicornis"
"512",207,1,1,NA,14,0.000775079,"pollinator","Paratrechina_longicornis"
"513",208,1,12,NA,14,0.00155546,"pollinator","Perilampus_sp._1"
"514",209,1,1,NA,13,5.59892e-05,"pollinator","Perilampus_sp._2"
"515",210,1,2,NA,4,4.4263e-06,"pollinator","Phalacrus_coruscus"
"516",210,1,3,1,14,0.00133394,"pollinator","Phalacrus_coruscus"
"517",211,1,12,NA,6,2.25246e-05,"pollinator","Phthiria_simonyi"
"518",211,1,12,NA,9,0.00010993,"pollinator","Phthiria_simonyi"
"519",211,1,12,NA,10,0.00033342,"pollinator","Phthiria_simonyi"
"520",211,1,12,NA,14,0.000935608,"pollinator","Phthiria_simonyi"
"521",212,1,41,NA,2,7.45151e-06,"pollinator","Physiphora_alceae"
"522",212,1,41,NA,7,5.01514e-05,"pollinator","Physiphora_alceae"
"523",213,1,40,NA,7,9.13436e-06,"pollinator","Phyto_discrepans"
"524",213,1,40,NA,8,0.000163827,"pollinator","Phyto_discrepans"
"525",214,1,2,NA,3,3.28193e-06,"pollinator","Phyto_nigrobarbata"
"526",215,1,4,NA,6,0.000110413,"pollinator","Pieris_rapae"
"527",215,1,4,NA,11,0.000114629,"pollinator","Pieris_rapae"
"528",215,1,4,NA,12,0.000481259,"pollinator","Pieris_rapae"
"529",216,1,5,NA,1,0.000237416,"pollinator","Plagiolepis_schmitzii"
"530",216,1,5,NA,2,0.000208282,"pollinator","Plagiolepis_schmitzii"
"531",216,1,5,NA,3,0.000601843,"pollinator","Plagiolepis_schmitzii"
"532",216,1,5,NA,4,0.00111847,"pollinator","Plagiolepis_schmitzii"
"533",216,1,5,NA,8,0.000449713,"pollinator","Plagiolepis_schmitzii"
"534",216,1,5,NA,11,0.00100018,"pollinator","Plagiolepis_schmitzii"
"535",216,1,5,NA,12,0.00551949,"pollinator","Plagiolepis_schmitzii"
"536",217,1,5,NA,5,3.02586e-05,"pollinator","Plagiolepis_sp._2"
"537",217,1,5,NA,6,0.00014359,"pollinator","Plagiolepis_sp._2"
"538",217,1,5,NA,7,0.000145576,"pollinator","Plagiolepis_sp._2"
"539",217,1,5,NA,8,0.000963156,"pollinator","Plagiolepis_sp._2"
"540",217,1,5,NA,9,0.00044594,"pollinator","Plagiolepis_sp._2"
"541",217,1,5,NA,10,0.00148143,"pollinator","Plagiolepis_sp._2"
"542",218,1,5,NA,7,7.38817e-06,"pollinator","Platypalpus_sp."
"543",218,1,5,NA,10,9.37169e-05,"pollinator","Platypalpus_sp."
"544",219,1,2,NA,4,4.4263e-06,"pollinator","Platypalpus_sp._1"
"545",219,1,5,NA,11,6.26007e-05,"pollinator","Platypalpus_sp._1"
"546",220,1,1,NA,8,2.66878e-05,"pollinator","Platypalpus_sp._2"
"547",221,2,6,NA,2,9.32586e-05,"pollinator","Podalonia_sp."
"548",222,2,1,NA,2,0.000235067,"pollinator","Proconura_sp._1"
"549",223,1,4,NA,3,8.80573e-06,"pollinator","Proconura_sp._2"
"550",224,1,7,NA,9,2.55206e-05,"pollinator","Pteromalus_sp._1"
"551",225,1,4,NA,1,1.20277e-05,"pollinator","Pteromalus_sp._2"
"552",225,1,4,NA,3,0.000102252,"pollinator","Pteromalus_sp._2"
"553",225,1,4,NA,4,0.000227652,"pollinator","Pteromalus_sp._2"
"554",226,1,3,2,7,2.80071e-05,"pollinator","Pteromalus_sp._3"
"555",226,1,3,2,14,0.00222958,"pollinator","Pteromalus_sp._3"
"556",227,1,7,NA,8,4.55042e-05,"pollinator","Pteromalus_sp._4"
"557",227,1,7,NA,9,8.07003e-05,"pollinator","Pteromalus_sp._4"
"558",228,1,2,NA,14,0.000834715,"pollinator","Rondania_insularis"
"559",229,1,2,NA,4,8.85259e-06,"pollinator","Sapromyza_sp."
"560",230,2,9,NA,1,3.15678e-06,"pollinator","Sarcophaga_sp._1"
"561",230,2,1,NA,2,0.000157664,"pollinator","Sarcophaga_sp._1"
"562",231,2,1,NA,2,7.83556e-05,"pollinator","Sarcophagidae_sp."
"563",232,1,2,NA,1,1.26271e-05,"pollinator","Sarcophagidae_sp._2"
"564",232,1,2,NA,2,9.74587e-05,"pollinator","Sarcophagidae_sp._2"
"565",233,1,2,NA,14,0.000834715,"pollinator","Sarcophagidae_sp._3"
"566",234,1,23,NA,3,0.000188842,"pollinator","Sarcophagidae_sp._4"
"567",234,1,23,NA,4,0.000242181,"pollinator","Sarcophagidae_sp._4"
"568",235,1,27,NA,3,5.90748e-05,"pollinator","Sarcophagidae_sp._5"
"569",235,1,27,NA,4,0.000134346,"pollinator","Sarcophagidae_sp._5"
"570",235,1,27,NA,5,0.000108479,"pollinator","Sarcophagidae_sp._5"
"571",235,1,27,NA,6,0.00027919,"pollinator","Sarcophagidae_sp._5"
"572",235,1,27,NA,7,0.00024793,"pollinator","Sarcophagidae_sp._5"
"573",235,1,27,NA,8,0.000469007,"pollinator","Sarcophagidae_sp._5"
"574",235,1,27,NA,12,0.000542726,"pollinator","Sarcophagidae_sp._5"
"575",236,1,4,NA,3,8.80573e-06,"pollinator","Sarcophagidae_sp._6"
"576",236,1,4,NA,4,0.000147326,"pollinator","Sarcophagidae_sp._6"
"577",237,1,2,NA,2,5.21606e-05,"pollinator","Sarcophagidae_sp._7"
"578",238,1,30,NA,7,4.6506e-05,"pollinator","Sarcophagidae_sp._8"
"579",238,1,30,NA,8,0.000142928,"pollinator","Sarcophagidae_sp._8"
"580",238,1,30,NA,11,0.0002686,"pollinator","Sarcophagidae_sp._8"
"581",238,1,30,NA,12,0.00042858,"pollinator","Sarcophagidae_sp._8"
"582",239,1,18,NA,5,1.46967e-05,"pollinator","Scaeva_albomaculata"
"583",239,1,18,NA,6,0.000155632,"pollinator","Scaeva_albomaculata"
"584",239,1,13,NA,12,0.000770549,"pollinator","Scaeva_albomaculata"
"585",239,1,13,NA,13,0.000382875,"pollinator","Scaeva_albomaculata"
"586",240,1,2,NA,3,3.28193e-06,"pollinator","Scaptomyza_sp._2"
"587",241,1,7,NA,7,1.65127e-05,"pollinator","Scenopinus_sp."
"588",241,1,7,NA,8,0.000123582,"pollinator","Scenopinus_sp."
"589",241,1,7,NA,10,0.000154314,"pollinator","Scenopinus_sp."
"590",242,1,22,NA,1,0.000211149,"pollinator","Sciaridae_sp."
"591",242,1,22,NA,2,0.00038767,"pollinator","Sciaridae_sp."
"592",242,1,22,NA,3,0.000182783,"pollinator","Sciaridae_sp."
"593",242,1,22,NA,4,0.000488613,"pollinator","Sciaridae_sp."
"594",242,1,22,NA,9,0.000338908,"pollinator","Sciaridae_sp."
"595",242,1,22,NA,10,0.000560638,"pollinator","Sciaridae_sp."
"596",242,1,22,NA,14,0.00124714,"pollinator","Sciaridae_sp."
"597",243,1,14,NA,8,8.28979e-05,"pollinator","Sciaridae_sp._1"
"598",243,1,14,NA,11,0.000119252,"pollinator","Sciaridae_sp._1"
"599",243,1,14,NA,12,0.000258132,"pollinator","Sciaridae_sp._1"
"600",243,1,14,NA,13,0.00065237,"pollinator","Sciaridae_sp._1"
"601",244,1,5,NA,1,9.18002e-05,"pollinator","Sciaridae_sp._4"
"602",244,1,5,NA,2,0.000228215,"pollinator","Sciaridae_sp._4"
"603",245,1,1,NA,11,2.94077e-05,"pollinator","Scymnus_canariensis"
"604",246,1,5,NA,5,8.95155e-06,"pollinator","Sepsis_sp."
"605",247,1,2,NA,8,2.06687e-05,"pollinator","Sibinia_sericea"
"606",248,1,3,1,14,0.00259128,"pollinator","Spathulina_sicula"
"607",249,1,25,NA,7,4.29383e-05,"pollinator","Sphaeniscus_filiolus"
"608",250,1,4,NA,2,3.63002e-05,"pollinator","Sphecidae_sp."
"609",251,1,2,NA,6,5.59383e-06,"pollinator","Stenoselma_sp."
"610",252,1,25,NA,7,4.29383e-05,"pollinator","Stomorhina_lunata"
"611",253,1,39,NA,7,1.43017e-05,"pollinator","Synthesomyia_nudiseta"
"612",253,1,39,NA,8,0.000165935,"pollinator","Synthesomyia_nudiseta"
"613",254,1,11,NA,8,1.1376e-05,"pollinator","Syritta_pipiens"
"614",254,1,11,NA,9,5.89589e-05,"pollinator","Syritta_pipiens"
"615",254,1,11,NA,10,0.00123996,"pollinator","Syritta_pipiens"
"616",254,1,1,NA,14,0.00110996,"pollinator","Syritta_pipiens"
"617",255,1,7,NA,11,0.000488546,"pollinator","Tachina_canariensis"
"618",255,1,7,NA,12,0.00135677,"pollinator","Tachina_canariensis"
"619",255,1,7,NA,13,0.000577046,"pollinator","Tachina_canariensis"
"620",256,1,2,NA,2,7.45151e-06,"pollinator","Tachinidae_sp._1"
"621",257,1,2,NA,3,3.28193e-06,"pollinator","Tachyagetes_aemulans"
"622",258,1,5,NA,1,0.000238633,"pollinator","Tapinoma_nigerrimum"
"623",258,1,5,NA,2,0.00102514,"pollinator","Tapinoma_nigerrimum"
"624",259,1,4,NA,2,7.26004e-05,"pollinator","Tephritidae_sp._1"
"625",260,1,5,NA,9,1.596e-05,"pollinator","Tethina_marmorata"
"626",261,2,2,NA,1,0.000355466,"pollinator","Tethinidae_sp._1"
"627",262,2,2,NA,1,0.000426559,"pollinator","Tethinidae_sp._2"
"628",262,2,2,NA,2,0.000302852,"pollinator","Tethinidae_sp._2"
"629",263,1,2,NA,4,4.4263e-06,"pollinator","Tethinidae_sp._3"
"630",264,1,17,3,3,0.000201183,"pollinator","Tetramesa_sp."
"631",264,1,17,3,4,0.00020561,"pollinator","Tetramesa_sp."
"632",265,1,9,NA,13,6.42559e-05,"pollinator","Thaumatomyia_notata"
"633",265,1,9,NA,14,0.00268459,"pollinator","Thaumatomyia_notata"
"634",266,1,16,NA,7,0.000637521,"pollinator","Themnothorax_hesperius"
"635",266,1,16,NA,8,0.00096784,"pollinator","Themnothorax_hesperius"
"636",266,1,16,NA,9,0.000360959,"pollinator","Themnothorax_hesperius"
"637",266,1,16,NA,10,0.00107626,"pollinator","Themnothorax_hesperius"
"638",267,1,2,NA,2,2.98061e-05,"pollinator","Themnothorax_productus"
"639",268,1,8,NA,5,0.000129153,"pollinator","Themnothorax_risii"
"640",269,1,7,NA,11,0.000111156,"pollinator","Thomisus_cf._globosum"
"641",270,1,35,NA,6,2.25246e-05,"pollinator","Thomisus_cf._onustus"
"642",270,1,35,NA,9,5.38008e-05,"pollinator","Thomisus_cf._onustus"
"643",270,1,35,NA,11,0.000153661,"pollinator","Thomisus_cf._onustus"
"644",270,1,35,NA,13,0.000235762,"pollinator","Thomisus_cf._onustus"
"645",271,2,4,NA,1,0.00010754,"pollinator","Thyreus_sp._aff._ramosus"
"646",272,1,2,NA,11,0.000285153,"pollinator","Thyridanthrax_indigenus"
"647",272,1,2,NA,12,0.00242713,"pollinator","Thyridanthrax_indigenus"
"648",273,1,2,NA,1,7.89195e-05,"pollinator","Thysanoptera_sp."
"649",273,1,2,NA,2,0.000194706,"pollinator","Thysanoptera_sp."
"650",274,1,2,NA,3,9.25391e-05,"pollinator","Thysanoptera_sp._1"
"651",274,1,2,NA,4,0.000388292,"pollinator","Thysanoptera_sp._1"
"652",274,1,2,NA,5,0.00048173,"pollinator","Thysanoptera_sp._1"
"653",274,1,2,NA,6,0.000690228,"pollinator","Thysanoptera_sp._1"
"654",274,1,2,NA,7,0.000639498,"pollinator","Thysanoptera_sp._1"
"655",274,1,2,NA,8,0.00140331,"pollinator","Thysanoptera_sp._1"
"656",274,1,2,NA,9,0.000933105,"pollinator","Thysanoptera_sp._1"
"657",274,1,2,NA,10,0.0016227,"pollinator","Thysanoptera_sp._1"
"658",274,1,2,NA,11,0.0015024,"pollinator","Thysanoptera_sp._1"
"659",274,1,7,NA,12,0.00716993,"pollinator","Thysanoptera_sp._1"
"660",274,1,2,NA,13,0.00360728,"pollinator","Thysanoptera_sp._1"
"661",274,1,2,NA,14,0.0240654,"pollinator","Thysanoptera_sp._1"
"662",275,1,3,1,3,0.000181666,"pollinator","Thysanoptera_sp._2"
"663",275,1,3,1,4,0.000890252,"pollinator","Thysanoptera_sp._2"
"664",275,1,3,1,5,0.00040286,"pollinator","Thysanoptera_sp._2"
"665",275,1,3,1,6,0.000607638,"pollinator","Thysanoptera_sp._2"
"666",275,1,3,1,7,0.000529817,"pollinator","Thysanoptera_sp._2"
"667",275,1,3,1,8,0.00193391,"pollinator","Thysanoptera_sp._2"
"668",275,1,3,1,9,0.00123568,"pollinator","Thysanoptera_sp._2"
"669",275,1,3,1,10,0.00200399,"pollinator","Thysanoptera_sp._2"
"670",275,1,3,1,11,0.00213799,"pollinator","Thysanoptera_sp._2"
"671",275,1,3,1,12,0.00449327,"pollinator","Thysanoptera_sp._2"
"672",275,1,3,1,13,0.00393122,"pollinator","Thysanoptera_sp._2"
"673",275,1,3,1,14,0.00648483,"pollinator","Thysanoptera_sp._2"
"674",276,1,29,NA,5,1.58926e-05,"pollinator","Thysanoptera_sp._3"
"675",276,1,29,NA,6,0.000117041,"pollinator","Thysanoptera_sp._3"
"676",276,1,29,NA,8,0.000129104,"pollinator","Thysanoptera_sp._3"
"677",276,1,29,NA,10,0.000306751,"pollinator","Thysanoptera_sp._3"
"678",277,1,8,NA,3,2.36185e-05,"pollinator","Thysanoptera_sp._4"
"679",278,1,7,NA,9,0.000312826,"pollinator","Thysanoptera_sp._7"
"680",278,1,7,NA,10,0.00176708,"pollinator","Thysanoptera_sp._7"
"681",279,1,4,NA,8,0.000142601,"pollinator","Torymoides_lindbergi"
"682",280,1,7,NA,8,1.1376e-05,"pollinator","Trixoscelis_sp."
"683",281,1,13,NA,2,5.44067e-05,"pollinator","Troglops_sp."
"684",282,1,4,NA,6,2.68785e-05,"pollinator","Tropinota_squalida"
"685",283,1,3,1,12,8.57679e-05,"pollinator","Trupanea_augur"
"686",284,1,4,NA,1,4.81107e-05,"pollinator","Urelliosoma_guimari"
"687",284,1,4,NA,2,0.000119598,"pollinator","Urelliosoma_guimari"
"688",284,1,4,NA,3,0.000108354,"pollinator","Urelliosoma_guimari"
"689",284,1,4,NA,4,0.000287287,"pollinator","Urelliosoma_guimari"
"690",284,1,4,NA,6,0.000266534,"pollinator","Urelliosoma_guimari"
"691",284,1,4,NA,7,0.000416598,"pollinator","Urelliosoma_guimari"
"692",284,1,4,NA,8,0.000653625,"pollinator","Urelliosoma_guimari"
"693",284,1,4,NA,10,0.0011325,"pollinator","Urelliosoma_guimari"
"694",284,1,4,NA,12,0.00109871,"pollinator","Urelliosoma_guimari"
"695",285,1,4,NA,2,3.63002e-05,"pollinator","Urellliosoma_sp."
"696",286,1,2,NA,1,3.15678e-06,"pollinator","Vanessa_Cardui"
"697",287,1,4,NA,1,4.81107e-05,"pollinator","Vestitohalictus_sp."
"698",288,1,6,NA,14,0.00112863,"pollinator","Villa_nigriceps"
