"layer_from","layer_to","ave_distance","turnover","trial_num"
"2","6",455685.610483333,0.333333333333333,291
"3","3",95.95512,1,291
"3","4east",116460.649125,0.416666666666667,291
"3","4west",173858.830325,0.4,291
"3","5",200274.260075,0.3,291
"3","6",274346.546,0.272727272727273,291
"4east","4east",95.901643,1,291
"4east","4west",57464.1820425,0.666666666666667,291
"4east","5",92998.0250909091,0.4,291
"4east","6",172771.13705,0.153846153846154,291
"4west","4west",176.725963,1,291
"4west","5",52756.1539178571,0.571428571428571,291
"4west","6",129414.4136,0.2,291
"5","5",70.701802,1,291
"5","6",80112.73198,0.222222222222222,291
"6","6",93.399466,1,291
"1","1",505.679714,1,292
"1","2",305203.40737,0.727272727272727,292
"1","3",244316.721883333,0.545454545454545,292
"1","4east",339357.624985714,0.666666666666667,292
"1","4west",389094.179225,0.454545454545455,292
"1","5",390007.535657143,0.454545454545455,292
"1","6",437388.21558,0.142857142857143,292
"2","2",67.363151,1,292
"2","3",190474.59875,0.6,292
"2","4east",284236.398366667,0.583333333333333,292
"2","4west",337055.48055,0.5,292
"2","5",376892.630125,0.363636363636364,292
"2","6",455685.610483333,0.25,292
"3","3",95.95512,1,292
"3","4east",116460.649125,0.545454545454545,292
"3","4west",173858.830325,0.625,292
"3","5",200274.260075,0.444444444444444,292
"3","6",274346.546,0.181818181818182,292
"4east","4east",95.901643,1,292
"4east","4west",57464.1820425,0.6,292
"4east","5",93003.8545046154,0.6,292
"4east","6",172774.981575,0.142857142857143,292
"4west","4west",176.725963,1,292
"4west","5",52756.1539178571,0.714285714285714,292
"4west","6",129414.4136,0.2,292
"5","5",70.701802,1,292
"5","6",80112.73198,0.2,292
"6","6",93.399466,1,292
"1","1",505.679714,1,293
"1","2",305209.7389,0.666666666666667,293
"1","3",244316.721883333,0.466666666666667,293
"1","4east",339357.624985714,0.9,293
"1","4west",389094.179225,0.636363636363636,293
"1","5",390007.535657143,0.454545454545455,293
"1","6",437388.21558,0.142857142857143,293
"2","2",67.363151,1,293
"2","3",190474.59875,0.375,293
"2","4east",284225.3104,0.727272727272727,293
"2","4west",337055.48055,0.5,293
"2","5",376892.630125,0.454545454545455,293
"2","6",455675.086775,0.230769230769231,293
"3","3",95.95512,1,293
"3","4east",116460.649125,0.5,293
"3","4west",173863.6777,0.538461538461538,293
"3","5",200274.260075,0.285714285714286,293
"3","6",274350.22515,0.384615384615385,293
"4east","4east",95.901643,1,293
"4east","4west",57464.1820425,0.7,293
"4east","5",93002.80194,0.5,293
"4east","6",172771.13705,0.153846153846154,293
"4west","4west",176.725963,1,293
"4west","5",52756.1539178571,0.555555555555556,293
"4west","6",129414.4136,0.272727272727273,293
"5","5",70.701802,1,293
"5","6",80119.4777383333,0.2,293
"6","6",93.399466,1,293
"1","1",505.679714,1,294
"1","2",305203.40737,0.666666666666667,294
"1","3",244316.721883333,0.5,294
"1","4east",339357.624985714,0.727272727272727,294
"1","4west",389094.179225,0.6,294
"1","5",390007.535657143,0.416666666666667,294
"1","6",437388.21558,0.230769230769231,294
"2","2",67.363151,1,294
"2","3",190474.59875,0.5,294
"2","4east",284236.398366667,0.583333333333333,294
"2","4west",337077.84876,0.454545454545455,294
"2","5",376892.630125,0.307692307692308,294
"2","6",455685.610483333,0.333333333333333,294
"3","3",95.95512,1,294
"3","4east",116468.9935,0.7,294
"3","4west",173858.830325,0.555555555555556,294
"3","5",200274.260075,0.363636363636364,294
"3","6",274346.546,0.272727272727273,294
"4east","4east",95.901643,1,294
"4east","4west",57464.1820425,0.666666666666667,294
"4east","5",92998.0250909091,0.454545454545455,294
"4east","6",172771.13705,0.153846153846154,294
"4west","4west",176.725963,1,294
"4west","5",52756.1539178571,0.625,294
"4west","6",129414.4136,0.2,294
"5","5",70.701802,1,294
"5","6",80112.179234,0.181818181818182,294
"6","6",93.399466,1,294
"1","1",505.679714,1,295
"1","2",305203.40737,0.636363636363636,295
"1","3",244316.721883333,0.666666666666667,295
"1","4east",339357.624985714,0.75,295
"1","4west",389094.179225,0.7,295
"1","5",390007.535657143,0.454545454545455,295
"1","6",437388.21558,0.25,295
"2","2",67.363151,1,295
"2","3",190474.59875,0.5,295
"2","4east",284236.398366667,0.583333333333333,295
"2","4west",337055.48055,0.5,295
"2","5",376892.630125,0.4,295
"2","6",455685.610483333,0.3,295
"3","3",95.95512,1,295
"3","4east",116468.13694,0.615384615384615,295
"3","4west",173863.6777,0.7,295
"3","5",200276.717988889,0.454545454545455,295
"3","6",274348.998766667,0.363636363636364,295
"4east","4east",95.901643,1,295
"4east","4west",57465.027856,0.636363636363636,295
"4east","5",92996.7414783333,0.416666666666667,295
"4east","6",172759.6819875,0.230769230769231,295
"4west","4west",176.725963,1,295
"4west","5",52759.650015,0.625,295
"4west","6",129414.4136,0.333333333333333,295
"5","5",70.701802,1,295
"5","6",80112.3331342857,0.375,295
"6","6",93.399466,1,295
"1","1",505.679714,1,296
"1","2",305209.7389,0.666666666666667,296
"1","3",244316.721883333,0.538461538461538,296
"1","4east",339357.624985714,0.615384615384615,296
"1","4west",389094.179225,0.636363636363636,296
"1","5",390007.535657143,0.416666666666667,296
"1","6",437388.21558,0.307692307692308,296
"2","2",67.363151,1,296
"2","3",190474.59875,0.5,296
"2","4east",284236.398366667,0.583333333333333,296
"2","4west",337044.2671,0.454545454545455,296
"2","5",376881.523266667,0.363636363636364,296
"2","6",455668.77255,0.363636363636364,296
"3","3",95.95512,1,296
"3","4east",116460.649125,0.583333333333333,296
"3","4west",173858.830325,0.6,296
"3","5",200271.800411111,0.5,296
"3","6",274346.546,0.25,296
"4east","4east",95.901643,1,296
"4east","4west",57458.5565723077,0.545454545454545,296
"4east","5",92998.0250909091,0.333333333333333,296
"4east","6",172767.887585714,0.142857142857143,296
"4west","4west",176.725963,1,296
"4west","5",52754.4588404545,0.625,296
"4west","6",129414.4136,0.3,296
"5","5",70.701802,1,296
"5","6",80116.0198514286,0.5,296
"6","6",93.399466,1,296
"1","1",505.679714,1,297
"1","2",305203.40737,0.666666666666667,297
"1","3",244316.721883333,0.7,297
"1","4east",339357.624985714,0.727272727272727,297
"1","4west",389094.179225,0.6,297
"1","5",390007.535657143,0.4,297
"1","6",437388.21558,0.272727272727273,297
"2","2",67.363151,1,297
"2","3",190474.59875,0.545454545454545,297
"2","4east",284236.398366667,0.583333333333333,297
"2","4west",337055.48055,0.454545454545455,297
"2","5",376892.630125,0.4,297
"2","6",455685.610483333,0.4,297
"3","3",95.95512,1,297
"3","4east",116460.649125,0.777777777777778,297
"3","4west",173858.830325,0.857142857142857,297
"3","5",200274.260075,0.571428571428571,297
"3","6",274346.546,0.222222222222222,297
"4east","4east",95.901643,1,297
"4east","4west",57464.1820425,0.666666666666667,297
"4east","5",92998.0250909091,0.444444444444444,297
"4east","6",172774.981575,0.181818181818182,297
"4west","4west",176.725963,1,297
"4west","5",52756.1539178571,0.666666666666667,297
"4west","6",129414.4136,0.25,297
"5","5",70.701802,1,297
"5","6",80120.40368,0.333333333333333,297
"6","6",93.399466,1,297
"1","1",505.679714,1,298
"1","2",305209.7389,0.583333333333333,298
"1","3",244316.721883333,0.583333333333333,298
"1","4east",339357.624985714,0.6,298
"1","4west",389092.376671429,0.636363636363636,298
"1","5",390007.535657143,0.416666666666667,298
"1","6",437388.21558,0.166666666666667,298
"2","2",67.363151,1,298
"2","3",190474.59875,0.5,298
"2","4east",284234.861685714,0.533333333333333,298
"2","4west",337077.84876,0.416666666666667,298
"2","5",376892.630125,0.333333333333333,298
"2","6",455675.086775,0.3,298
"3","3",95.95512,1,298
"3","4east",116460.649125,0.4375,298
"3","4west",173870.2119,0.545454545454545,298
"3","5",200274.260075,0.454545454545455,298
"3","6",274346.546,0.3,298
"4east","4east",95.901643,1,298
"4east","4west",57471.7611090476,0.571428571428571,298
"4east","5",93001.2496169231,0.3125,298
"4east","6",172762.289753846,0.125,298
"4west","4west",176.725963,1,298
"4west","5",52752.3581813333,0.5,298
"4west","6",129408.328075,0.2,298
"5","5",70.701802,1,298
"5","6",80113.1267985714,0.375,298
"6","6",93.399466,1,298
"1","1",505.679714,1,299
"1","2",305203.40737,0.615384615384615,299
"1","3",244316.721883333,0.538461538461538,299
"1","4east",339357.624985714,0.615384615384615,299
"1","4west",389094.179225,0.545454545454545,299
"1","5",390007.535657143,0.4,299
"1","6",437388.21558,0.166666666666667,299
"2","2",67.363151,1,299
"2","3",190474.59875,0.4,299
"2","4east",284236.398366667,0.466666666666667,299
"2","4west",337046.56848,0.384615384615385,299
"2","5",376902.73466,0.363636363636364,299
"2","6",455685.610483333,0.25,299
"3","3",95.95512,1,299
"3","4east",116468.13694,0.615384615384615,299
"3","4west",173863.6777,0.7,299
"3","5",200274.260075,0.4,299
"3","6",274346.546,0.166666666666667,299
"4east","4east",95.901643,1,299
"4east","4west",57460.404298125,0.636363636363636,299
"4east","5",92992.6690153846,0.363636363636364,299
"4east","6",172771.13705,0.0714285714285714,299
"4west","4west",176.725963,1,299
"4west","5",52759.650015,0.571428571428571,299
"4west","6",129414.4136,0.1,299
"5","5",70.701802,1,299
"5","6",80112.73198,0.142857142857143,299
"6","6",93.399466,1,299
"1","1",505.679714,1,300
"1","2",305203.40737,0.727272727272727,300
"1","3",244316.721883333,0.583333333333333,300
"1","4east",339357.624985714,0.75,300
"1","4west",389094.179225,0.636363636363636,300
"1","5",390007.535657143,0.454545454545455,300
"1","6",437388.21558,0.25,300
"2","2",67.363151,1,300
"2","3",190474.59875,0.5,300
"2","4east",284236.398366667,0.666666666666667,300
"2","4west",337055.48055,0.545454545454545,300
"2","5",376892.630125,0.5,300
"2","6",455685.610483333,0.4,300
"3","3",95.95512,1,300
"3","4east",116460.649125,0.538461538461538,300
"3","4west",173858.830325,0.545454545454545,300
"3","5",200274.260075,0.363636363636364,300
"3","6",274346.546,0.4,300
"4east","4east",95.901643,1,300
"4east","4west",57469.8156269231,0.727272727272727,300
"4east","5",92998.2602323077,0.545454545454545,300
"4east","6",172772.1916,0.230769230769231,300
"4west","4west",176.725963,1,300
"4west","5",52748.006642,0.75,300
"4west","6",129394.30682,0.3,300
"5","5",70.701802,1,300
"5","6",80113.290364,0.375,300
"6","6",93.399466,1,300
"1","1",505.679714,1,301
"1","2",305209.7389,0.727272727272727,301
"1","3",244316.721883333,0.5,301
"1","4east",339357.624985714,0.75,301
"1","4west",389094.179225,0.636363636363636,301
"1","5",390007.535657143,0.5,301
"1","6",437388.21558,0.166666666666667,301
"2","2",67.363151,1,301
"2","3",190474.59875,0.428571428571429,301
"2","4east",284234.861685714,0.666666666666667,301
"2","4west",337077.84876,0.545454545454545,301
"2","5",376903.736983333,0.555555555555556,301
"2","6",455681.929677778,0.3,301
"3","3",95.95512,1,301
"3","4east",116468.13694,0.571428571428571,301
"3","4west",173858.830325,0.461538461538462,301
"3","5",200274.2585,0.333333333333333,301
"3","6",274346.546,0.25,301
"4east","4east",95.901643,1,301
"4east","4west",57469.8156269231,0.583333333333333,301
"4east","5",93002.3378785714,0.454545454545455,301
"4east","6",172784.5126625,0.153846153846154,301
"4west","4west",176.725963,1,301
"4west","5",52744.95734375,0.625,301
"4west","6",129418.470616667,0.2,301
"5","5",70.701802,1,301
"5","6",80119.4777383333,0.285714285714286,301
"6","6",93.399466,1,301
"1","1",505.679714,1,302
"1","2",305203.40737,0.666666666666667,302
"1","3",244316.721883333,0.454545454545455,302
"1","4east",339357.624985714,0.583333333333333,302
"1","4west",389094.179225,0.461538461538462,302
"1","5",390007.535657143,0.454545454545455,302
"1","6",437388.21558,0.230769230769231,302
"2","2",67.363151,1,302
"2","3",190474.59875,0.454545454545455,302
"2","4east",284244.330028571,0.583333333333333,302
"2","4west",337055.48055,0.357142857142857,302
"2","5",376892.630125,0.333333333333333,302
"2","6",455685.610483333,0.230769230769231,302
"3","3",95.95512,1,302
"3","4east",116460.649125,0.5,302
"3","4west",173858.830325,0.363636363636364,302
"3","5",200274.260075,0.333333333333333,302
"3","6",274346.546,0.2,302
"4east","4east",95.901643,1,302
"4east","4west",57464.1820425,0.5,302
"4east","5",92998.0250909091,0.5,302
"4east","6",172771.13705,0.153846153846154,302
"4west","4west",176.725963,1,302
"4west","5",52766.0839858824,0.666666666666667,302
"4west","6",129416.84781,0.25,302
"5","5",70.701802,1,302
"5","6",80105.06028,0.333333333333333,302
"6","6",93.399466,1,302
"1","1",505.679714,1,303
"1","2",305203.40737,0.666666666666667,303
"1","3",244316.721883333,0.466666666666667,303
"1","4east",339357.624985714,0.666666666666667,303
"1","4west",389094.179225,0.6,303
"1","5",390007.535657143,0.333333333333333,303
"1","6",437388.21558,0.25,303
"2","2",67.363151,1,303
"2","3",190483.12236,0.466666666666667,303
"2","4east",284236.398366667,0.538461538461538,303
"2","4west",337046.56848,0.454545454545455,303
"2","5",376892.630125,0.333333333333333,303
"2","6",455685.610483333,0.363636363636364,303
"3","3",95.95512,1,303
"3","4east",116466.002214286,0.571428571428571,303
"3","4west",173855.3676,0.5,303
"3","5",200275.21796,0.5,303
"3","6",274341.45464,0.214285714285714,303
"4east","4east",95.901643,1,303
"4east","4west",57464.1820425,0.6,303
"4east","5",92993.2563653333,0.454545454545455,303
"4east","6",172766.273190909,0.153846153846154,303
"4west","4west",176.725963,1,303
"4west","5",52756.1539178571,0.5,303
"4west","6",129414.4136,0.222222222222222,303
"5","5",70.701802,1,303
"5","6",80124.23953,0.375,303
"6","6",93.399466,1,303
"1","1",505.679714,1,304
"1","2",305203.40737,0.727272727272727,304
"1","3",244316.721883333,0.545454545454545,304
"1","4east",339357.624985714,0.615384615384615,304
"1","4west",389094.179225,0.5,304
"1","5",390007.535657143,0.384615384615385,304
"1","6",437388.21558,0.307692307692308,304
"2","2",67.363151,1,304
"2","3",190474.59875,0.6,304
"2","4east",284236.398366667,0.538461538461538,304
"2","4west",337055.48055,0.416666666666667,304
"2","5",376892.630125,0.307692307692308,304
"2","6",455685.610483333,0.333333333333333,304
"3","3",95.95512,1,304
"3","4east",116460.649125,0.5,304
"3","4west",173858.830325,0.5,304
"3","5",200274.260075,0.5,304
"3","6",274346.546,0.272727272727273,304
"4east","4east",95.901643,1,304
"4east","4west",57466.2253357143,0.583333333333333,304
"4east","5",92998.6728168421,0.461538461538462,304
"4east","6",172766.743307143,0.285714285714286,304
"4west","4west",176.725963,1,304
"4west","5",52754.4588404545,0.6,304
"4west","6",129422.146969231,0.363636363636364,304
"5","5",70.701802,1,304
"5","6",80116.0198514286,0.5,304
"6","6",93.399466,1,304
"1","1",505.679714,1,305
"1","2",305203.40737,0.8,305
"1","3",244316.721883333,0.357142857142857,305
"1","4east",339357.624985714,0.727272727272727,305
"1","4west",389094.179225,0.545454545454545,305
"1","5",390010.2274,0.5,305
"1","6",437388.21558,0.25,305
"2","2",67.363151,1,305
"2","3",190474.59875,0.357142857142857,305
"2","4east",284241.993975,0.727272727272727,305
"2","4west",337066.694,0.545454545454545,305
"2","5",376898.00295,0.5,305
"2","6",455691.6506375,0.363636363636364,305
"3","3",95.95512,1,305
"3","4east",116468.13694,0.333333333333333,305
"3","4west",173849.977988889,0.285714285714286,305
"3","5",200274.792233333,0.230769230769231,305
"3","6",274346.546,0.230769230769231,305
"4east","4east",95.901643,1,305
"4east","4west",57468.4900776471,0.636363636363636,305
"4east","5",92995.2739030769,0.6,305
"4east","6",172768.06143,0.333333333333333,305
"4west","4west",176.725963,1,305
"4west","5",52751.492455,0.75,305
"4west","6",129414.4136,0.4,305
"5","5",70.701802,1,305
"5","6",80124.23953,0.5,305
"6","6",93.399466,1,305
"1","1",505.679714,1,306
"1","2",305203.40737,0.666666666666667,306
"1","3",244316.721883333,0.461538461538462,306
"1","4east",339357.624985714,0.583333333333333,306
"1","4west",389094.179225,0.461538461538462,306
"1","5",390007.535657143,0.363636363636364,306
"1","6",437369.5981,0.166666666666667,306
"2","2",67.363151,1,306
"2","3",190474.59875,0.357142857142857,306
"2","4east",284244.330028571,0.583333333333333,306
"2","4west",337055.48055,0.357142857142857,306
"2","5",376892.630125,0.363636363636364,306
"2","6",455675.398,0.166666666666667,306
"3","3",95.95512,1,306
"3","4east",116460.649125,0.384615384615385,306
"3","4west",173851.590481818,0.5,306
"3","5",200272.52532,0.272727272727273,306
"3","6",274346.546,0.181818181818182,306
"4east","4east",95.901643,1,306
"4east","4west",57455.8859171429,0.636363636363636,306
"4east","5",92995.2739030769,0.555555555555556,306
"4east","6",172771.13705,0.181818181818182,306
"4west","4west",176.725963,1,306
"4west","5",52751.492455,0.555555555555556,306
"4west","6",129443.867866667,0.3,306
"5","5",70.701802,1,306
"5","6",80112.73198,0.285714285714286,306
"6","6",93.399466,1,306
"1","1",505.679714,1,307
"1","2",305203.40737,0.727272727272727,307
"1","3",244316.721883333,0.461538461538462,307
"1","4east",339357.624985714,0.615384615384615,307
"1","4west",389094.179225,0.5,307
"1","5",390007.535657143,0.416666666666667,307
"1","6",437388.21558,0.307692307692308,307
"2","2",67.363151,1,307
"2","3",190474.59875,0.5,307
"2","4east",284236.398366667,0.538461538461538,307
"2","4west",337055.48055,0.416666666666667,307
"2","5",376892.630125,0.333333333333333,307
"2","6",455685.610483333,0.333333333333333,307
"3","3",95.95512,1,307
"3","4east",116463.17456,0.538461538461538,307
"3","4west",173855.3676,0.545454545454545,307
"3","5",200276.717988889,0.333333333333333,307
"3","6",274346.546,0.230769230769231,307
"4east","4east",95.901643,1,307
"4east","4west",57460.3274847368,0.727272727272727,307
"4east","5",93005.1137357143,0.5,307
"4east","6",172764.5913,0.285714285714286,307
"4west","4west",176.725963,1,307
"4west","5",52766.0839858824,0.666666666666667,307
"4west","6",129414.4136,0.363636363636364,307
"5","5",70.701802,1,307
"5","6",80105.06028,0.4,307
"6","6",93.399466,1,307
"1","1",505.679714,1,308
"1","2",305203.40737,0.818181818181818,308
"1","3",244316.721883333,0.545454545454545,308
"1","4east",339357.624985714,0.615384615384615,308
"1","4west",389086.637257143,0.5,308
"1","5",390007.535657143,0.363636363636364,308
"1","6",437388.21558,0.25,308
"2","2",67.363151,1,308
"2","3",190474.59875,0.545454545454545,308
"2","4east",284236.398366667,0.615384615384615,308
"2","4west",337055.48055,0.5,308
"2","5",376892.630125,0.363636363636364,308
"2","6",455685.610483333,0.363636363636364,308
"3","3",95.95512,1,308
"3","4east",116460.649125,0.5,308
"3","4west",173854.373571429,0.5,308
"3","5",200274.260075,0.5,308
"3","6",274346.546,0.2,308
"4east","4east",95.901643,1,308
"4east","4west",57449.5417553333,0.583333333333333,308
"4east","5",92998.0250909091,0.454545454545455,308
"4east","6",172766.899488889,0.230769230769231,308
"4west","4west",176.725963,1,308
"4west","5",52760.5336138462,0.625,308
"4west","6",129396.574171429,0.3,308
"5","5",70.701802,1,308
"5","6",80120.40368,0.428571428571429,308
"6","6",93.399466,1,308
"1","1",505.679714,1,309
"1","2",305209.7389,0.636363636363636,309
"1","3",244316.721883333,0.428571428571429,309
"1","4east",339357.624985714,0.642857142857143,309
"1","4west",389094.179225,0.583333333333333,309
"1","5",390010.2274,0.416666666666667,309
"1","6",437388.21558,0.230769230769231,309
"2","2",67.363151,1,309
"2","3",190474.59875,0.384615384615385,309
"2","4east",284236.398366667,0.5,309
"2","4west",337055.48055,0.416666666666667,309
"2","5",376886.89595,0.363636363636364,309
"2","6",455675.086775,0.272727272727273,309
"3","3",95.95512,1,309
"3","4east",116460.649125,0.352941176470588,309
"3","4west",173867.679022222,0.461538461538462,309
"3","5",200274.2585,0.214285714285714,309
"3","6",274346.546,0.230769230769231,309
"4east","4east",95.901643,1,309
"4east","4west",57457.7295005556,0.571428571428571,309
"4east","5",92993.2563653333,0.428571428571429,309
"4east","6",172769.2147875,0.266666666666667,309
"4west","4west",176.725963,1,309
"4west","5",52751.4931555556,0.6,309
"4west","6",129432.08616,0.363636363636364,309
"5","5",70.701802,1,309
"5","6",80126.54104,0.444444444444444,309
"6","6",93.399466,1,309
"1","1",505.679714,1,310
"1","2",305203.40737,0.636363636363636,310
"1","3",244316.721883333,0.583333333333333,310
"1","4east",339357.624985714,0.666666666666667,310
"1","4west",389094.179225,0.5,310
"1","5",390007.535657143,0.454545454545455,310
"1","6",437388.21558,0.272727272727273,310
"2","2",67.363151,1,310
"2","3",190483.12236,0.461538461538462,310
"2","4east",284236.398366667,0.538461538461538,310
"2","4west",337055.48055,0.384615384615385,310
"2","5",376892.630125,0.333333333333333,310
"2","6",455685.610483333,0.272727272727273,310
"3","3",95.95512,1,310
"3","4east",116462.3991,0.615384615384615,310
"3","4west",173860.90796,0.583333333333333,310
"3","5",200275.403154545,0.545454545454545,310
"3","6",274351.63506,0.25,310
"4east","4east",95.901643,1,310
"4east","4west",57460.404298125,0.666666666666667,310
"4east","5",92995.6553446154,0.636363636363636,310
"4east","6",172758.427411111,0.333333333333333,310
"4west","4west",176.725963,1,310
"4west","5",52762.3692016667,0.777777777777778,310
"4west","6",129425.765954545,0.4,310
"5","5",70.701802,1,310
"5","6",80105.7614185714,0.5,310
"6","6",93.399466,1,310
"1","1",505.679714,1,311
"1","2",305203.40737,0.666666666666667,311
"1","3",244316.721883333,0.416666666666667,311
"1","4east",339357.624985714,0.583333333333333,311
"1","4west",389094.179225,0.545454545454545,311
"1","5",390007.535657143,0.454545454545455,311
"1","6",437388.21558,0.230769230769231,311
"2","2",67.363151,1,311
"2","3",190474.59875,0.416666666666667,311
"2","4east",284244.330028571,0.583333333333333,311
"2","4west",337046.56848,0.416666666666667,311
"2","5",376902.73466,0.333333333333333,311
"2","6",455685.218885714,0.230769230769231,311
"3","3",95.95512,1,311
"3","4east",116460.649125,0.454545454545455,311
"3","4west",173858.830325,0.4,311
"3","5",200274.260075,0.3,311
"3","6",274346.546,0.181818181818182,311
"4east","4east",95.901643,1,311
"4east","4west",57464.1820425,0.6,311
"4east","5",92998.0250909091,0.5,311
"4east","6",172771.13705,0.153846153846154,311
"4west","4west",176.725963,1,311
"4west","5",52761.1132731579,0.857142857142857,311
"4west","6",129422.879355556,0.3,311
"5","5",70.701802,1,311
"5","6",80107.9245944444,0.333333333333333,311
"6","6",93.399466,1,311
"1","1",505.679714,1,312
"1","2",305203.40737,0.7,312
"1","3",244316.721883333,0.6,312
"1","4east",339357.624985714,0.583333333333333,312
"1","4west",389094.179225,0.454545454545455,312
"1","5",390007.535657143,0.307692307692308,312
"1","6",437388.21558,0.166666666666667,312
"2","2",67.363151,1,312
"2","3",190474.59875,0.666666666666667,312
"2","4east",284236.398366667,0.5,312
"2","4west",337055.48055,0.363636363636364,312
"2","5",376892.630125,0.230769230769231,312
"2","6",455685.610483333,0.3,312
"3","3",95.95512,1,312
"3","4east",116460.649125,0.416666666666667,312
"3","4west",173858.830325,0.4,312
"3","5",200274.260075,0.25,312
"3","6",274346.546,0.333333333333333,312
"4east","4east",95.901643,1,312
"4east","4west",57464.1820425,0.545454545454545,312
"4east","5",92998.0250909091,0.384615384615385,312
"4east","6",172774.981575,0.153846153846154,312
"4west","4west",176.725963,1,312
"4west","5",52763.6788246667,0.5,312
"4west","6",129414.4136,0.2,312
"5","5",70.701802,1,312
"5","6",80105.9862216667,0.181818181818182,312
"6","6",93.399466,1,312
"1","1",505.679714,1,313
"1","2",305203.40737,0.8,313
"1","3",244316.721883333,0.5,313
"1","4east",339357.624985714,0.583333333333333,313
"1","4west",389094.179225,0.5,313
"1","5",390007.535657143,0.4,313
"1","6",437388.21558,0.166666666666667,313
"2","2",67.363151,1,313
"2","3",190474.59875,0.5,313
"2","4east",284236.398366667,0.583333333333333,313
"2","4west",337055.48055,0.5,313
"2","5",376892.630125,0.4,313
"2","6",455685.610483333,0.272727272727273,313
"3","3",95.95512,1,313
"3","4east",116460.649125,0.461538461538462,313
"3","4west",173855.3676,0.5,313
"3","5",200274.260075,0.4,313
"3","6",274346.546,0.166666666666667,313
"4east","4east",95.901643,1,313
"4east","4west",57464.1820425,0.6,313
"4east","5",92999.56344,0.5,313
"4east","6",172771.13705,0.153846153846154,313
"4west","4west",176.725963,1,313
"4west","5",52756.1539178571,0.833333333333333,313
"4west","6",129414.4136,0.222222222222222,313
"5","5",70.701802,1,313
"5","6",80112.73198,0.25,313
"6","6",93.399466,1,313
"1","1",505.679714,1,314
"1","2",305203.40737,0.666666666666667,314
"1","3",244316.721883333,0.428571428571429,314
"1","4east",339357.624985714,0.615384615384615,314
"1","4west",389094.179225,0.6,314
"1","5",390007.535657143,0.454545454545455,314
"1","6",437388.21558,0.25,314
"2","2",67.363151,1,314
"2","3",190474.59875,0.428571428571429,314
"2","4east",284225.3104,0.615384615384615,314
"2","4west",337055.48055,0.454545454545455,314
"2","5",376881.523266667,0.454545454545455,314
"2","6",455685.610483333,0.25,314
"3","3",95.95512,1,314
"3","4east",116473.177977778,0.615384615384615,314
"3","4west",173855.3676,0.454545454545455,314
"3","5",200278.717518182,0.333333333333333,314
"3","6",274341.45464,0.153846153846154,314
"4east","4east",95.901643,1,314
"4east","4west",57455.8859171429,0.545454545454545,314
"4east","5",93005.7616444444,0.545454545454545,314
"4east","6",172763.448,0.142857142857143,314
"4west","4west",176.725963,1,314
"4west","5",52766.18512625,0.714285714285714,314
"4west","6",129429.65196,0.222222222222222,314
"5","5",70.701802,1,314
"5","6",80105.9862216667,0.222222222222222,314
"6","6",93.399466,1,314
"1","1",505.679714,1,315
"1","2",305209.7389,0.8,315
"1","3",244316.721883333,0.461538461538462,315
"1","4east",339357.624985714,0.583333333333333,315
"1","4west",389094.179225,0.454545454545455,315
"1","5",390007.535657143,0.444444444444444,315
"1","6",437388.21558,0.181818181818182,315
"2","2",67.363151,1,315
"2","3",190474.59875,0.461538461538462,315
"2","4east",284236.398366667,0.583333333333333,315
"2","4west",337055.48055,0.454545454545455,315
"2","5",376892.630125,0.444444444444444,315
"2","6",455675.086775,0.3,315
"3","3",95.95512,1,315
"3","4east",116460.649125,0.428571428571429,315
"3","4west",173858.830325,0.307692307692308,315
"3","5",200274.792233333,0.272727272727273,315
"3","6",274346.546,0.272727272727273,315
"4east","4east",95.901643,1,315
"4east","4west",57472.4781678571,0.545454545454545,315
"4east","5",93001.2496169231,0.4,315
"4east","6",172771.13705,0.0769230769230769,315
"4west","4west",176.725963,1,315
"4west","5",52752.3581813333,0.571428571428571,315
"4west","6",129399.17526,0.1,315
"5","5",70.701802,1,315
"5","6",80112.73198,0.142857142857143,315
"6","6",93.399466,1,315
"1","1",505.679714,1,316
"1","2",305203.40737,0.727272727272727,316
"1","3",244316.721883333,0.428571428571429,316
"1","4east",339357.624985714,0.615384615384615,316
"1","4west",389094.179225,0.545454545454545,316
"1","5",390007.535657143,0.416666666666667,316
"1","6",437388.21558,0.153846153846154,316
"2","2",67.363151,1,316
"2","3",190474.59875,0.461538461538462,316
"2","4east",284244.330028571,0.538461538461538,316
"2","4west",337066.694,0.454545454545455,316
"2","5",376903.736983333,0.333333333333333,316
"2","6",455685.218885714,0.272727272727273,316
"3","3",95.95512,1,316
"3","4east",116460.649125,0.4,316
"3","4west",173858.8336,0.416666666666667,316
"3","5",200274.260075,0.307692307692308,316
"3","6",274346.546,0.153846153846154,316
"4east","4east",95.901643,1,316
"4east","4west",57463.1505864706,0.636363636363636,316
"4east","5",92988.7412266667,0.5,316
"4east","6",172753.299855556,0.142857142857143,316
"4west","4west",176.725963,1,316
"4west","5",52754.4588404545,0.75,316
"4west","6",129408.328075,0.2,316
"5","5",70.701802,1,316
"5","6",80102.6133425,0.2,316
"6","6",93.399466,1,316
"1","1",505.679714,1,317
"1","2",305209.7389,0.8,317
"1","3",244316.721883333,0.428571428571429,317
"1","4east",339357.624985714,0.615384615384615,317
"1","4west",389094.179225,0.454545454545455,317
"1","5",390010.2274,0.5,317
"1","6",437388.21558,0.0833333333333333,317
"2","2",67.363151,1,317
