"trial_number","layer_from","layer_to","turnover"
17,5,7,0.188524590163934
17,6,7,0.155172413793103
18,1,2,0.121951219512195
18,1,3,0.194690265486726
18,1,4,0.138686131386861
18,1,5,0.208
18,1,6,0.15702479338843
18,1,7,0.15
18,2,3,0.131578947368421
18,2,4,0.171875
18,2,5,0.141732283464567
18,2,6,0.116666666666667
18,2,7,0.128205128205128
18,3,4,0.176
18,3,5,0.173553719008264
18,3,6,0.201834862385321
18,3,7,0.172727272727273
18,4,5,0.18978102189781
18,4,6,0.178294573643411
18,4,7,0.162790697674419
18,5,6,0.235294117647059
18,5,7,0.16
18,6,7,0.135593220338983
19,1,2,0.210526315789474
19,1,3,0.172413793103448
19,1,4,0.246031746031746
19,1,5,0.135338345864662
19,1,6,0.194915254237288
19,1,7,0.230088495575221
19,2,3,0.153153153153153
19,2,4,0.146153846153846
19,2,5,0.108527131782946
19,2,6,0.156521739130435
19,2,7,0.18018018018018
19,3,4,0.1484375
19,3,5,0.155737704918033
19,3,6,0.139130434782609
19,3,7,0.151785714285714
19,4,5,0.165467625899281
19,4,6,0.142857142857143
19,4,7,0.19047619047619
19,5,6,0.140625
19,5,7,0.142857142857143
19,6,7,0.155172413793103
20,1,2,0.159663865546218
20,1,3,0.144067796610169
20,1,4,0.181818181818182
20,1,5,0.126865671641791
20,1,6,0.12
20,1,7,0.140495867768595
20,2,3,0.131578947368421
20,2,4,0.19047619047619
20,2,5,0.169354838709677
20,2,6,0.175438596491228
20,2,7,0.178571428571429
20,3,4,0.15748031496063
20,3,5,0.154471544715447
20,3,6,0.224299065420561
20,3,7,0.216981132075472
20,4,5,0.172661870503597
20,4,6,0.151515151515152
20,4,7,0.136363636363636
20,5,6,0.204918032786885
20,5,7,0.16
20,6,7,0.165217391304348
21,1,2,0.131147540983607
21,1,3,0.153846153846154
21,1,4,0.181818181818182
21,1,5,0.208
21,1,6,0.186440677966102
21,1,7,0.179487179487179
21,2,3,0.172727272727273
21,2,4,0.162790697674419
21,2,5,0.16
21,2,6,0.135593220338983
21,2,7,0.157894736842105
21,3,4,0.166666666666667
21,3,5,0.234782608695652
21,3,6,0.0916666666666667
21,3,7,0.172727272727273
21,4,5,0.172661870503597
21,4,6,0.142857142857143
21,4,7,0.145038167938931
21,5,6,0.166666666666667
21,5,7,0.178861788617886
21,6,7,0.145299145299145
22,1,2,0.2
22,1,3,0.153846153846154
22,1,4,0.130434782608696
22,1,5,0.181102362204724
22,1,6,0.186440677966102
22,1,7,0.140495867768595
22,2,3,0.194444444444444
22,2,4,0.136363636363636
22,2,5,0.180327868852459
22,2,6,0.196428571428571
22,2,7,0.137931034482759
22,3,4,0.185483870967742
22,3,5,0.175
22,3,6,0.201834862385321
22,3,7,0.162162162162162
22,4,5,0.140845070422535
22,4,6,0.125925925925926
22,4,7,0.145038167938931
22,5,6,0.186991869918699
22,5,7,0.133858267716535
22,6,7,0.165217391304348
23,1,2,0.168067226890756
23,1,3,0.172413793103448
23,1,4,0.17037037037037
23,1,5,0.143939393939394
23,1,6,0.194915254237288
23,1,7,0.139344262295082
23,2,3,0.172727272727273
23,2,4,0.1796875
23,2,5,0.161290322580645
23,2,6,0.145299145299145
23,2,7,0.128205128205128
23,3,4,0.174603174603175
23,3,5,0.175
23,3,6,0.190909090909091
23,3,7,0.112068965517241
23,4,5,0.18978102189781
23,4,6,0.186046511627907
23,4,7,0.152671755725191
23,5,6,0.206611570247934
23,5,7,0.161290322580645
23,6,7,0.145299145299145
24,1,2,0.130081300813008
24,1,3,0.162393162393162
24,1,4,0.246031746031746
24,1,5,0.206349206349206
24,1,6,0.137096774193548
24,1,7,0.177966101694915
24,2,3,0.112068965517241
24,2,4,0.153846153846154
24,2,5,0.141732283464567
24,2,6,0.116666666666667
24,2,7,0.11864406779661
24,3,4,0.15748031496063
24,3,5,0.173553719008264
24,3,6,0.129310344827586
24,3,7,0.172727272727273
24,4,5,0.225563909774436
24,4,6,0.1875
24,4,7,0.219512195121951
24,5,6,0.13953488372093
24,5,7,0.198347107438017
24,6,7,0.145299145299145
25,1,2,0.140495867768595
25,1,3,0.184210526315789
25,1,4,0.2
25,1,5,0.152671755725191
25,1,6,0.129032258064516
25,1,7,0.189655172413793
25,2,3,0.162162162162162
25,2,4,0.162790697674419
25,2,5,0.178861788617886
25,2,6,0.155172413793103
25,2,7,0.168141592920354
25,3,4,0.176
25,3,5,0.126984126984127
25,3,6,0.129310344827586
25,3,7,0.172727272727273
25,4,5,0.156028368794326
25,4,6,0.1875
25,4,7,0.2
25,5,6,0.166666666666667
25,5,7,0.150793650793651
25,6,7,0.155172413793103
26,1,2,0.158333333333333
26,1,3,0.20353982300885
26,1,4,0.180451127819549
26,1,5,0.216
26,1,6,0.137096774193548
26,1,7,0.188034188034188
26,2,3,0.162162162162162
26,2,4,0.153846153846154
26,2,5,0.1328125
26,2,6,0.0983606557377049
26,2,7,0.157894736842105
26,3,4,0.166666666666667
26,3,5,0.19327731092437
26,3,6,0.149122807017544
26,3,7,0.216981132075472
26,4,5,0.181159420289855
26,4,6,0.125925925925926
26,4,7,0.145038167938931
26,5,6,0.176
26,5,7,0.198347107438017
26,6,7,0.135593220338983
27,1,2,0.158333333333333
27,1,3,0.192982456140351
27,1,4,0.18796992481203
27,1,5,0.151515151515152
27,1,6,0.205128205128205
27,1,7,0.148760330578512
27,2,3,0.162162162162162
27,2,4,0.188976377952756
27,2,5,0.188524590163934
27,2,6,0.175438596491228
27,2,7,0.147826086956522
27,3,4,0.165354330708661
27,3,5,0.145161290322581
27,3,6,0.18018018018018
27,3,7,0.131578947368421
27,4,5,0.171428571428571
27,4,6,0.186046511627907
27,4,7,0.135338345864662
27,5,6,0.1484375
27,5,7,0.169354838709677
27,6,7,0.145299145299145
28,1,2,0.15
28,1,3,0.173913043478261
28,1,4,0.180451127819549
28,1,5,0.170542635658915
28,1,6,0.12
28,1,7,0.170940170940171
28,2,3,0.131578947368421
28,2,4,0.170542635658915
28,2,5,0.208333333333333
28,2,6,0.175438596491228
28,2,7,0.139130434782609
28,3,4,0.138461538461538
28,3,5,0.203389830508475
28,3,6,0.169642857142857
28,3,7,0.174311926605505
28,4,5,0.179856115107914
28,4,6,0.214285714285714
28,4,7,0.162790697674419
28,5,6,0.1484375
28,5,7,0.142857142857143
28,6,7,0.136752136752137
29,1,2,0.094488188976378
29,1,3,0.172413793103448
29,1,4,0.145985401459854
29,1,5,0.16030534351145
29,1,6,0.138211382113821
29,1,7,0.168067226890756
29,2,3,0.151785714285714
29,2,4,0.136363636363636
29,2,5,0.188524590163934
29,2,6,0.117647058823529
29,2,7,0.2
29,3,4,0.185483870967742
29,3,5,0.203389830508475
29,3,6,0.150442477876106
29,3,7,0.216981132075472
29,4,5,0.225563909774436
29,4,6,0.1796875
29,4,7,0.153846153846154
29,5,6,0.168
29,5,7,0.150793650793651
29,6,7,0.166666666666667
30,1,2,0.139344262295082
30,1,3,0.172413793103448
30,1,4,0.17910447761194
30,1,5,0.161538461538462
30,1,6,0.175
30,1,7,0.148760330578512
30,2,3,0.172727272727273
30,2,4,0.198412698412698
30,2,5,0.180327868852459
30,2,6,0.135593220338983
30,2,7,0.137931034482759
30,3,4,0.223140495867769
30,3,5,0.175
30,3,6,0.149122807017544
30,3,7,0.121739130434783
30,4,5,0.18978102189781
30,4,6,0.1953125
30,4,7,0.135338345864662
30,5,6,0.17741935483871
30,5,7,0.142857142857143
30,6,7,0.155172413793103
31,1,2,0.15
31,1,3,0.134453781512605
31,1,4,0.189393939393939
31,1,5,0.19047619047619
31,1,6,0.188034188034188
31,1,7,0.140495867768595
31,2,3,0.172727272727273
31,2,4,0.126865671641791
31,2,5,0.142857142857143
31,2,6,0.146551724137931
31,2,7,0.128205128205128
31,3,4,0.184
31,3,5,0.226086956521739
31,3,6,0.203703703703704
31,3,7,0.121739130434783
31,4,5,0.207407407407407
31,4,6,0.178294573643411
31,4,7,0.152671755725191
31,5,6,0.198347107438017
31,5,7,0.142857142857143
31,6,7,0.127118644067797
32,1,2,0.198275862068966
32,1,3,0.182608695652174
32,1,4,0.144927536231884
32,1,5,0.152671755725191
32,1,6,0.137096774193548
32,1,7,0.148760330578512
32,2,3,0.112068965517241
32,2,4,0.1796875
32,2,5,0.161290322580645
32,2,6,0.126050420168067
32,2,7,0.128205128205128
32,3,4,0.165354330708661
32,3,5,0.194915254237288
32,3,6,0.201834862385321
32,3,7,0.162162162162162
32,4,5,0.234848484848485
32,4,6,0.186046511627907
32,4,7,0.1796875
32,5,6,0.17741935483871
32,5,7,0.170731707317073
32,6,7,0.126050420168067
33,1,2,0.177966101694915
33,1,3,0.173913043478261
33,1,4,0.198473282442748
33,1,5,0.198412698412698
33,1,6,0.175
33,1,7,0.208695652173913
33,2,3,0.153153153153153
33,2,4,0.162790697674419
33,2,5,0.142857142857143
33,2,6,0.107438016528926
33,2,7,0.157894736842105
33,3,4,0.149606299212598
33,3,5,0.129032258064516
33,3,6,0.150442477876106
33,3,7,0.153153153153153
33,4,5,0.191176470588235
33,4,6,0.151515151515152
33,4,7,0.162790697674419
33,5,6,0.17741935483871
33,5,7,0.170731707317073
33,6,7,0.155172413793103
34,1,2,0.158333333333333
34,1,3,0.192982456140351
34,1,4,0.17910447761194
34,1,5,0.196850393700787
34,1,6,0.155737704918033
34,1,7,0.158333333333333
34,2,3,0.172727272727273
34,2,4,0.143939393939394
34,2,5,0.0984848484848485
34,2,6,0.145299145299145
34,2,7,0.157894736842105
34,3,4,0.213114754098361
34,3,5,0.173553719008264
34,3,6,0.235849056603774
34,3,7,0.172727272727273
34,4,5,0.197080291970803
34,4,6,0.204724409448819
34,4,7,0.161538461538462
34,5,6,0.1484375
34,5,7,0.0984848484848485
34,6,7,0.135593220338983
35,1,2,0.169491525423729
35,1,3,0.153846153846154
35,1,4,0.180451127819549
35,1,5,0.135338345864662
35,1,6,0.166666666666667
35,1,7,0.170940170940171
35,2,3,0.194444444444444
35,2,4,0.188976377952756
35,2,5,0.150793650793651
35,2,6,0.175438596491228
35,2,7,0.149122807017544
35,3,4,0.165354330708661
35,3,5,0.145161290322581
35,3,6,0.129310344827586
35,3,7,0.132743362831858
35,4,5,0.188405797101449
35,4,6,0.186046511627907
35,4,7,0.2
35,5,6,0.15748031496063
35,5,7,0.142857142857143
35,6,7,0.176991150442478
36,1,2,0.177966101694915
36,1,3,0.172413793103448
36,1,4,0.153284671532847
36,1,5,0.1796875
36,1,6,0.137096774193548
36,1,7,0.208695652173913
36,2,3,0.205607476635514
36,2,4,0.161538461538462
36,2,5,0.152
36,2,6,0.175438596491228
36,2,7,0.168141592920354
36,3,4,0.165354330708661
36,3,5,0.165289256198347
36,3,6,0.190909090909091
36,3,7,0.162162162162162
36,4,5,0.18978102189781
36,4,6,0.133333333333333
36,4,7,0.170542635658915
36,5,6,0.123076923076923
36,5,7,0.180327868852459
36,6,7,0.116666666666667
37,1,2,0.130081300813008
37,1,3,0.133333333333333
37,1,4,0.180451127819549
37,1,5,0.188976377952756
37,1,6,0.175
37,1,7,0.139344262295082
37,2,3,0.131578947368421
37,2,4,0.145038167938931
37,2,5,0.099236641221374
37,2,6,0.135593220338983
37,2,7,0.189189189189189
37,3,4,0.166666666666667
37,3,5,0.155737704918033
37,3,6,0.15929203539823
37,3,7,0.162162162162162
37,4,5,0.218045112781955
37,4,6,0.1875
37,4,7,0.181102362204724
37,5,6,0.216666666666667
37,5,7,0.180327868852459
37,6,7,0.175438596491228
38,1,2,0.15
38,1,3,0.173913043478261
38,1,4,0.2
38,1,5,0.1796875
38,1,6,0.111111111111111
38,1,7,0.15
38,2,3,0.18348623853211
38,2,4,0.136363636363636
38,2,5,0.16
38,2,6,0.165217391304348
38,2,7,0.157894736842105
38,3,4,0.185483870967742
38,3,5,0.173553719008264
38,3,6,0.18018018018018
38,3,7,0.205607476635514
38,4,5,0.164285714285714
38,4,6,0.151515151515152
38,4,7,0.219512195121951
38,5,6,0.130769230769231
38,5,7,0.150793650793651
38,6,7,0.126050420168067
39,1,2,0.177966101694915
39,1,3,0.142857142857143
39,1,4,0.121428571428571
39,1,5,0.134328358208955
39,1,6,0.155737704918033
39,1,7,0.188034188034188
39,2,3,0.18348623853211
39,2,4,0.171875
39,2,5,0.178861788617886
39,2,6,0.145299145299145
39,2,7,0.168141592920354
39,3,4,0.204918032786885
39,3,5,0.183333333333333
39,3,6,0.149122807017544
39,3,7,0.151785714285714
39,4,5,0.18978102189781
39,4,6,0.16030534351145
39,4,7,0.145038167938931
39,5,6,0.214876033057851
39,5,7,0.150793650793651
39,6,7,0.155172413793103
40,1,2,0.130081300813008
40,1,3,0.182608695652174
40,1,4,0.17037037037037
40,1,5,0.152671755725191
40,1,6,0.155737704918033
40,1,7,0.168067226890756
40,2,3,0.172727272727273
40,2,4,0.161538461538462
40,2,5,0.116279069767442
40,2,6,0.126050420168067
40,2,7,0.157894736842105
40,3,4,0.223140495867769
40,3,5,0.146341463414634
40,3,6,0.149122807017544
40,3,7,0.216981132075472
40,4,5,0.18978102189781
40,4,6,0.16793893129771
40,4,7,0.1796875
40,5,6,0.206611570247934
40,5,7,0.161290322580645
40,6,7,0.145299145299145
41,1,2,0.168067226890756
41,1,3,0.142857142857143
41,1,4,0.17910447761194
41,1,5,0.206349206349206
41,1,6,0.184873949579832
41,1,7,0.198275862068966
41,2,3,0.121739130434783
41,2,4,0.1796875
41,2,5,0.16
41,2,6,0.135593220338983
41,2,7,0.189189189189189
41,3,4,0.129770992366412
41,3,5,0.109375
41,3,6,0.169642857142857
41,3,7,0.162162162162162
41,4,5,0.179856115107914
41,4,6,0.186046511627907
41,4,7,0.1796875
41,5,6,0.15748031496063
41,5,7,0.198347107438017
41,6,7,0.145299145299145
42,1,2,0.159663865546218
42,1,3,0.173913043478261
42,1,4,0.155555555555556
42,1,5,0.1796875
42,1,6,0.166666666666667
42,1,7,0.121951219512195
42,2,3,0.131578947368421
42,2,4,0.153846153846154
42,2,5,0.169354838709677
42,2,6,0.218181818181818
42,2,7,0.168141592920354
42,3,4,0.166666666666667
42,3,5,0.183333333333333
42,3,6,0.15929203539823
42,3,7,0.151785714285714
42,4,5,0.164285714285714
42,4,6,0.1875
42,4,7,0.162790697674419
42,5,6,0.195121951219512
42,5,7,0.1328125
42,6,7,0.145299145299145
43,1,2,0.179487179487179
43,1,3,0.194690265486726
43,1,4,0.155555555555556
43,1,5,0.152671755725191
43,1,6,0.166666666666667
43,1,7,0.131147540983607
43,2,3,0.194444444444444
43,2,4,0.19047619047619
43,2,5,0.208333333333333
43,2,6,0.145299145299145
43,2,7,0.189189189189189
43,3,4,0.1484375
43,3,5,0.136
43,3,6,0.139130434782609
43,3,7,0.151785714285714
43,4,5,0.156028368794326
43,4,6,0.178294573643411
43,4,7,0.153846153846154
43,5,6,0.13953488372093
43,5,7,0.178861788617886
43,6,7,0.165217391304348
44,1,2,0.177966101694915
44,1,3,0.142857142857143
44,1,4,0.244094488188976
44,1,5,0.170542635658915
44,1,6,0.175
44,1,7,0.208695652173913
44,2,3,0.151785714285714
44,2,4,0.143939393939394
44,2,5,0.133858267716535
44,2,6,0.165217391304348
44,2,7,0.137931034482759
44,3,4,0.129770992366412
44,3,5,0.194915254237288
44,3,6,0.190909090909091
44,3,7,0.162162162162162
44,4,5,0.164285714285714
44,4,6,0.176923076923077
44,4,7,0.1796875
44,5,6,0.149606299212598
44,5,7,0.133858267716535
44,6,7,0.145299145299145
45,1,2,0.198275862068966
45,1,3,0.172413793103448
45,1,4,0.217054263565891
45,1,5,0.169230769230769
45,1,6,0.205128205128205
45,1,7,0.198275862068966
45,2,3,0.112068965517241
45,2,4,0.162790697674419
45,2,5,0.16
45,2,6,0.155172413793103
45,2,7,0.128205128205128
45,3,4,0.1484375
45,3,5,0.145161290322581
45,3,6,0.15929203539823
45,3,7,0.141592920353982
45,4,5,0.164285714285714
45,4,6,0.134328358208955
45,4,7,0.162790697674419
45,5,6,0.185483870967742
45,5,7,0.178861788617886
45,6,7,0.165217391304348
46,1,2,0.139344262295082
46,1,3,0.173913043478261
46,1,4,0.154411764705882
46,1,5,0.161538461538462
46,1,6,0.146341463414634
46,1,7,0.189655172413793
46,2,3,0.12280701754386
46,2,4,0.145038167938931
46,2,5,0.170731707317073
46,2,6,0.126050420168067
46,2,7,0.15929203539823
46,3,4,0.158730158730159
46,3,5,0.176470588235294
46,3,6,0.150442477876106
46,3,7,0.114035087719298
46,4,5,0.173913043478261
46,4,6,0.196850393700787
46,4,7,0.211382113821138
46,5,6,0.186991869918699
46,5,7,0.191666666666667
46,6,7,0.198198198198198
47,1,2,0.188034188034188
47,1,3,0.20353982300885
47,1,4,0.180451127819549
47,1,5,0.169230769230769
47,1,6,0.146341463414634
47,1,7,0.120967741935484
47,2,3,0.162162162162162
47,2,4,0.145038167938931
47,2,5,0.239316239316239
47,2,6,0.155172413793103
47,2,7,0.137931034482759
47,3,4,0.166666666666667
47,3,5,0.145161290322581
47,3,6,0.18018018018018
47,3,7,0.151785714285714
47,4,5,0.172661870503597
47,4,6,0.169230769230769
47,4,7,0.12781954887218
47,5,6,0.214876033057851
47,5,7,0.150793650793651
47,6,7,0.145299145299145
48,1,2,0.139344262295082
48,1,3,0.172413793103448
48,1,4,0.17037037037037
48,1,5,0.196850393700787
48,1,6,0.165289256198347
48,1,7,0.208695652173913
48,2,3,0.075
48,2,4,0.143939393939394
48,2,5,0.169354838709677
48,2,6,0.155172413793103
48,2,7,0.147826086956522
48,3,4,0.184
48,3,5,0.136
48,3,6,0.169642857142857
48,3,7,0.121739130434783
48,4,5,0.179856115107914
48,4,6,0.1953125
48,4,7,0.161538461538462
48,5,6,0.204918032786885
48,5,7,0.169354838709677
48,6,7,0.218181818181818
49,1,2,0.159663865546218
49,1,3,0.153846153846154
49,1,4,0.145985401459854
49,1,5,0.145038167938931
49,1,6,0.206896551724138
49,1,7,0.140495867768595
49,2,3,0.162162162162162
49,2,4,0.161538461538462
49,2,5,0.133858267716535
49,2,6,0.145299145299145
49,2,7,0.137931034482759
49,3,4,0.233333333333333
49,3,5,0.155737704918033
49,3,6,0.15929203539823
