"layer_from","node_from","layer_to","node_to","weight"
"Fuerteventura2","Euphorbia.balsamifera..f.","Fuerteventura2","Dischistus_atlanticus","1"
"Fuerteventura2","Euphorbia.balsamifera..f.","Fuerteventura2","Plagiolepis_schmitzii","62"
"Fuerteventura2","Euphorbia.balsamifera..f.","Fuerteventura2","Sarcophagidae_sp._4","1"
"Fuerteventura2","Euphorbia.balsamifera..f.","Fuerteventura2","Sarcophagidae_sp._5","1"
"Fuerteventura2","Euphorbia.balsamifera..f.","Fuerteventura2","Sciaridae_sp.","8"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Anaspis_proteus","2"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Aphthona_wachnitzae","1"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Asteia_caesia","3"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Attalus_olivensis","9"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Aulacoderus_canariensis","8"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Cryptocephalus_nubigena","3"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Lucilia_sericata","3"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Phalacrus_coruscus","1"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Plagiolepis_schmitzii","90"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Platypalpus_sp._1","1"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Sapromyza_sp.","2"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Sarcophagidae_sp._4","3"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Sciaridae_sp.","2"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Tethinidae_sp._3","1"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Tetramesa_sp.","1"
"Fuerteventura2","Euphorbia.balsamifera..m.","Fuerteventura2","Thysanoptera_sp._1","53"
"Fuerteventura2","Helianthemum.canariensis","Fuerteventura2","Eurytoma_sp._1","1"
"Fuerteventura2","Helianthemum.canariensis","Fuerteventura2","Thysanoptera_sp._2","3"
"Fuerteventura2","Kickxia.heterophylla","Fuerteventura2","Goniozus_sp.","1"
"Fuerteventura2","Kickxia.heterophylla","Fuerteventura2","Oscinimorpha_sp.","1"
"Fuerteventura2","Kickxia.heterophylla","Fuerteventura2","Thysanoptera_sp._2","2"
"Fuerteventura2","Launaea.arborescens","Fuerteventura2","Anaspis_cf._eversi","2"
"Fuerteventura2","Launaea.arborescens","Fuerteventura2","Anthophora_alluaudi","2"
"Fuerteventura2","Launaea.arborescens","Fuerteventura2","Attalus_chrysanthemi","1"
"Fuerteventura2","Launaea.arborescens","Fuerteventura2","Campiglossa_martii","2"
"Fuerteventura2","Launaea.arborescens","Fuerteventura2","Chalicodoma_sicula","3"
"Fuerteventura2","Launaea.arborescens","Fuerteventura2","Chrysomya_albiceps","3"
"Fuerteventura2","Launaea.arborescens","Fuerteventura2","Diglyphus_chabrias","3"
"Fuerteventura2","Launaea.arborescens","Fuerteventura2","Geometridae_sp._2","1"
"Fuerteventura2","Launaea.arborescens","Fuerteventura2","Leptochilus_fortunatus","1"
"Fuerteventura2","Launaea.arborescens","Fuerteventura2","Lucilia_sericata","3"
"Fuerteventura2","Launaea.arborescens","Fuerteventura2","Pteromalus_sp._2","1"
"Fuerteventura2","Launaea.arborescens","Fuerteventura2","Sarcophagidae_sp._4","1"
"Fuerteventura2","Launaea.arborescens","Fuerteventura2","Sarcophagidae_sp._6","1"
"Fuerteventura2","Launaea.arborescens","Fuerteventura2","Sciaridae_sp.","4"
"Fuerteventura2","Launaea.arborescens","Fuerteventura2","Urelliosoma_guimari","2"
"Fuerteventura2","Lotus.lancerottensis","Fuerteventura2","Attalus_olivensis","1"
"Fuerteventura2","Lotus.lancerottensis","Fuerteventura2","Camponotus_cfr._feae","1"
"Fuerteventura2","Lotus.lancerottensis","Fuerteventura2","Chloropidae_sp._1","1"
"Fuerteventura2","Lycium.intricatum","Fuerteventura2","Anthophora_alluaudi","6"
"Fuerteventura2","Lycium.intricatum","Fuerteventura2","Attalus_olivensis","1"
"Fuerteventura2","Lycium.intricatum","Fuerteventura2","Aulacoderus_canariensis","1"
"Fuerteventura2","Lycium.intricatum","Fuerteventura2","Dischistus_atlanticus","2"
"Fuerteventura2","Lycium.intricatum","Fuerteventura2","Leptochilus_fortunatus","4"
"Fuerteventura2","Lycium.intricatum","Fuerteventura2","Sciaridae_sp.","1"
"Fuerteventura2","Lycium.intricatum","Fuerteventura2","Thysanoptera_sp._1","1"
"Fuerteventura2","Phagnalon.purpurascens","Fuerteventura2","Camponotus_cfr._feae","4"
"Fuerteventura2","Phagnalon.purpurascens","Fuerteventura2","Chetogena_acuminata","1"
"GranCanaria1","Euphorbia.balsamifera..f.","GranCanaria1","Apis_mellifera","1"
"GranCanaria1","Euphorbia.balsamifera..f.","GranCanaria1","Camponotus_feae","34"
"GranCanaria1","Euphorbia.balsamifera..f.","GranCanaria1","Chetogena_acuminata","1"
"GranCanaria1","Euphorbia.balsamifera..f.","GranCanaria1","Chrysomya_albiceps","8"
"GranCanaria1","Euphorbia.balsamifera..f.","GranCanaria1","Colletes_dimidiatus","1"
"GranCanaria1","Euphorbia.balsamifera..f.","GranCanaria1","Curculionidae_sp.","1"
"GranCanaria1","Euphorbia.balsamifera..f.","GranCanaria1","Lasioglossum_viride","1"
"GranCanaria1","Euphorbia.balsamifera..f.","GranCanaria1","Lucilia_sericata","1"
"GranCanaria1","Euphorbia.balsamifera..f.","GranCanaria1","Musca_domestica","3"
"GranCanaria1","Euphorbia.balsamifera..f.","GranCanaria1","Oscinella_sp._1","1"
"GranCanaria1","Euphorbia.balsamifera..f.","GranCanaria1","Sarcophagidae_sp._5","1"
"GranCanaria1","Euphorbia.balsamifera..f.","GranCanaria1","Sepsis_sp.","1"
"GranCanaria1","Euphorbia.balsamifera..f.","GranCanaria1","Thysanoptera_sp._1","1"
"GranCanaria1","Euphorbia.balsamifera..m.","GranCanaria1","Anaspis_proteus","8"
"GranCanaria1","Euphorbia.balsamifera..m.","GranCanaria1","Apis_mellifera","1"
"GranCanaria1","Euphorbia.balsamifera..m.","GranCanaria1","Attagenus_wollastoni","1"
"GranCanaria1","Euphorbia.balsamifera..m.","GranCanaria1","Attalus_obscurus","1"
"GranCanaria1","Euphorbia.balsamifera..m.","GranCanaria1","Camponotus_feae","36"
"GranCanaria1","Euphorbia.balsamifera..m.","GranCanaria1","Chrysomya_albiceps","7"
"GranCanaria1","Euphorbia.balsamifera..m.","GranCanaria1","Lasioglossum_loetum","1"
"GranCanaria1","Euphorbia.balsamifera..m.","GranCanaria1","Lasioglossum_viride","2"
"GranCanaria1","Euphorbia.balsamifera..m.","GranCanaria1","Musca_domestica","5"
"GranCanaria1","Euphorbia.balsamifera..m.","GranCanaria1","Oscinella_sp._1","1"
"GranCanaria1","Euphorbia.balsamifera..m.","GranCanaria1","Sarcophagidae_sp._5","1"
"GranCanaria1","Euphorbia.balsamifera..m.","GranCanaria1","Sepsis_sp.","1"
"GranCanaria1","Euphorbia.balsamifera..m.","GranCanaria1","Thysanoptera_sp._1","79"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Anaspis_proteus","4"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Andrena_vulcana","7"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Anthophora_alluaudi","1"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Attalus_obscurus","4"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Bombylius_pintuarius","1"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Camponotus_feae","14"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Chrysomya_albiceps","1"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Colletes_dimidiatus","2"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Eristalinus_taeniops","1"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Eucera_gracilipes","3"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Exhyalanthrax_canarionae","1"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Gasteruption_sp.","1"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Hylaeus_hohmanni","4"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Lasioglossum_viride","2"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Lucilia_sericata","3"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Melecta_curvispina","1"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Musca_domestica","3"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Oscinella_sp._1","5"
"GranCanaria1","Euphorbia.regis.jubae","GranCanaria1","Scaeva_albomaculata","1"
"GranCanaria1","Fagonia.albiflora","GranCanaria1","Attalus_obscurus","1"
"GranCanaria1","Fagonia.albiflora","GranCanaria1","Lasioglossum_loetum","6"
"GranCanaria1","Fagonia.albiflora","GranCanaria1","Thysanoptera_sp._2","16"
"GranCanaria1","Kickxia.scoparia","GranCanaria1","Camponotus_feae","1"
"GranCanaria1","Kickxia.scoparia","GranCanaria1","Themnothorax_risii","2"
"GranCanaria1","Kickxia.scoparia","GranCanaria1","Thysanoptera_sp._2","2"
"GranCanaria1","Launaea.arborescens","GranCanaria1","Attagenus_wollastoni","3"
"GranCanaria1","Launaea.arborescens","GranCanaria1","Attalus_obscurus","5"
"GranCanaria1","Launaea.arborescens","GranCanaria1","Plagiolepis_sp._2","1"
"GranCanaria1","Launaea.arborescens","GranCanaria1","Themnothorax_risii","2"
"GranCanaria1","Launaea.arborescens","GranCanaria1","Thysanoptera_sp._2","1"
"GranCanaria1","Lycium.intricatum","GranCanaria1","Amegilla_quadrifasciata","3"
"GranCanaria1","Lycium.intricatum","GranCanaria1","Anthophora_alluaudi","4"
"GranCanaria1","Lycium.intricatum","GranCanaria1","Anthophora_orotavae","1"
"GranCanaria1","Lycium.intricatum","GranCanaria1","Apis_mellifera","1"
"GranCanaria1","Lycium.intricatum","GranCanaria1","Camponotus_feae","1"
"GranCanaria1","Lycium.intricatum","GranCanaria1","Eucera_gracilipes","1"
"GranCanaria1","Lycium.intricatum","GranCanaria1","Lasioglossum_loetum","1"
"GranCanaria1","Lycium.intricatum","GranCanaria1","Lasioglossum_viride","3"
"GranCanaria1","Plocama.pendula","GranCanaria1","Attalus_obscurus","3"
"GranCanaria1","Plocama.pendula","GranCanaria1","Camponotus_feae","3"
"GranCanaria1","Plocama.pendula","GranCanaria1","Colletes_dimidiatus","3"
"GranCanaria1","Plocama.pendula","GranCanaria1","Lasioglossum_loetum","3"
"GranCanaria1","Plocama.pendula","GranCanaria1","Oscinella_sp._1","1"
"GranCanaria1","Rubia.fruticosa","GranCanaria1","Anaspis_proteus","1"
