"layer_id","module","lat","Lon","size_of_module","count"
5,21,27.9041,-15.4331,10,1
5,22,27.9041,-15.4331,8,1
5,24,27.9041,-15.4331,10,1
5,38,27.9041,-15.4331,4,1
5,1,27.9041,-15.4331,71,1
5,33,27.9041,-15.4331,5,1
6,35,27.9041,-15.4331,2,1
6,13,27.9041,-15.4331,12,1
6,19,27.9041,-15.4331,16,1
6,9,27.9041,-15.4331,19,1
6,6,27.9041,-15.4331,26,1
6,2,27.9041,-15.4331,93,1
6,5,27.9041,-15.4331,49,1
6,4,27.9041,-15.4331,90,1
6,10,27.9041,-15.4331,10,1
6,3,27.9041,-15.4331,41,1
6,8,27.9041,-15.4331,36,1
6,30,27.9041,-15.4331,7,1
6,12,27.9041,-15.4331,9,1
6,11,27.9041,-15.4331,18,1
6,22,27.9041,-15.4331,8,1
6,1,27.9041,-15.4331,71,1
6,21,27.9041,-15.4331,10,1
6,36,27.9041,-15.4331,4,1
6,16,27.9041,-15.4331,10,1
6,33,27.9041,-15.4331,5,1
7,3,28.2222,-16.4173,41,1
7,1,28.2222,-16.4173,71,1
7,25,28.2222,-16.4173,6,1
7,6,28.2222,-16.4173,26,1
7,28,28.2222,-16.4173,6,1
7,43,28.2222,-16.4173,2,1
7,17,28.2222,-16.4173,10,1
7,4,28.2222,-16.4173,90,1
7,36,28.2222,-16.4173,4,1
7,21,28.2222,-16.4173,10,1
7,2,28.2222,-16.4173,93,1
7,31,28.2222,-16.4173,4,1
7,30,28.2222,-16.4173,7,1
7,37,28.2222,-16.4173,3,1
7,22,28.2222,-16.4173,8,1
7,5,28.2222,-16.4173,49,1
7,7,28.2222,-16.4173,33,1
7,34,28.2222,-16.4173,4,1
7,38,28.2222,-16.4173,4,1
7,11,28.2222,-16.4173,18,1
7,40,28.2222,-16.4173,3,1
7,8,28.2222,-16.4173,36,1
7,19,28.2222,-16.4173,16,1
7,42,28.2222,-16.4173,2,1
7,15,28.2222,-16.4173,11,1
7,16,28.2222,-16.4173,10,1
8,7,28.2222,-16.4173,33,1
8,10,28.2222,-16.4173,10,1
8,3,28.2222,-16.4173,41,1
8,31,28.2222,-16.4173,4,1
8,1,28.2222,-16.4173,71,1
8,16,28.2222,-16.4173,10,1
8,17,28.2222,-16.4173,10,1
8,11,28.2222,-16.4173,18,1
8,25,28.2222,-16.4173,6,1
8,5,28.2222,-16.4173,49,1
8,36,28.2222,-16.4173,4,1
8,22,28.2222,-16.4173,8,1
8,42,28.2222,-16.4173,2,1
8,2,28.2222,-16.4173,93,1
8,21,28.2222,-16.4173,10,1
8,8,28.2222,-16.4173,36,1
8,43,28.2222,-16.4173,2,1
8,33,28.2222,-16.4173,5,1
8,4,28.2222,-16.4173,90,1
8,38,28.2222,-16.4173,4,1
8,6,28.2222,-16.4173,26,1
8,37,28.2222,-16.4173,3,1
8,15,28.2222,-16.4173,11,1
8,24,28.2222,-16.4173,10,1
8,34,28.2222,-16.4173,4,1
8,13,28.2222,-16.4173,12,1
8,19,28.2222,-16.4173,16,1
8,40,28.2222,-16.4173,3,1
8,30,28.2222,-16.4173,7,1
9,2,28.3531,-16.9123,93,1
9,13,28.3531,-16.9123,12,1
9,3,28.3531,-16.9123,41,1
9,4,28.3531,-16.9123,90,1
9,7,28.3531,-16.9123,33,1
9,20,28.3531,-16.9123,5,1
9,1,28.3531,-16.9123,71,1
9,10,28.3531,-16.9123,10,1
9,12,28.3531,-16.9123,9,1
9,5,28.3531,-16.9123,49,1
9,9,28.3531,-16.9123,19,1
9,8,28.3531,-16.9123,36,1
9,11,28.3531,-16.9123,18,1
9,21,28.3531,-16.9123,10,1
9,6,28.3531,-16.9123,26,1
9,39,28.3531,-16.9123,3,1
9,23,28.3531,-16.9123,7,1
9,17,28.3531,-16.9123,10,1
10,6,28.3531,-16.9123,26,1
10,1,28.3531,-16.9123,71,1
10,11,28.3531,-16.9123,18,1
10,3,28.3531,-16.9123,41,1
10,2,28.3531,-16.9123,93,1
10,12,28.3531,-16.9123,9,1
10,7,28.3531,-16.9123,33,1
10,5,28.3531,-16.9123,49,1
10,21,28.3531,-16.9123,10,1
10,8,28.3531,-16.9123,36,1
10,17,28.3531,-16.9123,10,1
10,4,28.3531,-16.9123,90,1
10,23,28.3531,-16.9123,7,1
10,24,28.3531,-16.9123,10,1
10,9,28.3531,-16.9123,19,1
10,33,28.3531,-16.9123,5,1
10,20,28.3531,-16.9123,5,1
10,13,28.3531,-16.9123,12,1
10,10,28.3531,-16.9123,10,1
11,5,28.0398,-17.2267,49,1
11,3,28.0398,-17.2267,41,1
11,7,28.0398,-17.2267,33,1
11,1,28.0398,-17.2267,71,1
11,20,28.0398,-17.2267,5,1
11,8,28.0398,-17.2267,36,1
11,2,28.0398,-17.2267,93,1
11,9,28.0398,-17.2267,19,1
11,4,28.0398,-17.2267,90,1
11,22,28.0398,-17.2267,8,1
11,34,28.0398,-17.2267,4,1
11,15,28.0398,-17.2267,11,1
11,28,28.0398,-17.2267,6,1
11,10,28.0398,-17.2267,10,1
11,6,28.0398,-17.2267,26,1
11,21,28.0398,-17.2267,10,1
12,2,28.0398,-17.2267,93,1
12,13,28.0398,-17.2267,12,1
12,3,28.0398,-17.2267,41,1
12,8,28.0398,-17.2267,36,1
12,7,28.0398,-17.2267,33,1
12,4,28.0398,-17.2267,90,1
12,9,28.0398,-17.2267,19,1
12,15,28.0398,-17.2267,11,1
12,16,28.0398,-17.2267,10,1
12,6,28.0398,-17.2267,26,1
12,24,28.0398,-17.2267,10,1
12,5,28.0398,-17.2267,49,1
12,1,28.0398,-17.2267,71,1
12,10,28.0398,-17.2267,10,1
12,30,28.0398,-17.2267,7,1
12,21,28.0398,-17.2267,10,1
12,34,28.0398,-17.2267,4,1
13,1,27.8047,-17.8954,71,1
13,15,27.8047,-17.8954,11,1
13,6,27.8047,-17.8954,26,1
13,12,27.8047,-17.8954,9,1
13,4,27.8047,-17.8954,90,1
13,16,27.8047,-17.8954,10,1
13,5,27.8047,-17.8954,49,1
13,9,27.8047,-17.8954,19,1
13,2,27.8047,-17.8954,93,1
13,10,27.8047,-17.8954,10,1
13,7,27.8047,-17.8954,33,1
13,13,27.8047,-17.8954,12,1
13,38,27.8047,-17.8954,4,1
13,3,27.8047,-17.8954,41,1
13,20,27.8047,-17.8954,5,1
14,3,27.8047,-17.8954,41,1
14,12,27.8047,-17.8954,9,1
14,2,27.8047,-17.8954,93,1
14,1,27.8047,-17.8954,71,1
14,6,27.8047,-17.8954,26,1
14,23,27.8047,-17.8954,7,1
14,10,27.8047,-17.8954,10,1
14,9,27.8047,-17.8954,19,1
14,22,27.8047,-17.8954,8,1
14,20,27.8047,-17.8954,5,1
