"trial_number","layer_from","layer_to","turnover","mean_distance"
258,1,6,0.165289256198347,390008.86975
258,1,7,0.148760330578512,437371.016375
258,2,3,0.121739130434783,190474.59875
258,2,4,0.152671755725191,284225.3518
258,2,5,0.142857142857143,337055.48055
258,2,6,0.145299145299145,376892.630125
258,2,7,0.109243697478992,455676.643375
258,3,4,0.165354330708661,116460.649125
258,3,5,0.175,173858.830325
258,3,6,0.15929203539823,200274.260075
258,3,7,0.121739130434783,274346.546
258,4,5,0.198529411764706,57464.1820425
258,4,6,0.204724409448819,92999.56344
258,4,7,0.170542635658915,172763.448
258,5,6,0.206611570247934,52751.492455
258,5,7,0.180327868852459,129414.4136
258,6,7,0.155172413793103,80112.73198
259,1,2,0.139344262295082,305248.84735
259,1,3,0.142857142857143,244280.590775
259,1,4,0.17910447761194,339381.7762
259,1,5,0.188976377952756,389094.179225
259,1,6,0.194915254237288,390008.86975
259,1,7,0.130081300813008,437371.016375
259,2,3,0.112068965517241,190474.59875
259,2,4,0.118518518518519,284225.3518
259,2,5,0.116279069767442,337055.48055
259,2,6,0.165217391304348,376892.630125
259,2,7,0.0909090909090909,455676.643375
259,3,4,0.174603174603175,116460.649125
259,3,5,0.165289256198347,173858.830325
259,3,6,0.201834862385321,200274.260075
259,3,7,0.141592920353982,274346.546
259,4,5,0.234848484848485,57464.1820425
259,4,6,0.214285714285714,92999.56344
259,4,7,0.188976377952756,172763.448
259,5,6,0.19672131147541,52751.492455
259,5,7,0.2,129414.4136
259,6,7,0.175438596491228,80112.73198
260,1,2,0.168067226890756,305248.84735
260,1,3,0.162393162393162,244280.590775
260,1,4,0.161764705882353,339381.7762
260,1,5,0.170542635658915,389094.179225
260,1,6,0.137096774193548,390008.86975
260,1,7,0.148760330578512,437371.016375
260,2,3,0.141592920353982,190474.59875
260,2,4,0.118518518518519,284225.3518
260,2,5,0.125,337055.48055
260,2,6,0.116666666666667,376892.630125
260,2,7,0.0909090909090909,455676.643375
260,3,4,0.233333333333333,116460.649125
260,3,5,0.184873949579832,173858.830325
260,3,6,0.18018018018018,200274.260075
260,3,7,0.205607476635514,274346.546
260,4,5,0.198529411764706,57464.1820425
260,4,6,0.204724409448819,92999.56344
260,4,7,0.198412698412698,172763.448
260,5,6,0.19672131147541,52751.492455
260,5,7,0.170731707317073,129414.4136
260,6,7,0.165217391304348,80112.73198
261,1,2,0.208695652173913,305248.84735
261,1,3,0.142857142857143,244280.590775
261,1,4,0.18796992481203,339381.7762
261,1,5,0.152671755725191,389094.179225
261,1,6,0.184873949579832,390008.86975
261,1,7,0.094488188976378,437371.016375
261,2,3,0.151785714285714,190474.59875
261,2,4,0.1796875,284225.3518
261,2,5,0.133858267716535,337055.48055
261,2,6,0.185840707964602,376892.630125
261,2,7,0.109243697478992,455676.643375
261,3,4,0.193548387096774,116460.649125
261,3,5,0.155737704918033,173858.830325
261,3,6,0.15929203539823,200274.260075
261,3,7,0.131578947368421,274346.546
261,4,5,0.198529411764706,57464.1820425
261,4,6,0.214285714285714,92999.56344
261,4,7,0.161538461538462,172763.448
261,5,6,0.19672131147541,52751.492455
261,5,7,0.190082644628099,129414.4136
261,6,7,0.135593220338983,80112.73198
262,1,2,0.139344262295082,305248.84735
262,1,3,0.114754098360656,244280.590775
262,1,4,0.206106870229008,339381.7762
262,1,5,0.143939393939394,389094.179225
262,1,6,0.165289256198347,390008.86975
262,1,7,0.130081300813008,437371.016375
262,2,3,0.151785714285714,190474.59875
262,2,4,0.152671755725191,284225.3518
262,2,5,0.152,337055.48055
262,2,6,0.135593220338983,376892.630125
262,2,7,0.109243697478992,455676.643375
262,3,4,0.147286821705426,116460.649125
262,3,5,0.184873949579832,173858.830325
262,3,6,0.190909090909091,200274.260075
262,3,7,0.131578947368421,274346.546
262,4,5,0.225563909774436,57464.1820425
262,4,6,0.214285714285714,92999.56344
262,4,7,0.188976377952756,172763.448
262,5,6,0.19672131147541,52751.492455
262,5,7,0.210084033613445,129414.4136
262,6,7,0.175438596491228,80112.73198
263,1,2,0.177966101694915,305248.84735
263,1,3,0.192982456140351,244280.590775
263,1,4,0.206106870229008,339381.7762
263,1,5,0.161538461538462,389094.179225
263,1,6,0.146341463414634,390008.86975
263,1,7,0.120967741935484,437371.016375
263,2,3,0.162162162162162,190474.59875
263,2,4,0.135338345864662,284225.3518
263,2,5,0.107692307692308,337055.48055
263,2,6,0.155172413793103,376892.630125
263,2,7,0.109243697478992,455676.643375
263,3,4,0.213114754098361,116460.649125
263,3,5,0.165289256198347,173858.830325
263,3,6,0.169642857142857,200274.260075
263,3,7,0.131578947368421,274346.546
263,4,5,0.18978102189781,57464.1820425
263,4,6,0.214285714285714,92999.56344
263,4,7,0.161538461538462,172763.448
263,5,6,0.186991869918699,52751.492455
263,5,7,0.161290322580645,129414.4136
263,6,7,0.207207207207207,80112.73198
264,1,2,0.168067226890756,305248.84735
264,1,3,0.172413793103448,244280.590775
264,1,4,0.136690647482014,339381.7762
264,1,5,0.152671755725191,389094.179225
264,1,6,0.175,390008.86975
264,1,7,0.112,437371.016375
264,2,3,0.162162162162162,190474.59875
264,2,4,0.1796875,284225.3518
264,2,5,0.133858267716535,337055.48055
264,2,6,0.145299145299145,376892.630125
264,2,7,0.1,455676.643375
264,3,4,0.15625,116460.649125
264,3,5,0.175,173858.830325
264,3,6,0.224299065420561,200274.260075
264,3,7,0.141592920353982,274346.546
264,4,5,0.181159420289855,57464.1820425
264,4,6,0.1953125,92999.56344
264,4,7,0.135338345864662,172763.448
264,5,6,0.258620689655172,52751.492455
264,5,7,0.190082644628099,129414.4136
264,6,7,0.196428571428571,80112.73198
265,1,2,0.198275862068966,305248.84735
265,1,3,0.152542372881356,244280.590775
265,1,4,0.18796992481203,339381.7762
265,1,5,0.118518518518519,389094.179225
265,1,6,0.137096774193548,390008.86975
265,1,7,0.120967741935484,437371.016375
265,2,3,0.172727272727273,190474.59875
265,2,4,0.208,284225.3518
265,2,5,0.152,337055.48055
265,2,6,0.155172413793103,376892.630125
265,2,7,0.147826086956522,455676.643375
265,3,4,0.193548387096774,116460.649125
265,3,5,0.165289256198347,173858.830325
265,3,6,0.15929203539823,200274.260075
265,3,7,0.141592920353982,274346.546
265,4,5,0.164285714285714,57464.1820425
265,4,6,0.176923076923077,92999.56344
265,4,7,0.188976377952756,172763.448
265,5,6,0.168,52751.492455
265,5,7,0.170731707317073,129414.4136
265,6,7,0.196428571428571,80112.73198
266,1,2,0.188034188034188,305248.84735
266,1,3,0.162393162393162,244280.590775
266,1,4,0.17910447761194,339381.7762
266,1,5,0.135338345864662,389094.179225
266,1,6,0.137096774193548,390008.86975
266,1,7,0.112,437371.016375
266,2,3,0.151785714285714,190474.59875
266,2,4,0.1796875,284225.3518
266,2,5,0.161290322580645,337055.48055
266,2,6,0.175438596491228,376892.630125
266,2,7,0.157894736842105,455676.643375
266,3,4,0.138461538461538,116460.649125
266,3,5,0.155737704918033,173858.830325
266,3,6,0.18018018018018,200274.260075
266,3,7,0.151785714285714,274346.546
266,4,5,0.207407407407407,57464.1820425
266,4,6,0.224,92999.56344
266,4,7,0.1796875,172763.448
266,5,6,0.17741935483871,52751.492455
266,5,7,0.161290322580645,129414.4136
266,6,7,0.155172413793103,80112.73198
267,1,2,0.158333333333333,305248.84735
267,1,3,0.192982456140351,244280.590775
267,1,4,0.18796992481203,339381.7762
267,1,5,0.135338345864662,389094.179225
267,1,6,0.165289256198347,390008.86975
267,1,7,0.198275862068966,437371.016375
267,2,3,0.151785714285714,190474.59875
267,2,4,0.135338345864662,284225.3518
267,2,5,0.125,337055.48055
267,2,6,0.135593220338983,376892.630125
267,2,7,0.109243697478992,455676.643375
267,3,4,0.243697478991597,116460.649125
267,3,5,0.165289256198347,173858.830325
267,3,6,0.15929203539823,200274.260075
267,3,7,0.151785714285714,274346.546
267,4,5,0.207407407407407,57464.1820425
267,4,6,0.1953125,92999.56344
267,4,7,0.1796875,172763.448
267,5,6,0.186991869918699,52751.492455
267,5,7,0.125,129414.4136
267,6,7,0.165217391304348,80112.73198
268,1,2,0.177966101694915,305248.84735
268,1,3,0.133333333333333,244280.590775
268,1,4,0.161764705882353,339381.7762
268,1,5,0.152671755725191,389094.179225
268,1,6,0.146341463414634,390008.86975
268,1,7,0.103174603174603,437371.016375
268,2,3,0.141592920353982,190474.59875
268,2,4,0.143939393939394,284225.3518
268,2,5,0.142857142857143,337055.48055
268,2,6,0.165217391304348,376892.630125
268,2,7,0.11864406779661,455676.643375
268,3,4,0.138461538461538,116460.649125
268,3,5,0.155737704918033,173858.830325
268,3,6,0.201834862385321,200274.260075
268,3,7,0.162162162162162,274346.546
268,4,5,0.18978102189781,57464.1820425
268,4,6,0.16793893129771,92999.56344
268,4,7,0.161538461538462,172763.448
268,5,6,0.258620689655172,52751.492455
268,5,7,0.2,129414.4136
268,6,7,0.276190476190476,80112.73198
269,1,2,0.158333333333333,305248.84735
269,1,3,0.133333333333333,244280.590775
269,1,4,0.17037037037037,339381.7762
269,1,5,0.118518518518519,389094.179225
269,1,6,0.165289256198347,390008.86975
269,1,7,0.120967741935484,437371.016375
269,2,3,0.121739130434783,190474.59875
269,2,4,0.1796875,284225.3518
269,2,5,0.161290322580645,337055.48055
269,2,6,0.155172413793103,376892.630125
269,2,7,0.168141592920354,455676.643375
269,3,4,0.15625,116460.649125
269,3,5,0.155737704918033,173858.830325
269,3,6,0.169642857142857,200274.260075
269,3,7,0.18348623853211,274346.546
269,4,5,0.225563909774436,57464.1820425
269,4,6,0.176923076923077,92999.56344
269,4,7,0.152671755725191,172763.448
269,5,6,0.23728813559322,52751.492455
269,5,7,0.161290322580645,129414.4136
269,6,7,0.207207207207207,80112.73198
270,1,2,0.148760330578512,305248.84735
270,1,3,0.214285714285714,244280.590775
270,1,4,0.206106870229008,339381.7762
270,1,5,0.1796875,389094.179225
270,1,6,0.165289256198347,390008.86975
270,1,7,0.148760330578512,437371.016375
270,2,3,0.112068965517241,190474.59875
270,2,4,0.161538461538462,284225.3518
270,2,5,0.125,337055.48055
270,2,6,0.145299145299145,376892.630125
270,2,7,0.109243697478992,455676.643375
270,3,4,0.147286821705426,116460.649125
270,3,5,0.205128205128205,173858.830325
270,3,6,0.190909090909091,200274.260075
270,3,7,0.162162162162162,274346.546
270,4,5,0.156028368794326,57464.1820425
270,4,6,0.224,92999.56344
270,4,7,0.170542635658915,172763.448
270,5,6,0.17741935483871,52751.492455
270,5,7,0.152,129414.4136
270,6,7,0.175438596491228,80112.73198
271,1,2,0.177966101694915,305248.84735
271,1,3,0.152542372881356,244280.590775
271,1,4,0.206106870229008,339381.7762
271,1,5,0.170542635658915,389094.179225
271,1,6,0.165289256198347,390008.86975
271,1,7,0.158333333333333,437371.016375
271,2,3,0.162162162162162,190474.59875
271,2,4,0.143939393939394,284225.3518
271,2,5,0.142857142857143,337055.48055
271,2,6,0.135593220338983,376892.630125
271,2,7,0.157894736842105,455676.643375
271,3,4,0.165354330708661,116460.649125
271,3,5,0.194915254237288,173858.830325
271,3,6,0.15929203539823,200274.260075
271,3,7,0.121739130434783,274346.546
271,4,5,0.156028368794326,57464.1820425
271,4,6,0.16793893129771,92999.56344
271,4,7,0.198412698412698,172763.448
271,5,6,0.186991869918699,52751.492455
271,5,7,0.2,129414.4136
271,6,7,0.145299145299145,80112.73198
272,1,2,0.177966101694915,305248.84735
272,1,3,0.172413793103448,244280.590775
272,1,4,0.17037037037037,339381.7762
272,1,5,0.135338345864662,389094.179225
272,1,6,0.184873949579832,390008.86975
272,1,7,0.130081300813008,437371.016375
272,2,3,0.172727272727273,190474.59875
272,2,4,0.188976377952756,284225.3518
272,2,5,0.142857142857143,337055.48055
272,2,6,0.135593220338983,376892.630125
272,2,7,0.147826086956522,455676.643375
272,3,4,0.147286821705426,116460.649125
272,3,5,0.146341463414634,173858.830325
272,3,6,0.18018018018018,200274.260075
272,3,7,0.112068965517241,274346.546
272,4,5,0.18978102189781,57464.1820425
272,4,6,0.24390243902439,92999.56344
272,4,7,0.170542635658915,172763.448
272,5,6,0.23728813559322,52751.492455
272,5,7,0.133858267716535,129414.4136
272,6,7,0.155172413793103,80112.73198
273,1,2,0.158333333333333,305248.84735
273,1,3,0.182608695652174,244280.590775
273,1,4,0.161764705882353,339381.7762
273,1,5,0.188976377952756,389094.179225
273,1,6,0.137096774193548,390008.86975
273,1,7,0.112,437371.016375
273,2,3,0.162162162162162,190474.59875
273,2,4,0.152671755725191,284225.3518
273,2,5,0.133858267716535,337055.48055
273,2,6,0.145299145299145,376892.630125
273,2,7,0.128205128205128,455676.643375
273,3,4,0.174603174603175,116460.649125
273,3,5,0.205128205128205,173858.830325
273,3,6,0.201834862385321,200274.260075
273,3,7,0.121739130434783,274346.546
273,4,5,0.164285714285714,57464.1820425
273,4,6,0.204724409448819,92999.56344
273,4,7,0.161538461538462,172763.448
273,5,6,0.226890756302521,52751.492455
273,5,7,0.180327868852459,129414.4136
273,6,7,0.175438596491228,80112.73198
274,1,2,0.198275862068966,305248.84735
274,1,3,0.182608695652174,244280.590775
274,1,4,0.196969696969697,339381.7762
274,1,5,0.161538461538462,389094.179225
274,1,6,0.165289256198347,390008.86975
274,1,7,0.139344262295082,437371.016375
274,2,3,0.121739130434783,190474.59875
274,2,4,0.126865671641791,284225.3518
274,2,5,0.152,337055.48055
274,2,6,0.155172413793103,376892.630125
274,2,7,0.128205128205128,455676.643375
274,3,4,0.184,116460.649125
274,3,5,0.165289256198347,173858.830325
274,3,6,0.18018018018018,200274.260075
274,3,7,0.141592920353982,274346.546
274,4,5,0.172661870503597,57464.1820425
274,4,6,0.224,92999.56344
274,4,7,0.198412698412698,172763.448
274,5,6,0.149606299212598,52751.492455
274,5,7,0.161290322580645,129414.4136
274,6,7,0.165217391304348,80112.73198
275,1,2,0.148760330578512,305248.84735
275,1,3,0.133333333333333,244280.590775
275,1,4,0.17910447761194,339381.7762
275,1,5,0.198412698412698,389094.179225
275,1,6,0.110236220472441,390008.86975
275,1,7,0.103174603174603,437371.016375
275,2,3,0.121739130434783,190474.59875
275,2,4,0.161538461538462,284225.3518
275,2,5,0.152,337055.48055
275,2,6,0.165217391304348,376892.630125
275,2,7,0.0909090909090909,455676.643375
275,3,4,0.193548387096774,116460.649125
275,3,5,0.226086956521739,173858.830325
275,3,6,0.15929203539823,200274.260075
275,3,7,0.0932203389830508,274346.546
275,4,5,0.263565891472868,57464.1820425
275,4,6,0.224,92999.56344
275,4,7,0.170542635658915,172763.448
275,5,6,0.226890756302521,52751.492455
275,5,7,0.180327868852459,129414.4136
275,6,7,0.165217391304348,80112.73198
276,1,2,0.177966101694915,305248.84735
276,1,3,0.182608695652174,244280.590775
276,1,4,0.17037037037037,339381.7762
276,1,5,0.208,389094.179225
276,1,6,0.155737704918033,390008.86975
276,1,7,0.112,437371.016375
276,2,3,0.162162162162162,190474.59875
276,2,4,0.135338345864662,284225.3518
276,2,5,0.161290322580645,337055.48055
276,2,6,0.145299145299145,376892.630125
276,2,7,0.109243697478992,455676.643375
276,3,4,0.15625,116460.649125
276,3,5,0.155737704918033,173858.830325
276,3,6,0.15929203539823,200274.260075
276,3,7,0.18348623853211,274346.546
276,4,5,0.225563909774436,57464.1820425
276,4,6,0.204724409448819,92999.56344
276,4,7,0.1796875,172763.448
276,5,6,0.19672131147541,52751.492455
276,5,7,0.161290322580645,129414.4136
276,6,7,0.126050420168067,80112.73198
277,1,2,0.177966101694915,305248.84735
277,1,3,0.182608695652174,244280.590775
277,1,4,0.17910447761194,339381.7762
277,1,5,0.161538461538462,389094.179225
277,1,6,0.165289256198347,390008.86975
277,1,7,0.094488188976378,437371.016375
277,2,3,0.151785714285714,190474.59875
277,2,4,0.135338345864662,284225.3518
277,2,5,0.142857142857143,337055.48055
277,2,6,0.155172413793103,376892.630125
277,2,7,0.0909090909090909,455676.643375
277,3,4,0.193548387096774,116460.649125
277,3,5,0.175,173858.830325
277,3,6,0.212962962962963,200274.260075
277,3,7,0.141592920353982,274346.546
277,4,5,0.216417910447761,57464.1820425
277,4,6,0.224,92999.56344
277,4,7,0.161538461538462,172763.448
277,5,6,0.258620689655172,52751.492455
277,5,7,0.133858267716535,129414.4136
277,6,7,0.126050420168067,80112.73198
278,1,2,0.188034188034188,305248.84735
278,1,3,0.133333333333333,244280.590775
278,1,4,0.161764705882353,339381.7762
278,1,5,0.143939393939394,389094.179225
278,1,6,0.146341463414634,390008.86975
278,1,7,0.120967741935484,437371.016375
278,2,3,0.141592920353982,190474.59875
278,2,4,0.1796875,284225.3518
278,2,5,0.170731707317073,337055.48055
278,2,6,0.165217391304348,376892.630125
278,2,7,0.147826086956522,455676.643375
278,3,4,0.193548387096774,116460.649125
278,3,5,0.146341463414634,173858.830325
278,3,6,0.139130434782609,200274.260075
278,3,7,0.131578947368421,274346.546
278,4,5,0.207407407407407,57464.1820425
278,4,6,0.204724409448819,92999.56344
278,4,7,0.208,172763.448
278,5,6,0.186991869918699,52751.492455
278,5,7,0.170731707317073,129414.4136
278,6,7,0.175438596491228,80112.73198
279,1,2,0.148760330578512,305248.84735
279,1,3,0.172413793103448,244280.590775
279,1,4,0.17037037037037,339381.7762
279,1,5,0.152671755725191,389094.179225
279,1,6,0.175,390008.86975
279,1,7,0.0859375,437371.016375
279,2,3,0.141592920353982,190474.59875
279,2,4,0.170542635658915,284225.3518
279,2,5,0.133858267716535,337055.48055
279,2,6,0.185840707964602,376892.630125
279,2,7,0.1,455676.643375
279,3,4,0.174603174603175,116460.649125
279,3,5,0.175,173858.830325
279,3,6,0.190909090909091,200274.260075
279,3,7,0.112068965517241,274346.546
279,4,5,0.225563909774436,57464.1820425
279,4,6,0.214285714285714,92999.56344
279,4,7,0.1796875,172763.448
279,5,6,0.216666666666667,52751.492455
279,5,7,0.180327868852459,129414.4136
279,6,7,0.165217391304348,80112.73198
280,1,2,0.148760330578512,305248.84735
280,1,3,0.162393162393162,244280.590775
280,1,4,0.17037037037037,339381.7762
280,1,5,0.102189781021898,389094.179225
280,1,6,0.155737704918033,390008.86975
280,1,7,0.148760330578512,437371.016375
280,2,3,0.131578947368421,190474.59875
280,2,4,0.152671755725191,284225.3518
280,2,5,0.133858267716535,337055.48055
280,2,6,0.155172413793103,376892.630125
280,2,7,0.137931034482759,455676.643375
280,3,4,0.193548387096774,116460.649125
280,3,5,0.155737704918033,173858.830325
280,3,6,0.18018018018018,200274.260075
280,3,7,0.18348623853211,274346.546
280,4,5,0.18978102189781,57464.1820425
280,4,6,0.186046511627907,92999.56344
280,4,7,0.198412698412698,172763.448
280,5,6,0.226890756302521,52751.492455
280,5,7,0.142857142857143,129414.4136
280,6,7,0.229357798165138,80112.73198
281,1,2,0.158333333333333,305248.84735
281,1,3,0.182608695652174,244280.590775
281,1,4,0.144927536231884,339381.7762
281,1,5,0.110294117647059,389094.179225
281,1,6,0.1015625,390008.86975
281,1,7,0.148760330578512,437371.016375
281,2,3,0.172727272727273,190474.59875
281,2,4,0.1796875,284225.3518
281,2,5,0.152,337055.48055
281,2,6,0.135593220338983,376892.630125
281,2,7,0.128205128205128,455676.643375
281,3,4,0.213114754098361,116460.649125
281,3,5,0.194915254237288,173858.830325
281,3,6,0.190909090909091,200274.260075
281,3,7,0.151785714285714,274346.546
281,4,5,0.198529411764706,57464.1820425
281,4,6,0.1953125,92999.56344
281,4,7,0.170542635658915,172763.448
281,5,6,0.17741935483871,52751.492455
281,5,7,0.170731707317073,129414.4136
281,6,7,0.207207207207207,80112.73198
282,1,2,0.219298245614035,305248.84735
282,1,3,0.162393162393162,244280.590775
282,1,4,0.161764705882353,339381.7762
282,1,5,0.135338345864662,389094.179225
282,1,6,0.137096774193548,390008.86975
282,1,7,0.120967741935484,437371.016375
282,2,3,0.151785714285714,190474.59875
282,2,4,0.170542635658915,284225.3518
282,2,5,0.180327868852459,337055.48055
282,2,6,0.155172413793103,376892.630125
282,2,7,0.157894736842105,455676.643375
282,3,4,0.138461538461538,116460.649125
282,3,5,0.184873949579832,173858.830325
282,3,6,0.15929203539823,200274.260075
282,3,7,0.18348623853211,274346.546
282,4,5,0.198529411764706,57464.1820425
282,4,6,0.159090909090909,92999.56344
282,4,7,0.161538461538462,172763.448
282,5,6,0.216666666666667,52751.492455
282,5,7,0.161290322580645,129414.4136
282,6,7,0.165217391304348,80112.73198
283,1,2,0.158333333333333,305248.84735
283,1,3,0.133333333333333,244280.590775
283,1,4,0.128571428571429,339381.7762
283,1,5,0.152671755725191,389094.179225
283,1,6,0.146341463414634,390008.86975
283,1,7,0.0859375,437371.016375
283,2,3,0.194444444444444,190474.59875
283,2,4,0.143939393939394,284225.3518
283,2,5,0.161290322580645,337055.48055
283,2,6,0.175438596491228,376892.630125
283,2,7,0.1,455676.643375
283,3,4,0.174603174603175,116460.649125
283,3,5,0.205128205128205,173858.830325
283,3,6,0.190909090909091,200274.260075
283,3,7,0.151785714285714,274346.546
283,4,5,0.198529411764706,57464.1820425
283,4,6,0.233870967741935,92999.56344
283,4,7,0.208,172763.448
283,5,6,0.216666666666667,52751.492455
283,5,7,0.180327868852459,129414.4136
283,6,7,0.145299145299145,80112.73198
284,1,2,0.188034188034188,305248.84735
284,1,3,0.133333333333333,244280.590775
284,1,4,0.17037037037037,339381.7762
284,1,5,0.126865671641791,389094.179225
284,1,6,0.165289256198347,390008.86975
284,1,7,0.139344262295082,437371.016375
284,2,3,0.162162162162162,190474.59875
284,2,4,0.152671755725191,284225.3518
284,2,5,0.125,337055.48055
284,2,6,0.240740740740741,376892.630125
284,2,7,0.189189189189189,455676.643375
284,3,4,0.138461538461538,116460.649125
284,3,5,0.146341463414634,173858.830325
284,3,6,0.18018018018018,200274.260075
284,3,7,0.121739130434783,274346.546
284,4,5,0.181159420289855,57464.1820425
284,4,6,0.214285714285714,92999.56344
284,4,7,0.152671755725191,172763.448
284,5,6,0.19672131147541,52751.492455
284,5,7,0.161290322580645,129414.4136
284,6,7,0.207207207207207,80112.73198
285,1,2,0.158333333333333,305248.84735
285,1,3,0.142857142857143,244280.590775
285,1,4,0.17910447761194,339381.7762
285,1,5,0.1796875,389094.179225
285,1,6,0.137096774193548,390008.86975
285,1,7,0.139344262295082,437371.016375
285,2,3,0.121739130434783,190474.59875
285,2,4,0.161538461538462,284225.3518
285,2,5,0.161290322580645,337055.48055
285,2,6,0.0983606557377049,376892.630125
285,2,7,0.128205128205128,455676.643375
285,3,4,0.174603174603175,116460.649125
285,3,5,0.175,173858.830325
285,3,6,0.190909090909091,200274.260075
285,3,7,0.151785714285714,274346.546
285,4,5,0.216417910447761,57464.1820425
285,4,6,0.1953125,92999.56344
285,4,7,0.208,172763.448
285,5,6,0.216666666666667,52751.492455
285,5,7,0.161290322580645,129414.4136
285,6,7,0.165217391304348,80112.73198
286,1,2,0.177966101694915,305248.84735
286,1,3,0.133333333333333,244280.590775
286,1,4,0.161764705882353,339381.7762
286,1,5,0.161538461538462,389094.179225
286,1,6,0.146341463414634,390008.86975
286,1,7,0.168067226890756,437371.016375
286,2,3,0.18348623853211,190474.59875
286,2,4,0.152671755725191,284225.3518
286,2,5,0.133858267716535,337055.48055
286,2,6,0.155172413793103,376892.630125
286,2,7,0.128205128205128,455676.643375
286,3,4,0.165354330708661,116460.649125
286,3,5,0.175,173858.830325
286,3,6,0.169642857142857,200274.260075
286,3,7,0.141592920353982,274346.546
286,4,5,0.225563909774436,57464.1820425
286,4,6,0.204724409448819,92999.56344
286,4,7,0.1796875,172763.448
286,5,6,0.186991869918699,52751.492455
286,5,7,0.170731707317073,129414.4136
286,6,7,0.145299145299145,80112.73198
287,1,2,0.158333333333333,305248.84735
287,1,3,0.162393162393162,244280.590775
287,1,4,0.18796992481203,339381.7762
287,1,5,0.161538461538462,389094.179225
287,1,6,0.175,390008.86975
287,1,7,0.112,437371.016375
287,2,3,0.141592920353982,190474.59875
287,2,4,0.161538461538462,284225.3518
287,2,5,0.125,337055.48055
287,2,6,0.175438596491228,376892.630125
287,2,7,0.137931034482759,455676.643375
287,3,4,0.203252032520325,116460.649125
287,3,5,0.119047619047619,173858.830325
287,3,6,0.212962962962963,200274.260075
287,3,7,0.131578947368421,274346.546
287,4,5,0.198529411764706,57464.1820425
287,4,6,0.214285714285714,92999.56344
287,4,7,0.208,172763.448
287,5,6,0.186991869918699,52751.492455
287,5,7,0.142857142857143,129414.4136
287,6,7,0.155172413793103,80112.73198
288,1,2,0.177966101694915,305248.84735
288,1,3,0.225225225225225,244280.590775
288,1,4,0.196969696969697,339381.7762
288,1,5,0.152671755725191,389094.179225
288,1,6,0.155737704918033,390008.86975
288,1,7,0.0859375,437371.016375
288,2,3,0.172727272727273,190474.59875
288,2,4,0.161538461538462,284225.3518
288,2,5,0.161290322580645,337055.48055
288,2,6,0.135593220338983,376892.630125
288,2,7,0.11864406779661,455676.643375
288,3,4,0.184,116460.649125
288,3,5,0.205128205128205,173858.830325
288,3,6,0.18018018018018,200274.260075
288,3,7,0.141592920353982,274346.546
288,4,5,0.225563909774436,57464.1820425
288,4,6,0.186046511627907,92999.56344
288,4,7,0.152671755725191,172763.448
288,5,6,0.206611570247934,52751.492455
288,5,7,0.142857142857143,129414.4136
288,6,7,0.107438016528926,80112.73198
289,1,2,0.148760330578512,305248.84735
289,1,3,0.172413793103448,244280.590775
289,1,4,0.18796992481203,339381.7762
289,1,5,0.188976377952756,389094.179225
289,1,6,0.175,390008.86975
289,1,7,0.130081300813008,437371.016375
289,2,3,0.141592920353982,190474.59875
289,2,4,0.1796875,284225.3518
289,2,5,0.142857142857143,337055.48055
289,2,6,0.165217391304348,376892.630125
289,2,7,0.0909090909090909,455676.643375
289,3,4,0.184,116460.649125
289,3,5,0.184873949579832,173858.830325
289,3,6,0.149122807017544,200274.260075
289,3,7,0.131578947368421,274346.546
289,4,5,0.207407407407407,57464.1820425
289,4,6,0.224,92999.56344
289,4,7,0.143939393939394,172763.448
289,5,6,0.206611570247934,52751.492455
289,5,7,0.142857142857143,129414.4136
289,6,7,0.165217391304348,80112.73198
290,1,2,0.188034188034188,305248.84735
290,1,3,0.142857142857143,244280.590775
290,1,4,0.17910447761194,339381.7762
290,1,5,0.170542635658915,389094.179225
290,1,6,0.165289256198347,390008.86975
290,1,7,0.130081300813008,437371.016375
290,2,3,0.162162162162162,190474.59875
290,2,4,0.188976377952756,284225.3518
290,2,5,0.152,337055.48055
290,2,6,0.155172413793103,376892.630125
290,2,7,0.147826086956522,455676.643375
290,3,4,0.129770992366412,116460.649125
290,3,5,0.146341463414634,173858.830325
290,3,6,0.149122807017544,200274.260075
290,3,7,0.141592920353982,274346.546
290,4,5,0.207407407407407,57464.1820425
290,4,6,0.186046511627907,92999.56344
290,4,7,0.143939393939394,172763.448
290,5,6,0.247863247863248,52751.492455
290,5,7,0.190082644628099,129414.4136
290,6,7,0.145299145299145,80112.73198
291,1,2,0.177966101694915,305248.84735
291,1,3,0.142857142857143,244280.590775
291,1,4,0.153284671532847,339381.7762
291,1,5,0.161538461538462,389094.179225
291,1,6,0.165289256198347,390008.86975
291,1,7,0.103174603174603,437371.016375
291,2,3,0.131578947368421,190474.59875
291,2,4,0.1796875,284225.3518
291,2,5,0.180327868852459,337055.48055
291,2,6,0.218181818181818,376892.630125
291,2,7,0.1,455676.643375
291,3,4,0.147286821705426,116460.649125
291,3,5,0.194915254237288,173858.830325
291,3,6,0.224299065420561,200274.260075
291,3,7,0.112068965517241,274346.546
291,4,5,0.181159420289855,57464.1820425
291,4,6,0.186046511627907,92999.56344
291,4,7,0.152671755725191,172763.448
291,5,6,0.258620689655172,52751.492455
291,5,7,0.190082644628099,129414.4136
291,6,7,0.126050420168067,80112.73198
292,1,2,0.139344262295082,305248.84735
292,1,3,0.12396694214876,244280.590775
